Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2020-08-04,980.00,PLACE,AMK FENCE-IN LTD,,
2020-08-27,1180.00,PLACE,AMK FENCE-IN LTD,,
2020-08-17,312.00,PLACE,ANALAN SUPPLIES LTD,,
2020-08-18,268.40,PEOPLE,AQUAID,,
2020-08-19,268.40,PEOPLE,AQUAID,,
2020-08-21,277.92,PLACE,ARCO LTD,,
2020-08-11,279.50,PLACE,ARCO LTD,,
2020-08-21,294.15,PLACE,ARCO LTD,,
2020-08-27,354.50,PLACE,ARCO LTD,,
2020-08-03,380.00,PLACE,ARCO LTD,,
2020-08-10,506.00,PLACE,ARCO LTD,,
2020-08-21,993.75,PLACE,ARCO LTD,,
2020-08-20,999.00,PLACE,ARCO LTD,,
2020-08-24,999.00,PLACE,ARCO LTD,,
2020-08-24,3996.00,PLACE,ARCO LTD,,
2020-08-27,20771.45,PLACE,ARCO LTD,,
2020-08-27,-8.08,PLACE,ARCO LTD,,
2020-08-14,654.00,PLACE,ARCO LTD,,
2020-08-21,-30.60,PLACE,ARDEN WINCH & CO LTD,,
2020-08-18,272.25,PLACE,ARDEN WINCH & CO LTD,,
2020-08-26,284.70,PLACE,ARDEN WINCH & CO LTD,,
2020-08-13,286.95,PLACE,ARDEN WINCH & CO LTD,,
2020-08-18,324.00,PLACE,ARDEN WINCH & CO LTD,,
2020-08-18,328.90,PLACE,ARDEN WINCH & CO LTD,,
2020-08-21,360.00,PLACE,ARDEN WINCH & CO LTD,,
2020-08-27,519.60,PLACE,ARDEN WINCH & CO LTD,,
2020-08-20,540.45,PLACE,ARDEN WINCH & CO LTD,,
2020-08-10,592.13,PEOPLE,ARDEN WINCH & CO LTD,,
2020-08-17,597.50,PLACE,ARDEN WINCH & CO LTD,,
2020-08-17,597.50,PLACE,ARDEN WINCH & CO LTD,,
2020-08-19,671.50,PLACE,ARDEN WINCH & CO LTD,,
2020-08-11,848.00,PLACE,ARDEN WINCH & CO LTD,,
2020-08-03,899.02,PLACE,ARDEN WINCH & CO LTD,,
2020-08-13,990.00,PLACE,ARDEN WINCH & CO LTD,,
2020-08-04,2112.00,PLACE,ARDEN WINCH & CO LTD,,
2020-08-10,4536.00,PLACE,ARDEN WINCH & CO LTD,,
2020-08-04,9072.00,PLACE,ARDEN WINCH & CO LTD,,
2020-08-20,11448.10,PLACE,ARDEN WINCH & CO LTD,,
