Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2015-05-06,1220.00,Children and Young People,LIZ GODMAN EDUCATION CONSULTANCY LTD,,
2015-06-08,1820.00,Children and Young People,LIZ GODMAN EDUCATION CONSULTANCY LTD,,
2015-05-06,1840.00,Children and Young People,LIZ GODMAN EDUCATION CONSULTANCY LTD,,
2015-06-05,528.00,Children and Young People,MARTIN SHEVILL CONSULTANCY LTD,,
2015-06-05,598.00,Children and Young People,MARTIN SHEVILL CONSULTANCY LTD,,
2015-04-20,505.00,Property & Asset Management,BACK CARE SOLUTIONS LTD,,
2015-05-21,515.00,Property & Asset Management,C MITCHELL & SONS,,
2015-04-13,595.00,Property & Asset Management,C MITCHELL & SONS,,
2015-04-21,1631.25,Property & Asset Management,CAIR (UK) LTD,,
2015-04-09,680.00,Property & Asset Management,CAULTON CONSTRUCTION,,
2015-06-12,745.00,Property & Asset Management,CAULTON CONSTRUCTION,,
2015-06-24,750.00,Property & Asset Management,CAULTON CONSTRUCTION,,
2015-04-30,790.00,Property & Asset Management,CAULTON CONSTRUCTION,,
2015-06-11,1400.00,Property & Asset Management,CAULTON CONSTRUCTION,,
2015-06-11,560.00,Property & Asset Management,CHUBB FIRE & SECURITY LIMITED,,
2015-04-08,1440.00,Adult Services,CLAIRMONT,,
2015-05-15,561.00,Property & Asset Management,DIRECT FABRICATIONS (YORKSHIRE) LTD,,
2015-06-30,561.00,Property & Asset Management,DIRECT FABRICATIONS (YORKSHIRE) LTD,,
2015-06-11,609.00,Property & Asset Management,DIRECT FABRICATIONS (YORKSHIRE) LTD,,
2015-06-04,714.00,Property & Asset Management,DIRECT FABRICATIONS (YORKSHIRE) LTD,,
2015-05-21,842.20,Property & Asset Management,DIRECT FABRICATIONS (YORKSHIRE) LTD,,
2015-06-09,952.40,Property & Asset Management,DIRECT FABRICATIONS (YORKSHIRE) LTD,,
2015-05-14,1114.00,Property & Asset Management,DIRECT FABRICATIONS (YORKSHIRE) LTD,,
2015-06-26,1427.75,Property & Asset Management,DIRECT FABRICATIONS (YORKSHIRE) LTD,,
2015-06-04,1595.00,Property & Asset Management,DIRECT FABRICATIONS (YORKSHIRE) LTD,,
2015-05-08,1614.80,Property & Asset Management,DIRECT FABRICATIONS (YORKSHIRE) LTD,,
2015-06-11,554.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-04-16,563.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-06-30,565.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-06-09,570.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-04-23,570.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-06-09,623.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-05-15,636.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-04-16,664.20,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-06-11,665.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-05-21,692.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-05-29,715.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-04-14,740.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-06-11,755.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-06-30,805.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-05-15,965.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-05-12,1300.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-04-17,1300.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-05-15,1373.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-04-10,1400.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-05-15,1480.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-04-29,1595.00,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2015-06-17,950.23,Property & Asset Management,HARROW GREEN LTD,,
2015-05-27,4218.00,Property & Asset Management,LIVE-LINK (CALL SYSTEMS) LTD,,
2015-06-18,650.00,Adult Services,NORTHERN INSTALLATION SERVICES LTD,,
2015-06-26,650.00,Adult Services,NORTHERN INSTALLATION SERVICES LTD,,
2015-04-21,650.00,Adult Services,NORTHERN INSTALLATION SERVICES LTD,,
2015-05-05,650.00,Adult Services,NORTHERN INSTALLATION SERVICES LTD,,
2015-06-26,700.00,Adult Services,NORTHERN INSTALLATION SERVICES LTD,,
2015-05-15,820.00,Adult Services,NORTHERN INSTALLATION SERVICES LTD,,
2015-05-08,920.00,Adult Services,NORTHERN INSTALLATION SERVICES LTD,,
2015-04-09,1705.00,Adult Services,NORTHERN INSTALLATION SERVICES LTD,,
2015-06-02,535.00,Adult Services,POLLOCK LIFTS,,
2015-06-02,535.00,Adult Services,POLLOCK LIFTS,,
2015-06-11,565.00,Adult Services,POLLOCK LIFTS,,
2015-04-10,625.00,Adult Services,POLLOCK LIFTS,,
2015-05-28,700.00,Adult Services,POLLOCK LIFTS,,
2015-06-05,750.00,Adult Services,POLLOCK LIFTS,,
2015-05-28,950.00,Adult Services,POLLOCK LIFTS,,
2015-06-30,1025.00,Adult Services,POLLOCK LIFTS,,
2015-06-24,1925.00,Adult Services,POLLOCK LIFTS,,
2015-06-08,2063.00,Adult Services,POLLOCK LIFTS,,
2015-06-04,2063.00,Adult Services,POLLOCK LIFTS,,
2015-05-05,1036.66,Adult Services,WESSEX LIFT CO. LIMITED,,
2015-05-01,1343.21,Adult Services,WESSEX LIFT CO. LIMITED,,
2015-05-20,1798.21,Adult Services,WESSEX LIFT CO. LIMITED,,
2015-05-20,3908.15,Adult Services,WESSEX LIFT CO. LIMITED,,
2015-06-16,2143.44,Adult Services,YORKSHIRE HOUSING LTD,,
2015-05-07,2000.00,Adult Services,CHEVIN HOUSING ASSOCIATION,,
2015-05-07,2200.00,Adult Services,CHEVIN HOUSING ASSOCIATION,,
2015-04-27,525.80,Children and Young People,DETAILS REDACTED,,
2015-06-22,591.16,Children and Young People,DETAILS REDACTED,,
2015-06-15,1995.00,Children and Young People,AFTER ADOPTION,,
2015-06-15,1995.00,Children and Young People,AFTER ADOPTION,,
2015-06-24,1800.00,Business Services,BLUEBERRY MARKETING SOLUTIONS,,
2015-04-01,2513.00,Business Services,EXTERION MEDIA,,
2015-04-29,500.00,Business Services,FIRST CHOICE RECRUITMENT,,
2015-05-27,3600.00,Business Services,GHOST PUBLISHING LIMITED,,
2015-06-18,1000.00,Professional Services,HEMMING GROUP LTD,,
2015-04-27,1985.00,Professional Services,HEMMING GROUP LTD,,
2015-06-30,815.00,Business Services,JOHNSTON PUBLISHING,,
