Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2021-01-11,-48.09,Business Services,ARCO LTD,,N/A
2021-01-19,3.99,Business Services,ARCO LTD,,N/A
2021-02-05,19.06,Business Services,ARCO LTD,,N/A
2021-03-26,28.38,Business Services,ARCO LTD,,N/A
2021-02-02,29.99,Business Services,ARCO LTD,,N/A
2021-01-27,31.49,Business Services,ARCO LTD,,N/A
2021-03-03,43.29,Business Services,ARCO LTD,,N/A
2021-03-22,51.67,Business Services,ARCO LTD,,N/A
2021-03-26,52.12,Business Services,ARCO LTD,,N/A
2021-01-27,53.78,Business Services,ARCO LTD,,N/A
2021-02-03,54.74,Business Services,ARCO LTD,,N/A
2021-01-21,67.48,Business Services,ARCO LTD,,N/A
2021-01-11,69.24,Business Services,ARCO LTD,,N/A
2021-02-02,71.90,Business Services,ARCO LTD,,N/A
2021-03-12,91.95,Business Services,ARCO LTD,,N/A
2021-03-18,105.98,Business Services,ARCO LTD,,N/A
2021-03-26,411.73,Business Services,ARCO LTD,,N/A
2021-02-15,50.00,Business Services,ARDEN WINCH & CO LTD,,N/A
2021-03-16,18.60,n/a,BARNSLEY M B C,,N/A
2021-01-26,-740.52,Property & Regeneration,WILKES CATERING SUPPLIES LTD,,N/A
2021-03-01,437.60,Property & Regeneration,WILKES CATERING SUPPLIES LTD,,N/A
2021-02-03,1683.00,Property & Regeneration,WILKES CATERING SUPPLIES LTD,,N/A
2021-02-02,117.63,Property & Regeneration,WILKES CATERING SUPPLIES LTD,,N/A
2021-03-01,51.20,Property & Regeneration,WILKES CATERING SUPPLIES LTD,,N/A
2021-02-01,74.50,Property & Regeneration,WILKES CATERING SUPPLIES LTD,,N/A
2021-02-01,102.40,Property & Regeneration,WILKES CATERING SUPPLIES LTD,,N/A
2021-02-01,182.38,Property & Regeneration,WILKES CATERING SUPPLIES LTD,,N/A
2021-01-12,24.84,Property & Regeneration,H.B. CLARK & CO (SUCCESSORS) LIMITED,,N/A
2021-01-12,135.66,Property & Regeneration,H.B. CLARK & CO (SUCCESSORS) LIMITED,,N/A
2021-03-25,705.60,Environment,JAMES COLES & SONS (NURSERIES) LTD,,N/A
2021-02-15,13.18,Transport,COLLINSON & STELLING LTD,,N/A
2021-01-06,27.14,Transport,COLLINSON & STELLING LTD,,N/A
2021-03-16,69.80,Transport,COLLINSON & STELLING LTD,,N/A
2021-03-12,119.51,Transport,COLLINSON & STELLING LTD,,N/A
2021-03-16,174.78,Transport,COLLINSON & STELLING LTD,,N/A
2021-03-04,5.40,Property & Regeneration,JOHN DUDDING 2011 LTD,,N/A
2021-02-23,5.40,Property & Regeneration,JOHN DUDDING 2011 LTD,,N/A
2021-03-30,5.40,Property & Regeneration,JOHN DUDDING 2011 LTD,,N/A
2021-03-11,5.40,Property & Regeneration,JOHN DUDDING 2011 LTD,,N/A
2021-03-05,5.40,Property & Regeneration,JOHN DUDDING 2011 LTD,,N/A
2021-01-18,5.40,Property & Regeneration,JOHN DUDDING 2011 LTD,,N/A
2021-02-17,5.40,Property & Regeneration,JOHN DUDDING 2011 LTD,,N/A
2021-02-17,6.75,Property & Regeneration,JOHN DUDDING 2011 LTD,,N/A
2021-02-23,8.10,Property & Regeneration,JOHN DUDDING 2011 LTD,,N/A
2021-03-11,8.10,Property & Regeneration,JOHN DUDDING 2011 LTD,,N/A
2021-03-22,8.10,Property & Regeneration,JOHN DUDDING 2011 LTD,,N/A
2021-03-16,8.10,Property & Regeneration,JOHN DUDDING 2011 LTD,,N/A
2021-03-01,8.10,Property & Regeneration,JOHN DUDDING 2011 LTD,,N/A
2021-02-19,15.90,Property & Regeneration,JOHN DUDDING 2011 LTD,,N/A
