Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2021-11-08,710.99,Economy & Culture,01DIRECT LTD T/A ONE DIRECT,,
2021-11-03,560.00,Economy & Culture,BC SOFTWEAR LTD,,
2021-11-10,399.95,Economy & Culture,BLUE BOX DISPOSABLES GB LTD  T/A BLUE BOX SOCKS,,
2021-11-03,245.00,Economy & Culture,BRENNTAG UK LIMITED,,
2021-11-10,256.72,Economy & Culture,BRENNTAG UK LIMITED,,
2021-11-03,712.20,Economy & Culture,BRENNTAG UK LIMITED,,
2021-11-15,464.25,Economy & Culture,DAVINES UK LTD,,
2021-11-15,579.60,Economy & Culture,DAVINES UK LTD,,
2021-11-08,785.75,Economy & Culture,DAVINES UK LTD,,
2021-11-15,310.20,Economy & Culture,DAVINES UK LTD,,
2021-11-08,508.05,Economy & Culture,DAVINES UK LTD,,
2021-11-15,512.55,Economy & Culture,DAVINES UK LTD,,
2021-11-22,1356.80,Economy & Culture,DAVINES UK LTD,,
2021-11-10,550.00,Economy & Culture,DESIGNED BY DUO LTD,,
2021-11-22,7154.21,Economy & Culture,ELIS UK LIMITED,,
2021-11-24,233.08,Economy & Culture,FLEETCLEAN LIMITED,,
2021-11-29,659.74,Economy & Culture,FLEETCLEAN LIMITED,,
2021-11-24,300.95,Economy & Culture,GERRARD INTERNATIONAL LTD,,
2021-11-29,500.00,Economy & Culture,HARROGATE BOROUGH COUNCIL,,
2021-11-29,264.95,Economy & Culture,HARROGATE TEA ROOMS,,
2021-11-22,411.40,Economy & Culture,HARROGATE TEA ROOMS,,
2021-11-03,631.90,Economy & Culture,HARROGATE TEA ROOMS,,
2021-11-03,811.40,Economy & Culture,HARROGATE TEA ROOMS,,
2021-11-03,386.00,Economy & Culture,JANGRO NETWORK LIMITED,,
2021-11-15,966.00,Economy & Culture,LEEDS ROAD LAUNDRY,,
2021-11-10,415.68,Economy & Culture,MARES S.P.A T/A ZOGGS INTERNATIONAL LIMITED,,
2021-11-10,-15.30,Economy & Culture,MARES S.P.A T/A ZOGGS INTERNATIONAL LIMITED,,
2021-11-10,15.30,Economy & Culture,MARES S.P.A T/A ZOGGS INTERNATIONAL LIMITED,,
2021-11-03,864.18,Economy & Culture,MARES S.P.A T/A ZOGGS INTERNATIONAL LIMITED,,
2021-11-03,-27.72,Economy & Culture,MARES S.P.A T/A ZOGGS INTERNATIONAL LIMITED,,
2021-11-03,27.72,Economy & Culture,MARES S.P.A T/A ZOGGS INTERNATIONAL LIMITED,,
2021-11-10,1800.00,Economy & Culture,MR DAVID WEAKLEY,,
2021-11-22,272.48,Economy & Culture,NEOM LIMITED,,
2021-11-24,9920.49,Economy & Culture,NIDDERDALE HIGH SCHOOL,,
2021-11-22,-159.00,Economy & Culture,QUALSAFE.COM,,
2021-11-10,350.00,Economy & Culture,SAFETY DIRECT GROUP LTD,,
2021-11-22,1275.00,Economy & Culture,THE LEISURE DATABASE COMPANY LTD,,
2021-11-24,270.00,Economy & Culture,TIG,,
