Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2021-10-27,221.60,Brimhams Active Ltd,BRENNTAG UK LIMITED,,
2021-10-11,240.00,Brimhams Active Ltd,BRENNTAG UK LIMITED,,
2021-10-25,260.00,Brimhams Active Ltd,BRENNTAG UK LIMITED,,
2021-10-27,260.00,Brimhams Active Ltd,BRENNTAG UK LIMITED,,
2021-10-25,261.00,Brimhams Active Ltd,BRENNTAG UK LIMITED,,
2021-10-25,401.23,Brimhams Active Ltd,BRENNTAG UK LIMITED,,
2021-10-25,510.00,Brimhams Active Ltd,BRENNTAG UK LIMITED,,
2021-10-18,667.70,Brimhams Active Ltd,BRENNTAG UK LIMITED,,
2021-10-25,213.75,Brimhams Active Ltd,CARELINE SECURITY LTD,,
2021-10-11,325.20,Brimhams Active Ltd,DEFIBSTORE LTD,,
2021-10-11,1000.80,Brimhams Active Ltd,DEFIBSTORE LTD,,
2021-10-27,4121.60,Brimhams Active Ltd,ELIS UK LIMITED,,
2021-10-27,4793.76,Brimhams Active Ltd,ELIS UK LIMITED,,
2021-10-13,310.00,Brimhams Active Ltd,ENID TAYLOR LTD,,
2021-10-11,499.00,Brimhams Active Ltd,FSEG LTD T/A WE DESIGNS MAPS,,
2021-10-18,400.43,Brimhams Active Ltd,GERRARD INTERNATIONAL LTD,,
2021-08-09,343.30,Brimhams Active Ltd,GERRARD INTERNATIONAL LTD,,
2021-10-11,353.80,Brimhams Active Ltd,GERRARD INTERNATIONAL LTD,,
2021-10-04,311.80,Brimhams Active Ltd,HARROGATE TEA ROOMS,,
2021-10-11,203.18,Brimhams Active Ltd,INFLATABLE TESTING & REPAIRING,,
2021-10-13,326.18,Brimhams Active Ltd,INFLATABLE TESTING & REPAIRING,,
2021-10-11,301.18,Brimhams Active Ltd,INFLATABLE TESTING & REPAIRING,,
2021-10-20,1360.00,Brimhams Active Ltd,INSTITUTE OF SWIMMING,,
2021-10-11,221.93,Brimhams Active Ltd,J P LENNARD LTD,,
2021-10-13,237.39,Brimhams Active Ltd,J P LENNARD LTD,,
2021-10-11,258.34,Brimhams Active Ltd,J P LENNARD LTD,,
2021-10-11,240.20,Brimhams Active Ltd,J P LENNARD LTD,,
2021-10-11,23.30,Brimhams Active Ltd,J P LENNARD LTD,,
2021-10-20,351.85,Brimhams Active Ltd,J P LENNARD LTD,,
2021-10-20,188.75,Brimhams Active Ltd,J P LENNARD LTD,,
2021-10-13,298.15,Brimhams Active Ltd,J P LENNARD LTD,,
2021-10-20,188.80,Brimhams Active Ltd,J P LENNARD LTD,,
2021-10-11,-56.00,Brimhams Active Ltd,JANGRO NETWORK LIMITED,,
2021-10-20,378.06,Brimhams Active Ltd,JANGRO NETWORK LIMITED,,
2021-10-20,218.09,Brimhams Active Ltd,JANGRO NETWORK LIMITED,,
2021-10-11,301.10,Brimhams Active Ltd,JANGRO NETWORK LIMITED,,
2021-10-11,356.38,Brimhams Active Ltd,JANGRO NETWORK LIMITED,,
2021-10-13,434.15,Brimhams Active Ltd,JANGRO NETWORK LIMITED,,
2021-10-11,2462.50,Brimhams Active Ltd,LEEDS ROAD LAUNDRY,,
2021-10-25,3248.50,Brimhams Active Ltd,LEEDS ROAD LAUNDRY,,
2021-10-18,167.45,Brimhams Active Ltd,MARES S.P.A T/A ZOGGS INTERNATIONAL LIMITED,,
2021-10-18,174.42,Brimhams Active Ltd,MARES S.P.A T/A ZOGGS INTERNATIONAL LIMITED,,
2021-10-20,453.66,Brimhams Active Ltd,MARES S.P.A T/A ZOGGS INTERNATIONAL LIMITED,,
2021-10-20,-27.72,Brimhams Active Ltd,MARES S.P.A T/A ZOGGS INTERNATIONAL LIMITED,,
2021-10-20,27.72,Brimhams Active Ltd,MARES S.P.A T/A ZOGGS INTERNATIONAL LIMITED,,
2021-10-11,453.84,Brimhams Active Ltd,MARES S.P.A T/A ZOGGS INTERNATIONAL LIMITED,,
2021-10-18,718.98,Brimhams Active Ltd,MARES S.P.A T/A ZOGGS INTERNATIONAL LIMITED,,
2021-10-11,805.68,Brimhams Active Ltd,MARES S.P.A T/A ZOGGS INTERNATIONAL LIMITED,,
2021-10-18,511.23,Brimhams Active Ltd,MARES S.P.A T/A ZOGGS INTERNATIONAL LIMITED,,
2021-10-18,504.90,Brimhams Active Ltd,MARES S.P.A T/A ZOGGS INTERNATIONAL LIMITED,,
2021-10-11,1071.30,Brimhams Active Ltd,MARES S.P.A T/A ZOGGS INTERNATIONAL LIMITED,,
2021-09-08,1400.00,Brimhams Active Ltd,MR DAVID WEAKLEY,,
2021-10-18,429.00,Brimhams Active Ltd,NEOM LIMITED,,
2021-10-18,1732.27,Brimhams Active Ltd,NEOM LIMITED,,
2021-10-18,568.00,Brimhams Active Ltd,NEOM LIMITED,,
2021-10-20,642.90,Brimhams Active Ltd,NEOM LIMITED,,
2021-10-13,456.60,Brimhams Active Ltd,NUCO TRAINING,,
2021-10-13,-267.50,Brimhams Active Ltd,NUCO TRAINING,,
2021-10-13,267.50,Brimhams Active Ltd,NUCO TRAINING,,
2021-10-20,584.00,Brimhams Active Ltd,PLATINUM PRINT LTD,,
2021-10-20,671.00,Brimhams Active Ltd,PLATINUM PRINT LTD,,
2021-10-20,921.00,Brimhams Active Ltd,PLATINUM PRINT LTD,,
2021-10-25,300.00,Brimhams Active Ltd,POOL TRAINING SERVICES,,
2021-10-20,395.00,Brimhams Active Ltd,TIG,,
2021-10-20,4350.00,Brimhams Active Ltd,TIG,,
2021-10-20,210.00,Brimhams Active Ltd,WORKWEAR EXPRESS LTD,,
2021-10-18,594.00,Brimhams Active Ltd,XL DISPLAYS LIMITED,,
