Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2021-02-19,26.27,Community,ALLSTAR BUSINESS SOLUTIONS LTD,,
2021-02-19,270.00,Community,ARBORICULTURAL ASSCOCIATION,,
2021-02-19,324.00,Community,BLUETOWNONLINE LTD,,
2021-02-04,237.88,Community,LANDMARK TRADING (STAMFORD) LTD,,
2021-02-03,33.56,Community,BANNER GROUP LTD,,
2021-02-03,86.79,Community,BANNER GROUP LTD,,
2021-02-03,161.05,Community,BANNER GROUP LTD,,
2021-02-11,1295.00,Community,DR CHRISTIAN LACHMANN,,
2021-02-11,1554.00,Community,DR VIVIENNE JAYNE POSKITT,,
2021-02-15,153719.61,Community,FACULTATIEVE TECHNOLOGIES LTD,,
2021-02-11,600.00,Community,HACS CIVIL ENGINEERING LLP,,
2021-02-10,1188.46,Community,NPS LEEDS LTD,,
2021-02-10,2733.00,Community,VIVEDIA LTD T/A OBITUS,,
2021-02-03,260.00,Community,ANDREW SUTCLIFFE,,
2021-02-03,260.00,Community,ANDREW SUTCLIFFE,,
2021-02-19,250.00,Community,BOB COWELL,,
2021-02-19,566.00,Community,BOB COWELL,,
2021-02-23,452.88,Community,EDEN FARM LTD,,
2021-02-03,390.00,Community,F BRADLEY & SONS,,
2021-02-03,390.00,Community,F BRADLEY & SONS,,
2021-02-03,390.00,Community,G BRAMLEY,,
2021-02-03,130.00,Community,MR GHULAM M KHAN,,
2021-02-03,130.00,Community,MR GHULAM M KHAN,,
2021-02-03,390.00,Community,MR MICHAEL FINAN,,
2021-02-16,53081.81,Community,NORTH YORKSHIRE COUNTY COUNCIL,,
2021-02-11,56257.39,Community,NORTH YORKSHIRE COUNTY COUNCIL,,
2021-02-26,291.67,Community,RB RECYCLING (SCARBOROUGH) LIMITED,,
2021-02-12,-249.17,Community,SCOTTISH WATER BUSINESS STREAM LTD,,
2021-02-04,285.06,Community,SELECTA UK LIMITED,,
2021-02-26,-279.20,Community,SELECTA UK LIMITED,,
2021-02-26,279.20,Community,SELECTA UK LIMITED,,
2021-02-26,397.71,Community,SELECTA UK LIMITED,,
2021-02-26,750.00,Community,YORKLINE (WHITE LINING SERVICES) LTD,,
2021-02-23,226.98,Community,ADVAM (UK) LTD,,
2021-02-19,98.22,Community,ALLSTAR BUSINESS SOLUTIONS LTD,,
2021-02-03,77.52,Community,BANNER GROUP LTD,,
2021-02-04,3244.00,Community,FLOWBIRD SMART CITY UK LIMITED,,
2021-02-23,572.00,Community,FLOWBIRD SMART CITY UK LIMITED,,
2021-02-23,572.00,Community,FLOWBIRD SMART CITY UK LIMITED,,
2021-02-23,521.82,Community,FLOWBIRD SMART CITY UK LIMITED,,
2021-02-23,1637.08,Community,FLOWBIRD SMART CITY UK LIMITED,,
2021-02-23,1792.80,Community,PATROL,,
2021-02-23,-1792.80,Community,PATROL,,
2021-02-23,317.33,Community,PATROL,,
2021-02-23,400.00,Community,SCHEIDT & BACHMANN (UK) LTD,,
2021-02-25,465.77,Community,AEBI SCHMIDT UK LTD,,
2021-02-25,650.26,Community,AEBI SCHMIDT UK LTD,,
2021-02-19,53.68,Community,ALLSTAR BUSINESS SOLUTIONS LTD,,
2021-02-23,1138.90,Community,AUTOTAG TRADING LIMITED,,
2021-02-25,334.93,Community,BARRY CARTER MOTOR PRODUCTS LTD,,
2021-02-09,346.44,Community,BARRY CARTER MOTOR PRODUCTS LTD,,
2021-02-09,505.90,Community,CROSSROADS TRUCK & BUS,,
2021-02-09,600.00,Community,CROSSROADS TRUCK & BUS,,
2021-02-09,251.21,Community,DENNIS EAGLE LTD,,
2021-02-09,174.60,Community,DENNIS EAGLE LTD,,
2021-02-09,113.64,Community,DENNIS EAGLE LTD,,
2021-02-09,319.16,Community,DENNIS EAGLE LTD,,
2021-02-09,333.86,Community,DENNIS EAGLE LTD,,
2021-02-12,461.07,Community,DENNIS EAGLE LTD,,
2021-02-22,493.19,Community,DENNIS EAGLE LTD,,
2021-02-12,925.64,Community,DENNIS EAGLE LTD,,
2021-02-12,10.92,Community,DENNIS EAGLE LTD,,
2021-02-25,1317.62,Community,DENNIS EAGLE LTD,,
2021-02-09,2529.55,Community,DENNIS EAGLE LTD,,
2021-02-09,987.50,Community,DIGRAPH TRANSPORT SERVICES LTD,,
2021-02-16,987.50,Community,DIGRAPH TRANSPORT SERVICES LTD,,
2021-02-09,3388.54,Community,DIRECT TYRE MANAGEMENT LTD,,
2021-02-09,990.60,Community,ELIS UK LIMITED,,
2021-02-09,828.20,Community,EVANS HALSHAW DAF LEEDS,,
2021-02-09,2527.15,Community,EVANS HALSHAW DAF LEEDS,,
2021-02-12,-229.92,Community,FORD MOTOR COMPANY LTD,,
2021-02-15,251.53,Community,FORD MOTOR COMPANY LTD,,
2021-02-25,1100.00,Community,FREIGHT TRANSPORT ASSOCIATION T/A LOGISTICS UK,,
2021-02-12,274.18,Community,GIBSONS GARDEN MACHINERY LTD,,
2021-02-12,158.72,Community,GIBSONS GARDEN MACHINERY LTD,,
2021-02-12,281.74,Community,GIBSONS GARDEN MACHINERY LTD,,
2021-02-25,667.61,Community,GIBSONS GARDEN MACHINERY LTD,,
2021-02-25,95.71,Community,GIBSONS GARDEN MACHINERY LTD,,
2021-02-17,2216.88,Community,MAXXIA LTD,,
2021-02-17,2216.88,Community,MAXXIA LTD,,
2021-02-17,2216.88,Community,MAXXIA LTD,,
2021-02-15,1127.14,Community,PV DOBSON & SONS,,
2021-02-19,1493.50,Community,RIX PETROLEUM (HULL) LIMITED,,
2021-02-11,256.71,Community,RIX PETROLEUM (HULL) LIMITED,,
2021-02-04,359.99,Community,RIX PETROLEUM (HULL) LIMITED,,
2021-02-24,485.91,Community,RIX PETROLEUM (HULL) LIMITED,,
2021-02-11,9270.25,Community,RIX PETROLEUM (HULL) LIMITED,,
2021-02-26,9603.91,Community,RIX PETROLEUM (HULL) LIMITED,,
2021-02-04,11224.80,Community,RIX PETROLEUM (HULL) LIMITED,,
2021-02-26,11564.40,Community,RIX PETROLEUM (HULL) LIMITED,,
2021-02-17,351.34,Community,RUSSELLS (KIRKBYMOORSIDE) LTD,,
2021-02-09,249.85,Community,S & W SERVICES (YORKSHIRE) LTD,,
2021-02-25,270.00,Community,S & W SERVICES (YORKSHIRE) LTD,,
2021-02-25,47.25,Community,S & W SERVICES (YORKSHIRE) LTD,,
