Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2022-04-11,800.00,Brimhams Active Ltd,207072,,
2022-04-27,13866.67,Brimhams Active Ltd,226435,,
2022-04-13,260.00,Brimhams Active Ltd,200207,,
2022-04-20,261.00,Brimhams Active Ltd,200207,,
2022-04-06,307.33,Brimhams Active Ltd,200207,,
2022-04-20,414.40,Brimhams Active Ltd,200207,,
2022-04-04,8302.20,Brimhams Active Ltd,230492,,
2022-04-20,803.05,Brimhams Active Ltd,220582,,
2022-04-06,635.55,Brimhams Active Ltd,220582,,
2022-04-27,681.75,Brimhams Active Ltd,220582,,
2022-04-13,3918.80,Brimhams Active Ltd,230657,,
2022-04-11,22207.40,Brimhams Active Ltd,230657,,
2022-04-13,338.50,Brimhams Active Ltd,201596,,
2022-04-20,898582.06,Brimhams Active Ltd,230575,,
2022-04-20,315.00,Brimhams Active Ltd,230448,,
2022-04-20,588.36,Brimhams Active Ltd,230068,,
2022-04-20,354.61,Brimhams Active Ltd,230068,,
2022-04-13,682.00,Brimhams Active Ltd,202529,,
2022-04-27,275.64,Brimhams Active Ltd,204625,,
2022-04-27,416.16,Brimhams Active Ltd,204625,,
2022-04-06,355.18,Brimhams Active Ltd,204625,,
2022-04-25,550.92,Brimhams Active Ltd,204625,,
2022-04-25,-61.20,Brimhams Active Ltd,204625,,
2022-04-25,61.20,Brimhams Active Ltd,204625,,
2022-04-04,598.16,Brimhams Active Ltd,204625,,
2022-04-04,-12.24,Brimhams Active Ltd,204625,,
2022-04-04,12.24,Brimhams Active Ltd,204625,,
2022-04-25,988.72,Brimhams Active Ltd,204625,,
2022-04-25,-516.12,Brimhams Active Ltd,204625,,
2022-04-25,516.12,Brimhams Active Ltd,204625,,
2022-04-20,904.44,Brimhams Active Ltd,204625,,
2022-04-11,1500.00,Brimhams Active Ltd,221536,,
2022-04-20,894.80,Brimhams Active Ltd,226645,,
2022-04-04,-147.06,Brimhams Active Ltd,203217,,
2022-04-04,13.99,Brimhams Active Ltd,203217,,
2022-04-04,-13.99,Brimhams Active Ltd,203217,,
2022-04-06,244.76,Brimhams Active Ltd,203380,,
2022-04-20,466.50,Brimhams Active Ltd,214793,,
2022-04-04,420.00,Brimhams Active Ltd,203600,,
2022-04-04,700.00,Brimhams Active Ltd,203600,,
2022-04-13,882.50,Brimhams Active Ltd,203623,,
2022-04-25,1662.48,Brimhams Active Ltd,203893,,
2022-04-20,870.00,Brimhams Active Ltd,223284,,
2022-04-27,282.40,Brimhams Active Ltd,227037,,
2022-04-27,341.20,Brimhams Active Ltd,227037,,
2022-04-11,762.56,Brimhams Active Ltd,204107,,
2022-04-06,295.00,Brimhams Active Ltd,202024,,
2022-04-06,395.00,Brimhams Active Ltd,202024,,
2022-04-06,795.00,Brimhams Active Ltd,202024,,
2022-04-06,895.00,Brimhams Active Ltd,202024,,
