Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2021--17,665.83,Children's & Education Services,LIBERTY GAMES,,
2021--17,14.39,Planning Services,TSO HOST,,
2021--17,36.79,Housing Services,MY ACCESSORIES,,
2021--17,1060,Children's & Education Services,DEVELOPMENT AND TRAINING,,
2021--17,21,Children's & Education Services,NCS CITB,,
2021--17,181.07,Planning Services,CHRISTY TOWELS,,
2021--17,251.34,Planning Services,XL DISPLAYS LIMITED,,
2021--17,673.98,Planning Services,MOOANGEL,,
2021--17,31.25,Children's & Education Services,PP MULTICOLOUR,,
2021--17,31.57,Children's & Education Services,SKATE HUT,,
2021--17,-0.01,Children's & Education Services,SOFTWARE KEEP,,
2021--17,55.83,Children's & Education Services,SOFTWARE KEEP,,
2021--17,0.01,Environmental & Regulatory Services,GROUNDSMAN TOOLS & SUPPLIES,,
2021--17,106.22,Environmental & Regulatory Services,GROUNDSMAN TOOLS & SUPPLIES,,
2021--17,543.65,Children's & Education Services,KAEFER LTD,,
2021--17,189.97,Children's & Education Services,BABY CENTRE,,
2021--17,107.5,Children's & Education Services,KIDDIES KINGDOM,,
2021--17,37.3,Planning Services,THE CONSUMABLES COMPANY,,
2021--17,146,Adult Social Care,WATCH PILOT,,
2021--17,59.99,Adult Social Care,DISNEY PLUS,,
2021--17,231,Housing Services,PORTAL PLAN QUEST LTD,,
2021--17,214.8,Housing Services,NESTBOX CO LTD,,
2021--17,65.97,Housing Services,BIRDFOOD,,
2021--17,110,Cultural & Related Services,MAC PENNYS NURSERY,,
2021--17,829.17,Children's & Education Services,NORTHERN ESCAPES,,
2021--17,50.9,Children's & Education Services,KENDAL PAINT & COLOUR CO LTD,,
2021--17,66.81,Children's & Education Services,KENDAL PAINT & COLOUR CO LTD,,
2021--17,39,Planning Services,BOOK WHEN,,
2021--17,-128.57,Planning Services,THE SIR WILLIAM FOX HO,,
2021--17,42.86,Planning Services,THE SIR WILLIAM FOX HO,,
2021--17,42.86,Planning Services,THE SIR WILLIAM FOX HO,,
2021--17,42.86,Planning Services,THE SIR WILLIAM FOX HO,,
2021--17,85.71,Planning Services,THE SIR WILLIAM FOX HO,,
2021--17,85.71,Planning Services,THE SIR WILLIAM FOX HO,,
2021--17,128.57,Housing Services,THE SIR WILLIAM FOX HO,,
2021--17,128.57,Planning Services,THE SIR WILLIAM FOX HO,,
2021--17,128.57,Planning Services,THE SIR WILLIAM FOX HO,,
2021--17,128.57,Planning Services,THE SIR WILLIAM FOX HO,,
2021--17,171.43,Planning Services,THE SIR WILLIAM FOX HO,,
2021--17,54.48,Children's & Education Services,TURPIN DISTRIBUTION SERVICES LTD,,
2021--17,82.5,Children's & Education Services,BUNDLEDOCS,,
2021--17,55.85,Central Services,SONAR SOURCE,,
2021--17,6.92,Children's & Education Services,BLUE LINE TAXIS,,
2021--17,7,Children's & Education Services,BLUE LINE TAXIS,,
2021--17,32.7,Housing Revenue Account,BLUE LINE TAXIS,,
2021--17,133.33,Housing Services,THEMEL ROSEGUES,,
2021--17,133.33,Housing Services,THEMEL ROSEGUES,,
2021--17,233.33,Housing Services,THEMEL ROSEGUES,,
2021--17,233.33,Housing Services,THEMEL ROSEGUES,,
2021--17,233.33,Housing Services,THEMEL ROSEGUES,,
2021--17,233.33,Housing Services,THEMEL ROSEGUES,,
2021--17,233.33,Housing Services,THEMEL ROSEGUES,,
2021--17,233.33,Housing Services,THEMEL ROSEGUES,,
2021--17,233.33,Planning Services,THEMEL ROSEGUES,,
2021--17,233.33,Planning Services,THEMEL ROSEGUES,,
2021--17,233.33,Planning Services,THEMEL ROSEGUES,,
2021--17,233.33,Planning Services,THEMEL ROSEGUES,,
2021--17,233.33,Planning Services,THEMEL ROSEGUES,,
2021--17,191.66,Children's & Education Services,EBAY,,
2021--17,0.01,Planning Services,ROOMZZZ LIMITED,,
2021--17,57.14,Housing Services,ROOMZZZ LIMITED,,
2021--17,57.14,Housing Services,ROOMZZZ LIMITED,,
2021--17,57.14,Housing Services,ROOMZZZ LIMITED,,
2021--17,57.14,Housing Services,ROOMZZZ LIMITED,,
2021--17,57.14,Housing Services,ROOMZZZ LIMITED,,
2021--17,57.14,Housing Services,ROOMZZZ LIMITED,,
2021--17,57.14,Housing Services,ROOMZZZ LIMITED,,
2021--17,57.14,Housing Services,ROOMZZZ LIMITED,,
2021--17,57.14,Housing Services,ROOMZZZ LIMITED,,
2021--17,57.14,Housing Services,ROOMZZZ LIMITED,,
2021--17,57.14,Planning Services,ROOMZZZ LIMITED,,
2021--17,57.14,Planning Services,ROOMZZZ LIMITED,,
2021--17,57.14,Planning Services,ROOMZZZ LIMITED,,
