Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2022-06-29,25,Children's & Education Services,TT2 LTD,,
2022-06-29,79.17,Children's & Education Services,THE PSHE ASSOCIATION,,
2022-06-29,150,Children's & Education Services,CLPE,,
2022-06-29,132.5,Children's & Education Services,TV LICENSING,,
2022-06-29,68.75,Children's & Education Services,RLSS UK ENTERPRISES LTD,,
2022-06-29,18.87,Children's & Education Services,AMAZON GENERAL PAYMENTS,,
2022-06-29,50,Children's & Education Services,TAHDAH VERIFIED,,
2022-06-29,50,Children's & Education Services,TAHDAH VERIFIED,,
2022-06-29,50,Children's & Education Services,TAHDAH VERIFIED,,
2022-06-29,50,Children's & Education Services,TAHDAH VERIFIED,,
2022-06-29,50,Children's & Education Services,TAHDAH VERIFIED,,
2022-06-29,165,Children's & Education Services,LEARNING POOL LIMITED,,
2022-06-29,940.48,Children's & Education Services,SAFETY CULTURE,,
2022-06-29,21.46,Children's & Education Services,AMAZON GENERAL PAYMENTS,,
2022-06-29,8.42,Children's & Education Services,TESCO STORES LTD,,
2022-06-29,25,Children's & Education Services,MARKS & SPENCER PLC,,
2022-06-29,57.63,Children's & Education Services,GOOGLE GENERAL PAYMENTS,,
2022-06-29,0.01,Children's & Education Services,AMAZON GENERAL PAYMENTS,,
2022-06-29,10.82,Children's & Education Services,AMAZON GENERAL PAYMENTS,,
2022-06-29,47.5,Children's & Education Services,COL OF TEACHING,,
2022-06-29,39.16,Children's & Education Services,AMAZON GENERAL PAYMENTS,,
2022-06-29,0.01,Children's & Education Services,AMAZON GENERAL PAYMENTS,,
2022-06-29,0.01,Children's & Education Services,AMAZON GENERAL PAYMENTS,,
2022-06-29,17.24,Children's & Education Services,AMAZON GENERAL PAYMENTS,,
2022-06-29,17.46,Children's & Education Services,AMAZON GENERAL PAYMENTS,,
2022-06-29,23.63,Children's & Education Services,AMAZON GENERAL PAYMENTS,,
2022-06-29,27.9,Children's & Education Services,AMAZON GENERAL PAYMENTS,,
2022-06-29,36.87,Children's & Education Services,AMAZON GENERAL PAYMENTS,,
