Payment Date,Benificiary Name,Amount,Organisational Unit
2015-11-25,Amazon UK Marketplace,1.70,Communities & Service Support-Libraries Info & Tourism
2015-11-26,Amazon UK Marketplace,26.72,Communities & Service Support-Libraries Info & Tourism
2015-11-26,Amazon UK Marketplace,38.14,Communities & Service Support-Libraries Info & Tourism
2015-11-05,Amazon UK Retail,27.48,Deputy Chief Executive-ICT Services
2015-11-19,Amazon UK Retail,21.96,Deputy Chief Executive-ICT Services
2015-11-18,Amazon UK Retail,24.14,Communities & Service Support-Customer Services and Communications
2015-11-18,Amazon UK Retail,24.14,Communities & Service Support-Customer Services and Communications
2015-11-21,Amazon UK Retail,16.65,Communities & Service Support-Customer Services and Communications
2015-11-02,Amazon UK Retail,24.95,Communities & Service Support-Libraries Info & Tourism
2015-11-05,Amazon UK Retail,13.99,Communities & Service Support-Libraries Info & Tourism
2015-11-03,Amazon UK Retail,18.27,Communities & Service Support-Libraries Info & Tourism
2015-11-03,Amazon UK Retail,18.28,Communities & Service Support-Libraries Info & Tourism
2015-11-07,Amazon UK Retail,34.31,Communities & Service Support-Libraries Info & Tourism
2015-11-09,Amazon UK Retail,4.53,Communities & Service Support-Libraries Info & Tourism
2015-11-10,Amazon UK Retail,15.49,Communities & Service Support-Libraries Info & Tourism
2015-11-13,Amazon UK Retail,16.00,Communities & Service Support-Libraries Info & Tourism
2015-11-15,Amazon UK Retail,10.98,Communities & Service Support-Libraries Info & Tourism
2015-11-16,Amazon UK Retail,20.40,Communities & Service Support-Libraries Info & Tourism
2015-11-18,Amazon UK Retail,20.53,Communities & Service Support-Libraries Info & Tourism
2015-11-21,Amazon UK Retail,10.45,Communities & Service Support-Libraries Info & Tourism
2015-11-21,Amazon UK Retail,61.49,Communities & Service Support-Libraries Info & Tourism
2015-11-25,Amazon UK Retail,9.99,Communities & Service Support-Libraries Info & Tourism
2015-11-25,Amazon UK Retail,15.63,Communities & Service Support-Libraries Info & Tourism
2015-11-26,Amazon UK Retail,5.73,Communities & Service Support-Libraries Info & Tourism
2015-11-26,Amazon UK Retail,5.78,Communities & Service Support-Libraries Info & Tourism
2015-11-11,Amazon UK Retail,36.97,Economy and Environment-Planning & Building Control
2015-11-13,Amazon UK Retail,7.66,Children and Young People-Childrens Care Services
2015-11-17,Amazon UK Retail,12.41,Children and Young People-Childrens Care Services
2015-11-08,Amazon UK Retail,39.47,Communities & Service Support-Customer Services and Communications
2015-11-23,B & Q PLC,25.00,Economy and Environment-Housing Services
2015-11-11,B&M RETAIL LTD,1.99,Communities & Service Support-Recreation & Support
2015-11-26,BANSON TOOL HIRE LTD,29.55,Communities & Service Support-Recreation & Support
2015-11-10,BIRCHENCLIFFE GARD,39.23,Communities & Service Support-Recreation & Support
2015-11-03,BRADFORD REGISTER,19.00,Children and Young People-Childrens Care Services
2015-11-04,CALDER VALLEY AGRICULTURA,64.60,Communities & Service Support-Safer Cleaner Greener
2015-11-20,CALDER VALLEY AGRICULTURA,27.80,Communities & Service Support-Safer Cleaner Greener
2015-11-25,CALDERDALE MBC,30.00,Economy and Environment-Housing Services
2015-04-13,CIEH,99.00,Economy and Environment-Housing Services
2015-11-17,CITB,25.00,Economy and Environment-Regeneration
2015-10-29,CO-OP GROUP 190379,9.61,Children and Young People-Childrens Care Services
2015-11-05,CO-OP GROUP 190379,6.97,Children and Young People-Childrens Care Services
2015-11-03,COCKROFT TIMBER LTD,349.34,Economy and Environment-Housing Services
2015-11-03,COCKROFT TIMBER LTD,187.67,Economy and Environment-Housing Services
2015-11-17,COMBINED COURT,170.00,Children and Young People-Childrens Care Services
2015-11-17,COMBINED COURT,170.00,Children and Young People-Childrens Care Services
2015-11-13,CRUSADER LTD,182.50,Children and Young People-Childrens Care Services
2015-11-24,CRUSADER LTD,75.00,Children and Young People-Childrens Care Services
2015-09-24,CURRYS,44.99,Communities & Service Support-Customer Services and Communications
2015-11-19,CURRYS ONLINE,29.99,Children and Young People-Childrens Care Services
2015-11-19,CURRYS ONLINE,34.99,Children and Young People-Childrens Care Services
2015-11-15,FACEBOOK 2W86V8WST2,20.05,Communities & Service Support-Customer Services and Communications
2015-11-19,FACEBOOK 3DYZG82TT2,40.02,Communities & Service Support-Customer Services and Communications
2015-10-31,FACEBOOK 9ADEJ8ADH2,50.00,Communities & Service Support-Customer Services and Communications
2015-10-31,FACEBOOK FQBFW8N4L2,105.24,Communities & Service Support-Customer Services and Communications
2015-10-30,FACEBOOK WXERN8JCH2,600.27,Communities & Service Support-Customer Services and Communications
2015-11-05,GARDNER CARPETS,92.00,Children and Young People-Childrens Care Services
2015-11-03,GRAND CENTRAL RAIL,41.70,Deputy Chief Executive-ICT Services
2015-11-25,GRAND CENTRAL RAIL,28.50,Deputy Chief Executive-ICT Services
2015-11-25,HAGS-SMP LIMITED,25.52,Communities & Service Support-Safer Cleaner Greener
2015-11-11,HALIFAX STN TO,15.20,Communities & Service Support-Libraries Info & Tourism
2015-11-17,HALIFAX STN TO,129.00,Communities & Service Support-Customer Services and Communications
2015-09-23,HALIFAX STN TO,11.60,Communities & Service Support-Customer Services and Communications
2015-11-18,HOL INN BIRM CITY,44.05,Communities & Service Support-Customer Services and Communications
2015-11-19,HOL INN BIRM CITY,3.50,Communities & Service Support-Customer Services and Communications
2015-11-12,LASER ADVENTURES,13.90,Children and Young People-Childrens Care Services
2015-11-05,LASTRA-HOTEL.COM,57.50,Children and Young People-Childrens Care Services
2015-11-01,LINKEDIN-2256032744,10.08,Communities & Service Support-Customer Services and Communications
2015-11-19,LOVE2SHOP.CO.UK,60.00,Children and Young People-Childrens Care Services
2015-06-15,LUL TICKET MACHINE,4.80,Deputy Chief Executive-Human Resources
2015-10-29,MAILCHIMP,159.00,Communities & Service Support-Customer Services and Communications
2015-11-23,MARKS & SPENCER,30.00,Economy and Environment-Planning & Building Control
2015-11-16,MARTINS MILL PACKAGING,48.00,Communities & Service Support-Museums & Arts
2015-10-20,MARY'S FLORIST,29.99,Communities & Service Support-Customer Services and Communications
2015-11-13,MERCURE AYR HOTEL,151.46,Children and Young People-Childrens Care Services
2015-11-10,NAVIGATION SUPPLY CO L,16.50,Communities & Service Support-Safer Cleaner Greener
2015-10-28,NORTHERN RAIL WEBSALES,38.60,Communities & Service Support-Recreation & Support
2015-11-25,NORTHERN RAIL WEBSALES,179.50,Communities & Service Support-Recreation & Support
2015-10-26,NORTHERN RAIL WEBSALES,30.90,Communities & Service Support-Recreation & Support
2015-10-30,NORTHERN RAIL WEBSALES,6.00,Economy and Environment-Housing Services
2015-11-06,ODDJOBS DIY,22.99,Communities & Service Support-Recreation & Support
2015-11-06,OYSTER AUTOTOPUP,20.00,Economy and Environment-Housing Services
2015-11-26,OYSTER AUTOTOPUP,20.00,Economy and Environment-Housing Services
2015-10-28,PAYPAL *DIGITALTECH,12.47,Children and Young People-Childrens Care Services
2015-11-20,PAYPAL *HOOLECORPLT,299.95,Communities & Service Support-Libraries Info & Tourism
2015-11-26,POST OFFICE COUNTER,6.45,Communities & Service Support-Customer Services and Communications
2015-10-27,POST OFFICE COUNTER,175.50,Communities & Service Support-Community Safety & Support
2015-10-20,POUNDLAND LTD 1348,18.20,Communities & Service Support-Customer Services and Communications
2015-11-26,POUNDSTRETCHER 0757,3.30,Communities & Service Support-Museums & Arts
2015-11-13,PREMIER INN 44529775,57.08,Children and Young People-Childrens Care Services
2015-10-09,RAMADA ENCORE BOURNEMOUTH,185.00,Communities & Service Support-Recreation & Support
2015-11-12,REGISTRAR OF BIRTHS DE,15.00,Children and Young People-Childrens Care Services
2015-11-06,SCREWFIX,24.92,Communities & Service Support-Recreation & Support
2015-11-06,SCREWFIX DIRECT LT,41.62,Economy and Environment-Housing Services
2015-11-11,STUARTS HARDWARE,20.66,Economy and Environment-Housing Services
2015-11-11,SURVEYMONKEY.COM,43.33,Communities & Service Support-Customer Services and Communications
2015-11-04,TAG TOOL HIRE LTD,39.17,Communities & Service Support-Safer Cleaner Greener
2015-10-15,TESCO STORE 2617,3.99,Communities & Service Support-Customer Services and Communications
2015-09-11,TESCO STORES 2622,10.25,Deputy Chief Executive-Human Resources
2015-10-16,THE FRESHBOX,150.00,Communities & Service Support-Customer Services and Communications
2015-11-23,THE IMPERIAL HOTELS LONDO,138.33,Communities & Service Support-Museums & Arts
2015-11-02,THE LANDLORDS ASSO,99.00,Economy and Environment-Environmental Services
2015-11-02,THE LANDLORDS ASSO,99.00,Economy and Environment-Environmental Services
2015-11-13,THE POST OFFICE,171.00,Communities & Service Support-Recreation & Support
2015-11-18,THE RANGE,13.78,Communities & Service Support-Recreation & Support
2015-11-26,THE RANGE,34.15,Communities & Service Support-Museums & Arts
2015-11-24,THE RANGE,4.99,Communities & Service Support-Safer Cleaner Greener
2015-11-05,THE READING AGENCY,81.00,Communities & Service Support-Libraries Info & Tourism
2015-11-12,TICKETSOURCE LTD,73.00,Children and Young People-Childrens Care Services
2015-11-24,TICKETSOURCE LTD,73.00,Children and Young People-Childrens Care Services
2015-11-02,TRAINLINE,29.63,Deputy Chief Executive-ICT Services
2015-11-03,TRAINLINE,25.65,Deputy Chief Executive-ICT Services
2015-11-20,TRAINLINE,74.97,Deputy Chief Executive-ICT Services
2015-11-20,TRAINLINE,45.19,Deputy Chief Executive-ICT Services
2015-11-11,TRAINLINE,13.62,Economy and Environment-Planning & Building Control
2015-11-04,TRAINLINE,69.05,Economy and Environment-Regeneration
2015-11-24,TRAINLINE,94.35,Communities & Service Support-Museums & Arts
2015-11-24,TRAINLINE,66.25,Communities & Service Support-Museums & Arts
2015-11-18,TRAINLINE,73.95,Children and Young People-Childrens Care Services
2015-11-03,TRAINLINE,14.43,Communities & Service Support-Customer Services and Communications
2015-09-29,TRAINLINE,137.29,Communities & Service Support-Community Services - Community Engagemt & Cohesion
2015-10-26,TRAVELODGE WEBSITE,39.17,Communities & Service Support-Recreation & Support
2015-11-03,TRAVELODGE WEBSITE,43.33,Deputy Chief Executive-ICT Services
2015-11-17,TRAVELODGE WEBSITE,119.95,Communities & Service Support-Customer Services and Communications
2015-10-29,TRAVELODGE WEBSITE,57.52,Children and Young People-Childrens Care Services
2015-03-31,TRAVELODGE WEBSITE,43.87,Economy and Environment-Housing Services
2015-11-24,TV LICENSING,145.50,Children and Young People-Schools and Children's Services - Non-School
2015-10-26,VICTORIA THEATRE,7.50,Communities & Service Support-Recreation & Support
2015-04-14,VIRGINTRAINS.CO.UK,35.00,Economy and Environment-Housing Services
2015-11-26,WH SMITH,17.98,Communities & Service Support-Customer Services and Communications
2015-10-16,WH SMITH,18.97,Communities & Service Support-Customer Services and Communications
2015-10-20,WH SMITH,3.99,Communities & Service Support-Customer Services and Communications
2015-11-25,WILKO RETAIL LIMIT,5.45,Communities & Service Support-Recreation & Support
2015-09-30,WILKO RETAIL LIMIT,15.95,Communities & Service Support-Sport & Leisure Management DSO
2015-07-16,WILKO RETAIL LIMIT,4.17,Communities & Service Support-Sport & Leisure Management DSO
2015-11-03,WP-STAMPS DIRECT L,21.44,Communities & Service Support-Customer Services and Communications
2015-08-28,WWW.ARCO.CO.UK,44.89,Communities & Service Support-Customer Services and Communications
2015-11-11,WWW.ROYALMAIL.COM,349.00,Children and Young People-Childrens Care Services
2015-10-28,WWW.UKPOS.COM,44.75,Communities & Service Support-Libraries Info & Tourism
2015-11-10,WWW.UKPOS.COM,70.14,Communities & Service Support-Museums & Arts
