Payment Date,Benificiary Name,Amount,Organisational Unit
2014-07-30,ARGOS LTD,4.17,Children and Young People-Childrens Care Services
2014-08-08,ARGOS LTD,0.59,Children and Young People-Childrens Care Services
2014-09-08,ARGOS RETAIL GROUP,245.66,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-11,ARGOS RETAIL GROUP,199.12,"Adults, Health and Social Care-Adult Health & Social Care"
2014-07-31,ARGOS RETAIL GROUP,22.05,Communities & Service Support-Customer Services and Communications
2014-07-31,ARGOS RETAIL GROUP,115.78,Communities & Service Support-Customer Services and Communications
2014-08-04,ARGOS RETAIL GROUP,184.91,Communities & Service Support-Customer Services and Communications
2014-08-05,ARGOS RETAIL GROUP,70.82,Communities & Service Support-Customer Services and Communications
2014-08-05,ARGOS RETAIL GROUP,236.60,Communities & Service Support-Customer Services and Communications
2014-08-08,ARGOS RETAIL GROUP,115.78,Communities & Service Support-Customer Services and Communications
2014-08-08,ARGOS RETAIL GROUP,99.12,Communities & Service Support-Customer Services and Communications
2014-08-12,ARGOS RETAIL GROUP,115.78,Communities & Service Support-Customer Services and Communications
2014-08-12,ARGOS RETAIL GROUP,107.45,Communities & Service Support-Customer Services and Communications
2014-08-12,ARGOS RETAIL GROUP,74.12,Communities & Service Support-Customer Services and Communications
2014-08-12,ARGOS RETAIL GROUP,24.98,Communities & Service Support-Customer Services and Communications
2014-08-12,ARGOS RETAIL GROUP,74.12,Communities & Service Support-Customer Services and Communications
2014-08-14,ARGOS RETAIL GROUP,42.85,Communities & Service Support-Customer Services and Communications
2014-08-14,ARGOS RETAIL GROUP,68.19,Communities & Service Support-Customer Services and Communications
2014-08-15,ARGOS RETAIL GROUP,74.12,Communities & Service Support-Customer Services and Communications
2014-08-20,ARGOS RETAIL GROUP,115.78,Communities & Service Support-Customer Services and Communications
2014-08-20,ARGOS RETAIL GROUP,94.54,Communities & Service Support-Customer Services and Communications
2014-08-21,ARGOS RETAIL GROUP,91.62,Communities & Service Support-Customer Services and Communications
2014-08-21,ARGOS RETAIL GROUP,115.78,Communities & Service Support-Customer Services and Communications
2014-08-26,ARGOS RETAIL GROUP,24.14,Communities & Service Support-Customer Services and Communications
2014-08-26,ARGOS RETAIL GROUP,27.43,Communities & Service Support-Customer Services and Communications
2014-08-26,ARGOS RETAIL GROUP,51.62,Communities & Service Support-Customer Services and Communications
2014-08-26,ARGOS RETAIL GROUP,101.17,Communities & Service Support-Customer Services and Communications
2014-08-26,ARGOS RETAIL GROUP,824.07,Communities & Service Support-Customer Services and Communications
2014-08-26,ARGOS RETAIL GROUP,103.28,Communities & Service Support-Customer Services and Communications
2014-08-26,ARGOS RETAIL GROUP,107.45,Communities & Service Support-Customer Services and Communications
2014-08-26,ARGOS RETAIL GROUP,103.28,Communities & Service Support-Customer Services and Communications
2014-08-26,ARGOS RETAIL GROUP,132.44,Communities & Service Support-Customer Services and Communications
2014-09-04,ARGOS RETAIL GROUP,53.94,Children and Young People-Childrens Care Services
2014-05-29,ARGOS RETAIL GROUP,88.82,Communities & Service Support-Customer Services and Communications
2014-05-30,ARGOS RETAIL GROUP,115.78,Communities & Service Support-Customer Services and Communications
2014-05-30,ARGOS RETAIL GROUP,94.54,Communities & Service Support-Customer Services and Communications
2014-06-12,ARGOS RETAIL GROUP,132.45,Communities & Service Support-Customer Services and Communications
2014-06-13,ARGOS RETAIL GROUP,69.95,Communities & Service Support-Customer Services and Communications
2014-06-17,ARGOS RETAIL GROUP,94.54,Communities & Service Support-Customer Services and Communications
2014-06-18,ARGOS RETAIL GROUP,115.78,Communities & Service Support-Customer Services and Communications
2014-06-23,ARGOS RETAIL GROUP,99.92,Communities & Service Support-Customer Services and Communications
2014-06-24,ARGOS RETAIL GROUP,63.84,Communities & Service Support-Customer Services and Communications
2014-06-24,ARGOS RETAIL GROUP,132.45,Communities & Service Support-Customer Services and Communications
2014-06-26,ARGOS RETAIL GROUP,67.24,Communities & Service Support-Customer Services and Communications
2014-08-28,ARGOS RETAIL GROUP,132.44,Communities & Service Support-Customer Services and Communications
2014-08-29,ARGOS RETAIL GROUP,28.27,Communities & Service Support-Customer Services and Communications
2014-09-03,ARGOS RETAIL GROUP,274.11,Communities & Service Support-Customer Services and Communications
2014-09-05,ARGOS RETAIL GROUP,72.38,Communities & Service Support-Customer Services and Communications
2014-09-08,ARGOS RETAIL GROUP,115.78,Communities & Service Support-Customer Services and Communications
2014-09-08,ARGOS RETAIL GROUP,20.81,Communities & Service Support-Customer Services and Communications
2014-09-08,ARGOS RETAIL GROUP,399.10,Communities & Service Support-Customer Services and Communications
2014-09-11,ARGOS RETAIL GROUP,265.77,Communities & Service Support-Customer Services and Communications
2014-09-11,ARGOS RETAIL GROUP,118.73,Communities & Service Support-Customer Services and Communications
2014-09-16,ARGOS RETAIL GROUP,24.13,Communities & Service Support-Customer Services and Communications
2014-09-16,ARGOS RETAIL GROUP,132.45,Communities & Service Support-Customer Services and Communications
2014-09-22,ARGOS RETAIL GROUP,530.72,Communities & Service Support-Customer Services and Communications
2014-09-24,ARGOS RETAIL GROUP,26.59,Communities & Service Support-Customer Services and Communications
2014-08-08,ARGOS RETAIL GROUP,232.43,Children and Young People-Childrens Care Services
2014-08-14,ARGOS RETAIL GROUP,224.09,Children and Young People-Childrens Care Services
2014-08-22,ARMITAGE & SON,140.74,Communities & Service Support-Recreation & Support
2014-06-09,ASDA  DIRECT WEB 4387,28.75,Communities & Service Support-Customer Services and Communications
2014-06-12,ASDA  DIRECT WEB 4387,50.42,Communities & Service Support-Customer Services and Communications
2014-09-05,ASDA  DIRECT WEB 4387,104.96,Communities & Service Support-Customer Services and Communications
2014-09-19,ASDA  DIRECT WEB 4387,72.50,Communities & Service Support-Customer Services and Communications
2014-09-22,ASDA  DIRECT WEB 4387,2.46,Communities & Service Support-Customer Services and Communications
2014-08-29,ASDA STORE,25.08,Children and Young People-Childrens Care Services
2014-09-24,ASDA STORE,29.74,Children and Young People-Childrens Care Services
2014-09-10,ASDA STORE,6.67,Children and Young People-Childrens Care Services
2014-08-28,ASDA STORE,5.00,Children and Young People-Childrens Care Services
2014-06-30,ASDA STORE,18.33,Communities & Service Support-Safer Cleaner Greener
2014-09-01,ASDA STORE,41.05,"Adults, Health and Social Care-Adult Health & Social Care"
2014-07-03,ASDA STORE,9.34,Children and Young People-Children and Young People's Serv - Central Depts.
2014-07-07,ASDA STORE,12.72,Children and Young People-Children and Young People's Serv - Central Depts.
2014-07-14,ASDA STORE,7.68,"Adults, Health and Social Care-Adult Health & Social Care"
2014-05-29,ASDA STORE,10.00,Children and Young People-Childrens Care Services
2014-09-23,ASDA STORE,8.23,Communities & Service Support-Sport & Leisure Management DSO
2014-08-27,ASDA STORE,7.22,Children and Young People-Childrens Care Services
2014-10-16,ASDA STORE,15.04,Children and Young People-Childrens Care Services
2014-07-29,ASDA STORE,26.46,Children and Young People-Childrens Care Services
2014-07-31,ASDA STORE,24.17,Children and Young People-Childrens Care Services
2014-08-07,ASDA STORE,33.15,Children and Young People-Childrens Care Services
2014-08-12,ASDA STORE,8.02,Children and Young People-Childrens Care Services
2014-08-21,ASDA STORE,26.67,Children and Young People-Childrens Care Services
2014-08-21,ASDA STORE,27.50,Children and Young People-Childrens Care Services
2014-08-21,ASDA STORE,7.00,Children and Young People-Childrens Care Services
2014-08-22,ASDA STORE,15.83,Children and Young People-Childrens Care Services
2014-08-22,ASDA STORE,4.50,Children and Young People-Childrens Care Services
2014-08-17,ASDA STORES 7134,165.67,Children and Young People-Childrens Care Services
2014-08-12,ASDA STORES 7134,143.15,Children and Young People-Schools and Children's Services - Non-School
2014-08-22,ASDA STORES 7134,39.04,Children and Young People-Schools and Children's Services - Non-School
2014-08-19,AUNTIES COLISEUM HOTEL,80.00,Children and Young People-Childrens Care Services
2014-08-28,Amazon *Mktplce EU-UK,5.70,Children and Young People-Childrens Care Services
2014-08-29,Amazon *Mktplce EU-UK,9.99,Children and Young People-Childrens Care Services
2014-09-04,Amazon *Mktplce EU-UK,1.49,Children and Young People-Childrens Care Services
2014-09-13,Amazon *Mktplce EU-UK,7.55,Children and Young People-Childrens Care Services
2014-09-11,Amazon *Mktplce EU-UK,27.13,Children and Young People-Schools and Children's Services - Non-School
2014-09-22,Amazon *Mktplce EU-UK,39.65,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-15,Amazon *Mktplce EU-UK,18.58,Deputy Chief Executive-ICT Services
2014-08-04,Amazon *Mktplce EU-UK,21.65,Communities & Service Support-Customer Services and Communications
2014-09-17,Amazon *Mktplce EU-UK,4.50,Children and Young People-Childrens Care Services
2014-09-17,Amazon *Mktplce EU-UK,38.90,Children and Young People-Childrens Care Services
2014-09-11,Amazon *Mktplce EU-UK,7.13,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-04,Amazon *Mktplce EU-UK,23.18,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-03,Amazon *Mktplce EU-UK,67.50,Economy and Environment-Housing Services
2014-08-31,Amazon *Mktplce EU-UK,126.88,Communities & Service Support-Libraries Info & Tourism
2014-09-15,Amazon *Mktplce EU-UK,5.79,Communities & Service Support-Libraries Info & Tourism
2014-09-24,Amazon *Mktplce EU-UK,2.81,Communities & Service Support-Libraries Info & Tourism
2014-08-15,Amazon *Mktplce EU-UK,4.52,Communities & Service Support-Libraries Info & Tourism
2014-08-18,Amazon *Mktplce EU-UK,14.98,Communities & Service Support-Libraries Info & Tourism
2014-08-18,Amazon *Mktplce EU-UK,11.13,Communities & Service Support-Libraries Info & Tourism
2014-08-19,Amazon *Mktplce EU-UK,43.70,Communities & Service Support-Libraries Info & Tourism
2014-08-19,Amazon *Mktplce EU-UK,5.58,Communities & Service Support-Libraries Info & Tourism
2014-08-19,Amazon *Mktplce EU-UK,29.95,Communities & Service Support-Libraries Info & Tourism
2014-05-30,Amazon *Mktplce EU-UK,73.95,Children and Young People-Childrens Care Services
2014-06-05,Amazon *Mktplce EU-UK,9.31,Children and Young People-Childrens Care Services
2014-06-05,Amazon *Mktplce EU-UK,10.97,Children and Young People-Childrens Care Services
2014-06-09,Amazon *Mktplce EU-UK,9.34,Children and Young People-Childrens Care Services
2014-06-09,Amazon *Mktplce EU-UK,9.85,Children and Young People-Childrens Care Services
2014-06-10,Amazon *Mktplce EU-UK,3.92,Children and Young People-Childrens Care Services
2014-06-20,Amazon *Mktplce EU-UK,12.01,"Adults, Health and Social Care-Adult Health & Social Care"
2014-06-26,Amazon *Mktplce EU-UK,6.04,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-02,Amazon *Mktplce EU-UK,12.44,Communities & Service Support-Libraries Info & Tourism
2014-09-03,Amazon *Mktplce EU-UK,10.79,Communities & Service Support-Libraries Info & Tourism
2014-09-04,Amazon *Mktplce EU-UK,18.80,Communities & Service Support-Libraries Info & Tourism
2014-09-04,Amazon *Mktplce EU-UK,2.81,Communities & Service Support-Libraries Info & Tourism
2014-09-04,Amazon *Mktplce EU-UK,10.46,Communities & Service Support-Libraries Info & Tourism
2014-09-04,Amazon *Mktplce EU-UK,5.42,Communities & Service Support-Libraries Info & Tourism
2014-09-06,Amazon *Mktplce EU-UK,33.38,Communities & Service Support-Libraries Info & Tourism
2014-09-11,Amazon *Mktplce EU-UK,19.72,Communities & Service Support-Libraries Info & Tourism
2014-09-12,Amazon *Mktplce EU-UK,7.20,Communities & Service Support-Libraries Info & Tourism
2014-09-16,Amazon *Mktplce EU-UK,8.25,Communities & Service Support-Libraries Info & Tourism
2014-09-11,Amazon *Mktplce EU-UK,1.39,Children and Young People-Schools and Children's Services - Non-School
2014-09-13,Amazon *Mktplce EU-UK,2.45,Children and Young People-Schools and Children's Services - Non-School
2014-09-11,Amazon *Mktplce EU-UK,3.56,Communities & Service Support-Museums & Arts
2014-09-12,Amazon *Mktplce EU-UK,0.64,Communities & Service Support-Museums & Arts
2014-09-23,Amazon *Mktplce EU-UK,18.49,Communities & Service Support-Libraries Info & Tourism
2014-09-25,Amazon *Mktplce EU-UK,25.74,Communities & Service Support-Libraries Info & Tourism
2014-09-10,Amazon *Mktplce EU-UK,1.32,Communities & Service Support-Museums & Arts
2014-10-16,Amazon *Mktplce EU-UK,6.89,Children and Young People-Childrens Care Services
2014-10-19,Amazon *Mktplce EU-UK,13.80,Children and Young People-Childrens Care Services
2014-10-01,Amazon *Mktplce EU-UK,19.65,Children and Young People-Schools and Children's Services - Non-School
2014-10-01,Amazon *Mktplce EU-UK,19.65,Children and Young People-Schools and Children's Services - Non-School
2014-10-02,Amazon *Mktplce EU-UK,48.24,Economy and Environment-Highways and Engineering Services
2014-09-12,Amazon *Mktplce EU-UK,13.49,Children and Young People-Schools and Children's Services - Non-School
2014-08-23,Amazon *Mktplce EU-UK,5.94,Children and Young People-Schools and Children's Services - Non-School
2014-08-26,Amazon *Mktplce EU-UK,5.98,Children and Young People-Schools and Children's Services - Non-School
2014-05-21,Amazon *Mktplce EU-UK,3.21,Children and Young People-Childrens Care Services
2014-05-21,Amazon *Mktplce EU-UK,58.98,Children and Young People-Childrens Care Services
2014-09-10,Amazon EU,23.57,Children and Young People-Schools and Children's Services - Non-School
2014-09-11,Amazon EU,12.00,Children and Young People-Schools and Children's Services - Non-School
2014-09-04,Amazon EU,42.04,Children and Young People-Childrens Care Services
2014-09-06,Amazon EU,15.79,Economy and Environment-Highways and Engineering Services
2014-08-01,Amazon EU,16.15,Communities & Service Support-Customer Services and Communications
2014-09-18,Amazon EU,15.01,Children and Young People-Childrens Care Services
2014-09-24,Amazon EU,14.84,Children and Young People-Childrens Care Services
2014-09-04,Amazon EU,71.67,Communities & Service Support-Libraries Info & Tourism
2014-09-04,Amazon EU,6.93,Communities & Service Support-Libraries Info & Tourism
2014-09-04,Amazon EU,6.93,Communities & Service Support-Libraries Info & Tourism
2014-09-05,Amazon EU,199.66,Communities & Service Support-Libraries Info & Tourism
2014-09-17,Amazon EU,17.75,Communities & Service Support-Libraries Info & Tourism
2014-09-18,Amazon EU,64.61,Communities & Service Support-Libraries Info & Tourism
2014-05-30,Amazon EU,10.69,Children and Young People-Childrens Care Services
2014-05-30,Amazon EU,6.09,Children and Young People-Childrens Care Services
2014-09-02,Amazon EU,14.03,Communities & Service Support-Libraries Info & Tourism
2014-09-08,Amazon EU,22.94,Communities & Service Support-Libraries Info & Tourism
2014-09-09,Amazon EU,11.32,Communities & Service Support-Libraries Info & Tourism
2014-09-12,Amazon EU,92.29,Communities & Service Support-Libraries Info & Tourism
2014-09-12,Amazon EU,19.58,Communities & Service Support-Libraries Info & Tourism
2014-09-12,Amazon EU,19.79,Communities & Service Support-Libraries Info & Tourism
2014-09-14,Amazon EU,6.84,Communities & Service Support-Libraries Info & Tourism
2014-09-17,Amazon EU,13.45,Communities & Service Support-Libraries Info & Tourism
2014-09-19,Amazon EU,40.24,Communities & Service Support-Libraries Info & Tourism
2014-09-19,Amazon EU,33.17,Communities & Service Support-Libraries Info & Tourism
2014-09-24,Amazon EU,4.20,Communities & Service Support-Libraries Info & Tourism
2014-09-24,Amazon EU,32.21,Communities & Service Support-Libraries Info & Tourism
2014-09-25,Amazon EU,13.68,Communities & Service Support-Libraries Info & Tourism
2014-09-12,Amazon EU,22.36,Children and Young People-Schools and Children's Services - Non-School
2014-06-02,Amazon EU,63.95,Children and Young People-Schools and Children's Services - Non-School
2014-06-20,Amazon EU,16.33,Children and Young People-Schools and Children's Services - Non-School
2014-09-12,Amazon EU,11.44,Communities & Service Support-Museums & Arts
2014-10-02,Amazon EU,10.70,Children and Young People-Schools and Children's Services - Non-School
2014-10-03,Amazon EU,9.08,Children and Young People-Childrens Services Unit
2014-09-15,Amazon Prime,79.00,Children and Young People-Childrens Care Services
2014-08-05,B & Q,7.60,Communities & Service Support-Safer Cleaner Greener
2014-09-19,B & Q,41.24,Children and Young People-Childrens Care Services
2014-05-08,B & Q,16.47,Children and Young People-Childrens Care Services
2014-05-08,B & Q,12.30,Children and Young People-Childrens Care Services
2014-09-21,B & Q PLC,3.33,Children and Young People-Childrens Care Services
2014-09-22,B & Q PLC,15.27,Children and Young People-Childrens Care Services
2014-09-22,B & Q PLC,52.00,Children and Young People-Childrens Care Services
2014-06-19,B & Q PLC,33.30,Communities & Service Support-Safer Cleaner Greener
2014-06-25,B & Q PLC,13.48,Communities & Service Support-Safer Cleaner Greener
2014-08-08,B & Q PLC,4.40,Communities & Service Support-Sport & Leisure Management DSO
2014-08-12,B & Q PLC,11.58,Communities & Service Support-Sport & Leisure Management DSO
2014-08-12,B & Q PLC,20.82,Communities & Service Support-Sport & Leisure Management DSO
2014-08-13,B & Q PLC,23.33,Communities & Service Support-Sport & Leisure Management DSO
2014-09-09,B & Q PLC,18.98,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-22,B & Q PLC,5.00,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-24,B & Q PLC,10.83,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-25,B & Q PLC,8.32,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-15,B & Q PLC,12.45,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-11,B & Q PLC,79.55,Economy and Environment-Housing Services
2014-08-28,B & Q PLC,14.73,Children and Young People-Schools and Children's Services - Non-School
2014-07-31,B & Q PLC,4.98,Economy and Environment-Housing Services
2014-08-06,B & Q PLC,11.47,Economy and Environment-Housing Services
2014-08-07,B & Q PLC,10.82,Economy and Environment-Housing Services
2014-08-15,B & Q PLC,22.50,Economy and Environment-Housing Services
2014-08-22,B & Q PLC,10.97,Economy and Environment-Housing Services
2014-07-07,B & Q PLC,31.77,"Adults, Health and Social Care-Adult Health & Social Care"
2014-07-08,B & Q PLC,16.65,"Adults, Health and Social Care-Adult Health & Social Care"
2014-07-10,B & Q PLC,27.97,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-23,B & Q PLC,44.86,Communities & Service Support-Sport & Leisure Management DSO
2014-09-15,B & Q PLC,126.57,Communities & Service Support-Safer Cleaner Greener
2014-09-23,B & Q PLC,57.72,Children and Young People-Schools and Children's Services - Non-School
2014-09-01,B & Q PLC,17.27,Children and Young People-Childrens Care Services
2014-09-01,B & Q PLC,70.02,Children and Young People-Childrens Care Services
2014-09-15,B & Q PLC,29.80,Children and Young People-Childrens Care Services
2014-09-17,B & Q PLC,18.32,Children and Young People-Childrens Care Services
2014-09-16,B & Q PLC,49.98,Communities & Service Support-Sport & Countryside
2014-09-23,B & Q PLC,37.62,Communities & Service Support-Sport & Countryside
2014-08-26,B & Q PLC,4.88,Children and Young People-Childrens Care Services
2014-08-09,B & Q PLC,17.48,Children and Young People-Childrens Care Services
2014-09-15,B AARON AND SON,20.83,Economy and Environment-Corporate Asset and Facilities Management
2014-09-05,B&M RETAIL LTD,12.49,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-15,B&M RETAIL LTD,8.32,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-19,B&M RETAIL LTD,2.06,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-23,B&M RETAIL LTD,8.26,"Adults, Health and Social Care-Adult Health & Social Care"
2014-07-02,B&M RETAIL LTD,1.66,"Adults, Health and Social Care-Adult Health & Social Care"
2014-07-15,B&M RETAIL LTD,1.98,"Adults, Health and Social Care-Adult Health & Social Care"
2014-07-23,B&M RETAIL LTD,8.25,"Adults, Health and Social Care-Adult Health & Social Care"
2014-10-01,B&M RETAIL LTD,14.02,Children and Young People-Childrens Care Services
2014-10-11,B&M RETAIL LTD,10.82,Children and Young People-Childrens Care Services
2014-09-18,B&M RETAIL LTD,23.15,Children and Young People-Childrens Care Services
2014-09-18,B&M RETAIL LTD,9.14,Communities & Service Support-Sport & Countryside
2014-08-12,B&M RETAIL LTD,58.32,Children and Young People-Childrens Care Services
2014-08-26,B&M RETAIL LTD,28.28,Children and Young People-Childrens Care Services
2014-07-31,BANSON TOOL HIRE LTD,6.30,Communities & Service Support-Safer Cleaner Greener
2014-07-09,BARUM TOP INN,6.68,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-15,BBN SUTCLIFFE,39.05,Economy and Environment-Housing Services
2014-09-09,BIKEABILITY MATERIALS,244.97,Economy and Environment-Highways and Engineering Services
2014-09-24,BIKEABILITY MATERIALS,315.80,Economy and Environment-Highways and Engineering Services
2014-08-21,BIRCH N/E COSTA,5.33,Children and Young People-Childrens Care Services
2014-07-17,BOB WILD GRASS MACHINE,88.48,Communities & Service Support-Safer Cleaner Greener
2014-07-22,BOB WILD GRASS MACHINE,30.40,Communities & Service Support-Safer Cleaner Greener
2014-07-22,BOB WILD GRASS MACHINE,96.54,Communities & Service Support-Safer Cleaner Greener
2014-09-15,BOB WILD GRASS MACHINE,6.02,Communities & Service Support-Safer Cleaner Greener
2014-09-23,BOB WILD GRASS MACHINE,56.02,Communities & Service Support-Safer Cleaner Greener
2014-08-22,BOB WILD GRASS MACHINE,83.74,Communities & Service Support-Safer Cleaner Greener
2014-08-27,BOB WILD GRASS MACHINE,82.20,Communities & Service Support-Safer Cleaner Greener
2014-08-01,BOOTS 5072,9.26,Children and Young People-Childrens Care Services
2014-09-17,BRADFORD REGISTER,13.00,Children and Young People-Childrens Care Services
2014-09-19,BRADFORD REGISTER,13.00,Children and Young People-Childrens Care Services
2014-09-01,BRITISH HEART FOUNDATI,110.00,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-11,BRITISH HEART FOUNDATI,85.00,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-18,BRITISH HEART FOUNDATI,125.00,"Adults, Health and Social Care-Adult Health & Social Care"
2014-08-29,BRITISH HEART FOUNDATI,20.00,Children and Young People-Childrens Care Services
2014-08-12,BRITISH HEART FOUNDATI,30.00,Children and Young People-Childrens Care Services
2014-09-23,BUDDA BAG,412.58,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-20,BURGER KING HALIFAX,9.48,Children and Young People-Childrens Care Services
2014-08-19,C & S ELECTRICAL WHOLE,14.00,Communities & Service Support-Sport & Leisure Management DSO
2014-07-28,CALDER VALLEY AGRICULTURA,23.92,Communities & Service Support-Safer Cleaner Greener
2014-06-30,CALDER VALLEY AGRICULTURA,50.40,Communities & Service Support-Safer Cleaner Greener
2014-07-02,CALDER VALLEY AGRICULTURA,94.50,Communities & Service Support-Safer Cleaner Greener
2014-09-02,CALDER VALLEY AGRICULTURA,90.00,Communities & Service Support-Safer Cleaner Greener
2014-09-10,CALDER VALLEY AGRICULTURA,43.08,Communities & Service Support-Safer Cleaner Greener
2014-07-28,CALDER VALLEY AGRICULTURA,147.00,Communities & Service Support-Safer Cleaner Greener
2014-08-11,CALDER VALLEY AGRICULTURA,45.50,Communities & Service Support-Safer Cleaner Greener
2014-06-23,CARPET MILL,79.17,Communities & Service Support-Customer Services and Communications
2014-05-29,CARPETRIGHT 792,82.50,Communities & Service Support-Customer Services and Communications
2014-08-29,CARRIER BAG SHOP,50.70,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-01,CCBCOFFICE,50.00,Communities & Service Support-Customer Services and Communications
2014-06-11,CHARLES WATSON (IRON),3.84,Communities & Service Support-Safer Cleaner Greener
2014-09-02,CHARLES WATSON (IRON),7.15,Economy and Environment-Housing Services
2014-09-19,CHARLES WATSON (IRON),20.23,Economy and Environment-Housing Services
2014-09-19,CHARLES WATSON (IRON),4.56,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-10,CIEH,270.00,Economy and Environment-Environmental Services
2014-09-16,CIEH LIMITED,140.00,Economy and Environment-Environmental Services
2014-05-22,CIMSPA,5.88,Communities & Service Support-Sport & Leisure Management DSO
2014-09-12,CITB,30.00,Economy and Environment-Regeneration
2014-05-15,CLINTONS 233,2.08,Children and Young People-Childrens Care Services
2014-05-26,CLINTONS 765,2.08,Children and Young People-Childrens Care Services
2014-08-05,CMBC COUNTER&P/NET,40.00,Communities & Service Support-Customer Services and Communications
2014-10-03,CMBC COUNTER&P/NET,200.00,Communities & Service Support-Customer Services and Communications
2014-09-17,CO-OP GROUP 014232,47.65,Economy and Environment-Housing Services
2014-09-08,CO-OP GROUP 014232,56.92,Economy and Environment-Housing Services
2014-08-29,CO-OP GROUP 108445,6.00,Children and Young People-Childrens Care Services
2014-08-18,CO-OP GROUP 108469,2.45,Children and Young People-Childrens Care Services
2014-08-29,COCKROFT TIMBER LTD,262.80,Economy and Environment-Housing Services
2014-08-29,COCKROFT TIMBER LTD,175.23,Economy and Environment-Housing Services
2014-09-19,COCKROFT TIMBER LTD,245.33,Economy and Environment-Housing Services
2014-07-31,COCKROFT TIMBER LTD,299.38,Economy and Environment-Housing Services
2014-07-31,COCKROFT TIMBER LTD,341.92,Economy and Environment-Housing Services
2014-08-14,COCKROFT TIMBER LTD,24.05,Economy and Environment-Housing Services
2014-08-27,COCKROFT TIMBER LTD,390.00,Economy and Environment-Housing Services
