Payment Date,Benificiary Name,Amount,Organisational Unit
2015-11-23,APCOA - NWR LEEDS,9.50,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-26,APCOA - NWR LEEDS,9.50,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-24,APPLE ONLINE STORE GBP,499.00,"Adults, Health and Social Care-Adult Health & Social Care"
2015-12-15,APPLIANCE WORLD,166.67,"Adults, Health and Social Care-Adult Health & Social Care"
2015-12-15,APPLIANCE WORLD,124.17,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-11,APPLIANCE WORLD,194.17,Communities & Service Support-Customer Services and Communications
2015-11-16,APPLIANCE WORLD,120.00,Communities & Service Support-Customer Services and Communications
2015-11-27,APPLIANCE WORLD,124.17,Communities & Service Support-Customer Services and Communications
2015-11-27,APPLIANCE WORLD,120.00,Communities & Service Support-Customer Services and Communications
2015-12-02,APPLIANCE WORLD,282.50,Communities & Service Support-Customer Services and Communications
2015-12-03,APPLIANCE WORLD,241.67,Communities & Service Support-Customer Services and Communications
2015-12-09,APPLIANCE WORLD,282.50,Communities & Service Support-Customer Services and Communications
2015-12-17,APPLIANCE WORLD,121.67,Communities & Service Support-Customer Services and Communications
2015-12-23,APPLIANCE WORLD,124.17,Communities & Service Support-Customer Services and Communications
2015-07-01,APPLIANCE WORLD,325.00,Economy and Environment-Housing Services
2015-12-16,APPLIANCE WORLD,391.67,Economy and Environment-Housing Services
2015-12-02,ARCO LTD,12.23,Communities & Service Support-Museums & Arts
2015-12-02,ARCO LTD,40.79,Communities & Service Support-Museums & Arts
2015-12-08,ARGOS DIRECT,331.67,Children and Young People-Schools and Children's Services - Non-School
2015-01-21,ARGOS DIRECT,66.58,Economy and Environment-Housing Services
2015-01-21,ARGOS DIRECT,66.58,Economy and Environment-Housing Services
2015-12-23,ARGOS LTD,64.07,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-20,ARGOS LTD,75.16,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-25,ARGOS LTD,142.42,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-20,ARGOS LTD,153.89,"Adults, Health and Social Care-Adult Health & Social Care"
2015-08-05,ARGOS LTD,72.70,"Adults, Health and Social Care-Adult Health & Social Care"
2015-12-11,ARGOS LTD,16.66,Communities & Service Support-Museums & Arts
2015-12-11,ARGOS LTD,12.49,Communities & Service Support-Museums & Arts
2015-12-03,ARGOS LTD,20.57,Children and Young People-Childrens Care Services
2015-11-16,ARGOS LTD,34.97,Children and Young People-Childrens Care Services
2015-09-14,ARGOS LTD,43.58,Children and Young People-Childrens Care Services
2015-12-03,ARGOS LTD,92.47,Economy and Environment-Housing Services
2015-12-16,ARGOS LTD,64.86,Economy and Environment-Housing Services
2015-10-02,ARGOS LTD,63.32,"Adults, Health and Social Care-Adult Health & Social Care"
2015-12-09,ARGOS RETAIL GROUP,108.28,Economy and Environment-Highways and Engineering Services
2015-10-30,ARGOS RETAIL GROUP,29.99,Children and Young People-Childrens Care Services
2015-10-15,ARGOS RETAIL GROUP,14.99,Children and Young People-Schools and Children's Services - Non-School
2015-10-22,ARGOS RETAIL GROUP,124.97,Children and Young People-Schools and Children's Services - Non-School
2015-08-28,ARGOS RETAIL GROUP,151.12,Economy and Environment-Housing Services
2015-10-28,ARGOS RETAIL GROUP,24.98,Children and Young People-Schools and Children's Services - Non-School
2015-07-02,ARGOS RETAIL GROUP,191.70,Economy and Environment-Housing Services
2015-07-17,ARGOS RETAIL GROUP,150.92,Economy and Environment-Housing Services
2015-12-18,ARGOS RETAIL GROUP,627.37,Children and Young People-Childrens Care Services
2015-12-02,ARGOS RETAIL GROUP,211.94,Economy and Environment-Housing Services
2015-10-29,ARGOS RETAIL GROUP,40.77,Communities & Service Support-Safer Cleaner Greener
2015-10-29,ARGOS RETAIL GROUP,8.16,Communities & Service Support-Safer Cleaner Greener
2015-10-29,ARGOS RETAIL GROUP,16.65,Communities & Service Support-Safer Cleaner Greener
2015-12-21,ARGOS RETAIL GROUP,32.42,Children and Young People-Childrens Services Unit
2015-12-22,ARGOS RETAIL GROUP,10.78,Children and Young People-Childrens Services Unit
2015-11-06,ARGOS RETAIL GROUP,83.32,Children and Young People-Childrens Services Unit
2015-11-10,ARGOS RETAIL GROUP,115.78,Children and Young People-Childrens Services Unit
2015-11-12,ARGOS RETAIL GROUP,92.37,Children and Young People-Childrens Services Unit
2015-11-12,ARGOS RETAIL GROUP,34.99,Children and Young People-Childrens Services Unit
2015-11-19,ARGOS RETAIL GROUP,155.37,Children and Young People-Childrens Services Unit
2015-01-08,ARGOS RETAIL GROUP,78.12,Economy and Environment-Housing Services
2015-01-21,ARGOS RETAIL GROUP,319.83,Economy and Environment-Housing Services
2015-11-05,ARROW COACH TRAVEL,28.33,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-18,ASDA 4387,25.79,Communities & Service Support-Customer Services and Communications
2015-11-26,ASDA 4387,45.79,Communities & Service Support-Customer Services and Communications
2015-11-12,ASDA 4387,23.33,Children and Young People-Childrens Services Unit
2015-11-26,ASDA 4387,21.67,Children and Young People-Childrens Services Unit
2015-11-25,ASDA HOME SHOPPING,34.17,Children and Young People-Childrens Services Unit
2015-11-28,ASDA HOME SHOPPING,0.52,Children and Young People-Childrens Services Unit
2015-11-28,ASDA HOME SHOPPING,42.46,Children and Young People-Childrens Services Unit
2015-12-11,ASDA STORE,13.32,Communities & Service Support-Museums & Arts
2015-12-12,ASDA STORE,12.72,Communities & Service Support-Museums & Arts
2015-12-18,ASDA STORE,59.81,Communities & Service Support-Museums & Arts
2015-12-19,ASDA STORE,9.16,Communities & Service Support-Museums & Arts
2015-12-27,ASDA STORE,4.23,Communities & Service Support-Museums & Arts
2015-11-27,ASDA STORE,23.83,Children and Young People-Childrens Care Services
2015-11-05,ASDA STORE,5.40,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-11,ASDA STORE,4.00,Children and Young People-Childrens Care Services
2015-11-19,ASDA STORE,74.06,"Adults, Health and Social Care-Adult Health & Social Care"
2015-09-24,ASDA STORE,118.96,"Adults, Health and Social Care-Adult Health & Social Care"
2015-08-20,ASDA STORE,25.98,"Adults, Health and Social Care-Adult Health & Social Care"
2015-08-20,ASDA STORE,20.78,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-30,ASDA STORE,4.50,Children and Young People-Children and Young People's Serv - Central Depts.
2015-12-03,ASDA STORE,9.60,Children and Young People-Children and Young People's Serv - Central Depts.
2015-12-15,ASDA STORE,18.90,Children and Young People-Children and Young People's Serv - Central Depts.
2015-12-15,ASDA STORE,7.00,Children and Young People-Children and Young People's Serv - Central Depts.
2015-12-10,ASDA STORE,34.57,"Adults, Health and Social Care-Adult Health & Social Care"
2015-09-21,ASDA STORE,30.00,Economy and Environment-Housing Services
2015-08-25,ASDA STORE,112.50,Economy and Environment-Housing Services
2015-07-08,ASDA STORE,26.67,Economy and Environment-Housing Services
2015-07-23,ASDA STORE,4.17,Economy and Environment-Housing Services
2015-12-18,ASDA STORE,20.31,"Adults, Health and Social Care-Adult Health & Social Care"
2015-12-24,ASDA STORE,7.05,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-28,ASDA STORE,35.57,Children and Young People-Childrens Care Services
2015-12-16,ASDA STORE,5.83,Children and Young People-Childrens Care Services
2015-12-16,ASDA STORE,1.81,Children and Young People-Childrens Care Services
2015-12-03,ASDA STORE,13.33,Children and Young People-Childrens Care Services
2015-12-03,ASDA STORE,6.67,Children and Young People-Childrens Care Services
2015-12-03,ASDA STORE,6.59,Children and Young People-Childrens Care Services
2015-12-18,ASDA STORE,39.77,Children and Young People-Childrens Care Services
2015-12-11,ASDA STORE,6.67,Children and Young People-Childrens Care Services
2015-12-08,ASDA STORE,53.57,Economy and Environment-Housing Services
2015-12-22,ASDA STORE,309.23,Economy and Environment-Housing Services
2015-12-22,ASDA STORE,51.18,Economy and Environment-Housing Services
2015-12-22,ASDA STORE,18.33,Economy and Environment-Housing Services
2015-10-30,ASDA STORE,33.05,Children and Young People-Childrens Care Services
2015-11-04,ASDA STORE,19.38,Children and Young People-Childrens Care Services
2015-11-16,ASDA STORE,67.77,Children and Young People-Childrens Care Services
2015-09-28,ASDA STORE,11.00,Children and Young People-Childrens Care Services
2015-10-01,ASDA STORE,10.72,Children and Young People-Childrens Care Services
2015-10-01,ASDA STORE,6.02,Children and Young People-Childrens Care Services
2015-10-01,ASDA STORE,4.17,Children and Young People-Childrens Care Services
2015-10-10,ASDA STORE,20.83,Children and Young People-Childrens Care Services
2015-10-11,ASDA STORE,51.72,Children and Young People-Childrens Care Services
2015-10-11,ASDA STORE,27.92,Children and Young People-Childrens Care Services
2015-10-23,ASDA STORE,47.16,Children and Young People-Childrens Care Services
2015-10-23,ASDA STORE,3.99,Children and Young People-Childrens Care Services
2015-10-23,ASDA STORE,31.67,Children and Young People-Childrens Care Services
2015-10-23,ASDA STORE,15.71,Children and Young People-Childrens Care Services
2015-10-09,ASDA STORE,4.55,Children and Young People-Childrens Care Services
2015-10-08,ASDA STORE,11.14,Children and Young People-Childrens Care Services
2015-10-14,ASDA STORE,17.82,Children and Young People-Childrens Care Services
2015-10-01,ASDA STORE,53.89,Children and Young People-Childrens Care Services
2015-10-01,ASDA STORE,2.50,Children and Young People-Childrens Care Services
2015-10-08,ASDA STORE,19.79,Children and Young People-Childrens Care Services
2015-10-26,ASDA STORE,16.15,Children and Young People-Childrens Care Services
2015-09-15,ASDA STORE,77.92,Children and Young People-Childrens Care Services
2015-09-16,ASDA STORE,41.67,Children and Young People-Childrens Care Services
2015-09-14,ASDA STORE,19.16,Children and Young People-Childrens Care Services
2015-09-20,ASDA STORE,16.40,Children and Young People-Childrens Care Services
2015-07-28,ASDA STORE,129.17,Economy and Environment-Housing Services
2015-12-03,ASDA STORE,31.46,Economy and Environment-Housing Services
2015-12-04,ASDA STORE,18.33,Economy and Environment-Housing Services
2015-12-09,ASDA STORE,5.45,Economy and Environment-Housing Services
2015-12-15,ASDA STORE,296.98,Economy and Environment-Housing Services
2015-12-15,ASDA STORE,108.79,Economy and Environment-Housing Services
2015-12-16,ASDA STORE,41.25,Economy and Environment-Housing Services
2015-12-22,ASDA STORE,38.68,Economy and Environment-Housing Services
2015-12-09,ASDA STORE,135.44,Children and Young People-Childrens Services Unit
2015-12-09,ASDA STORE,112.35,Children and Young People-Childrens Services Unit
2015-10-23,ASDA STORE,4.00,Children and Young People-Schools and Children's Services - Non-School
2015-09-10,ASDA STORE,83.33,Children and Young People-Childrens Services Unit
2015-09-10,ASDA STORE,50.00,Children and Young People-Childrens Services Unit
2015-12-08,ASDA STORE,191.20,Children and Young People-Childrens Care Services
2015-10-28,ASDA STORE,28.06,Children and Young People-Children and Young People's Serv - Central Depts.
2015-10-29,ASDA STORE,1.70,Children and Young People-Children and Young People's Serv - Central Depts.
2015-11-17,ASDA STORE,12.55,Children and Young People-Children and Young People's Serv - Central Depts.
2015-11-25,ASDA STORE,39.50,Children and Young People-Children and Young People's Serv - Central Depts.
2015-10-07,ASDA STORE,12.50,Children and Young People-Childrens Care Services
2015-10-12,ASDA STORE,142.14,Children and Young People-Childrens Care Services
2015-10-01,ASDA STORE,10.83,Children and Young People-Childrens Care Services
2015-10-01,ASDA STORE,6.67,Children and Young People-Childrens Care Services
2015-10-16,ASDA STORE,22.31,Children and Young People-Childrens Care Services
2015-10-19,ASDA STORE,150.09,Children and Young People-Childrens Care Services
2015-10-22,ASDA STORE,6.34,Children and Young People-Childrens Care Services
2015-10-14,ASDA STORES 5819,37.50,Children and Young People-Childrens Care Services
2015-10-08,ASDA STORES/PETROL/,33.33,Children and Young People-Childrens Care Services
2015-09-12,ASDA SUPERSTORE,65.33,Children and Young People-Childrens Care Services
2015-10-14,ASDA SUPERSTORE,32.03,Children and Young People-Schools and Children's Services - Non-School
2015-10-14,ASDA SUPERSTORE,15.90,Children and Young People-Schools and Children's Services - Non-School
2015-10-16,ASDA SUPERSTORE,5.75,Children and Young People-Schools and Children's Services - Non-School
2015-11-12,ASPLI SAFETY EQUIP,51.76,Communities & Service Support-Sport & Countryside
2015-11-24,Amazon Svcs Europe SAR,49.60,"Adults, Health and Social Care-Adult Health & Social Care"
2015-10-07,Amazon Svcs Europe SAR,12.99,"Adults, Health and Social Care-Adult Health & Social Care"
2015-12-10,Amazon Svcs Europe SAR,5.08,Communities & Service Support-Museums & Arts
2015-08-31,Amazon Svcs Europe SAR,24.78,Children and Young People-Childrens Services Unit
2015-12-17,Amazon UK Marketplace,2.90,Children and Young People-Schools and Children's Services - Non-School
2015-12-04,Amazon UK Marketplace,10.91,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-28,Amazon UK Marketplace,19.64,Communities & Service Support-Sport & Leisure Management DSO
2015-11-28,Amazon UK Marketplace,19.65,Communities & Service Support-Sport & Leisure Management DSO
2015-11-30,Amazon UK Marketplace,53.17,Communities & Service Support-Sport & Leisure Management DSO
2015-12-03,Amazon UK Marketplace,70.41,Children and Young People-Children and Young People's Serv - Central Depts.
2015-12-04,Amazon UK Marketplace,712.57,Children and Young People-Children and Young People's Serv - Central Depts.
2015-11-20,Amazon UK Marketplace,4.13,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-23,Amazon UK Marketplace,12.96,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-23,Amazon UK Marketplace,19.75,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-24,Amazon UK Marketplace,47.88,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-24,Amazon UK Marketplace,12.99,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-24,Amazon UK Marketplace,23.94,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-25,Amazon UK Marketplace,64.16,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-25,Amazon UK Marketplace,5.13,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-10,Amazon UK Marketplace,1.99,Children and Young People-Schools and Children's Services - Non-School
2015-11-10,Amazon UK Marketplace,24.84,Children and Young People-Schools and Children's Services - Non-School
2015-11-10,Amazon UK Marketplace,4.98,Children and Young People-Schools and Children's Services - Non-School
2015-11-23,Amazon UK Marketplace,7.79,Children and Young People-Schools and Children's Services - Non-School
2015-11-04,Amazon UK Marketplace,2.29,Children and Young People-Schools and Children's Services - Non-School
2015-11-05,Amazon UK Marketplace,5.25,Children and Young People-Schools and Children's Services - Non-School
2015-11-10,Amazon UK Marketplace,8.05,Children and Young People-Schools and Children's Services - Non-School
2015-11-05,Amazon UK Marketplace,18.73,Children and Young People-Childrens Care Services
2015-11-16,Amazon UK Marketplace,8.28,Communities & Service Support-Safer Cleaner Greener
2015-11-09,Amazon UK Marketplace,42.50,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-25,Amazon UK Marketplace,57.42,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-21,Amazon UK Marketplace,5.94,Children and Young People-Childrens Care Services
2015-11-05,Amazon UK Marketplace,8.97,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-05,Amazon UK Marketplace,6.88,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-05,Amazon UK Marketplace,5.81,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-05,Amazon UK Marketplace,6.42,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-06,Amazon UK Marketplace,1.75,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-20,Amazon UK Marketplace,3.40,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-19,Amazon UK Marketplace,19.79,Economy and Environment-Highways and Engineering Services
2015-11-20,Amazon UK Marketplace,29.47,Economy and Environment-Highways and Engineering Services
2015-11-25,Amazon UK Marketplace,1.66,Economy and Environment-Highways and Engineering Services
2015-11-25,Amazon UK Marketplace,29.90,Economy and Environment-Highways and Engineering Services
2015-11-26,Amazon UK Marketplace,47.86,Economy and Environment-Highways and Engineering Services
2015-11-26,Amazon UK Marketplace,29.90,Economy and Environment-Highways and Engineering Services
2015-11-26,Amazon UK Marketplace,24.96,Economy and Environment-Highways and Engineering Services
2015-10-15,Amazon UK Marketplace,31.29,Deputy Chief Executive-Human Resources
2015-10-09,Amazon UK Marketplace,22.48,Children and Young People-Schools and Children's Services - Non-School
2015-08-27,Amazon UK Marketplace,51.80,Chief Executive's Office-Finance Service
2015-12-15,Amazon UK Marketplace,66.65,Communities & Service Support-Customer Services and Communications
2015-12-09,Amazon UK Marketplace,3.22,Children and Young People-Childrens Care Services
2015-12-09,Amazon UK Marketplace,7.49,Children and Young People-Schools and Children's Services - Non-School
2015-12-10,Amazon UK Marketplace,11.22,Children and Young People-Schools and Children's Services - Non-School
2015-11-03,Amazon UK Marketplace,11.65,Children and Young People-Schools and Children's Services - Non-School
2015-11-25,Amazon UK Marketplace,3.08,Children and Young People-Schools and Children's Services - Non-School
2015-12-04,Amazon UK Marketplace,5.86,Communities & Service Support-Museums & Arts
2015-12-04,Amazon UK Marketplace,2.81,Communities & Service Support-Museums & Arts
2015-12-06,Amazon UK Marketplace,2.81,Communities & Service Support-Museums & Arts
2015-12-07,Amazon UK Marketplace,27.97,Communities & Service Support-Museums & Arts
2015-12-01,Amazon UK Marketplace,9.16,Children and Young People-Schools and Children's Services - Non-School
2015-12-18,Amazon UK Marketplace,4.56,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-05,Amazon UK Marketplace,18.92,Children and Young People-Childrens Care Services
2015-12-02,Amazon UK Marketplace,49.70,Economy and Environment-Housing Services
2015-12-18,Amazon UK Marketplace,58.32,Communities & Service Support-Safer Cleaner Greener
2015-11-28,Amazon UK Marketplace,8.38,Communities & Service Support-Libraries Info & Tourism
2015-11-30,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2015-11-30,Amazon UK Marketplace,2.97,Communities & Service Support-Libraries Info & Tourism
2015-12-04,Amazon UK Marketplace,11.36,Communities & Service Support-Libraries Info & Tourism
2015-12-08,Amazon UK Marketplace,3.55,Communities & Service Support-Libraries Info & Tourism
2015-12-09,Amazon UK Marketplace,29.14,Communities & Service Support-Libraries Info & Tourism
2015-12-09,Amazon UK Marketplace,81.45,Communities & Service Support-Libraries Info & Tourism
2015-12-15,Amazon UK Marketplace,18.18,Communities & Service Support-Libraries Info & Tourism
2015-12-16,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2015-12-16,Amazon UK Marketplace,3.70,Communities & Service Support-Libraries Info & Tourism
2015-12-18,Amazon UK Marketplace,24.41,Communities & Service Support-Libraries Info & Tourism
2015-12-18,Amazon UK Marketplace,28.13,Communities & Service Support-Libraries Info & Tourism
2015-12-18,Amazon UK Marketplace,8.00,Communities & Service Support-Libraries Info & Tourism
2015-12-25,Amazon UK Marketplace,4.84,Communities & Service Support-Libraries Info & Tourism
2015-12-04,Amazon UK Marketplace,197.85,Communities & Service Support-Museums & Arts
2015-12-04,Amazon UK Marketplace,65.95,Communities & Service Support-Museums & Arts
2015-11-30,Amazon UK Marketplace,7.29,Communities & Service Support-Libraries Info & Tourism
2015-12-01,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2015-12-10,Amazon UK Marketplace,11.65,Communities & Service Support-Libraries Info & Tourism
2015-12-18,Amazon UK Marketplace,6.58,Communities & Service Support-Libraries Info & Tourism
2015-12-18,Amazon UK Marketplace,32.96,Communities & Service Support-Libraries Info & Tourism
2015-12-18,Amazon UK Marketplace,5.91,Communities & Service Support-Libraries Info & Tourism
2015-12-18,Amazon UK Marketplace,5.58,Communities & Service Support-Libraries Info & Tourism
2015-12-19,Amazon UK Marketplace,3.39,Communities & Service Support-Libraries Info & Tourism
2015-12-20,Amazon UK Marketplace,47.34,Communities & Service Support-Libraries Info & Tourism
2015-12-20,Amazon UK Marketplace,132.86,Communities & Service Support-Libraries Info & Tourism
2015-12-23,Amazon UK Marketplace,5.00,Communities & Service Support-Libraries Info & Tourism
2015-12-15,Amazon UK Marketplace,1.89,Children and Young People-Childrens Care Services
2015-12-09,Amazon UK Marketplace,21.98,Children and Young People-Childrens Services Unit
2015-12-11,Amazon UK Marketplace,33.96,Communities & Service Support-Customer Services and Communications
2015-12-11,Amazon UK Marketplace,69.95,Communities & Service Support-Customer Services and Communications
2015-12-17,Amazon UK Marketplace,9.89,Communities & Service Support-Customer Services and Communications
2015-12-17,Amazon UK Marketplace,9.38,Communities & Service Support-Customer Services and Communications
2015-11-17,Amazon UK Marketplace,3.80,Communities & Service Support-Museums & Arts
2015-12-02,Amazon UK Retail,20.34,Communities & Service Support-Sport & Leisure Management DSO
2015-12-03,Amazon UK Retail,25.72,Communities & Service Support-Sport & Leisure Management DSO
2015-12-05,Amazon UK Retail,25.72,Communities & Service Support-Sport & Leisure Management DSO
2015-12-02,Amazon UK Retail,50.00,Deputy Chief Executive-Human Resources
2015-11-24,Amazon UK Retail,3.03,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-24,Amazon UK Retail,3.03,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-24,Amazon UK Retail,45.75,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-24,Amazon UK Retail,16.86,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-24,Amazon UK Retail,3.63,"Adults, Health and Social Care-Adult Health & Social Care"
2015-11-24,Amazon UK Retail,77.28,Communities & Service Support-Customer Services and Communications
2015-11-23,Amazon UK Retail,8.24,Children and Young People-Schools and Children's Services - Non-School
2015-11-24,Amazon UK Retail,36.36,Children and Young People-Schools and Children's Services - Non-School
2015-11-12,Amazon UK Retail,64.45,Children and Young People-Childrens Care Services
2015-11-14,Amazon UK Retail,64.45,Children and Young People-Childrens Care Services
2015-11-21,Amazon UK Retail,64.45,Children and Young People-Childrens Care Services
2015-12-10,Amazon UK Retail,19.99,Children and Young People-Childrens Care Services
2015-12-10,Amazon UK Retail,6.70,Children and Young People-Schools and Children's Services - Non-School
2015-12-11,Amazon UK Retail,17.87,Children and Young People-Schools and Children's Services - Non-School
2015-12-11,Amazon UK Retail,10.41,Children and Young People-Schools and Children's Services - Non-School
2015-11-27,Amazon UK Retail,16.41,Communities & Service Support-Libraries Info & Tourism
2015-12-09,Amazon UK Retail,28.17,Communities & Service Support-Libraries Info & Tourism
2015-12-11,Amazon UK Retail,18.83,Communities & Service Support-Libraries Info & Tourism
2015-12-11,Amazon UK Retail,17.80,Communities & Service Support-Libraries Info & Tourism
2015-12-16,Amazon UK Retail,21.74,Communities & Service Support-Libraries Info & Tourism
2015-12-18,Amazon UK Retail,16.99,Communities & Service Support-Libraries Info & Tourism
