Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2019-12-10,4118.00,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care - Capital",1st Ability Ltd,,
2019-12-20,8134.52,Adult Services and Wellbeing-Adult Health & Social Care,2019:10D  Dementia,,
2019-12-20,60808.69,Adult Services and Wellbeing-Adult Health & Social Care,2019:10FTIFrailty And/Or Temporary Illness,,
2019-12-20,2108.76,Adult Services and Wellbeing-Adult Health & Social Care,2019:10HI Hearing Impairment,,
2019-12-20,35895.16,Adult Services and Wellbeing-Adult Health & Social Care,2019:10LD Learning Disabilities,,
2019-12-20,624.56,Adult Services and Wellbeing-Adult Health & Social Care,2019:10MH Mental Health (Except Dementia),,
2019-12-20,19030.76,Adult Services and Wellbeing-Adult Health & Social Care,2019:10OV Other Vulnerable People,,
2019-12-20,24327.20,Adult Services and Wellbeing-Adult Health & Social Care,2019:10PD Physically Disabled,,
2019-12-20,29191.72,Adult Services and Wellbeing-Adult Health & Social Care,2019:11D  Dementia,,
2019-12-20,1532.00,Adult Services and Wellbeing-Adult Health & Social Care,2019:11DSLDual Sensory Loss,,
2019-12-20,122302.50,Adult Services and Wellbeing-Adult Health & Social Care,2019:11FTIFrailty And/Or Temporary Illness,,
2019-12-20,3132.32,Adult Services and Wellbeing-Adult Health & Social Care,2019:11HI Hearing Impairment,,
2019-12-20,288992.62,Adult Services and Wellbeing-Adult Health & Social Care,2019:11LD Learning Disabilities,,
2019-12-20,20043.84,Adult Services and Wellbeing-Adult Health & Social Care,2019:11MH Mental Health (Except Dementia),,
2019-12-20,39451.04,Adult Services and Wellbeing-Adult Health & Social Care,2019:11OV Other Vulnerable People,,
2019-12-20,289900.24,Adult Services and Wellbeing-Adult Health & Social Care,2019:11PD Physically Disabled,,
2019-12-20,13561.50,Adult Services and Wellbeing-Adult Health & Social Care,2019:11VI Visual Impairment,,
2019-12-04,1713.15,Children and Young People's Services-Childrens Services Unit,3Corners,,
2019-12-06,540.00,Children and Young People's Services-Childrens Services Unit,3Corners,,
2019-12-06,780.00,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care - Capital",A Ashworth & Son Landscapes Ltd,,
2019-12-16,6104.11,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care - Capital",A Ashworth & Son Landscapes Ltd,,
2019-12-11,472.50,Communities & Service Support (obsolete)-Museums & Arts,A C Entertainment Technologies Ltd,,
2019-12-11,12.50,Communities & Service Support (obsolete)-Museums & Arts,A C Entertainment Technologies Ltd,,
2019-12-11,19.00,Communities & Service Support (obsolete)-Museums & Arts,A C Entertainment Technologies Ltd,,
2019-12-11,943.36,Communities & Service Support (obsolete)-Museums & Arts,A C Entertainment Technologies Ltd,,
2019-12-11,19.00,Communities & Service Support (obsolete)-Museums & Arts,A C Entertainment Technologies Ltd,,
2019-12-11,589.60,Communities & Service Support (obsolete)-Museums & Arts,A C Entertainment Technologies Ltd,,
2019-12-02,15762.60,Economy and Environment (obsolete)-Transport Services,A Class Taxis Ltd,,
2019-12-16,3060.75,Adult Services and Wellbeing-Adult Health & Social Care,A E Bussy trading as AHSL Care at Home,,
2019-12-02,57080.00,Economy and Environment (obsolete)-Highways & Engineering Services - Capital,AECOM,,
2019-12-05,2500.00,Children and Young People's Services-Schools and Children's Services - Non-School,AFD Software Ltd,,
2019-12-02,4212.85,Children and Young People (obsolete)-Education - Capital,AHR Architects Ltd,,
2019-12-02,3270.00,Economy and Environment (obsolete)-Regeneration - Capital,AHR Building Consultancy Limited,,
2019-12-02,3280.00,Economy and Environment (obsolete)-Regeneration - Capital,AHR Building Consultancy Limited,,
2019-12-03,2388.75,Children and Young People (obsolete)-Education - Capital,AHR Building Consultancy Limited,,
2019-12-04,16735.00,Children and Young People's Services-Children and Young People's Serv - Central Depts.,AHR Building Consultancy Limited,,
2019-12-04,2930.58,Adult Services and Wellbeing-Adult Health & Social Care,ALS Support,,
2019-12-04,795.96,Adult Services and Wellbeing-Adult Health & Social Care,ALS Support,,
2019-12-04,3233.59,Adult Services and Wellbeing-Adult Health & Social Care,ALS Support,,
2019-12-04,1085.40,Adult Services and Wellbeing-Adult Health & Social Care,ALS Support,,
2019-12-06,1462.69,Economy and Environment (obsolete)-Highways and Engineering Services,ASE Autogate Ltd,,
2019-12-06,876.00,Economy and Environment (obsolete)-Highways and Engineering Services,ASE Autogate Ltd,,
2019-12-30,560.00,Economy and Environment (obsolete)-Markets,ASE Autogate Ltd,,
2019-12-16,73365.43,Economy and Environment (obsolete)-Environmental Services,AWM Ltd,,
2019-12-16,84933.45,Economy and Environment (obsolete)-Environmental Services,AWM Ltd,,
2019-12-16,70813.49,Economy and Environment (obsolete)-Environmental Services,AWM Ltd,,
2019-12-05,8000.00,Children and Young People (obsolete)-Education - Capital,Acorn Analytical Services Ltd,,
2019-12-13,11526.67,Children and Young People's Services-Schools and Children's Services - Non-School,Acorn Care & Education Sales Ledger re Belmont Sch,,
2019-12-13,11533.33,Children and Young People's Services-Schools and Children's Services - Non-School,Acorn Care & Education Sales Ledger re Belmont Sch,,
2019-12-13,11526.67,Children and Young People's Services-Schools and Children's Services - Non-School,Acorn Care & Education Sales Ledger re Belmont Sch,,
2019-12-13,11526.67,Children and Young People's Services-Schools and Children's Services - Non-School,Acorn Care & Education Sales Ledger re Belmont Sch,,
2019-12-13,11303.33,Children and Young People's Services-Schools and Children's Services - Non-School,Acorn Care & Education Sales Ledger re Belmont Sch,,
2019-12-13,11526.67,Children and Young People's Services-Schools and Children's Services - Non-School,Acorn Care & Education Sales Ledger re Belmont Sch,,
2019-12-13,11303.33,Children and Young People's Services-Schools and Children's Services - Non-School,Acorn Care & Education Sales Ledger re Belmont Sch,,
2019-12-13,6000.00,Children and Young People's Services-Schools and Children's Services - Non-School,Acorn Care & Education Sales Ledger re Belmont Sch,,
2019-12-13,11880.00,Children and Young People's Services-Schools and Children's Services - Non-School,Acorn Care & Education Sales Ledger re Belmont Sch,,
2019-12-13,11880.00,Children and Young People's Services-Schools and Children's Services - Non-School,Acorn Care & Education Sales Ledger re Belmont Sch,,
2019-12-13,11880.00,Children and Young People's Services-Schools and Children's Services - Non-School,Acorn Care & Education Sales Ledger re Belmont Sch,,
2019-12-13,11376.67,Children and Young People's Services-Schools and Children's Services - Non-School,Acorn Care & Education Sales Ledger re Belmont Sch,,
2019-12-03,1292.32,Adult Services and Wellbeing-Adult Health & Social Care,Active,,
2019-12-10,1292.32,Adult Services and Wellbeing-Adult Health & Social Care,Active,,
2019-12-17,1557.12,Adult Services and Wellbeing-Adult Health & Social Care,Active,,
2019-12-17,1459.80,Adult Services and Wellbeing-Adult Health & Social Care,Active,,
2019-12-17,1292.32,Adult Services and Wellbeing-Adult Health & Social Care,Active,,
2019-12-19,1251.85,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Active,,
2019-12-19,1001.48,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Active,,
2019-12-19,1251.85,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Active,,
2019-12-19,751.11,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Active,,
2019-12-24,1292.32,Adult Services and Wellbeing-Adult Health & Social Care,Active,,
2019-12-30,1292.32,Adult Services and Wellbeing-Adult Health & Social Care,Active,,
2019-12-05,3090.40,Economy and Environment (obsolete)-Environmental Services,Acumen Waste Services Ltd,,
2019-12-05,628.35,Economy and Environment (obsolete)-Environmental Services,Acumen Waste Services Ltd,,
2019-12-16,2138.08,Economy and Environment (obsolete)-Environmental Services,Acumen Waste Services Ltd,,
2019-12-16,2907.66,Economy and Environment (obsolete)-Environmental Services,Acumen Waste Services Ltd,,
2019-12-16,2941.47,Economy and Environment (obsolete)-Environmental Services,Acumen Waste Services Ltd,,
2019-12-16,1288.56,Economy and Environment (obsolete)-Environmental Services,Acumen Waste Services Ltd,,
2019-12-16,4357.15,Economy and Environment (obsolete)-Environmental Services,Acumen Waste Services Ltd,,
2019-12-18,4257.44,Economy and Environment (obsolete)-Environmental Services,Acumen Waste Services Ltd,,
2019-12-30,2171.20,Economy and Environment (obsolete)-Environmental Services,Acumen Waste Services Ltd,,
2019-12-12,10803.50,Chief Executive's Office (obsolete)-Law & Administration Service,Adare Sec Limited,,
2019-12-19,10804.90,Chief Executive's Office (obsolete)-Law & Administration Service,Adare Sec Limited,,
2019-12-19,1.40,Chief Executive's Office (obsolete)-Law & Administration Service,Adare Sec Limited,,
2019-12-30,5756.13,Economy and Environment (obsolete)-Regeneration - Capital,Addleshaw Goddard,,
2019-12-30,5756.12,Economy and Environment (obsolete)-Regeneration - Capital,Addleshaw Goddard,,
2019-12-11,2862.84,Adult Services and Wellbeing-Adult Health & Social Care,Aden House Ltd T/A Aden Mount Nursing Home,,
2019-12-11,298.20,Adult Services and Wellbeing-Adult Health & Social Care,Aden House Ltd T/A Aden Mount Nursing Home,,
2019-12-10,614.10,Children and Young People's Services-Childrens Care Services,Advanced Child Care Assessments Ltd,,
2019-12-10,4792.15,Children and Young People's Services-Childrens Care Services,Advanced Child Care Assessments Ltd,,
2019-12-30,1945.85,Children and Young People's Services-Childrens Care Services,Advanced Child Care Assessments Ltd,,
2019-12-17,500.00,Communities & Service Support (obsolete)-Community Safety & Support,Advancement Of Community Empowerment (CIC),,
2019-12-11,2758.24,Adult Services and Wellbeing-Adult Health & Social Care,Advinia Care Homes Ltd Re West Ridings Care Home,,
2019-12-09,824.32,Communities & Service Support (obsolete)-Safer Cleaner Greener,Aggregate Industries UK Ltd,,
2019-12-09,723.34,Communities & Service Support (obsolete)-Safer Cleaner Greener,Aggregate Industries UK Ltd,,
2019-12-11,618.24,Communities & Service Support (obsolete)-Safer Cleaner Greener,Aggregate Industries UK Ltd,,
2019-12-23,669.76,Communities & Service Support (obsolete)-Safer Cleaner Greener,Aggregate Industries UK Ltd,,
2019-12-05,612.86,Communities & Service Support (obsolete)-Libraries Info & Tourism,Aldermore Invoice Finance re Key Security UK Ltd,,
2019-12-05,975.00,Communities & Service Support (obsolete)-Recreation & Support,Aldermore Invoice Finance re Key Security UK Ltd,,
2019-12-05,930.00,Communities & Service Support (obsolete)-Museums & Arts,Aldermore Invoice Finance re Key Security UK Ltd,,
2019-12-05,2613.48,Economy and Environment (obsolete)-Markets,Aldermore Invoice Finance re Key Security UK Ltd,,
2019-12-06,478.57,Communities & Service Support (obsolete)-Libraries Info & Tourism,Aldermore Invoice Finance re Key Security UK Ltd,,
2019-12-18,536.86,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,Aldermore Invoice Finance re Key Security UK Ltd,,
2019-12-20,170.00,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,Aldermore Invoice Finance re Key Security UK Ltd,,
2019-12-20,170.00,Economy and Environment (obsolete)-Corporate Asset and Facilities Management,Aldermore Invoice Finance re Key Security UK Ltd,,
2019-12-20,170.00,Economy and Environment (obsolete)-Corporate Asset and Facilities Management,Aldermore Invoice Finance re Key Security UK Ltd,,
2019-12-20,170.00,Children and Young People's Services-Childrens Care Services,Aldermore Invoice Finance re Key Security UK Ltd,,
2019-12-20,170.00,Communities & Service Support (obsolete)-Museums & Arts,Aldermore Invoice Finance re Key Security UK Ltd,,
2019-12-20,170.00,Economy and Environment (obsolete)-Economy and Investment,Aldermore Invoice Finance re Key Security UK Ltd,,
2019-12-20,170.00,Communities & Service Support (obsolete)-Museums & Arts,Aldermore Invoice Finance re Key Security UK Ltd,,
2019-12-20,170.00,Economy and Environment (obsolete)-Corporate Asset and Facilities Management,Aldermore Invoice Finance re Key Security UK Ltd,,
2019-12-20,170.00,Children and Young People's Services-Schools and Children's Services - Non-School,Aldermore Invoice Finance re Key Security UK Ltd,,
2019-12-30,900.00,Communities & Service Support (obsolete)-Museums & Arts,Aldermore Invoice Finance re Key Security UK Ltd,,
2019-12-11,520.00,Communities & Service Support (obsolete)-Museums & Arts,Alice Marshall-McHugh,,
2019-12-13,34965.00,Economy and Environment (obsolete)-Housing Services,Align Property Partners,,
