Payment Date,Benificiary Name,Amount,Organisational Unit
2018-06-14,ALDI 15 779,3.47,Children and Young People (obsolete)-Childrens Care Services
2018-06-14,ALDI 15 779,58.06,Children and Young People (obsolete)-Childrens Care Services
2018-03-23,ALDI 15 779,4.67,Economy and Environment (obsolete)-Housing Services
2018-06-21,ALDI 60 779,6.17,Children and Young People (obsolete)-Childrens Care Services
2018-06-04,ALDI 60 779,16.19,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-06-04,ALDI 60 779,3.15,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-06-04,ALDI 60 779,20.53,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-06-04,ALDI 60 779,10.49,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-06-04,ALDI 60 779,38.35,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-07-09,ALDI 60 779,42.26,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-07-10,ALDI 60 779,10.20,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-07-10,ALDI 60 779,15.02,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-06-26,ALDI 60 779,16.01,Communities & Service Support (obsolete)-Safer Cleaner Greener
2018-03-09,ALLPAY MOTO (CALLPAY/I,16.67,Economy and Environment (obsolete)-Housing Services
2017-01-05,ALLPAY MOTO (CALLPAY/IVR,74.77,Economy and Environment (obsolete)-Housing Services
2018-04-30,ALTHAMS TRAVEL HEAD OF,101.80,Children and Young People (obsolete)-Childrens Care Services
2018-05-02,ALTHAMS TRAVEL HEAD OF,38.40,Children and Young People (obsolete)-Childrens Care Services
2018-05-02,ALTHAMS TRAVEL HEAD OF,20.00,Children and Young People (obsolete)-Childrens Care Services
2018-05-14,ALTHAMS TRAVEL HEAD OF,304.00,Children and Young People (obsolete)-Childrens Care Services
2018-05-14,ALTHAMS TRAVEL HEAD OF,98.40,Children and Young People (obsolete)-Childrens Care Services
2018-05-14,ALTHAMS TRAVEL HEAD OF,86.80,Children and Young People (obsolete)-Childrens Care Services
2018-05-16,ALTHAMS TRAVEL HEAD OF,289.00,Children and Young People (obsolete)-Childrens Care Services
2018-05-21,ALTHAMS TRAVEL HEAD OF,205.40,Children and Young People (obsolete)-Childrens Care Services
2018-05-21,ALTHAMS TRAVEL HEAD OF,158.90,Children and Young People (obsolete)-Childrens Care Services
2018-05-18,ALTOVA GMBH XML SPY,1224.51,Deputy Chief Executive (obsolete)-ICT Services
2018-06-08,AMAZON EU AMAZON.CO.UK,11.07,Deputy Chief Executive (obsolete)-Executives Management
2018-04-25,AMAZON EU AMAZON.CO.UK,9.15,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-04-15,AMAZON EU AMAZON.CO.UK,12.73,Communities & Service Support (obsolete)-Sport & Leisure Management DSO
2018-04-15,AMAZON EU AMAZON.CO.UK,12.72,Communities & Service Support (obsolete)-Sport & Leisure Management DSO
2018-07-16,AMAZON EU AMAZON.CO.UK,12.48,Chief Executive's Office (obsolete)-Finance Service
2018-06-17,AMAZON SVCS EU-UK AMAZON.,18.98,Economy and Environment (obsolete)-Highways and Engineering Services
2018-03-27,AMAZON SVCS EU-UK AMAZON.,12.38,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-03-27,AMAZON SVCS EU-UK AMAZON.,32.52,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-05-31,AMAZON SVCS EU-UK AMAZON.,17.46,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-06-13,AMAZON SVCS EU-UK AMAZON.,23.32,Children and Young People (obsolete)-Childrens Services Unit
2018-05-22,AMAZON SVCS EU-UK AMAZON.,13.95,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-05-21,AMAZON SVCS EU-UK AMAZON.,5.99,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-05-22,AMAZON SVCS EU-UK AMAZON.,51.56,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-05-23,AMAZON SVCS EU-UK AMAZON.,15.55,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-04-16,AMAZON SVCS EU-UK AMAZON.,9.45,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-04-16,AMAZON SVCS EU-UK AMAZON.,24.32,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-04-16,AMAZON SVCS EU-UK AMAZON.,23.42,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-04-25,AMAZON SVCS EU-UK AMAZON.,2.67,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-04-25,AMAZON SVCS EU-UK AMAZON.,8.15,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-04-26,AMAZON SVCS EU-UK AMAZON.,12.46,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-04-18,AMAZON SVCS EU-UK AMAZON.,30.79,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-04-19,AMAZON SVCS EU-UK AMAZON.,56.41,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-06-08,AMAZON SVCS EU-UK AMAZON.,15.30,Communities & Service Support (obsolete)-Sport & Leisure Management DSO
2018-06-03,AMAZON SVCS EU-UK AMAZON.,12.49,Communities & Service Support (obsolete)-Recreation & Support
2018-04-27,AMAZON SVCS EU-UK AMAZON.,25.38,Economy and Environment (obsolete)-Housing Services
2018-05-18,AMAZON SVCS EU-UK AMAZON.,19.98,Economy and Environment (obsolete)-Housing Services
2018-02-22,AMAZON SVCS EU-UK AMAZON.,55.10,Economy and Environment (obsolete)-Housing Services
2018-02-22,AMAZON SVCS EU-UK AMAZON.,13.77,Economy and Environment (obsolete)-Housing Services
2018-02-23,AMAZON SVCS EU-UK AMAZON.,91.67,Economy and Environment (obsolete)-Housing Services
2018-07-10,AMAZON SVCS EU-UK AMAZON.,110.97,Children and Young People (obsolete)-Childrens Care Services
2018-06-15,AMAZON SVCS EU-UK AMAZON.,8.72,Children and Young People (obsolete)-Childrens Care Services
2018-04-05,AMAZON SVCS EU-UK AMAZON.,8.24,Communities & Service Support (obsolete)-Sport & Leisure Management DSO
2018-04-19,AMAZON SVCS EU-UK AMAZON.,13.33,Communities & Service Support (obsolete)-Sport & Leisure Management DSO
2018-04-25,AMAZON SVCS EU-UK AMAZON.,3.98,Communities & Service Support (obsolete)-Sport & Leisure Management DSO
2018-06-07,AMFBOWLING.CO.UK,13.68,Children and Young People (obsolete)-Childrens Care Services
2018-05-16,AMOMA.COM HOTELS,51.63,Children and Young People (obsolete)-Childrens Care Services
2018-05-18,AMOMA.COM HOTELS,19.30,Children and Young People (obsolete)-Childrens Care Services
2018-04-03,AMZ*Displaysense UK,129.99,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-05-02,AMZ*Gemini_mall,11.50,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-04-30,AMZ*timeracing,5.56,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-04-13,ANDREW PAGE,18.32,Communities & Service Support (obsolete)-Safer Cleaner Greener
2018-04-18,APCOA - NWR LEEDS,15.83,Economy and Environment (obsolete)-Housing Services
2018-04-27,APPLIANCE WORLD,250.00,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-02-22,APPLIANCE WORLD,166.67,Economy and Environment (obsolete)-Housing Services
2017-11-28,APPLIANCE WORLD,166.67,Economy and Environment (obsolete)-Housing Services
2017-11-16,APPLIANCE WORLD,162.50,Economy and Environment (obsolete)-Housing Services
2017-11-16,APPLIANCE WORLD,416.67,Economy and Environment (obsolete)-Housing Services
2017-06-06,APPLIANCE WORLD,629.17,Economy and Environment (obsolete)-Housing Services
2017-06-06,APPLIANCE WORLD,629.17,Economy and Environment (obsolete)-Housing Services
2017-05-05,APPLIANCE WORLD,45.83,Economy and Environment (obsolete)-Housing Services
2017-03-13,APPLIANCE WORLD,166.67,Economy and Environment (obsolete)-Housing Services
2016-10-03,APPLIANCE WORLD,470.00,Economy and Environment (obsolete)-Housing Services
2016-10-03,APPLIANCE WORLD,425.00,Economy and Environment (obsolete)-Housing Services
2016-10-26,APPLIANCE WORLD,112.50,Economy and Environment (obsolete)-Housing Services
2017-02-03,APPLIANCE WORLD,166.66,Economy and Environment (obsolete)-Housing Services
2017-01-12,APPLIANCE WORLD,312.50,Economy and Environment (obsolete)-Housing Services
2018-05-31,ARCO LTD,51.32,Communities & Service Support (obsolete)-Recreation & Support
2018-05-22,ARGOS LTD,36.58,Economy and Environment (obsolete)-Housing Services
2018-06-20,ARGOS LTD,124.99,Communities & Service Support (obsolete)-Museums & Arts
2018-06-18,ARGOS LTD,108.32,Children and Young People (obsolete)-Childrens Care Services
2018-06-06,ARGOS LTD,49.97,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-06-06,ARGOS LTD,33.32,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-06-06,ARGOS LTD,33.32,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-06-26,ARGOS LTD,20.82,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-06-13,ARGOS LTD,15.00,Communities & Service Support (obsolete)-Museums & Arts
2018-05-17,ARGOS LTD,45.82,Economy and Environment (obsolete)-Housing Services
2017-10-12,ARGOS LTD,34.03,Economy and Environment (obsolete)-Housing Services
2017-07-05,ARGOS LTD,48.31,Economy and Environment (obsolete)-Housing Services
2017-06-13,ARGOS LTD,27.49,Economy and Environment (obsolete)-Housing Services
2018-07-09,ARGOS LTD,129.98,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-06-24,ARGOS LTD,46.66,Children and Young People (obsolete)-Childrens Care Services
2017-02-22,ARGOS LTD,44.15,Economy and Environment (obsolete)-Housing Services
2018-05-17,ARGOS RETAIL GROUP,12.49,Children and Young People (obsolete)-Childrens Care Services
2018-06-04,ARGOS RETAIL GROUP,39.47,Children and Young People (obsolete)-Childrens Care Services
2018-07-10,ARGOS RETAIL GROUP,50.00,Children and Young People (obsolete)-Childrens Care Services
2018-06-26,ARGOS RETAIL GROUP,10.41,Children and Young People (obsolete)-Childrens Care Services
2018-07-06,ARGOS RETAIL GROUP,91.66,Communities & Service Support (obsolete)-Recreation & Support
2018-06-27,ARGOS(INSIDE SAINSBURY'S,74.95,Children and Young People (obsolete)-Childrens Care Services
2018-07-17,ARGOS(INSIDE SAINSBURY'S,104.16,Communities & Service Support (obsolete)-Recreation & Support
2018-05-01,ASDA,19.34,Children and Young People (obsolete)-Childrens Care Services
2018-03-22,ASDA GEORGE COM LEEDS,169.06,Economy and Environment (obsolete)-Housing Services
2018-07-12,ASDA GEORGE COM LEEDS,189.96,Economy and Environment (obsolete)-Housing Services
2018-06-05,ASDA GROCERIES ONLINE,89.71,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-06-05,ASDA GROCERIES ONLINE,50.90,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-06-05,ASDA GROCERIES ONLINE,4.06,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-06-05,ASDA GROCERIES ONLINE,3.69,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-21,ASDA GROCERIES ONLINE,74.78,Economy and Environment (obsolete)-Housing Services
2018-05-21,ASDA GROCERIES ONLINE,2.22,Economy and Environment (obsolete)-Housing Services
2018-06-13,ASDA STORE,89.25,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-28,ASDA STORE,44.10,Children and Young People (obsolete)-Childrens Care Services
2018-06-06,ASDA STORE,4.19,Children and Young People (obsolete)-Childrens Care Services
2018-06-21,ASDA STORE,39.61,Children and Young People (obsolete)-Childrens Care Services
2018-06-25,ASDA STORE,18.03,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-06-12,ASDA STORE,23.32,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-06-12,ASDA STORE,3.87,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-05-20,ASDA STORE,89.04,Children and Young People (obsolete)-Childrens Care Services
2018-05-25,ASDA STORE,104.31,Children and Young People (obsolete)-Childrens Care Services
2018-05-25,ASDA STORE,7.92,Children and Young People (obsolete)-Childrens Care Services
2018-05-25,ASDA STORE,5.00,Children and Young People (obsolete)-Childrens Care Services
2018-05-26,ASDA STORE,4.17,Children and Young People (obsolete)-Childrens Care Services
2018-06-01,ASDA STORE,5.13,Children and Young People (obsolete)-Childrens Care Services
2018-06-04,ASDA STORE,10.00,Children and Young People (obsolete)-Childrens Care Services
2018-06-07,ASDA STORE,15.83,Children and Young People (obsolete)-Childrens Care Services
2018-06-25,ASDA STORE,26.25,Children and Young People (obsolete)-Childrens Care Services
2018-06-17,ASDA STORE,15.15,Children and Young People (obsolete)-Childrens Care Services
2018-06-24,ASDA STORE,12.12,Children and Young People (obsolete)-Childrens Care Services
2018-06-04,ASDA STORE,117.31,Children and Young People (obsolete)-Childrens Care Services
2018-06-04,ASDA STORE,15.00,Children and Young People (obsolete)-Childrens Care Services
2018-06-07,ASDA STORE,14.00,Children and Young People (obsolete)-Childrens Care Services
2018-06-11,ASDA STORE,10.00,Children and Young People (obsolete)-Childrens Care Services
2018-06-18,ASDA STORE,10.37,Children and Young People (obsolete)-Childrens Care Services
2018-06-19,ASDA STORE,2.96,Children and Young People (obsolete)-Childrens Care Services
2018-06-07,ASDA STORE,62.50,Economy and Environment (obsolete)-Housing Services
2018-06-13,ASDA STORE,82.50,Economy and Environment (obsolete)-Housing Services
2018-05-16,ASDA STORE,145.00,Economy and Environment (obsolete)-Housing Services
2018-05-16,ASDA STORE,100.83,Economy and Environment (obsolete)-Housing Services
2018-05-18,ASDA STORE,94.55,Economy and Environment (obsolete)-Housing Services
2018-05-25,ASDA STORE,22.50,Economy and Environment (obsolete)-Housing Services
2017-12-08,ASDA STORE,55.57,Economy and Environment (obsolete)-Housing Services
2017-11-09,ASDA STORE,6.00,Economy and Environment (obsolete)-Housing Services
2017-11-15,ASDA STORE,12.62,Economy and Environment (obsolete)-Housing Services
2017-11-16,ASDA STORE,5.68,Economy and Environment (obsolete)-Housing Services
2017-09-28,ASDA STORE,57.50,Economy and Environment (obsolete)-Housing Services
2017-10-10,ASDA STORE,165.00,Economy and Environment (obsolete)-Housing Services
2017-10-10,ASDA STORE,100.37,Economy and Environment (obsolete)-Housing Services
2017-10-16,ASDA STORE,20.56,Economy and Environment (obsolete)-Housing Services
2017-10-16,ASDA STORE,20.40,Economy and Environment (obsolete)-Housing Services
2017-09-14,ASDA STORE,75.85,Economy and Environment (obsolete)-Housing Services
2017-07-31,ASDA STORE,48.33,Economy and Environment (obsolete)-Housing Services
2017-08-24,ASDA STORE,21.46,Economy and Environment (obsolete)-Housing Services
2017-07-21,ASDA STORE,219.17,Economy and Environment (obsolete)-Housing Services
2017-06-06,ASDA STORE,11.67,Economy and Environment (obsolete)-Housing Services
2017-06-08,ASDA STORE,52.50,Economy and Environment (obsolete)-Housing Services
2017-06-13,ASDA STORE,168.33,Economy and Environment (obsolete)-Housing Services
2017-06-16,ASDA STORE,7.50,Economy and Environment (obsolete)-Housing Services
2017-05-12,ASDA STORE,353.72,Economy and Environment (obsolete)-Housing Services
2016-10-05,ASDA STORE,174.94,Economy and Environment (obsolete)-Housing Services
2016-10-07,ASDA STORE,4.17,Economy and Environment (obsolete)-Housing Services
2018-07-09,ASDA STORE,8.24,Children and Young People (obsolete)-Childrens Care Services
2018-07-12,ASDA STORE,11.24,Children and Young People (obsolete)-Childrens Care Services
2018-07-10,ASDA STORE,4.17,Children and Young People (obsolete)-Childrens Care Services
2018-06-14,ASDA STORE,9.17,Children and Young People (obsolete)-Childrens Care Services
2018-06-26,ASDA STORE,15.44,Children and Young People (obsolete)-Childrens Care Services
2018-06-26,ASDA STORE,14.58,Children and Young People (obsolete)-Childrens Care Services
2017-01-27,ASDA STORE,47.03,Economy and Environment (obsolete)-Housing Services
2017-02-09,ASDA STORE,48.33,Economy and Environment (obsolete)-Housing Services
2017-02-22,ASDA STORE,93.75,Economy and Environment (obsolete)-Housing Services
2017-01-13,ASDA STORE,315.75,Economy and Environment (obsolete)-Housing Services
2017-01-18,ASDA STORE,10.62,Economy and Environment (obsolete)-Housing Services
2017-01-20,ASDA STORE,11.67,Economy and Environment (obsolete)-Housing Services
2017-01-24,ASDA STORE,3.54,Economy and Environment (obsolete)-Housing Services
2017-01-26,ASDA STORE,100.00,Economy and Environment (obsolete)-Housing Services
2018-05-11,ASDA STORES,42.72,Children and Young People (obsolete)-Childrens Care Services
2018-06-13,ASDA STORES 4390,60.04,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-05-20,ASDA STORES 5819,20.42,Children and Young People (obsolete)-Childrens Care Services
2018-05-25,ASDA STORES 5819,25.00,Children and Young People (obsolete)-Childrens Care Services
2018-06-01,ASDA SUPERSTORE,32.36,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-06-06,ASDA SUPERSTORE,1.99,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-02-22,ASPLI SAFETY EQUIP,49.14,Economy and Environment (obsolete)-Housing Services
2018-04-16,ASPLI SAFETY EQUIP,103.88,Communities & Service Support (obsolete)-Safer Cleaner Greener
2018-06-14,ATKINSON VOS LTD,358.92,Economy and Environment (obsolete)-Transport Services
2018-07-12,Airtime Halifax,6.00,Children and Young People (obsolete)-Childrens Care Services
2018-06-30,Airtime Halifax Ltd,20.00,Children and Young People (obsolete)-Childrens Care Services
2018-07-12,Airtime Halifax Ltd,12.00,Children and Young People (obsolete)-Childrens Care Services
2018-07-12,Airtime Halifax Ltd,6.00,Children and Young People (obsolete)-Childrens Care Services
2018-07-04,Amazon Prime,7.99,Children and Young People (obsolete)-Childrens Care Services
2018-06-08,Amazon Svcs Europe SAR,49.15,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-05-30,Amazon UK Marketplace,8.99,Economy and Environment (obsolete)-Highways and Engineering Services
2018-06-07,Amazon UK Marketplace,7.99,Economy and Environment (obsolete)-Highways and Engineering Services
2018-05-02,Amazon UK Marketplace,20.62,Communities & Service Support (obsolete)-Museums & Arts
2018-05-04,Amazon UK Marketplace,28.35,Communities & Service Support (obsolete)-Museums & Arts
2018-05-17,Amazon UK Marketplace,9.16,Communities & Service Support (obsolete)-Museums & Arts
2018-05-19,Amazon UK Marketplace,16.65,Communities & Service Support (obsolete)-Museums & Arts
2018-05-21,Amazon UK Marketplace,3.48,Communities & Service Support (obsolete)-Museums & Arts
2018-06-27,Amazon UK Marketplace,137.49,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-06-11,Amazon UK Marketplace,47.62,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-05-23,Amazon UK Marketplace,36.76,Children and Young People (obsolete)-Childrens Services Unit
2018-05-09,Amazon UK Marketplace,60.33,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-05-10,Amazon UK Marketplace,14.97,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-05-14,Amazon UK Marketplace,15.90,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-05-03,Amazon UK Marketplace,6.92,Chief Executive's Office (obsolete)-Public Health
2018-04-03,Amazon UK Marketplace,2.03,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-04-03,Amazon UK Marketplace,1.70,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-04-04,Amazon UK Marketplace,17.24,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-04-05,Amazon UK Marketplace,2.49,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-04-11,Amazon UK Marketplace,127.80,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-04-12,Amazon UK Marketplace,39.64,Children and Young People (obsolete)-Children and Young People's Serv - Central Depts.
2018-05-14,Amazon UK Marketplace,19.77,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-24,Amazon UK Marketplace,3.32,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-25,Amazon UK Marketplace,16.34,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-29,Amazon UK Marketplace,2.09,Communities & Service Support (obsolete)-Museums & Arts
2018-06-17,Amazon UK Marketplace,20.99,Communities & Service Support (obsolete)-Museums & Arts
2018-05-28,Amazon UK Marketplace,78.65,Communities & Service Support (obsolete)-Sport & Leisure Management DSO
2018-05-29,Amazon UK Marketplace,14.48,Communities & Service Support (obsolete)-Sport & Leisure Management DSO
2018-05-30,Amazon UK Marketplace,22.69,Communities & Service Support (obsolete)-Sport & Leisure Management DSO
2018-06-21,Amazon UK Marketplace,22.23,Communities & Service Support (obsolete)-Sport & Leisure Management DSO
2018-04-28,Amazon UK Marketplace,0.85,Deputy Chief Executive (obsolete)-ICT Services
2018-05-16,Amazon UK Marketplace,21.85,Communities & Service Support (obsolete)-Sport & Leisure Management DSO
2018-05-30,Amazon UK Marketplace,12.49,Communities & Service Support (obsolete)-Recreation & Support
2018-06-05,Amazon UK Marketplace,17.33,Communities & Service Support (obsolete)-Recreation & Support
2018-06-21,Amazon UK Marketplace,33.32,Communities & Service Support (obsolete)-Recreation & Support
2018-06-26,Amazon UK Marketplace,5.50,Communities & Service Support (obsolete)-Recreation & Support
2018-05-29,Amazon UK Marketplace,17.93,Economy and Environment (obsolete)-Transport Services
2018-06-28,Amazon UK Marketplace,39.97,Deputy Chief Executive (obsolete)-Executives Management
2018-07-06,Amazon UK Marketplace,26.65,Communities & Service Support (obsolete)-Sport & Leisure Management DSO
2018-06-05,Amazon UK Marketplace,43.23,Children and Young People (obsolete)-Childrens Care Services
2018-06-25,Amazon UK Marketplace,3.89,Children and Young People (obsolete)-Childrens Care Services
2018-05-15,Amazon UK Marketplace,14.97,Economy and Environment (obsolete)-Corporate Asset and Facilities Management
2018-06-19,Amazon UK Marketplace,12.75,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-29,Amazon UK Retail,11.23,Economy and Environment (obsolete)-Highways and Engineering Services
2018-05-07,Amazon UK Retail,18.95,Communities & Service Support (obsolete)-Museums & Arts
2018-06-11,Amazon UK Retail,14.16,Deputy Chief Executive (obsolete)-Executives Management
2018-06-27,Amazon UK Retail,57.87,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-06-25,Amazon UK Retail,9.98,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-04-03,Amazon UK Retail,21.02,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-04-03,Amazon UK Retail,26.33,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-04-22,Amazon UK Retail,9.62,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-04-22,Amazon UK Retail,9.62,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-04-22,Amazon UK Retail,9.62,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-04-27,Amazon UK Retail,21.98,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-30,Amazon UK Retail,22.50,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-30,Amazon UK Retail,29.48,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-01,Amazon UK Retail,24.99,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-02,Amazon UK Retail,4.94,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-02,Amazon UK Retail,10.82,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-15,Amazon UK Retail,29.16,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-17,Amazon UK Retail,8.29,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-21,Amazon UK Retail,192.00,Children and Young People (obsolete)-Childrens Care Services
2018-05-02,Amazon UK Retail,13.32,Communities & Service Support (obsolete)-Sport & Leisure Management DSO
2018-05-29,Amazon UK Retail,24.78,Communities & Service Support (obsolete)-Recreation & Support
2018-06-20,Amazon UK Retail,4.16,Communities & Service Support (obsolete)-Recreation & Support
2018-06-26,Amazon UK Retail,10.51,Communities & Service Support (obsolete)-Recreation & Support
2018-06-29,Amazon UK Retail,26.91,Children and Young People (obsolete)-Childrens Care Services
2018-06-04,Amazon UK Retail,32.46,Children and Young People (obsolete)-Childrens Care Services
2018-06-24,Amazon UK Retail,24.99,Children and Young People (obsolete)-Childrens Care Services
2018-05-29,Amazon UK Retail,14.37,Economy and Environment (obsolete)-Highways and Engineering Services
2018-06-05,Amazon UK Retail,36.58,Economy and Environment (obsolete)-Highways and Engineering Services
2018-06-06,Amazon UK Retail,5.34,Communities & Service Support (obsolete)-Safer Cleaner Greener
2018-06-08,Amazon UK Retail,61.58,Communities & Service Support (obsolete)-Safer Cleaner Greener
2017-06-08,B & M RETAIL,111.13,Economy and Environment (obsolete)-Housing Services
2017-05-25,B & M RETAIL,138.98,Economy and Environment (obsolete)-Housing Services
