Payment Date,Benificiary Name,Amount,Organisational Unit
2016-05-11,ASDA STORE,10.27,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-20,ASDA STORE,44.17,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-25,ASDA STORE,37.16,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-22,ASDA STORE,6.57,Economy and Environment-Housing Services
2016-06-23,ASDA SUPERSTORE,7.02,Children and Young People-Childrens Care Services
2016-05-27,ASPARAGUS GREEN @ NATI,4.70,Children and Young People-Childrens Care Services
2016-04-29,AUTO LIFT,245.83,Communities & Service Support-Safer Cleaner Greener
2016-06-15,Amazon Prime,65.83,Children and Young People-Schools and Children's Services - Non-School
2016-04-26,Amazon Svcs Europe SAR,3.23,Economy and Environment-Housing Services
2016-04-29,Amazon UK Marketplace,37.15,Economy and Environment-Transport Vehicle Maintenance Workshop
2016-04-23,Amazon UK Marketplace,70.79,Communities & Service Support-Customer Services and Communications
2016-06-17,Amazon UK Marketplace,17.49,Communities & Service Support-Libraries Info & Tourism
2016-06-27,Amazon UK Marketplace,229.17,Communities & Service Support-Customer Services and Communications
2016-06-16,Amazon UK Marketplace,37.76,Children and Young People-Schools and Children's Services - Non-School
2016-06-17,Amazon UK Marketplace,15.82,Communities & Service Support-Libraries Info & Tourism
2016-06-21,Amazon UK Marketplace,9.39,Communities & Service Support-Libraries Info & Tourism
2016-05-31,Amazon UK Marketplace,390.00,Children and Young People-Childrens Services Unit
2016-06-08,Amazon UK Marketplace,38.99,Children and Young People-Childrens Care Services
2016-06-09,Amazon UK Marketplace,7.40,Children and Young People-Childrens Care Services
2016-05-14,Amazon UK Marketplace,98.58,Children and Young People-Childrens Care Services
2016-05-06,Amazon UK Marketplace,39.92,Communities & Service Support-Recreation & Support
2016-05-20,Amazon UK Marketplace,33.19,Children and Young People-Childrens Services Unit
2016-05-22,Amazon UK Marketplace,35.43,Children and Young People-Childrens Services Unit
2016-05-23,Amazon UK Marketplace,338.00,Children and Young People-Childrens Services Unit
2016-05-05,Amazon UK Marketplace,15.82,Communities & Service Support-Museums & Arts
2016-05-12,Amazon UK Marketplace,12.29,Communities & Service Support-Museums & Arts
2016-05-21,Amazon UK Marketplace,15.82,Communities & Service Support-Museums & Arts
2016-05-22,Amazon UK Marketplace,4.08,Communities & Service Support-Museums & Arts
2016-04-11,Amazon UK Marketplace,245.82,Economy and Environment-Housing Services
2016-06-16,Amazon UK Marketplace,9.37,Economy and Environment-Environmental Services
2016-06-10,Amazon UK Marketplace,12.27,Communities & Service Support-Libraries Info & Tourism
2016-06-13,Amazon UK Marketplace,12.50,Communities & Service Support-Libraries Info & Tourism
2016-05-27,Amazon UK Marketplace,16.18,Communities & Service Support-Libraries Info & Tourism
2016-06-07,Amazon UK Marketplace,14.45,Communities & Service Support-Libraries Info & Tourism
2016-06-08,Amazon UK Marketplace,5.69,Communities & Service Support-Libraries Info & Tourism
2016-06-08,Amazon UK Marketplace,9.68,Communities & Service Support-Libraries Info & Tourism
2016-06-10,Amazon UK Marketplace,6.90,Communities & Service Support-Libraries Info & Tourism
2016-06-11,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-06-13,Amazon UK Marketplace,8.99,Communities & Service Support-Libraries Info & Tourism
2016-06-13,Amazon UK Marketplace,23.80,Communities & Service Support-Libraries Info & Tourism
2016-06-17,Amazon UK Marketplace,9.19,Communities & Service Support-Libraries Info & Tourism
2016-06-20,Amazon UK Marketplace,19.56,Communities & Service Support-Libraries Info & Tourism
2016-06-21,Amazon UK Marketplace,7.97,Communities & Service Support-Libraries Info & Tourism
2016-06-23,Amazon UK Marketplace,4.69,Communities & Service Support-Libraries Info & Tourism
2016-06-23,Amazon UK Marketplace,3.06,Communities & Service Support-Libraries Info & Tourism
2016-06-27,Amazon UK Marketplace,5.20,Communities & Service Support-Libraries Info & Tourism
2016-04-21,Amazon UK Marketplace,17.47,Communities & Service Support-Museums & Arts
2016-04-21,Amazon UK Marketplace,0.89,Communities & Service Support-Museums & Arts
2016-04-21,Amazon UK Marketplace,1.64,Communities & Service Support-Museums & Arts
2016-04-21,Amazon UK Marketplace,30.79,Communities & Service Support-Museums & Arts
2016-05-04,Amazon UK Marketplace,13.94,Communities & Service Support-Community Safety & Support
2016-05-04,Amazon UK Marketplace,24.99,Communities & Service Support-Community Safety & Support
2016-05-19,Amazon UK Marketplace,32.90,Communities & Service Support-Community Safety & Support
2016-06-17,Amazon UK Marketplace,81.90,Children and Young People-Childrens Care Services
2016-06-22,Amazon UK Marketplace,86.99,Children and Young People-Childrens Care Services
2016-06-22,Amazon UK Marketplace,12.56,Children and Young People-Childrens Care Services
2016-06-23,Amazon UK Marketplace,10.82,Children and Young People-Childrens Care Services
2016-05-09,Amazon UK Marketplace,29.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-13,Amazon UK Marketplace,3.57,Communities & Service Support-Museums & Arts
2016-06-13,Amazon UK Marketplace,5.74,Communities & Service Support-Museums & Arts
2016-06-14,Amazon UK Marketplace,3.65,Communities & Service Support-Museums & Arts
2016-04-29,Amazon UK Retail,59.25,Deputy Chief Executive-ICT Services
2016-05-13,Amazon UK Retail,23.32,Deputy Chief Executive-ICT Services
2016-03-30,Amazon UK Retail,18.16,Children and Young People-Childrens Care Services
2016-06-13,Amazon UK Retail,28.92,Communities & Service Support-Libraries Info & Tourism
2016-06-22,Amazon UK Retail,33.32,Communities & Service Support-Libraries Info & Tourism
2016-06-23,Amazon UK Retail,28.92,Communities & Service Support-Libraries Info & Tourism
2016-05-07,Amazon UK Retail,15.23,Children and Young People-Childrens Care Services
2016-05-10,Amazon UK Retail,9.74,Communities & Service Support-Recreation & Support
2016-05-11,Amazon UK Retail,9.74,Communities & Service Support-Recreation & Support
2016-05-18,Amazon UK Retail,33.12,Communities & Service Support-Museums & Arts
2016-05-01,Amazon UK Retail,115.53,Children and Young People-Childrens Services Unit
2016-06-01,Amazon UK Retail,107.50,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-01,Amazon UK Retail,129.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-01,Amazon UK Retail,107.50,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-27,Amazon UK Retail,67.92,Economy and Environment-Housing Services
2016-06-07,Amazon UK Retail,26.61,Communities & Service Support-Libraries Info & Tourism
2016-06-08,Amazon UK Retail,7.99,Communities & Service Support-Libraries Info & Tourism
2016-06-11,Amazon UK Retail,41.42,Communities & Service Support-Libraries Info & Tourism
2016-06-12,Amazon UK Retail,12.74,Communities & Service Support-Libraries Info & Tourism
2016-06-13,Amazon UK Retail,16.99,Communities & Service Support-Libraries Info & Tourism
2016-06-14,Amazon UK Retail,14.15,Communities & Service Support-Libraries Info & Tourism
2016-06-15,Amazon UK Retail,9.09,Communities & Service Support-Libraries Info & Tourism
2016-06-18,Amazon UK Retail,8.99,Communities & Service Support-Libraries Info & Tourism
2016-06-19,Amazon UK Retail,5.47,Communities & Service Support-Libraries Info & Tourism
2016-06-21,Amazon UK Retail,17.78,Communities & Service Support-Libraries Info & Tourism
2016-06-21,Amazon UK Retail,15.62,Communities & Service Support-Libraries Info & Tourism
2016-06-03,Amazon UK Retail,23.25,Children and Young People-Childrens Care Services
2016-04-28,Amazon UK Retail,14.35,Children and Young People-Childrens Care Services
2016-05-25,Amazon UK Retail,9.77,Children and Young People-Childrens Care Services
2016-04-20,B & M RETAIL,88.15,Economy and Environment-Housing Services
2016-06-07,B & M RETAIL,7.43,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-07,B & M RETAIL,48.50,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-20,B & M RETAIL,11.65,Children and Young People-Childrens Care Services
2016-06-02,B & Q 1371,74.20,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-15,B & Q 1371,36.98,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-27,B & Q 1371,2.50,Children and Young People-Childrens Care Services
2016-05-29,B & Q 1371,62.49,Children and Young People-Childrens Care Services
2016-05-27,B & Q 1371,38.57,Communities & Service Support-Museums & Arts
2016-06-08,B & Q 1371,8.33,Communities & Service Support-Museums & Arts
2016-06-06,B & Q 1371,32.62,Communities & Service Support-Sport & Countryside
2016-06-21,B & Q 1371,87.25,Communities & Service Support-Sport & Countryside
2016-05-26,B & Q 1371,22.22,Communities & Service Support-Sport & Countryside
2016-05-11,B AND Q 1371,11.63,Economy and Environment-Housing Services
2016-05-05,B AND Q 1371,14.18,Economy and Environment-Housing Services
2016-04-25,B AND Q 1371,100.84,Economy and Environment-Housing Services
2016-05-18,B AND Q 1371,37.37,Communities & Service Support-Sport & Countryside
2016-06-07,B&M RETAIL LTD,2.99,Children and Young People-Childrens Care Services
2016-06-01,B&M RETAIL LTD,12.18,Children and Young People-Childrens Care Services
2016-06-14,B&M RETAIL LTD,13.43,Children and Young People-Schools and Children's Services - Non-School
2016-06-17,B&M RETAIL LTD,2.48,Children and Young People-Schools and Children's Services - Non-School
2016-06-16,B&M RETAIL LTD,0.99,Children and Young People-Childrens Care Services
2016-05-25,B&M RETAIL LTD,8.32,Communities & Service Support-Museums & Arts
2016-04-27,B&M RETAIL LTD,10.15,Children and Young People-Childrens Care Services
2016-04-22,B&M RETAIL LTD,119.38,Economy and Environment-Housing Services
2016-04-22,B&M RETAIL LTD,151.45,Economy and Environment-Housing Services
2016-04-05,B&M RETAIL LTD,29.08,Economy and Environment-Housing Services
2016-05-11,B&M RETAIL LTD,66.80,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-26,B&M RETAIL LTD,49.42,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-08,B&M RETAIL LTD,24.51,Communities & Service Support-Sport & Countryside
2016-03-31,BALL COLEGRAVE GBP,21.53,Communities & Service Support-Safer Cleaner Greener
2016-05-18,BANSON TOOL HIRE LTD,36.10,Communities & Service Support-Recreation & Support
2016-05-26,BAPP INDUSTRIAL SU,17.00,Communities & Service Support-Safer Cleaner Greener
2016-06-10,BARUM TOP INN,48.02,Children and Young People-Schools and Children's Services - Non-School
2016-06-10,BARUM TOP INN,7.74,Children and Young People-Schools and Children's Services - Non-School
2016-05-17,BBN SUTCLIFFE,6.47,Communities & Service Support-Safer Cleaner Greener
2016-06-06,BERNESLAI CAFE,9.33,Communities & Service Support-Community Safety & Support
2016-05-13,BEST WESTERN DUBLIN SK,507.43,Children and Young People-Childrens Care Services
2016-05-18,BIRMINGHAMTELECOM,478.50,
2016-06-06,BLACK CAT DESIGN,12.80,Communities & Service Support-Museums & Arts
2016-05-24,BLACKWELL S,16.99,Economy and Environment-Housing Services
2016-04-11,BLACKWELL S,33.98,Economy and Environment-Housing Services
2016-06-21,BOB WILD GRASS MACHINE,9.35,Communities & Service Support-Sport & Countryside
2016-06-21,BOB WILD GRASS MACHINE,49.56,Communities & Service Support-Sport & Countryside
2016-06-22,BODYCARE,5.94,Chief Executive's Office-Law & Administration Service
2016-06-22,BOOTS 5072,6.97,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-31,BREWERS FAYRE 40521550,27.06,Children and Young People-Childrens Care Services
2016-05-31,BREWERS FAYRE 40521550,7.50,Children and Young People-Childrens Care Services
2016-06-18,BREWERS FAYRE 40521550,26.98,Children and Young People-Childrens Care Services
2016-06-27,BRIGGS PRIESTLEY LIMITED,50.00,Communities & Service Support-Sport & Leisure Management DSO
2016-04-06,BRITISH HEART FOUNDATI,163.00,Economy and Environment-Housing Services
2016-04-20,BRITISH HEART FOUNDATI,107.50,Economy and Environment-Housing Services
2016-06-03,BRONTE BOATS LTD,125.00,Children and Young People-Childrens Care Services
2016-06-06,BURTON MCCALL LTD,23.52,Children and Young People-Schools and Children's Services - Non-School
2016-05-25,CALDER VALLEY AGRICULTURA,28.20,Communities & Service Support-Safer Cleaner Greener
2016-06-03,CALDERDALE MBC,15.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-03-30,CALDERDALE MBC,30.00,Economy and Environment-Housing Services
2016-04-28,CALDERDALE MBC,24.43,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-10,CALDERDALE MBC,15.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-19,CALDERDALE MBC,24.43,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-18,CALDERDALE METROPOLITAN,7.85,Children and Young People-Childrens Care Services
2016-06-07,CARD FACTORY,27.32,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-03,CARL STUART LTD,36.25,Communities & Service Support-Customer Services and Communications
2016-05-28,CARPET MILL,116.67,Communities & Service Support-Customer Services and Communications
2016-06-17,CARPET MILL,400.00,Communities & Service Support-Customer Services and Communications
2016-06-17,CARPET MILL,116.67,Communities & Service Support-Customer Services and Communications
2016-06-21,CARPET MILL,116.67,Communities & Service Support-Customer Services and Communications
2016-06-21,CARPET MILL,340.00,Communities & Service Support-Customer Services and Communications
2016-06-22,CARPET MILL,116.67,Communities & Service Support-Customer Services and Communications
2016-06-08,CARPET MILL,178.33,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-21,CARPET MILL,125.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-14,CARPET MILL,266.67,Communities & Service Support-Customer Services and Communications
2016-06-27,CEDAR COURT HUDDERSFIE,520.00,Chief Executive's Office-Law & Administration Service
2016-06-02,CHARLES WATSON (IRON),33.07,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-15,CHARLES WATSON (IRON),15.87,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-16,CHARLES WATSON (IRON),5.78,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-12,CHARLES WATSON (IRON),10.00,Economy and Environment-Housing Services
2016-05-24,CHARLES WATSON (IRON),2.17,Economy and Environment-Housing Services
2016-04-05,CHARLES WATSON (IRON),15.93,Economy and Environment-Housing Services
2016-05-27,CINNAMON,13.05,Children and Young People-Childrens Care Services
2016-05-05,CMBC,35.00,Communities & Service Support-Safer Cleaner Greener
2016-06-17,CMBC COUNTER&P/NET,120.00,Communities & Service Support-Customer Services and Communications
2016-06-07,CO-OP GROUP 108298,3.00,Children and Young People-Childrens Care Services
2016-06-09,CO-OP GROUP 108445,4.08,Children and Young People-Childrens Care Services
2016-06-16,CO-OP GROUP 190379,7.97,Children and Young People-Childrens Care Services
2016-06-23,CO-OP GROUP 190379,2.29,Children and Young People-Childrens Care Services
2016-05-05,CO-OP GROUP 190379,5.77,Children and Young People-Childrens Care Services
2016-05-18,CO-OP GROUP 190379,12.45,Children and Young People-Childrens Care Services
2016-05-04,COCKROFT TIMBER LTD,404.80,Economy and Environment-Housing Services
2016-05-04,COCKROFT TIMBER LTD,42.20,Economy and Environment-Housing Services
2016-05-19,COCKROFT TIMBER LTD,416.67,Economy and Environment-Housing Services
2016-05-19,COCKROFT TIMBER LTD,416.67,Economy and Environment-Housing Services
2016-05-19,COCKROFT TIMBER LTD,353.40,Economy and Environment-Housing Services
2016-05-19,COCKROFT TIMBER LTD,50.31,Economy and Environment-Housing Services
2016-05-24,COCKROFT TIMBER LTD,404.80,Economy and Environment-Housing Services
2016-04-05,COCKROFT TIMBER LTD,287.60,Economy and Environment-Housing Services
2016-04-05,COCKROFT TIMBER LTD,377.70,Economy and Environment-Housing Services
2016-04-15,COCKROFT TIMBER LTD,355.55,Economy and Environment-Housing Services
2016-06-02,COFFEE CULTURE CATERING,15.00,Children and Young People-Childrens Care Services
2016-06-10,COLUMBUS TRAINLINE,2.00,Communities & Service Support-Community Services - Community Engagemt & Cohesion
2016-05-24,COMBINED COURT,170.00,Children and Young People-Childrens Care Services
2016-05-05,COMBINED COURT,2055.00,Children and Young People-Childrens Care Services
2016-06-09,COMBINED COURT,2055.00,Children and Young People-Childrens Care Services
2016-06-17,COMBINED COURT,215.00,Children and Young People-Childrens Care Services
2016-06-13,COMBINED COURT,2055.00,Children and Young People-Childrens Care Services
2016-06-21,COMBINED COURT,215.00,Children and Young People-Childrens Care Services
2016-05-24,COMBINED COURT,155.00,Children and Young People-Childrens Care Services
2016-06-06,COSTA COFFEE,3.86,Children and Young People-Childrens Care Services
2016-06-09,COSTA COFFEE,4.86,Children and Young People-Childrens Care Services
2016-06-10,COSTA COFFEE,5.31,Children and Young People-Childrens Care Services
2016-06-13,COSTA COFFEE,4.80,Children and Young People-Childrens Care Services
2016-06-16,COSTA COFFEE,4.87,Children and Young People-Childrens Care Services
2016-06-17,COSTA COFFEE,4.34,Children and Young People-Childrens Care Services
2016-06-20,COSTA COFFEE,4.80,Children and Young People-Childrens Care Services
2016-06-07,COSTA COFFEE,8.31,Children and Young People-Childrens Care Services
2016-06-27,COTTERILL,42.43,Economy and Environment-Transport Services
2016-05-04,CPC,234.50,Communities & Service Support-Museums & Arts
2016-06-15,CTS IRONMONGERY LTD,15.68,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-24,CURRYS ONLINE,108.32,Deputy Chief Executive-ICT Services
2016-06-01,Cineworld BRA CP,17.50,Children and Young People-Childrens Care Services
2016-06-06,DAVID BROSTER LTD,11.75,Children and Young People-Childrens Care Services
2016-04-11,DAVID HARRISON & S,9.36,Economy and Environment-Housing Services
2016-06-07,DIRECT DISCOUNTS,208.33,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-31,DOROTHY PERKINS,77.04,Communities & Service Support-Libraries Info & Tourism
2016-06-09,DSA,115.00,Economy and Environment-Transport Services
2016-06-21,DSA,115.00,Economy and Environment-Transport Services
2016-05-31,DULUX DECORATOR CENTRE,27.63,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-16,DULUX DECORATOR CENTRE,34.66,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-07,DULUX DECORATOR CENTRE,69.12,Communities & Service Support-Sport & Countryside
2016-06-13,DULUX DECORATOR CENTRE,69.12,Communities & Service Support-Sport & Countryside
2016-06-21,DULUX DECORATOR CENTRE,80.38,Communities & Service Support-Sport & Countryside
2016-05-18,DULUX DECORATOR CENTRE,111.14,Communities & Service Support-Sport & Countryside
2016-06-06,DUNELM LTD,53.36,Children and Young People-Childrens Care Services
2016-06-02,DUNELM LTD,58.63,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-02,DUNELM LTD,41.65,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-07,DUNELM LTD,33.77,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-11,EB POWER TO THE PLAYF,150.00,Children and Young People-Childrens Services Unit
2016-06-22,ELECTRIC BOWL,9.85,Children and Young People-Childrens Care Services
2016-06-22,ELECTRIC BOWL,7.50,Children and Young People-Childrens Care Services
2016-06-01,ELECTRIC BOWL,4.35,Children and Young People-Childrens Care Services
2016-06-01,ELECTRIC BOWL,31.65,Children and Young People-Childrens Care Services
2016-06-01,ELECTRIC BOWL,13.33,Children and Young People-Childrens Care Services
2016-05-03,ELECTRIC BOWL,8.58,Children and Young People-Childrens Care Services
2016-05-03,ELECTRIC BOWL,4.42,Children and Young People-Childrens Care Services
2016-05-03,ELECTRIC BOWL,8.79,Children and Young People-Childrens Care Services
2016-05-03,ELECTRIC BOWL,23.33,Children and Young People-Childrens Care Services
2016-05-21,EUREKA!  THE NATIONAL,25.50,Children and Young People-Childrens Care Services
2016-05-31,FACEBOOK 9W2GA9N272,6.98,Communities & Service Support-Customer Services and Communications
2016-05-31,FACEBOOK G7MLH9EC72,136.11,Communities & Service Support-Customer Services and Communications
2016-05-31,FACEBOOK UDU9Z86Y92,236.56,Chief Executive's Office-Public Health
2016-05-31,FACEBOOK Y6Y4K9A4X2,99.19,Communities & Service Support-Customer Services and Communications
2016-05-13,FIELDEN FACTORS,34.81,Economy and Environment-Housing Services
2016-04-20,FIELDEN FACTORS,6.19,Economy and Environment-Housing Services
2016-05-11,FTPE WEBTIS 1,21.60,Chief Executive's Office-Law & Administration Service
2016-05-25,FTPE WEBTIS 1,27.60,Chief Executive's Office-Law & Administration Service
2016-05-11,FUNKYPIGEON.COM,3.00,Children and Young People-Schools and Children's Services - Non-School
2016-05-27,GALPHARM STADIUM,91.67,Communities & Service Support-Sport & Countryside
