Payment Date,Benificiary Name,Amount,Organisational Unit
2017-01-11,ANDREW PAGE 1917 LTD,78.74,Communities & Service Support-Safer Cleaner Greener
2016-12-29,APPLIANCE WORLD,479.17,Communities & Service Support-Customer Services and Communications
2016-12-29,APPLIANCE WORLD,233.33,Communities & Service Support-Customer Services and Communications
2017-01-04,APPLIANCE WORLD,233.33,Communities & Service Support-Customer Services and Communications
2017-01-09,APPLIANCE WORLD,129.17,Communities & Service Support-Customer Services and Communications
2017-01-13,APPLIANCE WORLD,362.50,Communities & Service Support-Customer Services and Communications
2017-01-18,APPLIANCE WORLD,362.50,Communities & Service Support-Customer Services and Communications
2017-01-26,APPLIANCE WORLD,104.17,Communities & Service Support-Customer Services and Communications
2017-02-13,ARCO LTD,51.90,Economy and Environment-Planning & Building Control
2017-02-27,ARCO LTD,108.78,Economy and Environment-Housing Services
2017-02-27,ARCO LTD,157.54,Economy and Environment-Housing Services
2016-12-01,ARGOS DIRECT,115.77,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-10,ARGOS LTD,13.32,Children and Young People-Childrens Care Services
2016-10-14,ARGOS LTD,33.32,Children and Young People-Childrens Care Services
2017-02-24,ARGOS LTD,83.32,"Adults, Health and Social Care-Adult Health & Social Care"
2016-12-05,ARGOS LTD,45.82,"Adults, Health and Social Care-Adult Health & Social Care"
2016-12-20,ARGOS LTD,55.73,"Adults, Health and Social Care-Adult Health & Social Care"
2016-12-20,ARGOS LTD,1.67,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-23,ARGOS LTD,22.97,"Adults, Health and Social Care-Adult Health & Social Care"
2017-02-03,ARGOS LTD,11.66,Children and Young People-Schools and Children's Services - Non-School
2016-11-24,ARGOS LTD,24.99,Children and Young People-Childrens Care Services
2016-08-26,ARGOS LTD,24.98,Children and Young People-Childrens Care Services
2016-09-01,ARGOS LTD,16.66,Children and Young People-Childrens Care Services
2016-09-01,ARGOS LTD,19.99,Children and Young People-Childrens Care Services
2016-12-13,ARGOS LTD,44.57,Children and Young People-Childrens Care Services
2016-11-29,ARGOS LTD,94.15,Children and Young People-Childrens Care Services
2016-12-29,ARGOS LTD,4.16,Children and Young People-Childrens Care Services
2016-12-30,ARGOS LTD,14.99,Children and Young People-Childrens Care Services
2017-01-17,ARGOS RETAIL GROUP,213.07,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-30,ARGOS RETAIL GROUP,115.77,"Adults, Health and Social Care-Adult Health & Social Care"
2016-12-16,ARGOS RETAIL GROUP,199.84,"Adults, Health and Social Care-Adult Health & Social Care"
2017-02-01,ARGOS RETAIL GROUP,103.28,"Adults, Health and Social Care-Adult Health & Social Care"
2017-02-13,ARGOS RETAIL GROUP,103.26,"Adults, Health and Social Care-Adult Health & Social Care"
2017-01-30,ARGOS RETAIL GROUP,11.99,Children and Young People-Childrens Services Unit
2017-02-23,ARGOS RETAIL GROUP,218.28,Economy and Environment-Highways and Engineering Services
2017-01-27,ARGOS RETAIL GROUP,29.99,Chief Executive's Office-Public Health
2017-01-31,ARTY PARTY,5.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-01-31,ARTY PARTY,22.50,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-29,ASDA,27.50,Children and Young People-Childrens Care Services
2016-11-17,ASDA,25.01,Children and Young People-Childrens Care Services
2017-01-16,ASDA GEORGE COM LEEDS,90.04,Communities & Service Support-Customer Services and Communications
2016-11-07,ASDA STORE,67.82,Children and Young People-Childrens Care Services
2016-11-10,ASDA STORE,63.67,Children and Young People-Childrens Care Services
2016-11-16,ASDA STORE,8.33,Children and Young People-Childrens Care Services
2016-11-14,ASDA STORE,50.66,Children and Young People-Childrens Care Services
2016-11-17,ASDA STORE,55.71,Children and Young People-Childrens Care Services
2016-11-03,ASDA STORE,59.22,Children and Young People-Childrens Care Services
2016-11-03,ASDA STORE,19.33,Children and Young People-Childrens Care Services
2016-10-20,ASDA STORE,76.27,Children and Young People-Childrens Care Services
2016-10-20,ASDA STORE,16.67,Children and Young People-Childrens Care Services
2016-10-20,ASDA STORE,16.41,Children and Young People-Childrens Care Services
2017-02-03,ASDA STORE,40.47,Children and Young People-Childrens Care Services
2017-02-20,ASDA STORE,7.91,Children and Young People-Childrens Care Services
2017-02-18,ASDA STORE,13.13,Children and Young People-Childrens Care Services
2016-10-17,ASDA STORE,74.53,Children and Young People-Childrens Care Services
2017-01-13,ASDA STORE,84.17,"Adults, Health and Social Care-Adult Health & Social Care"
2017-01-17,ASDA STORE,12.50,"Adults, Health and Social Care-Adult Health & Social Care"
2016-12-20,ASDA STORE,77.42,"Adults, Health and Social Care-Adult Health & Social Care"
2017-02-10,ASDA STORE,8.75,Children and Young People-Children and Young People's Serv - Central Depts.
2017-02-06,ASDA STORE,199.76,Children and Young People-Childrens Care Services
2017-02-12,ASDA STORE,16.29,Children and Young People-Childrens Care Services
2017-02-12,ASDA STORE,12.23,Children and Young People-Childrens Care Services
2017-02-12,ASDA STORE,8.01,Children and Young People-Childrens Care Services
2017-02-15,ASDA STORE,6.68,Children and Young People-Childrens Care Services
2017-02-18,ASDA STORE,15.00,Children and Young People-Childrens Care Services
2017-02-21,ASDA STORE,25.60,Children and Young People-Childrens Care Services
2017-01-24,ASDA STORE,2.40,Children and Young People-Children and Young People's Serv - Central Depts.
2016-12-31,ASDA STORE,0.25,Children and Young People-Childrens Care Services
2016-12-31,ASDA STORE,3.33,Children and Young People-Childrens Care Services
2017-01-02,ASDA STORE,27.92,Children and Young People-Childrens Care Services
2017-01-14,ASDA STORE,14.86,Children and Young People-Childrens Care Services
2017-01-14,ASDA STORE,2.50,Children and Young People-Childrens Care Services
2017-01-22,ASDA STORE,4.18,Children and Young People-Childrens Care Services
2017-01-25,ASDA STORE,4.72,Children and Young People-Childrens Care Services
2017-01-23,ASDA STORE,158.33,Children and Young People-Childrens Care Services
2016-12-29,ASDA STORE,47.48,Children and Young People-Childrens Care Services
2016-12-29,ASDA STORE,13.05,Children and Young People-Childrens Care Services
2017-01-10,ASDA STORE,104.85,Children and Young People-Childrens Care Services
2017-01-10,ASDA STORE,21.00,Children and Young People-Childrens Care Services
2017-01-13,ASDA STORE,9.17,Children and Young People-Childrens Care Services
2016-11-30,ASDA STORE,14.69,Children and Young People-Childrens Care Services
2016-11-30,ASDA STORE,9.73,Children and Young People-Childrens Care Services
2016-11-30,ASDA STORE,10.00,Children and Young People-Childrens Care Services
2016-11-30,ASDA STORE,4.88,Children and Young People-Childrens Care Services
2016-12-03,ASDA STORE,15.97,Children and Young People-Childrens Care Services
2016-12-03,ASDA STORE,11.72,Children and Young People-Childrens Care Services
2016-12-09,ASDA STORE,12.83,Children and Young People-Childrens Care Services
2016-12-15,ASDA STORE,33.50,Children and Young People-Childrens Care Services
2016-12-05,ASDA STORE,15.12,Children and Young People-Childrens Care Services
2016-12-11,ASDA STORE,21.00,Children and Young People-Childrens Care Services
2016-12-14,ASDA STORE,7.81,Children and Young People-Childrens Care Services
2016-12-16,ASDA STORE,45.34,Children and Young People-Childrens Care Services
2016-12-17,ASDA STORE,17.05,Children and Young People-Childrens Care Services
2016-12-17,ASDA STORE,1.37,Children and Young People-Childrens Care Services
2016-12-23,ASDA STORE,9.21,Children and Young People-Childrens Care Services
2016-12-05,ASDA STORE,146.75,Children and Young People-Childrens Care Services
2016-12-19,ASDA STORE,141.79,Children and Young People-Childrens Care Services
2016-12-23,ASDA STORE,36.67,Children and Young People-Childrens Care Services
2016-11-05,ASDA STORE,11.45,Children and Young People-Childrens Care Services
2016-11-11,ASDA STORE,10.20,Children and Young People-Childrens Care Services
2016-11-17,ASDA STORE,78.98,Children and Young People-Childrens Care Services
2016-11-17,ASDA STORE,8.33,Children and Young People-Childrens Care Services
2016-11-17,ASDA STORE,1.67,Children and Young People-Childrens Care Services
2016-11-20,ASDA STORE,17.89,Children and Young People-Childrens Care Services
2016-11-20,ASDA STORE,5.62,Children and Young People-Childrens Care Services
2016-11-26,ASDA STORE,8.50,Children and Young People-Childrens Care Services
2016-11-26,ASDA STORE,2.92,Children and Young People-Childrens Care Services
2016-11-27,ASDA STORE,13.35,Children and Young People-Childrens Care Services
2016-10-21,ASDA STORE,7.03,Children and Young People-Childrens Care Services
2016-10-27,ASDA STORE,3.33,Children and Young People-Childrens Care Services
2017-02-10,ASDA STORE,5.32,Communities & Service Support-Museums & Arts
2017-02-17,ASDA STORE,24.29,Communities & Service Support-Museums & Arts
2017-02-23,ASDA STORE,147.64,"Adults, Health and Social Care-Adult Health & Social Care"
2017-02-01,ASDA STORE,15.83,Children and Young People-Childrens Care Services
2017-02-10,ASDA STORE,13.82,Children and Young People-Childrens Care Services
2017-02-10,ASDA STORE,7.15,Children and Young People-Childrens Care Services
2017-02-19,ASDA STORE,33.01,Children and Young People-Childrens Care Services
2017-02-04,ASDA STORE,40.18,Children and Young People-Childrens Care Services
2017-02-04,ASDA STORE,5.22,Children and Young People-Childrens Care Services
2017-02-07,ASDA STORE,9.67,Children and Young People-Childrens Care Services
2017-02-13,ASDA STORE,167.33,Children and Young People-Childrens Care Services
2017-02-16,ASDA STORE,25.81,Children and Young People-Childrens Care Services
2017-02-16,ASDA STORE,5.42,Children and Young People-Childrens Care Services
2017-02-11,ASDA STORE,4.92,Children and Young People-Childrens Care Services
2017-01-30,ASDA STORE,112.70,Children and Young People-Childrens Care Services
2017-01-03,ASDA STORE,155.21,Children and Young People-Childrens Care Services
2017-01-09,ASDA STORE,15.75,Children and Young People-Childrens Care Services
2017-01-15,ASDA STORE,20.54,Children and Young People-Childrens Care Services
2017-01-24,ASDA STORE,3.00,Children and Young People-Childrens Care Services
2016-12-10,ASDA STORE,7.90,Children and Young People-Childrens Care Services
2016-12-10,ASDA STORE,6.09,Children and Young People-Childrens Care Services
2016-11-28,ASDA STORE,128.71,Children and Young People-Childrens Care Services
2016-12-01,ASDA STORE,39.77,Children and Young People-Childrens Care Services
2016-12-01,ASDA STORE,16.67,Children and Young People-Childrens Care Services
2016-12-01,ASDA STORE,7.87,Children and Young People-Childrens Care Services
2016-11-29,ASDA STORE,27.53,Communities & Service Support-Community Safety & Support
2016-12-02,ASDA STORE,11.67,Communities & Service Support-Community Safety & Support
2016-12-07,ASDA STORE,19.32,Communities & Service Support-Community Safety & Support
2017-01-30,ASDA STORE,104.50,Children and Young People-Childrens Care Services
2017-01-30,ASDA STORE,6.67,Children and Young People-Childrens Care Services
2017-01-30,ASDA STORE,0.59,Children and Young People-Childrens Care Services
2017-02-02,ASDA STORE,27.47,Children and Young People-Childrens Care Services
2017-02-02,ASDA STORE,2.00,Children and Young People-Childrens Care Services
2017-02-14,ASDA STORE,16.96,Children and Young People-Childrens Care Services
2017-02-02,ASDA STORE,42.31,Children and Young People-Childrens Care Services
2017-02-06,ASDA STORE,33.10,Children and Young People-Childrens Care Services
2017-02-16,ASDA STORE,48.65,Children and Young People-Childrens Care Services
2017-02-02,ASDA STORE,37.77,Children and Young People-Childrens Care Services
2017-02-08,ASDA STORE,3.58,Children and Young People-Childrens Care Services
2016-12-23,ASDA STORE,26.90,Children and Young People-Childrens Care Services
2016-12-23,ASDA STORE,19.79,Children and Young People-Childrens Care Services
2016-12-23,ASDA STORE,1.67,Children and Young People-Childrens Care Services
2016-12-23,ASDA STORE,2.25,Children and Young People-Childrens Care Services
2016-12-08,ASDA STORE,124.80,Children and Young People-Childrens Care Services
2016-12-12,ASDA STORE,144.63,Children and Young People-Childrens Care Services
2016-12-12,ASDA STORE,60.72,Children and Young People-Childrens Care Services
2016-12-22,ASDA STORE,142.85,Children and Young People-Childrens Care Services
2016-12-27,ASDA STORE,97.66,Children and Young People-Childrens Care Services
2016-12-27,ASDA STORE,5.00,Children and Young People-Childrens Care Services
2016-10-03,ASDA STORE,146.38,Children and Young People-Childrens Care Services
2016-10-03,ASDA STORE,18.33,Children and Young People-Childrens Care Services
2016-10-24,ASDA STORE,175.40,Children and Young People-Childrens Care Services
2017-02-10,ASDA STORE,61.67,"Adults, Health and Social Care-Adult Health & Social Care"
2017-02-14,ASDA STORE,17.92,"Adults, Health and Social Care-Adult Health & Social Care"
2017-02-22,ASDA STORE,30.32,"Adults, Health and Social Care-Adult Health & Social Care"
2017-02-17,ASDA STORE,14.55,Children and Young People-Childrens Care Services
2017-02-23,ASDA STORE,41.11,Children and Young People-Childrens Care Services
2017-02-23,ASDA STORE,13.33,Children and Young People-Childrens Care Services
2017-02-26,ASDA STORE,20.07,Children and Young People-Childrens Care Services
2017-02-06,ASDA STORE,55.83,Children and Young People-Childrens Care Services
2017-02-09,ASDA STORE,55.78,Children and Young People-Childrens Care Services
2017-02-12,ASDA STORE,34.57,Children and Young People-Childrens Care Services
2017-02-24,ASDA STORE,5.00,Children and Young People-Childrens Care Services
2017-02-27,ASDA STORE,68.83,Children and Young People-Childrens Care Services
2017-02-09,ASDA STORE,9.90,Children and Young People-Childrens Care Services
2017-02-21,ASDA STORE,7.56,Children and Young People-Childrens Care Services
2017-02-01,ASDA STORE,10.82,Children and Young People-Childrens Care Services
2017-02-04,ASDA STORE,16.55,Children and Young People-Childrens Care Services
2017-02-13,ASDA STORE,133.47,Children and Young People-Childrens Care Services
2017-02-14,ASDA STORE,13.75,Children and Young People-Childrens Care Services
2017-02-14,ASDA STORE,5.00,Children and Young People-Childrens Care Services
2016-12-29,ASDA STORE,36.55,Children and Young People-Childrens Care Services
2017-01-16,ASDA STORE,38.06,Children and Young People-Childrens Care Services
2016-12-30,ASDA STORE,7.77,Children and Young People-Childrens Care Services
2016-12-14,ASDA STORE,26.52,Children and Young People-Childrens Care Services
2016-12-21,ASDA STORE,37.50,Children and Young People-Childrens Care Services
2016-12-21,ASDA STORE,10.31,Children and Young People-Childrens Care Services
2016-10-31,ASDA STORE,5.90,Children and Young People-Childrens Care Services
2016-11-03,ASDA STORE,27.50,Children and Young People-Childrens Care Services
2016-11-12,ASDA STORE,9.55,Children and Young People-Childrens Care Services
2016-11-15,ASDA STORE,16.67,Children and Young People-Childrens Care Services
2016-11-24,ASDA STORE,13.33,Children and Young People-Childrens Care Services
2016-10-06,ASDA STORE,77.06,Children and Young People-Childrens Care Services
2016-10-06,ASDA STORE,22.17,Children and Young People-Childrens Care Services
2016-10-15,ASDA STORE,18.40,Children and Young People-Childrens Care Services
2016-10-24,ASDA STORE,98.09,Children and Young People-Childrens Care Services
2016-10-27,ASDA STORE,54.66,Children and Young People-Childrens Care Services
2016-07-17,ASDA STORE,19.02,Children and Young People-Childrens Care Services
2016-07-20,ASDA STORE,7.67,Children and Young People-Childrens Care Services
2016-11-17,ASDA STORES,94.23,Children and Young People-Childrens Care Services
2016-11-17,ASDA STORES,20.00,Children and Young People-Childrens Care Services
2017-02-26,ASDA STORES 4390,1.00,Children and Young People-Schools and Children's Services - Non-School
2016-12-10,ASDA STORES 5819,20.00,Children and Young People-Childrens Care Services
2016-12-05,ASDA STORES 5819,4.77,Communities & Service Support-Community Safety & Support
2017-02-02,ASDA STORES 5819,25.00,Children and Young People-Childrens Care Services
2017-02-26,ASDA STORES 5819,34.92,Children and Young People-Childrens Care Services
2016-11-03,ASDA STORES 5819,35.36,Children and Young People-Childrens Care Services
2017-01-27,ASDA SUPERSTORE,22.00,Children and Young People-Childrens Care Services
2017-02-07,AVIS ABERDEEN APT GB,32.57,Children and Young People-Childrens Care Services
2016-10-19,AXMINSTER.CO.UK,21.63,"Adults, Health and Social Care-Adult Health & Social Care"
2017-02-14,Amazon Prime,79.00,Children and Young People-Childrens Care Services
2016-05-28,Amazon Prime,79.00,Children and Young People-Childrens Care Services
2017-01-05,Amazon UK Marketplace,3.62,Deputy Chief Executive-ICT Services
2017-01-26,Amazon UK Marketplace,17.48,Children and Young People-Children and Young People's Serv - Central Depts.
2017-01-10,Amazon UK Marketplace,18.90,Communities & Service Support-Libraries Info & Tourism
2017-01-10,Amazon UK Marketplace,22.61,Communities & Service Support-Libraries Info & Tourism
2017-01-11,Amazon UK Marketplace,10.64,Communities & Service Support-Libraries Info & Tourism
2017-01-12,Amazon UK Marketplace,10.65,Communities & Service Support-Libraries Info & Tourism
2017-01-13,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2017-01-13,Amazon UK Marketplace,9.79,Communities & Service Support-Libraries Info & Tourism
2017-01-13,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2017-01-13,Amazon UK Marketplace,9.60,Communities & Service Support-Libraries Info & Tourism
2017-01-14,Amazon UK Marketplace,9.60,Communities & Service Support-Libraries Info & Tourism
2017-01-14,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2017-01-14,Amazon UK Marketplace,12.55,Communities & Service Support-Libraries Info & Tourism
2017-01-15,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2017-01-15,Amazon UK Marketplace,19.67,Communities & Service Support-Libraries Info & Tourism
2017-01-15,Amazon UK Marketplace,9.79,Communities & Service Support-Libraries Info & Tourism
2017-01-16,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2017-01-16,Amazon UK Marketplace,10.91,Communities & Service Support-Libraries Info & Tourism
2017-01-16,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2017-01-17,Amazon UK Marketplace,22.78,Communities & Service Support-Libraries Info & Tourism
2017-01-18,Amazon UK Marketplace,42.80,Communities & Service Support-Libraries Info & Tourism
2017-01-22,Amazon UK Marketplace,16.05,Communities & Service Support-Libraries Info & Tourism
2017-01-26,Amazon UK Marketplace,9.55,Communities & Service Support-Libraries Info & Tourism
2017-01-05,Amazon UK Marketplace,5.80,Communities & Service Support-Community Safety & Support
2017-01-05,Amazon UK Marketplace,29.17,Communities & Service Support-Community Safety & Support
2017-01-06,Amazon UK Marketplace,12.99,Communities & Service Support-Community Safety & Support
2017-01-06,Amazon UK Marketplace,3.69,Communities & Service Support-Community Safety & Support
2017-01-06,Amazon UK Marketplace,18.49,Communities & Service Support-Community Safety & Support
2017-01-06,Amazon UK Marketplace,5.59,Communities & Service Support-Community Safety & Support
2017-01-06,Amazon UK Marketplace,2.73,Communities & Service Support-Community Safety & Support
2017-01-08,Amazon UK Marketplace,97.66,Communities & Service Support-Community Safety & Support
2017-02-24,Amazon UK Marketplace,143.65,Children and Young People-Childrens Care Services
2017-01-27,Amazon UK Marketplace,17.71,Children and Young People-Schools and Children's Services - Non-School
2017-01-17,Amazon UK Marketplace,42.41,Children and Young People-Children and Young People's Serv - Central Depts.
2017-01-09,Amazon UK Marketplace,13.46,Children and Young People-Schools and Children's Services - Non-School
2017-01-11,Amazon UK Marketplace,122.94,Children and Young People-Schools and Children's Services - Non-School
2017-01-13,Amazon UK Marketplace,15.47,Children and Young People-Schools and Children's Services - Non-School
2017-01-23,Amazon UK Marketplace,4.99,Children and Young People-Schools and Children's Services - Non-School
2017-01-23,Amazon UK Marketplace,4.75,Children and Young People-Schools and Children's Services - Non-School
2017-02-14,Amazon UK Marketplace,40.85,"Adults, Health and Social Care-Adult Health & Social Care"
2017-02-14,Amazon UK Marketplace,179.65,"Adults, Health and Social Care-Adult Health & Social Care"
2017-02-14,Amazon UK Marketplace,24.82,"Adults, Health and Social Care-Adult Health & Social Care"
2017-01-25,Amazon UK Marketplace,9.22,"Adults, Health and Social Care-Adult Health & Social Care"
2017-01-13,Amazon UK Marketplace,15.70,"Adults, Health and Social Care-Adult Health & Social Care"
2016-12-29,Amazon UK Marketplace,7.07,Deputy Chief Executive-ICT Services
2016-12-29,Amazon UK Marketplace,2.91,Deputy Chief Executive-ICT Services
2016-12-30,Amazon UK Marketplace,5.27,Deputy Chief Executive-ICT Services
2016-12-30,Amazon UK Marketplace,29.41,Deputy Chief Executive-ICT Services
2017-01-17,Amazon UK Marketplace,14.98,Deputy Chief Executive-ICT Services
2016-10-06,Amazon UK Marketplace,5.75,Children and Young People-Childrens Care Services
2016-08-27,Amazon UK Marketplace,22.08,Children and Young People-Childrens Care Services
2017-02-22,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2017-02-14,Amazon UK Marketplace,43.92,"Adults, Health and Social Care-Adult Health & Social Care"
2017-02-15,Amazon UK Marketplace,4.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-01-27,Amazon UK Marketplace,16.63,Communities & Service Support-Libraries Info & Tourism
2017-01-31,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2017-02-15,Amazon UK Marketplace,16.53,Communities & Service Support-Libraries Info & Tourism
2017-02-17,Amazon UK Marketplace,11.00,Communities & Service Support-Libraries Info & Tourism
2017-02-19,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2017-02-19,Amazon UK Marketplace,2.85,Communities & Service Support-Libraries Info & Tourism
