Payment Date,Benificiary Name,Amount,Organisational Unit
2016-06-27,AMBASSADORS HOTEL,90.83,Economy and Environment-Highways and Engineering Services
2016-06-23,AMBASSADORS HOTEL,90.83,Economy and Environment-Highways and Engineering Services
2016-04-27,AMF BOWLING,9.30,Children and Young People-Schools and Children's Services - Non-School
2016-11-11,ANDREW PAGE,11.95,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-07,APPLIANCE WORLD,100.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-28,ARCO LTD,54.06,Children and Young People-Children and Young People's Serv - Central Depts.
2016-10-28,ARGOS DIRECT,148.93,Children and Young People-Childrens Care Services
2016-06-07,ARGOS LTD,95.77,Children and Young People-Schools and Children's Services - Non-School
2016-06-16,ARGOS LTD,84.12,Children and Young People-Schools and Children's Services - Non-School
2016-10-31,ARGOS LTD,49.67,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-30,ARGOS LTD,109.09,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-08,ARGOS LTD,8.32,Economy and Environment-Planning & Building Control
2016-11-24,ARGOS RETAIL GROUP,79.02,Children and Young People-Schools and Children's Services - Non-School
2016-11-15,ARGOS RETAIL GROUP,87.47,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-14,ARGOS RETAIL GROUP,133.32,Communities & Service Support-Museums & Arts
2016-11-10,ASDA STORE,66.67,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-10,ASDA STORE,49.81,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-10,ASDA STORE,9.48,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-15,ASDA STORE,48.18,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-15,ASDA STORE,16.67,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-28,ASDA STORE,6.67,Communities & Service Support-Sport & Leisure Management DSO
2016-11-11,ASDA STORE,30.00,Communities & Service Support-Museums & Arts
2016-11-22,ASDA STORE,52.49,Communities & Service Support-Museums & Arts
2016-10-12,ASDA STORE,2.40,Communities & Service Support-Community Safety & Support
2016-11-17,ASDA STORE,20.83,Children and Young People-Childrens Care Services
2016-10-04,ASDA STORE,43.80,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-04,ASDA STORE,52.56,"Adults, Health and Social Care-Adult Health & Social Care"
2016-12-05,ASDA STORE,24.23,Children and Young People-Childrens Care Services
2016-12-05,ASDA STORE,3.81,Children and Young People-Childrens Care Services
2016-12-12,ASDA STORE,22.79,Children and Young People-Childrens Care Services
2016-12-12,ASDA STORE,9.87,Children and Young People-Childrens Care Services
2016-11-07,ASDA SUPERSTORE,16.45,Children and Young People-Schools and Children's Services - Non-School
2016-11-07,ASDA SUPERSTORE,10.70,Children and Young People-Schools and Children's Services - Non-School
2016-11-18,ASDA SUPERSTORE,34.54,Children and Young People-Schools and Children's Services - Non-School
2016-11-18,ASDA SUPERSTORE,6.99,Children and Young People-Schools and Children's Services - Non-School
2016-06-29,ASDA SUPERSTORE,114.83,Children and Young People-Schools and Children's Services - Non-School
2016-11-07,Amazon Svcs Europe SAR,7.24,Communities & Service Support-Libraries Info & Tourism
2016-11-07,Amazon Svcs Europe SAR,3.56,Communities & Service Support-Libraries Info & Tourism
2016-11-21,Amazon Svcs Europe SAR,6.37,Children and Young People-Childrens Care Services
2016-11-04,Amazon UK Marketplace,34.88,Children and Young People-Schools and Children's Services - Non-School
2016-11-22,Amazon UK Marketplace,31.84,Children and Young People-Schools and Children's Services - Non-School
2016-08-31,Amazon UK Marketplace,14.99,Children and Young People-Childrens Care Services
2016-06-29,Amazon UK Marketplace,13.42,Children and Young People-Schools and Children's Services - Non-School
2016-06-29,Amazon UK Marketplace,11.24,Children and Young People-Schools and Children's Services - Non-School
2016-06-29,Amazon UK Marketplace,114.17,Children and Young People-Schools and Children's Services - Non-School
2016-06-29,Amazon UK Marketplace,5.92,Children and Young People-Schools and Children's Services - Non-School
2016-06-30,Amazon UK Marketplace,1.17,Children and Young People-Schools and Children's Services - Non-School
2016-06-30,Amazon UK Marketplace,1.49,Children and Young People-Schools and Children's Services - Non-School
2016-06-30,Amazon UK Marketplace,3.60,Children and Young People-Schools and Children's Services - Non-School
2016-06-30,Amazon UK Marketplace,7.08,Children and Young People-Schools and Children's Services - Non-School
2016-06-30,Amazon UK Marketplace,1.87,Children and Young People-Schools and Children's Services - Non-School
2016-06-10,Amazon UK Marketplace,5.75,Children and Young People-Schools and Children's Services - Non-School
2016-10-31,Amazon UK Marketplace,5.88,Communities & Service Support-Libraries Info & Tourism
2016-11-11,Amazon UK Marketplace,2.45,Communities & Service Support-Libraries Info & Tourism
2016-11-14,Amazon UK Marketplace,3.75,Communities & Service Support-Libraries Info & Tourism
2016-11-15,Amazon UK Marketplace,3.32,Communities & Service Support-Libraries Info & Tourism
2016-11-19,Amazon UK Marketplace,32.28,Communities & Service Support-Libraries Info & Tourism
2016-11-19,Amazon UK Marketplace,7.19,Communities & Service Support-Libraries Info & Tourism
2016-11-20,Amazon UK Marketplace,4.58,Communities & Service Support-Libraries Info & Tourism
2016-11-20,Amazon UK Marketplace,29.40,Communities & Service Support-Libraries Info & Tourism
2016-11-27,Amazon UK Marketplace,10.98,Communities & Service Support-Libraries Info & Tourism
2016-11-22,Amazon UK Marketplace,11.49,Communities & Service Support-Recreation & Support
2016-11-02,Amazon UK Marketplace,26.12,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-02,Amazon UK Marketplace,43.09,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-15,Amazon UK Marketplace,3.32,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-15,Amazon UK Marketplace,29.67,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-16,Amazon UK Marketplace,25.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-16,Amazon UK Marketplace,27.70,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-01,Amazon UK Marketplace,18.32,Communities & Service Support-Sport & Leisure Management DSO
2016-11-02,Amazon UK Marketplace,4.16,Communities & Service Support-Sport & Leisure Management DSO
2016-10-23,Amazon UK Marketplace,5.85,Communities & Service Support-Museums & Arts
2016-11-19,Amazon UK Marketplace,15.98,Communities & Service Support-Museums & Arts
2016-11-19,Amazon UK Marketplace,25.80,Communities & Service Support-Museums & Arts
2016-11-24,Amazon UK Marketplace,5.40,Communities & Service Support-Museums & Arts
2016-11-24,Amazon UK Marketplace,3.65,Communities & Service Support-Museums & Arts
2016-11-24,Amazon UK Marketplace,4.73,Communities & Service Support-Museums & Arts
2016-11-07,Amazon UK Marketplace,23.25,Communities & Service Support-Museums & Arts
2016-11-04,Amazon UK Marketplace,16.58,Communities & Service Support-Libraries Info & Tourism
2016-11-07,Amazon UK Marketplace,22.52,Communities & Service Support-Libraries Info & Tourism
2016-11-10,Amazon UK Marketplace,25.60,Communities & Service Support-Libraries Info & Tourism
2016-11-10,Amazon UK Marketplace,24.80,Communities & Service Support-Libraries Info & Tourism
2016-11-10,Amazon UK Marketplace,12.27,Communities & Service Support-Libraries Info & Tourism
2016-11-10,Amazon UK Marketplace,7.27,Communities & Service Support-Libraries Info & Tourism
2016-11-11,Amazon UK Marketplace,21.77,Communities & Service Support-Libraries Info & Tourism
2016-11-15,Amazon UK Marketplace,26.46,Communities & Service Support-Libraries Info & Tourism
2016-11-17,Amazon UK Marketplace,9.46,Communities & Service Support-Libraries Info & Tourism
2016-11-20,Amazon UK Marketplace,5.80,Communities & Service Support-Libraries Info & Tourism
2016-11-21,Amazon UK Marketplace,36.79,Communities & Service Support-Libraries Info & Tourism
2016-11-22,Amazon UK Marketplace,4.65,Communities & Service Support-Libraries Info & Tourism
2016-11-23,Amazon UK Marketplace,21.75,Communities & Service Support-Libraries Info & Tourism
2016-11-23,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-11-23,Amazon UK Marketplace,6.78,Communities & Service Support-Libraries Info & Tourism
2016-11-23,Amazon UK Marketplace,10.12,Communities & Service Support-Libraries Info & Tourism
2016-11-24,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-11-25,Amazon UK Marketplace,3.34,Communities & Service Support-Libraries Info & Tourism
2016-11-03,Amazon UK Marketplace,28.20,Children and Young People-Childrens Care Services
2016-11-21,Amazon UK Marketplace,5.55,Children and Young People-Childrens Care Services
2016-11-21,Amazon UK Marketplace,3.74,Children and Young People-Childrens Care Services
2016-11-21,Amazon UK Marketplace,8.18,Children and Young People-Childrens Care Services
2016-11-22,Amazon UK Marketplace,4.74,Children and Young People-Childrens Care Services
2016-11-22,Amazon UK Marketplace,8.80,Children and Young People-Childrens Care Services
2016-11-29,Amazon UK Marketplace,32.49,Children and Young People-Childrens Care Services
2016-12-04,Amazon UK Marketplace,13.21,"Adults, Health and Social Care-Adult Health & Social Care"
2016-12-16,Amazon UK Marketplace,17.27,"Adults, Health and Social Care-Adult Health & Social Care"
2016-12-12,Amazon UK Marketplace,9.45,"Adults, Health and Social Care-Adult Health & Social Care"
2016-12-12,Amazon UK Marketplace,25.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-12-12,Amazon UK Marketplace,18.75,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-08,Amazon UK Retail,58.68,Children and Young People-Childrens Care Services
2016-06-29,Amazon UK Retail,18.84,Children and Young People-Schools and Children's Services - Non-School
2016-06-29,Amazon UK Retail,26.83,Children and Young People-Schools and Children's Services - Non-School
2016-06-30,Amazon UK Retail,16.60,Children and Young People-Schools and Children's Services - Non-School
2016-07-01,Amazon UK Retail,3.33,Children and Young People-Schools and Children's Services - Non-School
2016-06-11,Amazon UK Retail,4.99,Children and Young People-Schools and Children's Services - Non-School
2016-06-11,Amazon UK Retail,4.99,Children and Young People-Schools and Children's Services - Non-School
2016-06-11,Amazon UK Retail,4.99,Children and Young People-Schools and Children's Services - Non-School
2016-06-11,Amazon UK Retail,4.99,Children and Young People-Schools and Children's Services - Non-School
2016-06-11,Amazon UK Retail,4.99,Children and Young People-Schools and Children's Services - Non-School
2016-06-11,Amazon UK Retail,4.99,Children and Young People-Schools and Children's Services - Non-School
2016-06-11,Amazon UK Retail,20.79,Children and Young People-Schools and Children's Services - Non-School
2016-06-11,Amazon UK Retail,4.14,Children and Young People-Schools and Children's Services - Non-School
2016-06-11,Amazon UK Retail,4.14,Children and Young People-Schools and Children's Services - Non-School
2016-10-22,Amazon UK Retail,17.25,Communities & Service Support-Museums & Arts
2016-10-29,Amazon UK Retail,8.99,Communities & Service Support-Libraries Info & Tourism
2016-11-03,Amazon UK Retail,21.13,Communities & Service Support-Libraries Info & Tourism
2016-11-09,Amazon UK Retail,13.48,Communities & Service Support-Libraries Info & Tourism
2016-11-10,Amazon UK Retail,13.44,Communities & Service Support-Libraries Info & Tourism
2016-11-10,Amazon UK Retail,11.99,Communities & Service Support-Libraries Info & Tourism
2016-11-10,Amazon UK Retail,5.95,Communities & Service Support-Libraries Info & Tourism
2016-11-12,Amazon UK Retail,61.07,Communities & Service Support-Libraries Info & Tourism
2016-11-22,Amazon UK Retail,61.11,Communities & Service Support-Libraries Info & Tourism
2016-11-23,Amazon UK Retail,6.98,Communities & Service Support-Libraries Info & Tourism
2016-11-05,Amazon UK Retail,11.47,Children and Young People-Childrens Services Unit
2016-08-02,B & Q 1371,2.50,Children and Young People-Schools and Children's Services - Non-School
2016-10-31,B & Q 1371,58.83,Economy and Environment-Housing Services
2016-11-07,B & Q 1371,15.98,Economy and Environment-Housing Services
2016-11-17,B & Q 1371,13.97,Economy and Environment-Housing Services
2016-10-18,B & Q 1371,11.70,Economy and Environment-Housing Services
2016-10-27,B & Q 1371,3.75,Economy and Environment-Housing Services
2016-09-08,B & Q 1371,32.00,Communities & Service Support-Sport & Leisure Management DSO
2016-12-13,B A C P,162.00,Children and Young People-Childrens Services Unit
2016-08-04,B&M RETAIL LTD,34.62,Children and Young People-Schools and Children's Services - Non-School
2016-05-16,B&M RETAIL LTD,39.82,Children and Young People-Schools and Children's Services - Non-School
2016-05-17,B&M RETAIL LTD,43.65,Children and Young People-Schools and Children's Services - Non-School
2016-04-06,B&M RETAIL LTD,10.82,Children and Young People-Schools and Children's Services - Non-School
2016-04-21,B&M RETAIL LTD,63.10,Children and Young People-Schools and Children's Services - Non-School
2016-04-24,B&M RETAIL LTD,7.39,Children and Young People-Schools and Children's Services - Non-School
2016-04-27,B&M RETAIL LTD,5.82,Children and Young People-Schools and Children's Services - Non-School
2016-10-28,B&M RETAIL LTD,20.85,Communities & Service Support-Sport & Leisure Management DSO
2016-11-23,B&M RETAIL LTD,71.88,Children and Young People-Childrens Care Services
2016-10-03,B&M RETAIL LTD,29.07,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-03,B&M RETAIL LTD,37.96,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-27,B&M RETAIL LTD,20.33,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-27,B&M RETAIL LTD,8.71,"Adults, Health and Social Care-Adult Health & Social Care"
2016-12-14,B&M RETAIL LTD,8.99,Children and Young People-Childrens Care Services
2016-11-22,BARNARDO'S,7.99,Communities & Service Support-Museums & Arts
2016-11-10,BARRIERHEALTHCARE.,77.45,Communities & Service Support-Safer Cleaner Greener
2016-09-27,BBN SUTCLIFFE,9.50,Communities & Service Support-Safer Cleaner Greener
2016-09-30,BBN SUTCLIFFE,11.02,Communities & Service Support-Safer Cleaner Greener
2016-08-30,BLOODWISE,300.00,Chief Executive's Office-Law & Administration Service
2016-12-15,BOOTS,51.00,"Adults, Health and Social Care-Adult Health & Social Care"
2015-12-02,BOOTS.COM,29.20,"Adults, Health and Social Care-Adult Health & Social Care"
2015-09-23,BOOTS.COM,27.20,"Adults, Health and Social Care-Adult Health & Social Care"
2015-07-07,BOOTS.COM,29.20,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-24,BRIDGE SVS STN,13.75,Children and Young People-Schools and Children's Services - Non-School
2016-10-28,BRIGGS PRIESTLEY LIMITED,12.00,Communities & Service Support-Safer Cleaner Greener
2016-10-17,BRITISH HEART FOUNDATI,125.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-15,BURY MBC /INTERNET,11.00,Children and Young People-Childrens Care Services
2016-11-13,BookingPayments_V2,89.00,Communities & Service Support-Community Services - Community Engagemt & Cohesion
2016-11-01,CALDER VALLEY AGRICULTURA,105.40,Communities & Service Support-Recreation & Support
2016-11-11,CALDERDALE MBC,15.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-07,CARHIRE,33.63,Children and Young People-Childrens Care Services
2016-10-06,CARPET MILL,200.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-09,CHARLES WATSON (IRON),19.37,Economy and Environment-Housing Services
2016-11-04,CITY ELECTRICAL FA,3.42,Communities & Service Support-Recreation & Support
2016-09-23,CITY ELECTRICAL FA,20.98,Children and Young People-Childrens Care Services
2016-09-21,CMBC MOTO,10.00,Children and Young People-Childrens Care Services
2016-08-03,CO-OP GROUP 014068,46.50,Children and Young People-Schools and Children's Services - Non-School
2016-08-06,CO-OP GROUP 014068,22.48,Children and Young People-Schools and Children's Services - Non-School
2016-06-29,CO-OP GROUP 014068,9.50,Children and Young People-Schools and Children's Services - Non-School
2016-07-06,CO-OP GROUP 014068,17.47,Children and Young People-Schools and Children's Services - Non-School
2016-07-11,CO-OP GROUP 014068,6.84,Children and Young People-Schools and Children's Services - Non-School
2016-05-27,CO-OP GROUP 014068,4.48,Children and Young People-Schools and Children's Services - Non-School
2016-05-08,CO-OP GROUP 014068,17.56,Children and Young People-Schools and Children's Services - Non-School
2016-05-24,CO-OP GROUP 014068,4.25,Children and Young People-Schools and Children's Services - Non-School
2016-04-01,CO-OP GROUP 014068,35.28,Children and Young People-Schools and Children's Services - Non-School
2016-04-04,CO-OP GROUP 014068,20.23,Children and Young People-Schools and Children's Services - Non-School
2016-04-11,CO-OP GROUP 014068,11.57,Children and Young People-Schools and Children's Services - Non-School
2016-05-20,CO-OP GROUP 108478,10.33,Children and Young People-Schools and Children's Services - Non-School
2016-11-08,COCKROFT TIMBER LTD,217.20,Economy and Environment-Housing Services
2016-11-08,COCKROFT TIMBER LTD,90.50,Economy and Environment-Housing Services
2016-11-08,COCKROFT TIMBER LTD,112.74,Economy and Environment-Housing Services
2016-11-07,COCKROFT TIMBER LTD,450.00,Economy and Environment-Housing Services
2016-11-07,COCKROFT TIMBER LTD,203.95,Economy and Environment-Housing Services
2016-11-25,COCKROFT TIMBER LTD,113.69,Economy and Environment-Housing Services
2016-10-13,COCKROFT TIMBER LTD,400.10,Economy and Environment-Housing Services
2016-10-13,COCKROFT TIMBER LTD,113.00,Economy and Environment-Housing Services
2016-10-14,COCKROFT TIMBER LTD,416.67,Economy and Environment-Housing Services
2016-10-14,COCKROFT TIMBER LTD,181.86,Economy and Environment-Housing Services
2016-10-14,COCKROFT TIMBER LTD,94.40,Economy and Environment-Housing Services
2016-10-14,COCKROFT TIMBER LTD,46.73,Economy and Environment-Housing Services
2016-11-07,COMBINED COURT,170.00,Children and Young People-Childrens Care Services
2016-11-04,COMBINED COURT,50.00,Children and Young People-Childrens Care Services
2016-11-04,COMBINED COURT,2055.00,Children and Young People-Childrens Care Services
2016-11-09,COMBINED COURT,155.00,Children and Young People-Childrens Care Services
2016-11-09,COMBINED COURT,50.00,Children and Young People-Childrens Care Services
2016-11-11,COMBINED COURT,215.00,Children and Young People-Childrens Care Services
2016-11-21,COMBINED COURT,2055.00,Children and Young People-Childrens Care Services
2016-11-11,COSTA COFFEE,3.74,Children and Young People-Childrens Care Services
2016-10-07,COSTA COFFEE,5.26,Children and Young People-Childrens Care Services
2016-10-10,COSTA COFFEE,5.93,Children and Young People-Childrens Care Services
2016-10-17,COSTA COFFEE,5.72,Children and Young People-Childrens Care Services
2016-10-21,COSTA COFFEE,7.28,Children and Young People-Childrens Care Services
2016-10-24,COSTA COFFEE,5.30,Children and Young People-Childrens Care Services
2016-08-25,COTE HILL SERVICE,42.90,Children and Young People-Schools and Children's Services - Non-School
2016-11-10,CRUMBLY CHEESE,58.33,Communities & Service Support-Community Safety & Support
2016-08-30,CTS IRONMONGERY LTD,21.02,Children and Young People-Schools and Children's Services - Non-School
2016-09-15,CTS IRONMONGERY LTD,22.09,Communities & Service Support-Safer Cleaner Greener
2016-09-22,CTS IRONMONGERY LTD,29.52,Economy and Environment-Markets
2016-08-24,CTS IRONMONGERY LTD,53.48,Economy and Environment-Corporate Asset and Facilities Management
2016-05-11,CURRYS,44.14,Children and Young People-Schools and Children's Services - Non-School
2016-11-10,DIRECT DISCOUNTS,366.66,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-18,DIRECT DISCOUNTS,641.67,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-23,DONCASTER MBC#,31.00,Children and Young People-Childrens Care Services
2016-11-04,DUKE OF WELLINGTON,150.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-12-15,DUKE OF WELLINGTON,180.83,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-04,DUNELM (SOFT FURNISHIN,127.30,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-29,DUNELM LTD,6.47,Children and Young People-Schools and Children's Services - Non-School
2016-11-21,EE TOP UP VESTA,20.83,Children and Young People-Schools and Children's Services - Non-School
2016-06-28,ELECTRIC BOWL,3.33,Children and Young People-Schools and Children's Services - Non-School
2016-07-04,ELECTRIC BOWL,6.25,Children and Young People-Schools and Children's Services - Non-School
2016-12-18,ELECTRIC BOWL,16.00,Children and Young People-Childrens Care Services
2016-11-11,EPS HIRE CENTRES,30.00,Communities & Service Support-Recreation & Support
2016-10-10,ESEDIRECT.CO.UK,112.18,Economy and Environment-Highways and Engineering Services
2016-09-28,EURO DISCOUNT STORE,35.71,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-30,FACEBK CY9VQAS4X2,164.58,Communities & Service Support-Museums & Arts
2016-10-31,FACEBK DSJHYA64L2,96.91,Communities & Service Support-Customer Services and Communications
2016-11-30,FACEBK DY9VQAS4X2,68.58,Communities & Service Support-Museums & Arts
2016-11-30,FACEBK JPK3YAJST2,46.00,Communities & Service Support-Customer Services and Communications
2016-09-30,FACEBK JU659AS4X2,211.70,Communities & Service Support-Museums & Arts
2016-09-30,FACEBK KU659AS4X2,12.62,Communities & Service Support-Museums & Arts
2016-10-31,FACEBK V94YGAA5X2,383.10,Communities & Service Support-Museums & Arts
2016-10-31,FACEBK W94YGAA5X2,1.24,Communities & Service Support-Museums & Arts
2016-08-18,FARMFOODS,27.62,Children and Young People-Schools and Children's Services - Non-School
2016-10-11,FARMFOODS,16.02,Communities & Service Support-Community Safety & Support
2016-09-09,FIELDEN FACTORS,1.08,Communities & Service Support-Sport & Leisure Management DSO
2016-09-14,FTPE WEBTIS 1,82.00,Children and Young People-Childrens Care Services
2016-11-08,G BALDWIN & CO LTD,130.54,Communities & Service Support-Museums & Arts
2016-04-27,GIFT PEOPLE,4.17,Children and Young People-Schools and Children's Services - Non-School
2016-10-05,GORDON RIGG (NRSIES) LTD,14.97,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-12,GORDON RIGG (NRSIES) LTD,27.28,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-20,GORDON RIGG (NRSIES) LTD,9.95,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-25,GORDON RIGG (NRSIES) LTD,44.31,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-24,GREGGS - S0265,4.30,Children and Young People-Childrens Care Services
2016-12-18,GREGGS PLC,26.85,Children and Young People-Childrens Care Services
2016-10-18,HALIFAX EUROMARKET,20.00,Children and Young People-Childrens Care Services
2016-09-28,HALIFAX SCALE COMPANY,42.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-01,HALIFAX STN TO,11.70,Communities & Service Support-Libraries Info & Tourism
2016-11-16,HALIFAX STN TO,51.50,Communities & Service Support-Museums & Arts
2016-11-25,HALIFAX SWIMMING POOL,3.63,Children and Young People-Childrens Care Services
2016-10-06,HAPPYDAYS,6.60,Children and Young People-Childrens Care Services
2016-11-22,HEBDEN BRIDGE STN TO,11.70,Deputy Chief Executive-ICT Services
2016-11-15,HM PASSPORT OFFICE,46.00,Children and Young People-Childrens Care Services
2016-11-15,HM PASSPORT OFFICE,46.00,Children and Young People-Childrens Care Services
2016-10-31,HMCOURTS-SERVICE.G,226.00,Chief Executive's Office-Law & Administration Service
2016-11-21,HMCOURTS-SERVICE.G,20.00,Chief Executive's Office-Law & Administration Service
2016-08-18,HOME BARGAINS,4.12,Children and Young People-Schools and Children's Services - Non-School
2016-08-19,HOME BARGAINS,8.67,Children and Young People-Schools and Children's Services - Non-School
2016-06-07,HOME BARGAINS,10.16,Children and Young People-Schools and Children's Services - Non-School
2016-11-25,HOTELS COM,164.42,Communities & Service Support-Museums & Arts
2016-11-14,HOWARTH TIMBER BRIGHOU,279.60,Communities & Service Support-Recreation & Support
2016-11-10,HOWARTH TIMBER BRIGHOU,18.65,Economy and Environment-Housing Services
2016-08-24,HX1 WINDOW SUPPLIES LT,30.00,Communities & Service Support-Sport & Leisure Management DSO
2016-12-07,ICELAND,11.49,Children and Young People-Childrens Care Services
