Payment Date,Benificiary Name,Amount,Organisational Unit
2016-05-17,ARGOS RETAIL GROUP,182.44,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-20,ARGOS RETAIL GROUP,44.94,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-20,ARGOS RETAIL GROUP,33.32,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-08,ARGOS RETAIL GROUP,124.96,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-15,ARGOS RETAIL GROUP,124.98,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-30,ARGOS RETAIL GROUP,138.28,Children and Young People-Childrens Services Unit
2016-07-07,ARGOS RETAIL GROUP,25.39,Children and Young People-Childrens Services Unit
2016-06-08,ARGOS RETAIL GROUP,16.66,Children and Young People-Childrens Services Unit
2016-06-08,ARGOS RETAIL GROUP,20.82,Children and Young People-Childrens Services Unit
2016-06-14,ARGOS RETAIL GROUP,40.82,Children and Young People-Childrens Services Unit
2016-06-17,ARGOS RETAIL GROUP,39.98,Children and Young People-Childrens Services Unit
2016-06-17,ARGOS RETAIL GROUP,30.00,Children and Young People-Childrens Services Unit
2016-06-17,ARGOS RETAIL GROUP,30.00,Children and Young People-Childrens Services Unit
2016-05-09,ARGOS RETAIL GROUP,27.09,Children and Young People-Childrens Services Unit
2016-05-24,ARGOS RETAIL GROUP,82.42,Children and Young People-Childrens Services Unit
2016-05-25,ARGOS RETAIL GROUP,37.43,Children and Young People-Childrens Services Unit
2016-04-26,ARGOS RETAIL GROUP,224.11,Children and Young People-Childrens Services Unit
2016-04-26,ARGOS RETAIL GROUP,152.42,Children and Young People-Childrens Services Unit
2016-07-18,ASDA 4387,69.96,Communities & Service Support-Customer Services and Communications
2016-07-01,ASDA STORE,8.00,Children and Young People-Childrens Care Services
2016-06-22,ASDA STORE,102.08,Children and Young People-Childrens Care Services
2016-04-05,ASDA STORE,166.67,Children and Young People-Childrens Services Unit
2016-06-30,ASDA STORE,59.56,Children and Young People-Childrens Care Services
2016-07-01,ASDA STORE,40.88,Children and Young People-Childrens Care Services
2016-07-04,ASDA STORE,22.81,Children and Young People-Childrens Care Services
2016-07-06,ASDA STORE,23.75,Children and Young People-Childrens Care Services
2016-07-13,ASDA STORE,25.79,Children and Young People-Childrens Care Services
2016-07-18,ASDA STORE,48.71,Children and Young People-Childrens Care Services
2016-06-02,ASDA STORE,48.54,Children and Young People-Childrens Care Services
2016-04-11,ASDA STORE,192.38,Children and Young People-Childrens Care Services
2016-06-29,ASDA STORE,16.66,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-30,ASDA STORE,14.17,Economy and Environment-Housing Services
2016-07-21,ASDA STORE,115.27,Children and Young People-Childrens Care Services
2016-07-20,ASDA STORE,80.99,Children and Young People-Childrens Care Services
2016-06-30,ASDA STORE,80.67,Children and Young People-Childrens Care Services
2016-07-18,ASDA STORE,137.71,Children and Young People-Childrens Care Services
2016-05-02,ASDA STORE,91.59,Children and Young People-Childrens Care Services
2016-05-26,ASDA STORE,5.03,Children and Young People-Childrens Care Services
2016-05-26,ASDA STORE,4.17,Children and Young People-Childrens Care Services
2016-05-05,ASDA STORE,59.31,Children and Young People-Childrens Care Services
2016-05-12,ASDA STORE,21.40,Children and Young People-Childrens Care Services
2016-05-15,ASDA STORE,28.01,Children and Young People-Childrens Care Services
2016-05-18,ASDA STORE,10.00,Children and Young People-Childrens Care Services
2016-05-21,ASDA STORE,5.00,Children and Young People-Childrens Care Services
2016-05-24,ASDA STORE,157.79,Children and Young People-Childrens Care Services
2016-07-27,ASDA STORE,34.45,Children and Young People-Children and Young People's Serv - Central Depts.
2016-06-29,ASDA STORE,8.06,Children and Young People-Children and Young People's Serv - Central Depts.
2016-07-26,ASDA STORE,83.33,Children and Young People-Childrens Services Unit
2016-07-26,ASDA STORE,41.67,Children and Young People-Childrens Services Unit
2016-06-15,ASDA SUPERSTORE,36.08,Children and Young People-Schools and Children's Services - Non-School
2016-06-15,ASDA SUPERSTORE,18.33,Children and Young People-Schools and Children's Services - Non-School
2016-06-27,ASDA SUPERSTORE,4.00,Children and Young People-Schools and Children's Services - Non-School
2016-07-12,ASDA SUPERSTORE,5.79,Children and Young People-Childrens Care Services
2016-04-13,Amazon Prime,79.00,Children and Young People-Childrens Care Services
2016-06-01,Amazon Svcs Europe SAR,1.94,Children and Young People-Childrens Care Services
2016-06-28,Amazon UK Marketplace,91.37,Communities & Service Support-Customer Services and Communications
2016-07-01,Amazon UK Marketplace,7.64,Deputy Chief Executive-ICT Services
2016-06-29,Amazon UK Marketplace,45.78,Communities & Service Support-Customer Services and Communications
2016-07-03,Amazon UK Marketplace,62.46,Communities & Service Support-Sport & Leisure Management DSO
2016-07-23,Amazon UK Marketplace,28.00,Communities & Service Support-Customer Services and Communications
2016-07-26,Amazon UK Marketplace,7.48,Communities & Service Support-Customer Services and Communications
2016-07-27,Amazon UK Marketplace,7.49,Communities & Service Support-Customer Services and Communications
2016-07-04,Amazon UK Marketplace,31.67,Communities & Service Support-Museums & Arts
2016-07-10,Amazon UK Marketplace,9.66,Communities & Service Support-Museums & Arts
2016-06-23,Amazon UK Marketplace,10.73,Communities & Service Support-Museums & Arts
2016-07-08,Amazon UK Marketplace,50.97,Children and Young People-Schools and Children's Services - Non-School
2016-07-07,Amazon UK Marketplace,2.62,Children and Young People-Childrens Services Unit
2016-07-08,Amazon UK Marketplace,4.35,Children and Young People-Childrens Services Unit
2016-07-08,Amazon UK Marketplace,5.00,Children and Young People-Childrens Services Unit
2016-07-08,Amazon UK Marketplace,4.85,Children and Young People-Childrens Services Unit
2016-07-08,Amazon UK Marketplace,20.96,Children and Young People-Childrens Services Unit
2016-07-14,Amazon UK Marketplace,5.17,Children and Young People-Childrens Services Unit
2016-07-15,Amazon UK Marketplace,8.07,Children and Young People-Childrens Services Unit
2016-07-20,Amazon UK Marketplace,6.07,Children and Young People-Childrens Services Unit
2016-07-20,Amazon UK Marketplace,2.47,Children and Young People-Childrens Services Unit
2016-06-07,Amazon UK Marketplace,9.96,Children and Young People-Childrens Services Unit
2016-06-08,Amazon UK Marketplace,22.36,Children and Young People-Childrens Services Unit
2016-06-09,Amazon UK Marketplace,19.34,Children and Young People-Childrens Services Unit
2016-06-14,Amazon UK Marketplace,31.75,Children and Young People-Childrens Services Unit
2016-06-21,Amazon UK Marketplace,46.97,Children and Young People-Children and Young People's Serv - Central Depts.
2016-06-21,Amazon UK Marketplace,64.07,Children and Young People-Children and Young People's Serv - Central Depts.
2016-05-23,Amazon UK Marketplace,13.32,Children and Young People-Children and Young People's Serv - Central Depts.
2016-07-07,Amazon UK Marketplace,33.96,Communities & Service Support-Libraries Info & Tourism
2016-06-29,Amazon UK Marketplace,17.79,Communities & Service Support-Libraries Info & Tourism
2016-06-30,Amazon UK Marketplace,12.79,Communities & Service Support-Libraries Info & Tourism
2016-06-30,Amazon UK Marketplace,12.80,Communities & Service Support-Libraries Info & Tourism
2016-07-03,Amazon UK Marketplace,12.29,Communities & Service Support-Libraries Info & Tourism
2016-07-05,Amazon UK Marketplace,14.25,Communities & Service Support-Libraries Info & Tourism
2016-07-06,Amazon UK Marketplace,24.54,Communities & Service Support-Libraries Info & Tourism
2016-07-14,Amazon UK Marketplace,17.75,Communities & Service Support-Libraries Info & Tourism
2016-07-19,Amazon UK Marketplace,7.30,Communities & Service Support-Libraries Info & Tourism
2016-07-19,Amazon UK Marketplace,11.35,Communities & Service Support-Libraries Info & Tourism
2016-07-20,Amazon UK Marketplace,6.30,Communities & Service Support-Libraries Info & Tourism
2016-07-20,Amazon UK Marketplace,4.62,Communities & Service Support-Libraries Info & Tourism
2016-07-21,Amazon UK Marketplace,1.93,Communities & Service Support-Libraries Info & Tourism
2016-07-26,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-07-15,Amazon UK Marketplace,42.03,Children and Young People-Schools and Children's Services - Non-School
2016-07-22,Amazon UK Marketplace,11.92,Children and Young People-Schools and Children's Services - Non-School
2016-07-23,Amazon UK Marketplace,11.62,Children and Young People-Schools and Children's Services - Non-School
2016-06-30,Amazon UK Marketplace,17.70,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-12,Amazon UK Marketplace,5.90,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-13,Amazon UK Marketplace,6.45,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-13,Amazon UK Marketplace,6.50,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-14,Amazon UK Marketplace,12.78,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-07,Amazon UK Marketplace,24.99,Chief Executive's Office-Finance Service
2016-07-15,Amazon UK Marketplace,3.75,Communities & Service Support-Libraries Info & Tourism
2016-07-09,Amazon UK Marketplace,12.78,Communities & Service Support-Libraries Info & Tourism
2016-07-18,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-07-21,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-07-22,Amazon UK Marketplace,8.79,Communities & Service Support-Libraries Info & Tourism
2016-07-22,Amazon UK Marketplace,19.32,Communities & Service Support-Libraries Info & Tourism
2016-06-17,Amazon UK Marketplace,21.99,Deputy Chief Executive-Human Resources
2016-06-18,Amazon UK Marketplace,122.67,Deputy Chief Executive-Human Resources
2016-07-13,Amazon UK Marketplace,12.50,Communities & Service Support-Recreation & Support
2016-07-14,Amazon UK Marketplace,20.73,Communities & Service Support-Recreation & Support
2016-07-19,Amazon UK Marketplace,10.25,Communities & Service Support-Museums & Arts
2016-07-14,Amazon UK Marketplace,10.98,Communities & Service Support-Libraries Info & Tourism
2016-07-14,Amazon UK Marketplace,14.52,Communities & Service Support-Libraries Info & Tourism
2016-07-15,Amazon UK Marketplace,12.55,Communities & Service Support-Libraries Info & Tourism
2016-07-18,Amazon UK Marketplace,15.48,Communities & Service Support-Libraries Info & Tourism
2016-05-31,Amazon UK Marketplace,24.22,Communities & Service Support-Museums & Arts
2016-05-28,Amazon UK Marketplace,4.97,Children and Young People-Childrens Care Services
2016-06-06,Amazon UK Marketplace,5.82,Children and Young People-Childrens Care Services
2016-06-27,Amazon UK Marketplace,3.71,Children and Young People-Childrens Care Services
2016-05-11,Amazon UK Marketplace,16.66,Children and Young People-Childrens Services Unit
2016-05-26,Amazon UK Marketplace,66.65,Children and Young People-Childrens Services Unit
2016-05-26,Amazon UK Marketplace,27.40,Children and Young People-Childrens Services Unit
2016-06-30,Amazon UK Retail,51.53,Deputy Chief Executive-ICT Services
2016-07-19,Amazon UK Retail,23.64,Economy and Environment-Regeneration
2016-07-05,Amazon UK Retail,20.82,Communities & Service Support-Sport & Leisure Management DSO
2016-07-06,Amazon UK Retail,28.17,Children and Young People-Childrens Services Unit
2016-06-15,Amazon UK Retail,7.72,Children and Young People-Childrens Care Services
2016-06-16,Amazon UK Retail,40.46,Children and Young People-Childrens Care Services
2016-06-02,Amazon UK Retail,124.02,Children and Young People-Childrens Services Unit
2016-06-08,Amazon UK Retail,147.48,Children and Young People-Childrens Services Unit
2016-06-09,Amazon UK Retail,8.69,Children and Young People-Childrens Services Unit
2016-06-22,Amazon UK Retail,28.52,Children and Young People-Children and Young People's Serv - Central Depts.
2016-06-22,Amazon UK Retail,28.52,Children and Young People-Children and Young People's Serv - Central Depts.
2016-06-29,Amazon UK Retail,17.64,Communities & Service Support-Libraries Info & Tourism
2016-06-29,Amazon UK Retail,10.49,Communities & Service Support-Libraries Info & Tourism
2016-07-03,Amazon UK Retail,21.66,Communities & Service Support-Libraries Info & Tourism
2016-07-14,Amazon UK Retail,8.99,Communities & Service Support-Libraries Info & Tourism
2016-07-14,Amazon UK Retail,12.08,Communities & Service Support-Libraries Info & Tourism
2016-07-14,Amazon UK Retail,22.08,Communities & Service Support-Libraries Info & Tourism
2016-07-14,Amazon UK Retail,27.53,Communities & Service Support-Libraries Info & Tourism
2016-07-26,Amazon UK Retail,64.50,Communities & Service Support-Libraries Info & Tourism
2016-07-27,Amazon UK Retail,20.40,Communities & Service Support-Libraries Info & Tourism
2016-07-22,Amazon UK Retail,39.16,Children and Young People-Schools and Children's Services - Non-School
2016-05-31,Amazon UK Retail,25.01,Communities & Service Support-Recreation & Support
2016-06-29,Amazon UK Retail,14.99,Communities & Service Support-Libraries Info & Tourism
2016-07-04,Amazon UK Retail,14.31,Communities & Service Support-Libraries Info & Tourism
2016-07-22,Amazon UK Retail,6.99,Communities & Service Support-Libraries Info & Tourism
2016-07-22,Amazon UK Retail,6.99,Communities & Service Support-Libraries Info & Tourism
2016-07-02,Amazon UK Retail,5.60,Communities & Service Support-Recreation & Support
2016-07-14,Amazon UK Retail,24.94,Communities & Service Support-Recreation & Support
2016-07-14,Amazon UK Retail,24.94,Communities & Service Support-Recreation & Support
2016-06-30,Amazon UK Retail,16.96,Children and Young People-Childrens Care Services
2016-06-29,B & M RETAIL,2.98,Children and Young People-Schools and Children's Services - Non-School
2016-07-04,B & Q 1371,14.24,Children and Young People-Childrens Care Services
2016-06-06,B & Q 1371,22.57,Economy and Environment-Housing Services
2016-06-07,B & Q 1371,47.19,Economy and Environment-Housing Services
2016-05-31,B & Q 1371,15.36,Children and Young People-Childrens Care Services
2016-06-18,B & Q 1371,2.50,Children and Young People-Childrens Care Services
2016-05-22,B & Q 1371,4.22,Children and Young People-Childrens Care Services
2016-05-24,B & Q 1371,64.39,Children and Young People-Childrens Care Services
2016-05-07,B AND Q 1371,10.87,Children and Young People-Childrens Care Services
2016-04-19,B AND Q 1371,16.79,Children and Young People-Childrens Care Services
2016-04-25,B AND Q 1371,3.33,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-06,B AND Q 1371,11.02,Children and Young People-Childrens Care Services
2016-04-18,B AND Q 1371,50.00,Communities & Service Support-Sport & Leisure Management DSO
2016-07-07,B&M RETAIL LTD,3.97,Children and Young People-Childrens Care Services
2016-05-26,B&M RETAIL LTD,7.49,Children and Young People-Childrens Care Services
2016-07-15,B&M RETAIL LTD,65.99,Children and Young People-Childrens Services Unit
2016-07-20,B&M RETAIL LTD,162.32,Children and Young People-Childrens Services Unit
2016-04-01,B&M RETAIL LTD,60.00,Children and Young People-Childrens Services Unit
2016-06-16,B&Q DIRECT,52.50,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-27,BANSON TOOL HIRE LTD,29.99,Communities & Service Support-Recreation & Support
2016-06-08,BANSON TOOL HIRE LTD,33.50,Communities & Service Support-Recreation & Support
2016-06-24,BANSON TOOL HIRE LTD,23.55,Communities & Service Support-Recreation & Support
2016-07-19,BBC TOURS,66.67,Children and Young People-Children and Young People's Serv - Central Depts.
2016-04-18,BINDING BAZAAR,54.95,Children and Young People-Childrens Care Services
2016-06-22,BIRCHENCLIFFE GARD,195.31,Communities & Service Support-Recreation & Support
2016-06-28,BIRCHENCLIFFE GARD,69.97,Communities & Service Support-Recreation & Support
2016-06-29,BIRMINGHAMTELECOM,307.93,Economy and Environment-Environmental Services
2016-07-14,BLACKWELL S,90.00,Communities & Service Support-Libraries Info & Tourism
2016-06-15,BOOTSPHOTOUK*,8.98,Children and Young People-Childrens Care Services
2016-06-28,BRADFORD REGISTER,23.00,Children and Young People-Childrens Care Services
2016-07-08,BRADFORD REGISTER,10.00,Children and Young People-Childrens Care Services
2016-06-02,BRADFORD REGISTER,13.00,Children and Young People-Childrens Care Services
2016-06-06,BRADFORD REGISTER,13.00,Children and Young People-Childrens Care Services
2016-05-05,BRITISH HEART FOUNDATI,195.00,Children and Young People-Childrens Services Unit
2016-07-01,BULL BAY HOTEL,41.67,Children and Young People-Childrens Care Services
2016-07-07,BUYABATTERY CO UK,27.91,Communities & Service Support-Museums & Arts
2016-07-10,CAFE ON THE PIER,32.42,Children and Young People-Childrens Care Services
2016-07-13,CALDER VALLEY AGRICULTURA,23.80,Communities & Service Support-Safer Cleaner Greener
2016-07-26,CALDERDALE MBC,15.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-26,CALDERDALE MBC,20.60,Children and Young People-Childrens Care Services
2016-05-25,CALDERDALE MBC,24.43,Children and Young People-Childrens Services Unit
2016-07-01,CARPET MILL,116.67,Communities & Service Support-Customer Services and Communications
2016-07-08,CARPET MILL,655.83,Communities & Service Support-Customer Services and Communications
2016-07-11,CARPET MILL,116.67,Communities & Service Support-Customer Services and Communications
2016-07-15,CARPET MILL,208.33,Communities & Service Support-Customer Services and Communications
2016-07-18,CARPET MILL,116.67,Communities & Service Support-Customer Services and Communications
2016-07-22,CARPET MILL,233.33,Communities & Service Support-Customer Services and Communications
2016-04-04,CARPET MILL,205.00,Children and Young People-Childrens Services Unit
2016-07-25,CARPETRIGHT 792,208.35,Children and Young People-Childrens Services Unit
2016-07-25,CARPETRIGHT 792,208.34,Children and Young People-Childrens Services Unit
2016-07-04,CASH CONVERTERS YO,10.82,Children and Young People-Schools and Children's Services - Non-School
2016-07-16,CEX,45.10,Children and Young People-Childrens Care Services
2016-05-15,CEX,14.50,Children and Young People-Childrens Care Services
2016-06-08,CHARLES WATSON (IRON),30.36,Communities & Service Support-Recreation & Support
2016-06-13,CHARLES WATSON (IRON),61.38,Economy and Environment-Housing Services
2016-06-13,CHARLES WATSON (IRON),4.12,Economy and Environment-Housing Services
2016-06-07,CHARLES WATSON (IRON),27.74,Communities & Service Support-Safer Cleaner Greener
2016-07-06,CLASSIC CURTAINS & BLI,173.33,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-01,CMBC COUNTER&P/NET,200.00,Communities & Service Support-Customer Services and Communications
2016-07-25,CMBC COUNTER&P/NET,0.01,Children and Young People-Schools and Children's Services - Non-School
2016-07-25,CMBC COUNTER&P/NET,0.01,Children and Young People-Schools and Children's Services - Non-School
2016-06-28,CMBC MOTO,10.00,Children and Young People-Childrens Care Services
2016-07-07,CMPCARESHOP,16.85,Children and Young People-Childrens Care Services
2016-07-27,CMS,131.37,Deputy Chief Executive-ICT Services
2016-07-27,CO-OP GROUP 108445,3.15,Children and Young People-Childrens Care Services
2016-06-22,CO-OP GROUP 108479,2.87,Children and Young People-Schools and Children's Services - Non-School
2016-06-06,COCKROFT TIMBER LTD,316.80,Economy and Environment-Housing Services
2016-07-05,COCKROFT TIMBER LTD,292.35,Economy and Environment-Housing Services
2016-06-29,COCKROFT TIMBER LTD,392.90,Economy and Environment-Housing Services
2016-06-29,COCKROFT TIMBER LTD,339.30,Economy and Environment-Housing Services
2016-06-29,COCKROFT TIMBER LTD,416.15,Economy and Environment-Housing Services
2016-07-22,COCKROFT TIMBER LTD,466.62,Economy and Environment-Housing Services
2016-04-20,COLEY GARDEN CENTR,8.33,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-06,COLT ENTERPRISE (CALDE,300.00,Communities & Service Support-Customer Services and Communications
2016-05-31,COMBINED COURT,170.00,Children and Young People-Childrens Care Services
2016-06-03,COTTERILL,4.04,Communities & Service Support-Sport & Leisure Management DSO
2016-06-23,COTTERILL,8.08,Communities & Service Support-Sport & Leisure Management DSO
2016-07-11,CPC,34.55,Communities & Service Support-Sport & Leisure Management DSO
2016-07-07,CROSSLEE PLC,125.00,Children and Young People-Childrens Services Unit
2016-07-07,CROSSLEE PLC,129.13,Children and Young People-Childrens Services Unit
2016-06-30,CROWN DECORATING CENTR,82.55,Communities & Service Support-Museums & Arts
2016-07-07,CURRYS,143.34,Children and Young People-Childrens Services Unit
2016-07-11,DATA LADDER,900.78,Chief Executive's Office-Law & Administration Service
2016-06-28,DIRECT DISCOUNTS,166.67,Communities & Service Support-Customer Services and Communications
2016-06-28,DIRECT DISCOUNTS,50.00,Communities & Service Support-Customer Services and Communications
2016-07-12,DIRECT DISCOUNTS,316.67,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-22,DIRECT DISCOUNTS,208.33,Children and Young People-Childrens Services Unit
2016-06-10,DIRECT SIGNS (UK) LIMI,248.56,Communities & Service Support-Safer Cleaner Greener
2016-06-13,DONCASTER MBC#,17.00,Children and Young People-Childrens Care Services
2016-07-01,DULUX DECORATOR CENTRE,29.99,Children and Young People-Schools and Children's Services - Non-School
2016-07-18,DVLA DRIVER ONLINE,34.00,Economy and Environment-Housing Services
2016-05-27,DWN LIMITED,50.11,Children and Young People-Schools and Children's Services - Non-School
2016-06-12,E H BOOTH & CO,8.06,Children and Young People-Schools and Children's Services - Non-School
2016-06-07,EB *GRID 3 EXPERT ONE,41.67,Children and Young People-Children and Young People's Serv - Central Depts.
2016-06-10,EB *SCSNNSUN CONFEREN,45.00,Deputy Chief Executive-Human Resources
2016-05-26,EB *SCSNNSUN CONFEREN,45.00,Deputy Chief Executive-Human Resources
2016-07-04,EB *UNCOVER MORE ARTS,8.33,Communities & Service Support-Libraries Info & Tourism
2016-05-03,EB ITS MY LIFE DECISI,150.00,Children and Young People-Children and Young People's Serv - Central Depts.
2016-07-01,ECC,14.11,Communities & Service Support-Safer Cleaner Greener
2016-07-17,ELECTRIC BOWL,8.00,Children and Young People-Childrens Care Services
2016-06-29,ELECTRIC BOWL,15.00,Children and Young People-Childrens Services Unit
2016-05-05,FLOREAM LIMITED,250.00,Deputy Chief Executive-Human Resources
2016-05-06,FLOREAM LIMITED,250.00,Deputy Chief Executive-Human Resources
2016-06-28,GIFTVOUCHERSHOP.CO.UK,108.50,Children and Young People-Childrens Services Unit
2016-07-04,GOMPELS HEALTHCARE LTD,24.12,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-28,GORDON RIGG (NRSIES) LTD,49.25,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-13,GORDON RIGG (NRSIES) LTD,11.01,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-22,GORDON RIGG (NRSIES) LTD,20.82,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-09,GORDON RIGG (NRSIES) LTD,16.03,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-15,GORDON RIGG (NRSIES) LTD,28.31,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-22,GORDON RIGG (NRSIES) LTD,50.05,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-10,GORDON RIGG (NRSIES) LTD,35.41,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-13,GORDON RIGG (NRSIES) LTD,23.32,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-22,GORDON RIGG (NRSIES) LTD,18.32,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-24,GORDON RIGG (NRSIES) LTD,18.11,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-01,GRAND CENTRAL RAIL,156.50,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-01,GRAND CENTRAL RAIL,256.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-05,GRAND CENTRAL RAIL,131.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-05,GRAND CENTRAL RAIL,156.50,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-05,GRAND CENTRAL RAIL,195.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-12,GRAND CENTRAL RAIL,189.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-14,GRAND CENTRAL RAIL,96.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-18,GRAND CENTRAL RAIL,13.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-21,GRAND CENTRAL RAIL,119.40,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-25,GRAND CENTRAL RAIL,203.20,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-25,GRAND CENTRAL RAIL,44.80,Children and Young People-Childrens Services Unit
2016-05-25,GRAND CENTRAL RAIL,37.30,Children and Young People-Childrens Services Unit
2016-07-15,GREENHAM TRADING LTD,379.66,Economy and Environment-Highways and Engineering Services
2016-06-02,GRO HM PASSPORT OFFICE,18.50,Children and Young People-Childrens Care Services
2016-06-02,GRO HM PASSPORT OFFICE,18.50,Children and Young People-Childrens Care Services
2016-05-31,GRO HM PASSPORT OFFICE,23.40,Children and Young People-Childrens Care Services
2016-06-02,GRO HM PASSPORT OFFICE,83.25,Children and Young People-Childrens Care Services
