Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2017-09-03,7.99,Communities & Service Support-Recreation & Support,123 REG R/T,,
2017-09-14,7.99,Communities & Service Support-Recreation & Support,123 REG R/T,,
2017-09-07,224.92,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2017-08-24,15.46,Communities & Service Support-Community Safety & Support,A1 NOWAZ SUPERSTOR 82439,,
2017-08-09,16.66,Children and Young People-Schools and Children's Services - Non-School,ADRENALINE INTERNA,,
2017-08-10,37.50,Children and Young People-Childrens Care Services,AKBAR BALTI (YORK) LTD,,
2017-09-20,8.91,Children and Young People-Childrens Care Services,ALDI 15 779,,
2017-08-31,5.00,Children and Young People-Childrens Care Services,ALTON TOWERS,,
2017-08-31,177.51,Children and Young People-Childrens Care Services,ALTON TOWERS,,
2017-08-31,12.50,Children and Young People-Childrens Care Services,ALTON TOWERS,,
2017-09-20,10.99,Communities & Service Support-Libraries Info & Tourism,AMAZON UK RETAIL AMAZON.C,,
2017-09-27,15.35,Communities & Service Support-Libraries Info & Tourism,AMAZON UK RETAIL AMAZON.C,,
2017-08-10,12.35,Children and Young People-Childrens Care Services,AMAZON UK RETAIL AMAZON.C,,
2017-07-05,6.99,Communities & Service Support-Libraries Info & Tourism,AMAZON UK RETAIL AMAZON.C,,
2017-07-05,8.00,Communities & Service Support-Libraries Info & Tourism,AMAZON UK RETAIL AMAZON.C,,
2017-07-18,5.00,Communities & Service Support-Libraries Info & Tourism,AMAZON UK RETAIL AMAZON.C,,
2017-07-19,19.98,Communities & Service Support-Libraries Info & Tourism,AMAZON UK RETAIL AMAZON.C,,
2017-07-03,8.98,Communities & Service Support-Customer Services and Communications,AMAZON UK RETAIL AMAZON.C,,
2017-08-06,11.66,Communities & Service Support-Libraries Info & Tourism,AMAZON UK RETAIL AMAZON.C,,
2017-08-10,23.33,Communities & Service Support-Libraries Info & Tourism,AMAZON UK RETAIL AMAZON.C,,
2017-07-10,6.66,Communities & Service Support-Libraries Info & Tourism,AMAZON UK RETAIL AMAZON.C,,
2017-09-14,2.48,Economy and Environment-Environmental Services,AMAZON.CO.UK,,
2017-09-15,29.80,Economy and Environment-Environmental Services,AMAZON.CO.UK,,
2017-09-25,4.05,Communities & Service Support-Libraries Info & Tourism,AMAZON.CO.UK,,
2017-08-09,10.82,Children and Young People-Childrens Care Services,AMAZON.CO.UK,,
2017-09-26,9.21,Communities & Service Support-Museums & Arts,AMAZON.CO.UK,,
2017-06-28,8.89,Communities & Service Support-Libraries Info & Tourism,AMAZON.CO.UK,,
2017-07-05,15.98,Communities & Service Support-Libraries Info & Tourism,AMAZON.CO.UK,,
2017-07-06,14.41,Communities & Service Support-Libraries Info & Tourism,AMAZON.CO.UK,,
2017-07-17,8.80,Communities & Service Support-Libraries Info & Tourism,AMAZON.CO.UK,,
2017-09-13,45.80,Communities & Service Support-Sport & Leisure Management DSO,AMAZON.CO.UK,,
2017-07-07,21.70,Communities & Service Support-Sport & Leisure Management DSO,AMAZON.CO.UK,,
2017-08-01,54.16,Communities & Service Support-Customer Services and Communications,AMAZON.CO.UK,,
2017-09-10,19.85,Communities & Service Support-Libraries Info & Tourism,AMAZON.CO.UK,,
2017-07-30,38.98,Communities & Service Support-Libraries Info & Tourism,AMAZON.CO.UK,,
2017-07-31,3.33,Communities & Service Support-Libraries Info & Tourism,AMAZON.CO.UK,,
2017-08-02,63.05,Communities & Service Support-Libraries Info & Tourism,AMAZON.CO.UK,,
2017-07-09,16.95,Communities & Service Support-Libraries Info & Tourism,AMAZON.CO.UK,,
2017-09-27,40.50,Economy and Environment-Environmental Services,AMZ*Amazon.co.uk,,
2017-07-08,7.80,Communities & Service Support-Libraries Info & Tourism,AMZ*Amazon.co.uk,,
2017-08-22,0.83,Communities & Service Support-Libraries Info & Tourism,AMZ*Amazon.co.uk,,
2017-08-29,10.95,Communities & Service Support-Customer Services and Communications,ANCESTRY.CO.UK,,
2017-09-19,37.96,Communities & Service Support-Safer Cleaner Greener,ANDREW PAGE,,
2017-07-31,90.83,Communities & Service Support-Customer Services and Communications,AO RETAIL LIMITED,,
2017-08-22,107.50,Communities & Service Support-Customer Services and Communications,AO RETAIL LIMITED,,
2017-05-26,145.83,"Adults, Health and Social Care-Adult Health & Social Care",APPLIANCE WORLD,,
2017-08-29,362.50,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
