Payment Date,Benificiary Name,Amount,Organisational Unit
2017-10-04,ELCLAMPSONLINE.COM,574.55,Communities & Service Support-Museums & Arts
2017-10-25,ELECTRIC BOWL,6.07,Children and Young People-Childrens Care Services
2017-10-25,ELECTRIC BOWL,11.50,Children and Young People-Childrens Care Services
2017-09-12,ELECTRIC BOWL,14.00,Children and Young People-Childrens Care Services
2017-10-02,ETSY.COM - ROLLINSONART,47.00,Communities & Service Support-Libraries Info & Tourism
2017-11-14,EUROCELL BUILDING,20.50,"Adults, Health and Social Care-Adult Health & Social Care"
2017-10-01,EVERYMAN,42.84,Children and Young People-Childrens Care Services
2017-09-30,FACEBK 27ZU3EE4X2,151.22,Communities & Service Support-Museums & Arts
2017-08-31,FACEBK 3AUGMCSK42,15.63,Communities & Service Support-Libraries Info & Tourism
2017-10-24,FACEBK 49MMVDJEC2,200.02,Communities & Service Support-Museums & Arts
2017-10-31,FACEBK C8XWPD2JF2,11.00,Communities & Service Support-Museums & Arts
2017-09-30,FACEBK F5PS2EE4L2,127.87,Communities & Service Support-Customer Services and Communications
2017-09-30,FACEBK G5PS2EE4L2,2.55,Communities & Service Support-Customer Services and Communications
2017-09-30,FACEBK JGEBQDJEC2,15.00,Communities & Service Support-Museums & Arts
2017-10-31,FACEBK L2HJBEE4L2,122.70,Communities & Service Support-Customer Services and Communications
2017-10-31,FACEBK M2HJBEE4L2,127.30,Communities & Service Support-Customer Services and Communications
2017-11-02,FAMIGLIA HALIFAX L,7.00,Children and Young People-Childrens Care Services
2017-11-08,FAMIGLIA HALIFAX L,7.00,Children and Young People-Childrens Care Services
2017-10-24,FIELDEN FACTORS,39.92,Economy and Environment-Highways and Engineering Services
2017-11-17,FIGURE 53,259.95,Communities & Service Support-Museums & Arts
2017-10-15,FIRST/KEOLIS TRANS,46.65,Children and Young People-Childrens Care Services
2017-10-04,FRANKIES,9.56,Children and Young People-Childrens Care Services
2017-11-07,FTPE WEBTIS 1,51.20,Children and Young People-Childrens Care Services
2017-11-01,FULTONS FOODS HALIFAX2,5.24,Communities & Service Support-Libraries Info & Tourism
2017-11-08,FULTONS FOODS HALIFAX2,2.25,Communities & Service Support-Libraries Info & Tourism
2017-09-04,FURNITURE CITY,800.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-10-31,GORDON RIGG (NRSIES) LTD,6.24,Children and Young People-Childrens Care Services
2017-11-24,GRAND CENTRAL,90.80,"Adults, Health and Social Care-Adult Health & Social Care"
2017-11-18,GREGGS,2.75,Children and Young People-Childrens Care Services
2017-11-01,GREGGS PLC,12.00,Children and Young People-Childrens Care Services
2017-11-06,GREGGS PLC,1.50,Children and Young People-Childrens Care Services
2017-11-04,GULLIVERS WORLD,1.62,Children and Young People-Childrens Care Services
2017-11-04,GULLIVERS WORLD,16.58,Children and Young People-Childrens Care Services
2017-11-04,GULLIVERS WORLD,6.30,Children and Young People-Childrens Care Services
2017-11-04,GULLIVERS WORLD,1.65,Children and Young People-Childrens Care Services
2017-11-04,GULLIVERS WORLD,4.00,Children and Young People-Childrens Care Services
2017-10-30,HALFORDS 0437,33.32,Children and Young People-Childrens Care Services
2017-10-12,HALIFAX BEARINGS,113.00,Communities & Service Support-Safer Cleaner Greener
2017-11-13,HALIFAX BEARINGS,18.00,Communities & Service Support-Safer Cleaner Greener
2017-10-30,HALIFAX COMPUTERS LTD,12.50,Children and Young People-Childrens Care Services
2017-10-25,HALIFAX SNOOKER CLUB &,1.98,Children and Young People-Childrens Care Services
2017-11-06,HALIFAX STN TO,98.00,Deputy Chief Executive-ICT Services
2017-09-28,HALIFAX STN TO,6.20,Children and Young People-Children and Young People's Serv - Central Depts.
2017-10-06,HALIFAX STN TO,15.00,Deputy Chief Executive-Human Resources
2017-10-06,HALIFAX STN TO,2.70,Deputy Chief Executive-Human Resources
2017-10-10,HALIFAX TC,22.60,Children and Young People-Childrens Care Services
2017-09-18,HALIFAX TC,22.60,Children and Young People-Childrens Care Services
2017-11-17,HALIFAX TC,154.40,Economy and Environment-Regeneration
2017-11-14,HARTLEPOOL BC CNP,14.21,Children and Young People-Childrens Care Services
2017-11-01,HEREWOODS ART,28.00,Children and Young People-Childrens Care Services
2017-10-11,HERON FOODS LTD,1.78,Communities & Service Support-Libraries Info & Tourism
2017-10-17,HEX ONLINE,9.99,Deputy Chief Executive-ICT Services
2017-10-30,HM PASSPORT OFFICE,92.00,Children and Young People-Childrens Care Services
2017-10-25,HM PASSPORT OFFICE,46.00,Children and Young People-Childrens Care Services
2017-10-11,HOBBYCRAFT (INTERNET),14.45,Communities & Service Support-Libraries Info & Tourism
2017-11-17,HOBBYCRAFT (INTERNET),6.37,Communities & Service Support-Community Safety & Support
2017-11-25,HOLLYWOOD STAR,29.72,Children and Young People-Childrens Care Services
2017-11-09,HOME BARGAINS,9.15,Children and Young People-Childrens Care Services
2017-10-27,HOME BARGAINS,17.26,Children and Young People-Childrens Care Services
2017-11-10,HOME BARGAINS,1.58,Children and Young People-Childrens Care Services
2017-11-16,HOME BARGAINS,4.06,Children and Young People-Childrens Care Services
2017-11-07,HUDDERSFIELD SST,16.00,Communities & Service Support-Museums & Arts
2017-11-20,ICELAND,3.33,Children and Young People-Childrens Care Services
2017-09-05,IKEA ONLINE,361.67,Communities & Service Support-Museums & Arts
2017-09-29,INSTIT OF OCCPTNL SAFE,300.00,Deputy Chief Executive-Human Resources
2017-11-08,IPS DURHAM CONTACT CTR,46.00,Children and Young People-Childrens Care Services
2017-10-11,IRON ONLINE,155.99,Communities & Service Support-Sport & Leisure Management DSO
2017-11-23,J & A (INT) LTD,69.25,Communities & Service Support-Community Safety & Support
2017-10-04,J D SPORTS PLC,97.54,Children and Young People-Childrens Care Services
2017-10-21,J D SPORTS PLC,58.05,Children and Young People-Childrens Care Services
2017-10-16,JANET GREEN PHOTOGAPHI,12.49,Deputy Chief Executive-Human Resources
2017-10-23,JUMP ARENA,35.75,Children and Young People-Childrens Care Services
2017-10-22,JUMP-INC,13.00,Children and Young People-Childrens Care Services
2017-10-11,JUMP-INC,5.42,Children and Young People-Childrens Care Services
2017-10-28,KFC - PEEL STREET,8.13,Children and Young People-Childrens Care Services
2017-11-20,KFC LEEDS ROAD DT,5.24,Children and Young People-Childrens Care Services
2017-11-20,KIRKLEES COUNCIL,15.30,Children and Young People-Childrens Care Services
2017-11-09,LASER ADVENTURES LIMIT,103.29,Children and Young People-Childrens Care Services
2017-11-16,LASER ADVENTURES LIMIT,139.17,Children and Young People-Childrens Care Services
2017-11-20,LCC TELEPHONE PAYMENT,12.00,Children and Young People-Childrens Care Services
2017-11-20,LCC TELEPHONE PAYMENT,12.00,Children and Young People-Childrens Care Services
2017-11-03,LIDL UK,17.12,Children and Young People-Childrens Care Services
2017-11-08,LIDL UK,95.50,Children and Young People-Childrens Care Services
2017-11-23,LIDL UK,4.86,Children and Young People-Childrens Care Services
2017-11-07,LOVE2SHOP.CO.UK,100.00,Children and Young People-Childrens Care Services
2017-10-30,M & A KEYS & LOCKS,7.54,Communities & Service Support-Recreation & Support
2017-10-15,MAGHULL COACHES LTD,25.50,Children and Young People-Childrens Care Services
2017-10-29,MAILCHIMP   *MONTHLY,185.49,Communities & Service Support-Customer Services and Communications
2017-09-29,MAILCHIMP   *MONTHLY,181.70,Communities & Service Support-Customer Services and Communications
2017-08-30,MAN UTD TICKET OFF,32.00,Children and Young People-Childrens Care Services
2017-08-30,MAN UTD TICKET OFF,56.00,Children and Young People-Childrens Care Services
2017-10-12,MARKS&SPENCER PLC,231.00,Economy and Environment-Corporate Asset and Facilities Management
2017-11-14,MARKS&SPENCER PLC SACA,30.00,Economy and Environment-Planning & Building Control
2017-11-01,MARKS&SPENCER PLC SACA,79.53,Communities & Service Support-Sport & Leisure Management DSO
2017-11-21,MATALAN,33.33,Children and Young People-Childrens Care Services
2017-11-21,MATALAN,5.04,Children and Young People-Childrens Care Services
2017-10-30,MCDONALDS,7.84,Children and Young People-Childrens Care Services
2017-10-30,MCDONALDS,0.83,Children and Young People-Childrens Care Services
2017-10-10,MCDONALDS,2.07,Children and Young People-Childrens Care Services
2017-10-12,MCDONALDS,4.06,Children and Young People-Childrens Care Services
2017-11-22,MCDONALDS,5.37,Children and Young People-Childrens Care Services
2017-11-27,MCDONALDS,3.69,Children and Young People-Childrens Care Services
2017-11-02,MCDONALDS,1.90,Children and Young People-Childrens Care Services
2017-11-23,MCDONALDS,18.64,Children and Young People-Childrens Care Services
2017-10-31,MCDONALDS,7.23,Children and Young People-Childrens Care Services
2017-11-11,MCDONALDS,6.63,Children and Young People-Childrens Care Services
2017-11-07,MCDONALDS,4.38,Children and Young People-Childrens Care Services
2017-11-14,MCDONALDS,3.06,Children and Young People-Childrens Care Services
2017-11-23,MCDONALDS,4.14,Children and Young People-Childrens Care Services
2017-11-01,MCDONALDS,4.98,Children and Young People-Childrens Care Services
2017-11-01,MCDONALDS,1.07,Children and Young People-Childrens Care Services
2017-11-14,MCDONALDS,5.22,Children and Young People-Childrens Care Services
2017-11-14,MCDONALDS,8.97,Children and Young People-Childrens Care Services
2017-11-16,MCDONALDS,6.63,Children and Young People-Childrens Care Services
2017-11-22,MCDONALDS,3.47,Children and Young People-Childrens Care Services
2017-11-23,MCDONALDS,6.14,Children and Young People-Childrens Care Services
2017-11-27,MCDONALDS,5.90,Children and Young People-Childrens Care Services
2017-11-27,MCDONALDS,6.16,Children and Young People-Childrens Care Services
2017-10-06,MICROSOFT   *XBOX STORE,7.99,Children and Young People-Childrens Care Services
2017-10-05,MIXAM UK LTD,20.00,Communities & Service Support-Museums & Arts
2017-11-23,MONROE'S HAIR & BODY S,26.00,Children and Young People-Childrens Care Services
2017-10-15,MORRISON PETROL,4.16,Children and Young People-Childrens Care Services
2017-09-29,MORRISON PETROL,40.83,Children and Young People-Childrens Care Services
2017-10-22,MORRISON PETROL,38.37,Children and Young People-Childrens Care Services
2017-10-06,MORRISON PETROL,42.82,Children and Young People-Childrens Care Services
2017-10-04,MORRISONS PETROL,4.16,Children and Young People-Childrens Care Services
2017-10-24,MYTHOLMROYD BUILDERS M,68.75,Economy and Environment-Highways and Engineering Services
2017-10-01,Microsoft   *Xbox Store,7.99,Children and Young People-Childrens Care Services
2017-09-29,Microsoft   *Xbox Store,59.99,Children and Young People-Childrens Care Services
2017-10-24,Microsoft   *Xbox Store,5.99,Children and Young People-Childrens Care Services
2017-11-13,NAS UK,78.15,Children and Young People-Children and Young People's Serv - Central Depts.
2017-11-17,NATIONAL MEDIA MUS,10.00,Children and Young People-Schools and Children's Services - Non-School
2017-11-17,NATIONAL MEDIA MUS,10.00,Children and Young People-Schools and Children's Services - Non-School
2017-09-26,NATIONAL RAILCARD,30.00,Children and Young People-Children and Young People's Serv - Central Depts.
2017-10-13,NAYLOR MYERS LTD,33.44,Communities & Service Support-Safer Cleaner Greener
2017-10-31,NAYLOR MYERS LTD,24.20,Communities & Service Support-Safer Cleaner Greener
2017-10-12,NCP LIMITED,6.67,Children and Young People-Childrens Care Services
2017-10-15,NCP LIMITED,6.67,Children and Young People-Childrens Care Services
2017-10-18,NORTH BRIDGE LEISURE C,3.85,Children and Young People-Childrens Care Services
2017-10-20,NORTHERN FILTERS SUPPL,87.42,Communities & Service Support-Safer Cleaner Greener
2017-11-07,NORTHERN RAIL,12.50,Communities & Service Support-Customer Services and Communications
2017-09-28,NORTHERN RAIL,23.40,Deputy Chief Executive-ICT Services
2017-10-26,NORTHERN RAIL,11.70,Deputy Chief Executive-ICT Services
2017-11-08,NORTHERN RAIL,165.00,Economy and Environment-Planning & Building Control
2017-09-29,NOWTV.COM/BILLINGHELP,9.99,Children and Young People-Childrens Care Services
2017-10-26,O2 UK PAY & GO,25.00,Economy and Environment-Planning & Building Control
2017-11-26,ODEON,5.38,Children and Young People-Childrens Care Services
2017-10-30,ODEON,21.20,Children and Young People-Childrens Care Services
2017-10-04,ONE STOP 1655,1.89,Communities & Service Support-Community Safety & Support
2017-09-16,OPTIMAL WORKSHOP,153.12,Communities & Service Support-Libraries Info & Tourism
2017-08-16,OPTIMAL WORKSHOP,159.49,Communities & Service Support-Libraries Info & Tourism
2017-10-05,OXYGEN FREEJUMPING,16.58,Children and Young People-Childrens Care Services
2017-10-05,OXYGEN FREEJUMPING,6.50,Children and Young People-Childrens Care Services
2017-11-20,PARENTPAY E-COM R,50.00,Children and Young People-Childrens Care Services
2017-11-22,PARFETTS CASH & CARRY,80.16,"Adults, Health and Social Care-Adult Health & Social Care"
2017-11-15,PAYPAL *AQUILLIS,17.33,Children and Young People-Childrens Care Services
2017-10-11,PAYPAL *ARGOSLIMITE,6.24,Communities & Service Support-Safer Cleaner Greener
2017-10-18,PAYPAL *HONGKONGFEN,10.99,Communities & Service Support-Safer Cleaner Greener
2017-10-19,PAYPAL *JLSALES,10.94,Children and Young People-Childrens Care Services
2017-11-27,PAYPAL *JUSTINHANCO,10.50,Children and Young People-Childrens Care Services
2017-11-01,PAYPAL *KIRWINMACLE,33.00,Children and Young People-Childrens Care Services
2017-09-22,PAYPAL *LIU XINZI,12.46,Economy and Environment-Corporate Asset and Facilities Management
2017-11-06,PAYPAL *MAGNETEXPER,5.24,Communities & Service Support-Safer Cleaner Greener
2017-08-30,PAYPAL *NIEYANPING,7.99,Children and Young People-Childrens Care Services
2017-09-28,PAYPAL *OZAROO.COM,5.98,Children and Young People-Schools and Children's Services - Non-School
2017-11-20,PAYPAL *PHONEONLINE,95.93,Children and Young People-Childrens Care Services
2017-11-22,PAYPAL *RSCOMMUNICA,1.34,Communities & Service Support-Safer Cleaner Greener
2017-11-16,PAYPAL *SIDRA KASHI,14.99,Children and Young People-Childrens Care Services
2017-11-22,PAYPAL *SMARTSOL,3.13,Communities & Service Support-Safer Cleaner Greener
2017-11-07,PAYPAL *SPLASHGRAPH,37.50,Economy and Environment-Regeneration
2017-11-10,PAYPAL *SPLASHGRAPH,37.50,Economy and Environment-Regeneration
2017-09-19,PAYPAL *STERITOUCH,24.50,Children and Young People-Childrens Care Services
2017-10-02,PAYPAL *TOOLTIME,23.50,Communities & Service Support-Safer Cleaner Greener
2017-10-06,PAYPAL *VICKYEMOSS,7.99,Children and Young People-Childrens Care Services
2017-11-09,PAYPAL *WAN WENJUAN,29.16,Communities & Service Support-Safer Cleaner Greener
2017-10-03,PELLON TYRES & AUTO CE,27.42,Communities & Service Support-Safer Cleaner Greener
2017-10-05,PENNINE SIGNS LTD,80.00,Communities & Service Support-Safer Cleaner Greener
2017-11-01,PIZZA HUT (747),24.10,Children and Young People-Childrens Care Services
2017-10-18,PIZZA HUT ONLINE WEB,23.83,Children and Young People-Childrens Care Services
2017-10-18,PIZZA HUT ONLINE WEB,25.00,Children and Young People-Childrens Care Services
2017-10-21,PLAYSTATIONNETWORK,7.99,Children and Young People-Childrens Care Services
2017-11-16,POST OFFICE COUNTER,7.25,Communities & Service Support-Customer Services and Communications
2017-10-16,POST OFFICE COUNTER,30.23,Communities & Service Support-Community Safety & Support
2017-11-23,POST OFFICE COUNTER,2.40,Children and Young People-Schools and Children's Services - Non-School
2017-07-20,POST OFFICE COUNTER,7.25,Children and Young People-Schools and Children's Services - Non-School
2017-10-31,POUNDLAND LTD 1348,1.67,Children and Young People-Childrens Care Services
2017-11-21,POUNDLAND LTD 1348,5.83,Children and Young People-Childrens Care Services
2017-11-14,POUNDLAND LTD 1348,4.17,Children and Young People-Childrens Care Services
2017-10-18,POUNDLAND LTD 1348,2.00,Communities & Service Support-Libraries Info & Tourism
2017-11-24,POUNDLAND LTD 1348,19.25,Children and Young People-Childrens Care Services
2017-07-26,POUNDLAND LTD 1348,54.17,Children and Young People-Schools and Children's Services - Non-School
2017-11-16,POUNDLAND LTD 1348,11.67,Economy and Environment-Regeneration
2017-11-16,POUNDSTRETCHER 757,1.55,Children and Young People-Childrens Care Services
2017-10-27,POUNDSTRETCHER 757,2.65,Children and Young People-Childrens Care Services
2017-11-10,POUNDSTRETCHER 757,8.26,Children and Young People-Childrens Care Services
2017-11-18,POUNDWORLD RETAIL,2.00,Children and Young People-Schools and Children's Services - Non-School
2017-09-15,Pearl Supermarket,5.00,Children and Young People-Childrens Care Services
2017-09-18,Pearl Supermarket,1.63,Children and Young People-Childrens Care Services
2017-10-06,QUEENS ROAD MINI MARKE,3.62,Children and Young People-Childrens Care Services
2017-10-04,R S P C A,70.83,Communities & Service Support-Customer Services and Communications
2017-10-15,RED HOT WORLD BUFFET,73.39,Children and Young People-Childrens Care Services
2017-10-12,RIBA ENTERPRISES LTD,60.32,Children and Young People-Education - Capital
2017-11-02,RICS SUBS UK CYBS,547.50,Economy and Environment-Planning & Building Control
2017-09-06,RINGGO,7.80,Children and Young People-Childrens Services Unit
2017-10-11,RIVER ISLAND 056,10.00,Children and Young People-Childrens Services Unit
2017-09-27,RNIB CHARITY,137.25,Children and Young People-Children and Young People's Serv - Central Depts.
2017-10-12,ROXY LANES,16.00,Children and Young People-Childrens Care Services
2017-11-25,ROYAL LANCASTER LONDON,183.33,"Adults, Health and Social Care-Adult Health & Social Care"
2017-11-25,ROYAL LANCASTER LONDON,182.50,"Adults, Health and Social Care-Adult Health & Social Care"
2017-11-06,ROYAL MAIL ONLINE SHOP,65.00,Children and Young People-Childrens Care Services
2017-11-08,ROYAL MAIL ONLINE SHOP,65.00,Children and Young People-Childrens Care Services
2017-11-21,ROYAL MAIL ONLINE SHOP,114.00,Children and Young People-Childrens Care Services
2017-09-28,ROYAL MAIL ONLINE SHOP,65.00,Children and Young People-Childrens Care Services
2017-09-07,ROYAL MAIL ONLINE SHOP,65.00,Children and Young People-Childrens Care Services
2017-09-15,ROYAL MAIL ONLINE SHOP,114.00,Children and Young People-Childrens Care Services
2017-11-07,ROYS BALLOON & PARTY S,50.00,Children and Young People-Childrens Care Services
2017-11-17,SAINSBURY'S S/MKT,5.75,Children and Young People-Childrens Care Services
2017-11-09,SAINSBURY'S S/MKT,3.05,Children and Young People-Childrens Care Services
2017-11-19,SAINSBURY'S S/MKT,13.08,Children and Young People-Childrens Care Services
2017-11-19,SAINSBURY'S S/MKT,10.21,Children and Young People-Childrens Care Services
2017-07-20,SAINSBURY'S S/MKT,26.67,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-20,SAINSBURY'S S/MKT,45.50,"Adults, Health and Social Care-Adult Health & Social Care"
2017-10-30,SAINSBURYS PETROL,7.15,Children and Young People-Childrens Care Services
2017-10-26,SAINSBURYS PETROL,34.72,Children and Young People-Childrens Care Services
2017-11-23,SAINSBURYS PETROL,8.44,Communities & Service Support-Safer Cleaner Greener
2017-11-08,SAINSBURYS S/MKTS,29.10,Children and Young People-Childrens Care Services
2017-10-03,SAINSBURYS S/MKTS,16.05,Children and Young People-Childrens Care Services
2017-10-24,SAINSBURYS S/MKTS,1.00,Children and Young People-Childrens Care Services
2017-10-02,SAINSBURYS S/MKTS,5.83,Children and Young People-Childrens Care Services
2017-10-09,SAINSBURYS S/MKTS,3.33,Communities & Service Support-Sport & Leisure Management DSO
2017-10-21,SAINSBURYS S/MKTS,9.15,Communities & Service Support-Museums & Arts
2017-11-02,SAINSBURYS S/MKTS,10.67,Communities & Service Support-Sport & Leisure Management DSO
2017-09-28,SAINSBURYS S/MKTS,5.04,Communities & Service Support-Sport & Leisure Management DSO
2017-11-16,SAINSBURYS S/MKTS,2.00,Children and Young People-Childrens Care Services
2017-11-27,SAINSBURYS S/MKTS,4.00,Children and Young People-Childrens Care Services
2017-10-26,SAVERS HEALTH & BEAUTY,8.73,Children and Young People-Childrens Care Services
2017-08-31,SAVESUPPLIES.CO.UK,54.94,Communities & Service Support-Sport & Leisure Management DSO
2017-10-19,SCREWFIX,6.07,Communities & Service Support-Safer Cleaner Greener
2017-11-03,SCREWFIX DIRECT,25.79,Communities & Service Support-Museums & Arts
2017-11-24,SCREWFIX DIRECT,46.59,Communities & Service Support-Museums & Arts
2017-11-09,SCREWFIX DIRECT,88.43,Economy and Environment-Highways and Engineering Services
2017-11-16,SCREWFIX DIRECT LT,27.89,"Adults, Health and Social Care-Adult Health & Social Care"
2017-11-10,SECRET TEA ROOMS,6.60,Children and Young People-Childrens Care Services
2017-10-16,SENNHEISER UK LTD,80.00,Communities & Service Support-Sport & Leisure Management DSO
2017-10-03,SHELL SALTAIRE,35.43,Children and Young People-Childrens Care Services
2017-11-03,SHELL SALTERHBL678,23.82,Economy and Environment-Highways and Engineering Services
2017-11-11,SHEPPARDS GREENGROCERS,6.00,Children and Young People-Schools and Children's Services - Non-School
2017-09-07,SIREN FILMS LTD,39.00,Children and Young People-Childrens Services Unit
2017-11-19,SKIRCOAT GREEN POST OFFI,1.99,Children and Young People-Childrens Care Services
2017-09-25,SPORTSDIRECT.COM,73.32,Children and Young People-Childrens Care Services
2017-11-15,STARTTRAFFICUK,143.35,Economy and Environment-Highways and Engineering Services
2017-11-10,STATIONERY OFFICE BOOK,114.64,Economy and Environment-Highways and Engineering Services
2017-10-25,STATIONERY OFFICE BOOK,110.15,Economy and Environment-Highways and Engineering Services
2017-11-01,STEAMING LTD,210.13,Children and Young People-Childrens Care Services
2017-09-28,STONE DAM MILLS LTD,115.83,Communities & Service Support-Customer Services and Communications
2017-11-17,SUBWAY,10.15,Children and Young People-Childrens Care Services
2017-10-21,SUPERDRUG STORES PLC,15.72,Children and Young People-Childrens Care Services
2017-11-16,T K MAXX,6.66,Communities & Service Support-Museums & Arts
2017-11-17,TAG TOOL HIRE,32.94,Communities & Service Support-Safer Cleaner Greener
2017-11-07,TAYLOR MADE SAFETY LTD,48.00,Communities & Service Support-Recreation & Support
2017-11-23,TESCO PAY AT PUMP 3810,45.00,Children and Young People-Childrens Care Services
2017-11-25,TESCO PAY AT PUMP 4082,41.67,Communities & Service Support-Recreation & Support
2017-09-28,TESCO STORE 2617,27.06,Communities & Service Support-Community Safety & Support
2017-10-29,TESCO STORE 2617,65.90,Children and Young People-Childrens Care Services
2017-11-19,TESCO STORE 2617,100.30,Children and Young People-Childrens Care Services
2017-11-25,TESCO STORE 2617,17.15,Children and Young People-Childrens Care Services
2017-10-18,TESCO STORE 2617,3.03,Children and Young People-Childrens Care Services
2017-10-05,TESCO STORE 2617,4.00,Children and Young People-Schools and Children's Services - Non-School
2017-10-10,TESCO STORE 2617,34.27,Children and Young People-Schools and Children's Services - Non-School
2017-10-24,TESCO STORE 2617,124.92,Children and Young People-Schools and Children's Services - Non-School
2017-10-24,TESCO STORE 2617,44.02,Children and Young People-Schools and Children's Services - Non-School
2017-11-26,TESCO STORE 2617,3.52,Communities & Service Support-Museums & Arts
2017-10-27,TESCO STORE 2617,5.47,Children and Young People-Childrens Care Services
2017-11-01,TESCO STORE 2617,86.06,Children and Young People-Childrens Care Services
2017-11-02,TESCO STORE 2617,16.07,Children and Young People-Childrens Care Services
2017-11-03,TESCO STORE 2617,8.60,Children and Young People-Childrens Care Services
2017-11-14,TESCO STORE 2617,57.48,Children and Young People-Childrens Care Services
2017-11-16,TESCO STORE 2617,34.34,Children and Young People-Childrens Care Services
2017-11-17,TESCO STORE 2617,13.43,Children and Young People-Childrens Care Services
2017-11-20,TESCO STORE 2617,6.70,Children and Young People-Childrens Care Services
2017-11-27,TESCO STORE 2617,30.08,Children and Young People-Childrens Care Services
2017-11-27,TESCO STORE 2617,1.65,Children and Young People-Childrens Care Services
2017-11-15,TESCO STORE 2617,24.48,Children and Young People-Childrens Care Services
2017-11-03,TESCO STORE 2617,12.10,"Adults, Health and Social Care-Adult Health & Social Care"
2017-11-21,TESCO STORE 2617,18.10,"Adults, Health and Social Care-Adult Health & Social Care"
2017-11-27,TESCO STORE 2617,45.50,"Adults, Health and Social Care-Adult Health & Social Care"
2017-11-11,TESCO STORE 2617,16.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-11-15,TESCO STORE 2617,9.05,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-05,TESCO STORE 2617,122.25,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-05,TESCO STORE 2617,9.08,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-13,TESCO STORE 2617,60.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-20,TESCO STORE 2617,55.44,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,TESCO STORE 2617,48.67,"Adults, Health and Social Care-Adult Health & Social Care"
2017-11-07,TESCO STORE 2617,43.71,Children and Young People-Schools and Children's Services - Non-School
2017-11-07,TESCO STORE 2617,37.80,Children and Young People-Schools and Children's Services - Non-School
2017-11-14,TESCO STORE 2617,32.06,Children and Young People-Schools and Children's Services - Non-School
2017-11-14,TESCO STORE 2617,9.65,Children and Young People-Schools and Children's Services - Non-School
2017-11-02,TESCO STORE 2622,2.99,Communities & Service Support-Museums & Arts
2017-09-29,TESCO STORES 2204,16.60,Children and Young People-Schools and Children's Services - Non-School
2017-10-04,TESCO STORES 2204,14.15,Children and Young People-Schools and Children's Services - Non-School
2017-10-04,TESCO STORES 2204,12.95,Children and Young People-Schools and Children's Services - Non-School
2017-10-24,TESCO STORES 2204,4.33,Children and Young People-Childrens Care Services
2017-08-28,TESCO STORES 2204,3.75,Children and Young People-Childrens Care Services
2017-11-05,TESCO STORES 2204,26.24,Children and Young People-Schools and Children's Services - Non-School
2017-11-12,TESCO STORES 2204,7.81,Children and Young People-Schools and Children's Services - Non-School
2017-11-22,TESCO STORES 2204,10.40,Children and Young People-Schools and Children's Services - Non-School
2017-11-22,TESCO STORES 2204,8.00,Children and Young People-Schools and Children's Services - Non-School
2017-11-22,TESCO STORES 2204,3.59,Children and Young People-Schools and Children's Services - Non-School
2017-11-02,TESCO STORES 2622,4.99,Children and Young People-Childrens Care Services
2017-07-24,TESCO STORES 4560,5.75,"Adults, Health and Social Care-Adult Health & Social Care"
2017-11-07,TESCO STORES 5121,16.34,Children and Young People-Childrens Services Unit
2017-09-29,TESCO STORES 5132,86.00,Communities & Service Support-Community Safety & Support
2017-10-20,TESCO STORES 5132,82.50,Communities & Service Support-Community Safety & Support
2017-08-31,TESCO STORES 5132,90.38,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-06,TESCO STORES 5132,55.78,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-14,TESCO STORES 5132,56.38,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-22,TESCO STORES 5132,132.18,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-27,TESCO STORES 5132,101.24,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-26,TESCO STORES 5132,62.33,"Adults, Health and Social Care-Adult Health & Social Care"
2017-11-24,TESCO STORES 6737,4.18,Children and Young People-Childrens Care Services
2017-10-09,TESCO STORES 6737,6.70,Children and Young People-Childrens Care Services
2017-10-21,TESCO STORES 6737,3.60,Children and Young People-Childrens Care Services
2017-11-16,TESCO STORES 6737,4.00,Children and Young People-Childrens Care Services
2017-09-29,TESCO-STORES 2617,7.50,Communities & Service Support-Community Safety & Support
2017-11-10,TESCO-STORES 2617,3.96,Children and Young People-Childrens Care Services
2017-11-10,TESCO-STORES 2617,2.92,Children and Young People-Childrens Care Services
2017-11-08,TESCO-STORES 2617,3.25,Children and Young People-Childrens Care Services
2017-11-09,TESCO-STORES 2617,6.25,Children and Young People-Childrens Care Services
2017-11-09,TESCO-STORES 2617,3.33,Children and Young People-Childrens Care Services
2017-11-10,TESCO-STORES 2617,10.20,Children and Young People-Childrens Care Services
2017-11-17,TESCO-STORES 2617,0.56,Children and Young People-Childrens Care Services
2017-11-15,TESCO-STORES 2617,12.90,"Adults, Health and Social Care-Adult Health & Social Care"
2017-11-07,TESCO-STORES 2617,2.35,Children and Young People-Childrens Care Services
2017-11-17,TESCO-STORES 6737,7.30,Children and Young People-Childrens Care Services
