Payment Date,Benificiary Name,Amount,Organisational Unit
2014-09-17,ARGOS LTD,4.73,Communities & Service Support-Sport & Leisure Management DSO
2014-09-17,ARGOS LTD,7.90,Communities & Service Support-Sport & Leisure Management DSO
2014-11-18,ARGOS LTD,71.23,Children and Young People-Childrens Services Unit
2014-11-24,ARGOS LTD,11.07,Children and Young People-Childrens Services Unit
2014-11-27,ARGOS LTD,10.00,Children and Young People-Childrens Services Unit
2014-12-11,ARGOS LTD,64.11,Children and Young People-Schools and Children's Services - Non-School
2014-12-16,ARGOS LTD,197.91,Children and Young People-Schools and Children's Services - Non-School
2014-12-16,ARGOS LTD,261.24,Children and Young People-Schools and Children's Services - Non-School
2014-11-14,ARGOS LTD,379.99,Children and Young People-Schools and Children's Services - Non-School
2014-12-12,ARGOS LTD,64.96,"Adults, Health and Social Care-Adult Health & Social Care"
2014-10-29,ARGOS LTD,83.08,Economy and Environment-Housing Services
2014-12-10,ARGOS LTD,59.99,"Adults, Health and Social Care-Adult Health & Social Care"
2014-12-15,ARGOS LTD,104.48,"Adults, Health and Social Care-Adult Health & Social Care"
2014-10-03,ARGOS LTD,69.03,Children and Young People-Childrens Care Services
2014-09-02,ARGOS LTD,266.66,Children and Young People-Childrens Care Services
2014-09-15,ARGOS LTD,94.97,Children and Young People-Childrens Care Services
2014-09-18,ARGOS LTD,18.32,Children and Young People-Childrens Care Services
2014-07-04,ARGOS LTD,26.12,Children and Young People-Childrens Care Services
2014-07-04,ARGOS LTD,21.24,Children and Young People-Childrens Care Services
2014-07-16,ARGOS LTD,8.70,Children and Young People-Childrens Care Services
2014-07-25,ARGOS LTD,3.95,Children and Young People-Childrens Care Services
2014-11-06,ARGOS LTD,207.50,Children and Young People-Childrens Care Services
2014-11-15,ARGOS LTD,12.49,Children and Young People-Childrens Care Services
2014-11-17,ARGOS LTD,12.49,Children and Young People-Childrens Care Services
2014-11-21,ARGOS LTD,69.99,Children and Young People-Childrens Care Services
2014-09-02,ARGOS LTD,117.48,Children and Young People-Childrens Care Services
2014-09-08,ARGOS LTD,23.32,Children and Young People-Childrens Care Services
2014-09-14,ARGOS LTD,18.74,Children and Young People-Childrens Care Services
2014-09-23,ARGOS LTD,108.32,Children and Young People-Childrens Care Services
2014-12-10,ARGOS LTD,19.99,Communities & Service Support-Museums & Arts
2015-01-09,ARGOS LTD,205.75,"Adults, Health and Social Care-Adult Health & Social Care"
2014-11-27,ARGOS RETAIL GROUP,99.91,Children and Young People-Childrens Care Services
2014-11-27,ARGOS RETAIL GROUP,208.43,Children and Young People-Childrens Care Services
2014-12-01,ARGOS RETAIL GROUP,21.58,Communities & Service Support-Customer Services and Communications
2014-12-01,ARGOS RETAIL GROUP,140.78,Communities & Service Support-Customer Services and Communications
2014-12-03,ARGOS RETAIL GROUP,67.53,Communities & Service Support-Customer Services and Communications
2014-12-03,ARGOS RETAIL GROUP,51.57,Communities & Service Support-Customer Services and Communications
2014-12-04,ARGOS RETAIL GROUP,124.12,Communities & Service Support-Customer Services and Communications
2014-12-04,ARGOS RETAIL GROUP,110.74,Communities & Service Support-Customer Services and Communications
2014-12-08,ARGOS RETAIL GROUP,741.41,Communities & Service Support-Customer Services and Communications
2014-12-08,ARGOS RETAIL GROUP,65.47,Communities & Service Support-Customer Services and Communications
2014-12-08,ARGOS RETAIL GROUP,25.76,Communities & Service Support-Customer Services and Communications
2014-12-08,ARGOS RETAIL GROUP,20.83,Communities & Service Support-Customer Services and Communications
2014-12-18,ARGOS RETAIL GROUP,97.08,Communities & Service Support-Customer Services and Communications
2014-12-18,ARGOS RETAIL GROUP,93.67,Communities & Service Support-Customer Services and Communications
2014-11-12,ARGOS RETAIL GROUP,58.67,Communities & Service Support-Customer Services and Communications
2014-11-13,ARGOS RETAIL GROUP,124.12,Communities & Service Support-Customer Services and Communications
2014-11-13,ARGOS RETAIL GROUP,68.32,Communities & Service Support-Customer Services and Communications
2014-11-13,ARGOS RETAIL GROUP,158.32,Communities & Service Support-Customer Services and Communications
2014-11-14,ARGOS RETAIL GROUP,64.92,Communities & Service Support-Customer Services and Communications
2014-11-14,ARGOS RETAIL GROUP,22.01,Communities & Service Support-Customer Services and Communications
2014-11-14,ARGOS RETAIL GROUP,48.66,Communities & Service Support-Customer Services and Communications
2014-11-14,ARGOS RETAIL GROUP,356.59,Communities & Service Support-Customer Services and Communications
2014-11-18,ARGOS RETAIL GROUP,117.42,Communities & Service Support-Customer Services and Communications
2014-11-18,ARGOS RETAIL GROUP,19.19,Communities & Service Support-Customer Services and Communications
2014-11-21,ARGOS RETAIL GROUP,23.67,Communities & Service Support-Customer Services and Communications
2014-11-26,ARGOS RETAIL GROUP,201.61,Communities & Service Support-Customer Services and Communications
2014-11-26,ARGOS RETAIL GROUP,265.77,Communities & Service Support-Customer Services and Communications
2014-11-26,ARGOS RETAIL GROUP,36.09,Communities & Service Support-Customer Services and Communications
2014-11-26,ARGOS RETAIL GROUP,108.32,Communities & Service Support-Customer Services and Communications
2014-11-26,ARGOS RETAIL GROUP,83.24,Communities & Service Support-Customer Services and Communications
2014-11-26,ARGOS RETAIL GROUP,399.80,Communities & Service Support-Customer Services and Communications
2014-11-05,ARGOS RETAIL GROUP,488.93,Children and Young People-Schools and Children's Services - Non-School
2014-12-11,ARGOS RETAIL GROUP,168.94,Children and Young People-Schools and Children's Services - Non-School
2014-10-18,ART.COM/ALLPOSTERS.COM,10.95,Children and Young People-Childrens Care Services
2015-01-07,ASDA HOME SHOPPING,184.62,Children and Young People-Childrens Care Services
2015-01-07,ASDA HOME SHOPPING,1.70,Children and Young People-Childrens Care Services
2014-11-06,ASDA STORE,46.30,Economy and Environment-Housing Services
2014-12-03,ASDA STORE,5.83,Children and Young People-Childrens Care Services
2014-10-29,ASDA STORE,41.67,Children and Young People-Childrens Care Services
2014-10-29,ASDA STORE,8.33,Children and Young People-Childrens Care Services
2014-11-25,ASDA STORE,25.00,Children and Young People-Childrens Care Services
2014-12-01,ASDA STORE,7.07,Economy and Environment-Housing Services
2014-12-03,ASDA STORE,25.00,Economy and Environment-Housing Services
2014-12-22,ASDA STORE,4.58,Economy and Environment-Housing Services
2014-11-17,ASDA STORE,59.67,Economy and Environment-Housing Services
2014-11-19,ASDA STORE,35.25,Economy and Environment-Housing Services
2014-11-06,ASDA STORE,115.00,Economy and Environment-Housing Services
2014-12-17,ASDA STORE,20.30,Children and Young People-Children and Young People's Serv - Central Depts.
2014-12-24,ASDA STORE,12.50,Economy and Environment-Housing Services
2014-12-09,ASDA STORE,83.67,"Adults, Health and Social Care-Adult Health & Social Care"
2014-12-16,ASDA STORE,31.15,"Adults, Health and Social Care-Adult Health & Social Care"
2014-11-28,ASDA STORE,53.75,"Adults, Health and Social Care-Adult Health & Social Care"
2014-12-10,ASDA STORE,15.37,"Adults, Health and Social Care-Adult Health & Social Care"
2014-07-16,ASDA STORE,13.33,Children and Young People-Childrens Care Services
2014-05-29,ASDA STORE,18.14,Children and Young People-Childrens Services Unit
2014-11-05,ASDA STORE,20.50,Children and Young People-Childrens Care Services
2014-11-12,ASDA STORE,15.48,Children and Young People-Childrens Care Services
2014-11-15,ASDA STORE,47.77,Children and Young People-Childrens Care Services
2014-11-06,ASDA STORE,7.25,Children and Young People-Childrens Care Services
2014-09-30,ASDA STORE,22.70,Children and Young People-Childrens Care Services
2014-10-22,ASDA STORE,19.08,Children and Young People-Childrens Care Services
2014-09-01,ASDA STORE,37.74,Children and Young People-Childrens Care Services
2014-09-25,ASDA STORE,6.34,Children and Young People-Childrens Care Services
2014-11-30,ASDA STORE,69.05,Children and Young People-Childrens Care Services
2014-09-29,ASDA STORE,3.21,Children and Young People-Childrens Care Services
2015-01-24,ASDA STORE,27.08,Children and Young People-Childrens Care Services
2014-10-24,ASDA SUPERSTORE,12.85,Children and Young People-Schools and Children's Services - Non-School
2014-10-02,ASDA SUPERSTORE,8.33,Children and Young People-Childrens Care Services
2014-05-07,ASSOCIATED BOARD O,2364.50,Children and Young People-Children and Young People's Serv - Central Depts.
2014-11-28,ATE (UK) LTD,10.25,Communities & Service Support-Safer Cleaner Greener
2014-11-19,ATE (UK) LTD,102.15,Communities & Service Support-Safer Cleaner Greener
2014-11-20,ATE (UK) LTD,75.65,Communities & Service Support-Safer Cleaner Greener
2014-09-25,AWARD EVENTS,10.40,Children and Young People-Schools and Children's Services - Non-School
2014-12-10,Amazon *Mktplce EU-UK,110.21,Children and Young People-Childrens Care Services
2014-12-23,Amazon *Mktplce EU-UK,138.19,"Adults, Health and Social Care-Adult Health & Social Care"
2014-10-30,Amazon *Mktplce EU-UK,13.70,Children and Young People-Childrens Care Services
2014-10-30,Amazon *Mktplce EU-UK,3.75,Children and Young People-Childrens Care Services
2014-10-31,Amazon *Mktplce EU-UK,17.16,Children and Young People-Childrens Care Services
2014-11-29,Amazon *Mktplce EU-UK,14.14,Communities & Service Support-Libraries Info & Tourism
2014-12-01,Amazon *Mktplce EU-UK,10.94,Communities & Service Support-Libraries Info & Tourism
2014-12-02,Amazon *Mktplce EU-UK,20.45,Communities & Service Support-Libraries Info & Tourism
2014-12-04,Amazon *Mktplce EU-UK,6.84,Communities & Service Support-Libraries Info & Tourism
2014-12-06,Amazon *Mktplce EU-UK,9.04,Communities & Service Support-Libraries Info & Tourism
2014-12-08,Amazon *Mktplce EU-UK,12.75,Communities & Service Support-Libraries Info & Tourism
2014-12-10,Amazon *Mktplce EU-UK,12.62,Communities & Service Support-Libraries Info & Tourism
2014-12-16,Amazon *Mktplce EU-UK,15.25,Communities & Service Support-Libraries Info & Tourism
2014-12-16,Amazon *Mktplce EU-UK,9.19,Communities & Service Support-Libraries Info & Tourism
2014-12-16,Amazon *Mktplce EU-UK,15.25,Communities & Service Support-Libraries Info & Tourism
2014-12-17,Amazon *Mktplce EU-UK,14.99,Communities & Service Support-Libraries Info & Tourism
2014-12-19,Amazon *Mktplce EU-UK,12.00,Communities & Service Support-Libraries Info & Tourism
2014-12-22,Amazon *Mktplce EU-UK,3.98,Deputy Chief Executive-ICT Services
2014-12-22,Amazon *Mktplce EU-UK,11.50,Deputy Chief Executive-ICT Services
2014-11-28,Amazon *Mktplce EU-UK,6.27,Communities & Service Support-Customer Services and Communications
2014-11-28,Amazon *Mktplce EU-UK,16.96,Communities & Service Support-Customer Services and Communications
2014-11-07,Amazon *Mktplce EU-UK,28.00,Communities & Service Support-Museums & Arts
2014-07-21,Amazon *Mktplce EU-UK,58.98,Children and Young People-Childrens Care Services
2014-11-04,Amazon *Mktplce EU-UK,21.17,Economy and Environment-Corporate Asset and Facilities Management
2014-11-18,Amazon *Mktplce EU-UK,43.32,Economy and Environment-Corporate Asset and Facilities Management
2014-12-15,Amazon *Mktplce EU-UK,14.88,Deputy Chief Executive-ICT Services
2014-12-24,Amazon *Mktplce EU-UK,3.80,Communities & Service Support-Libraries Info & Tourism
2014-11-06,Amazon *Mktplce EU-UK,14.12,Children and Young People-Children and Young People's Serv - Central Depts.
2014-11-07,Amazon *Mktplce EU-UK,15.41,Children and Young People-Children and Young People's Serv - Central Depts.
2014-11-07,Amazon *Mktplce EU-UK,13.53,Children and Young People-Children and Young People's Serv - Central Depts.
2014-11-13,Amazon *Mktplce EU-UK,16.63,Children and Young People-Children and Young People's Serv - Central Depts.
2014-11-13,Amazon *Mktplce EU-UK,4.18,Children and Young People-Children and Young People's Serv - Central Depts.
2014-11-25,Amazon *Mktplce EU-UK,6.93,Children and Young People-Children and Young People's Serv - Central Depts.
2014-11-26,Amazon *Mktplce EU-UK,28.32,Children and Young People-Children and Young People's Serv - Central Depts.
2014-11-26,Amazon *Mktplce EU-UK,7.92,Children and Young People-Children and Young People's Serv - Central Depts.
2014-11-27,Amazon *Mktplce EU-UK,7.33,Children and Young People-Children and Young People's Serv - Central Depts.
2014-12-16,Amazon *Mktplce EU-UK,6.38,Communities & Service Support-Libraries Info & Tourism
2014-12-17,Amazon *Mktplce EU-UK,34.80,Communities & Service Support-Libraries Info & Tourism
2014-12-19,Amazon *Mktplce EU-UK,12.51,Communities & Service Support-Libraries Info & Tourism
2014-12-10,Amazon *Mktplce EU-UK,83.94,Children and Young People-Childrens Care Services
2014-11-04,Amazon *Mktplce EU-UK,158.60,Children and Young People-Childrens Care Services
2014-11-19,Amazon *Mktplce EU-UK,97.93,Children and Young People-Childrens Care Services
2014-10-15,Amazon *Mktplce EU-UK,1.69,Children and Young People-Childrens Services Unit
2014-10-23,Amazon *Mktplce EU-UK,9.98,Children and Young People-Childrens Services Unit
2014-10-24,Amazon *Mktplce EU-UK,7.79,Children and Young People-Childrens Services Unit
2014-10-27,Amazon *Mktplce EU-UK,20.69,Children and Young People-Childrens Services Unit
2014-10-27,Amazon *Mktplce EU-UK,12.12,Children and Young People-Childrens Services Unit
2014-09-07,Amazon *Mktplce EU-UK,54.49,Children and Young People-Childrens Services Unit
2014-09-08,Amazon *Mktplce EU-UK,14.40,Children and Young People-Childrens Services Unit
2014-09-09,Amazon *Mktplce EU-UK,79.87,Children and Young People-Childrens Services Unit
2014-09-11,Amazon *Mktplce EU-UK,54.49,Children and Young People-Childrens Services Unit
2014-07-21,Amazon *Mktplce EU-UK,29.00,Children and Young People-Childrens Care Services
2014-07-21,Amazon *Mktplce EU-UK,53.99,Children and Young People-Childrens Care Services
2014-06-02,Amazon *Mktplce EU-UK,183.29,Children and Young People-Childrens Services Unit
2014-11-12,Amazon *Mktplce EU-UK,15.00,Children and Young People-Schools and Children's Services - Non-School
2014-11-17,Amazon *Mktplce EU-UK,22.99,Children and Young People-Schools and Children's Services - Non-School
2014-11-27,Amazon *Mktplce EU-UK,13.99,Children and Young People-Childrens Care Services
2014-11-27,Amazon *Mktplce EU-UK,1.95,Children and Young People-Childrens Care Services
2014-11-27,Amazon *Mktplce EU-UK,5.99,Children and Young People-Childrens Care Services
2014-11-27,Amazon *Mktplce EU-UK,0.79,Children and Young People-Childrens Care Services
2014-11-27,Amazon *Mktplce EU-UK,3.20,Children and Young People-Childrens Care Services
2014-11-27,Amazon *Mktplce EU-UK,2.93,Children and Young People-Childrens Care Services
2014-10-16,Amazon *Mktplce EU-UK,17.70,Children and Young People-Schools and Children's Services - Non-School
2014-10-16,Amazon *Mktplce EU-UK,35.88,Children and Young People-Schools and Children's Services - Non-School
2014-10-17,Amazon *Mktplce EU-UK,105.85,Children and Young People-Schools and Children's Services - Non-School
2014-10-19,Amazon *Mktplce EU-UK,18.00,Children and Young People-Schools and Children's Services - Non-School
2014-10-16,Amazon *Mktplce EU-UK,39.94,Children and Young People-Schools and Children's Services - Non-School
2014-07-15,Amazon *Mktplce EU-UK,19.73,Children and Young People-Schools and Children's Services - Non-School
2014-07-15,Amazon *Mktplce EU-UK,8.89,Children and Young People-Schools and Children's Services - Non-School
2014-07-16,Amazon *Mktplce EU-UK,38.75,Children and Young People-Schools and Children's Services - Non-School
2014-07-16,Amazon *Mktplce EU-UK,9.25,Children and Young People-Schools and Children's Services - Non-School
2014-07-16,Amazon *Mktplce EU-UK,32.63,Children and Young People-Schools and Children's Services - Non-School
2014-07-16,Amazon *Mktplce EU-UK,2.49,Children and Young People-Schools and Children's Services - Non-School
2014-07-16,Amazon *Mktplce EU-UK,55.98,Children and Young People-Schools and Children's Services - Non-School
2014-07-17,Amazon *Mktplce EU-UK,22.98,Children and Young People-Schools and Children's Services - Non-School
2014-07-17,Amazon *Mktplce EU-UK,13.60,Children and Young People-Schools and Children's Services - Non-School
2014-06-10,Amazon *Mktplce EU-UK,2.49,Children and Young People-Schools and Children's Services - Non-School
2014-06-11,Amazon *Mktplce EU-UK,5.00,Children and Young People-Schools and Children's Services - Non-School
2014-06-11,Amazon *Mktplce EU-UK,5.22,Children and Young People-Schools and Children's Services - Non-School
2014-06-11,Amazon *Mktplce EU-UK,30.17,Children and Young People-Schools and Children's Services - Non-School
2014-06-11,Amazon *Mktplce EU-UK,35.29,Children and Young People-Schools and Children's Services - Non-School
2014-06-11,Amazon *Mktplce EU-UK,3.36,Children and Young People-Schools and Children's Services - Non-School
2014-06-12,Amazon *Mktplce EU-UK,1.00,Children and Young People-Schools and Children's Services - Non-School
2014-06-13,Amazon *Mktplce EU-UK,1.50,Children and Young People-Schools and Children's Services - Non-School
2014-09-29,Amazon *Mktplce EU-UK,29.99,Children and Young People-Childrens Care Services
2015-01-10,Amazon *Mktplce EU-UK,31.25,Children and Young People-Childrens Care Services
2014-09-18,Amazon EU,10.65,Children and Young People-Children and Young People's Serv - Central Depts.
2014-10-31,Amazon EU,18.76,Children and Young People-Childrens Care Services
2014-10-31,Amazon EU,44.61,Children and Young People-Childrens Care Services
2014-11-13,Amazon EU,50.00,Deputy Chief Executive-Human Resources
2014-12-04,Amazon EU,10.18,Communities & Service Support-Libraries Info & Tourism
2014-12-09,Amazon EU,12.17,Communities & Service Support-Libraries Info & Tourism
2014-12-11,Amazon EU,12.85,Communities & Service Support-Libraries Info & Tourism
2014-12-12,Amazon EU,11.06,Communities & Service Support-Libraries Info & Tourism
2014-12-16,Amazon EU,26.33,Communities & Service Support-Libraries Info & Tourism
2014-12-17,Amazon EU,8.68,Communities & Service Support-Libraries Info & Tourism
2014-11-28,Amazon EU,41.27,Communities & Service Support-Customer Services and Communications
2014-11-26,Amazon EU,10.56,Communities & Service Support-Museums & Arts
2014-11-28,Amazon EU,33.95,Communities & Service Support-Libraries Info & Tourism
2014-12-17,Amazon EU,78.78,Communities & Service Support-Libraries Info & Tourism
2014-12-18,Amazon EU,23.52,Communities & Service Support-Libraries Info & Tourism
2014-12-18,Amazon EU,112.85,Communities & Service Support-Libraries Info & Tourism
2014-12-18,Amazon EU,106.45,Communities & Service Support-Libraries Info & Tourism
2014-12-22,Amazon EU,16.98,Communities & Service Support-Libraries Info & Tourism
2014-12-23,Amazon EU,90.50,Communities & Service Support-Libraries Info & Tourism
2014-12-23,Amazon EU,24.81,Communities & Service Support-Libraries Info & Tourism
2014-12-24,Amazon EU,10.17,Communities & Service Support-Libraries Info & Tourism
2014-12-02,Amazon EU,27.48,Children and Young People-Childrens Care Services
2014-12-02,Amazon EU,27.48,Children and Young People-Childrens Care Services
2014-12-02,Amazon EU,27.48,Children and Young People-Childrens Care Services
2014-11-27,Amazon EU,27.48,Children and Young People-Childrens Care Services
2014-11-27,Amazon EU,27.48,Children and Young People-Childrens Care Services
2014-11-27,Amazon EU,27.48,Children and Young People-Childrens Care Services
2014-10-24,Amazon EU,42.59,Children and Young People-Childrens Services Unit
2014-10-24,Amazon EU,12.23,Children and Young People-Childrens Services Unit
2014-10-24,Amazon EU,6.68,Children and Young People-Childrens Services Unit
2014-10-25,Amazon EU,34.03,Children and Young People-Childrens Services Unit
2014-10-25,Amazon EU,14.36,Children and Young People-Childrens Services Unit
2014-10-25,Amazon EU,6.67,Children and Young People-Childrens Services Unit
2014-10-26,Amazon EU,51.74,Children and Young People-Childrens Services Unit
2014-08-31,Amazon EU,23.81,Children and Young People-Childrens Care Services
2014-09-02,Amazon EU,36.98,Children and Young People-Childrens Care Services
2014-11-12,Amazon EU,46.35,Children and Young People-Schools and Children's Services - Non-School
2014-07-15,Amazon EU,56.92,Children and Young People-Schools and Children's Services - Non-School
2014-07-16,Amazon EU,21.85,Children and Young People-Schools and Children's Services - Non-School
2014-07-16,Amazon EU,36.42,Children and Young People-Schools and Children's Services - Non-School
2014-10-09,Amazon EU,6.99,Children and Young People-Childrens Care Services
2014-11-28,Amazon EU,17.86,Communities & Service Support-Museums & Arts
2014-07-14,B & Q PLC,34.95,Children and Young People-Childrens Care Services
2014-11-06,B & Q PLC,43.16,"Adults, Health and Social Care-Adult Health & Social Care"
2014-11-25,B & Q PLC,10.20,Economy and Environment-Corporate Asset and Facilities Management
2014-12-01,B & Q PLC,16.63,"Adults, Health and Social Care-Adult Health & Social Care"
2014-12-04,B & Q PLC,42.50,"Adults, Health and Social Care-Adult Health & Social Care"
2014-12-10,B & Q PLC,44.84,"Adults, Health and Social Care-Adult Health & Social Care"
2014-11-28,B & Q PLC,11.47,Economy and Environment-Housing Services
2014-12-15,B & Q PLC,13.80,Economy and Environment-Housing Services
2014-12-17,B & Q PLC,54.17,Economy and Environment-Housing Services
2014-12-18,B & Q PLC,5.82,Economy and Environment-Housing Services
2014-12-04,B & Q PLC,19.15,Economy and Environment-Housing Services
2014-12-06,B & Q PLC,11.67,"Adults, Health and Social Care-Adult Health & Social Care"
2014-12-09,B & Q PLC,29.65,Economy and Environment-Housing Services
2014-12-12,B & Q PLC,36.70,Economy and Environment-Housing Services
2014-12-19,B & Q PLC,5.65,Economy and Environment-Housing Services
2014-11-27,B & Q PLC,43.77,Economy and Environment-Housing Services
2014-11-04,B & Q PLC,29.98,"Adults, Health and Social Care-Adult Health & Social Care"
2014-11-05,B & Q PLC,399.62,"Adults, Health and Social Care-Adult Health & Social Care"
2014-11-05,B & Q PLC,8.33,"Adults, Health and Social Care-Adult Health & Social Care"
2014-11-25,B & Q PLC,125.00,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-29,B & Q PLC,57.60,"Adults, Health and Social Care-Adult Health & Social Care"
2014-10-07,B & Q PLC,15.80,"Adults, Health and Social Care-Adult Health & Social Care"
2014-07-07,B & Q PLC,34.57,"Adults, Health and Social Care-Adult Health & Social Care"
2014-09-30,B & Q PLC,37.46,Children and Young People-Childrens Care Services
2014-10-07,B & Q PLC,10.00,Children and Young People-Childrens Care Services
2014-09-16,B & Q PLC,43.33,Children and Young People-Childrens Care Services
2014-08-26,B & Q PLC,6.92,Children and Young People-Childrens Care Services
2014-07-04,B & Q PLC,19.15,Children and Young People-Childrens Care Services
2014-07-25,B & Q PLC,10.00,Children and Young People-Childrens Care Services
2014-07-18,B & Q PLC,57.65,Children and Young People-Schools and Children's Services - Non-School
2014-11-06,B & Q PLC,13.30,Children and Young People-Childrens Care Services
2014-10-04,B & Q PLC,9.72,Children and Young People-Childrens Care Services
2014-10-23,B & Q PLC,27.87,Children and Young People-Childrens Care Services
2014-09-03,B & Q PLC,15.40,Children and Young People-Childrens Care Services
2014-09-05,B & Q PLC,5.83,Children and Young People-Childrens Care Services
2014-09-05,B & Q PLC,56.11,Children and Young People-Childrens Care Services
2014-09-10,B & Q PLC,97.38,Children and Young People-Childrens Care Services
2014-09-10,B & Q PLC,14.13,Children and Young People-Childrens Care Services
2014-09-11,B & Q PLC,2.12,Children and Young People-Childrens Care Services
2014-09-11,B & Q PLC,8.84,Children and Young People-Childrens Care Services
2014-09-13,B & Q PLC,6.23,Children and Young People-Childrens Care Services
2014-09-19,B & Q PLC,4.52,Children and Young People-Childrens Care Services
2014-12-18,B & Q PLC,12.10,Children and Young People-Childrens Care Services
2014-12-16,B & Q PLC,6.01,Children and Young People-Childrens Care Services
2014-11-20,B & Q PLC,45.02,Children and Young People-Childrens Care Services
2014-11-26,B & Q PLC,3.32,Children and Young People-Childrens Care Services
2014-09-30,B & Q PLC,3.92,Children and Young People-Childrens Care Services
2014-12-19,B A C P,176.00,Children and Young People-Childrens Services Unit
2014-11-03,B&M RETAIL LTD,29.97,Economy and Environment-Housing Services
2014-12-01,B&M RETAIL LTD,21.65,"Adults, Health and Social Care-Adult Health & Social Care"
2014-12-19,B&M RETAIL LTD,49.97,"Adults, Health and Social Care-Adult Health & Social Care"
2014-11-23,B&M RETAIL LTD,42.40,Children and Young People-Childrens Care Services
2014-08-30,B&M RETAIL LTD,29.92,Children and Young People-Childrens Care Services
2014-09-18,B&M RETAIL LTD,18.29,Children and Young People-Childrens Care Services
2014-07-24,B&M RETAIL LTD,28.07,Children and Young People-Childrens Care Services
2014-11-26,B&M RETAIL LTD,42.37,Children and Young People-Childrens Care Services
2014-11-26,B&M RETAIL LTD,10.82,Children and Young People-Childrens Care Services
2014-09-08,B&M RETAIL LTD,19.97,Children and Young People-Childrens Care Services
2014-09-23,B&M RETAIL LTD,60.77,Children and Young People-Childrens Care Services
2014-12-09,B&M RETAIL LTD,26.64,Children and Young People-Childrens Care Services
2014-11-13,B&M RETAIL LTD,21.19,Children and Young People-Childrens Care Services
2014-12-08,B&Q DIRECT,97.50,Economy and Environment-Regeneration - Capital
2014-11-05,BANNERSFORA,164.00,Economy and Environment-Regeneration
2014-12-02,BEEFEATER40535535,118.06,Children and Young People-Schools and Children's Services - Non-School
