Payment Date,Benificiary Name,Amount,Organisational Unit
2017-08-10,AMAZON.CO.UK,28.68,Communities & Service Support-Libraries Info & Tourism
2017-09-28,AMAZON.CO.UK,17.17,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-27,AMAZON.CO.UK,6.82,Chief Executive's Office-Public Health
2017-09-28,AMAZON.CO.UK,5.42,Children and Young People-Childrens Care Services
2017-10-03,AMAZON.CO.UK,4.15,Economy and Environment-Highways and Engineering Services
2017-10-03,AMAZON.CO.UK,2.49,Economy and Environment-Highways and Engineering Services
2017-09-28,AMAZON.CO.UK,10.84,Communities & Service Support-Museums & Arts
2017-09-05,AMAZON.CO.UK,8.31,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-07,AMAZON.CO.UK,11.65,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-20,AMAZON.CO.UK,131.21,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-26,AMAZON.CO.UK,25.23,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-19,AMAZON.CO.UK,9.90,Communities & Service Support-Libraries Info & Tourism
2017-09-26,AMAZON.CO.UK,34.75,Communities & Service Support-Libraries Info & Tourism
2017-09-26,AMAZON.CO.UK,19.56,Communities & Service Support-Libraries Info & Tourism
2017-08-23,AMAZON.CO.UK,6.55,Communities & Service Support-Sport & Leisure Management DSO
2017-10-04,AMZ*Amazon.co.uk,40.49,Economy and Environment-Environmental Services
2017-09-13,AMZ*Amazon.co.uk,16.84,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-27,AMZ*BATTERY WAREHOUSE +44,25.23,"Adults, Health and Social Care-Adult Health & Social Care"
2017-10-10,AMZ*FinestBazaar,12.47,Economy and Environment-Environmental Services
2017-10-18,AMZ*Sweatband-Paymen,69.66,Children and Young People-Schools and Children's Services - Non-School
2017-09-29,ANCESTRY.CO.UK,10.95,Communities & Service Support-Customer Services and Communications
2017-10-06,APPLIANCE WORLD,208.33,"Adults, Health and Social Care-Adult Health & Social Care"
2017-10-24,APPLIANCE WORLD,187.50,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-28,ARGOS HALIFAX INSI,49.99,Deputy Chief Executive-Human Resources
2017-09-29,ARGOS HALIFAX INSI,20.00,Children and Young People-Schools and Children's Services - Non-School
2017-09-14,ARGOS HALIFAX INSI,24.97,Children and Young People-Childrens Care Services
2017-05-11,ARGOS HALIFAX INSI,11.66,Chief Executive's Office-Law & Administration Service
2017-09-08,ARGOS LTD,34.48,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-13,ARGOS LTD,83.31,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-20,ARGOS LTD,75.72,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-01,ARGOS LTD,96.62,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-25,ARGOS LTD,7.49,Children and Young People-Childrens Care Services
2017-10-25,ARGOS LTD,49.90,"Adults, Health and Social Care-Adult Health & Social Care"
2017-10-26,ARGOS LTD,74.96,"Adults, Health and Social Care-Adult Health & Social Care"
2017-10-24,ARGOS LTD,17.07,Children and Young People-Childrens Care Services
2017-10-06,ARGOS RETAIL GROUP,114.54,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-13,ARGOS RETAIL GROUP,18.74,Chief Executive's Office-Law & Administration Service
2017-04-24,ARGOS RETAIL GROUP,11.66,Chief Executive's Office-Law & Administration Service
2017-09-29,ARGOS RETAIL GROUP,164.27,Communities & Service Support-Customer Services and Communications
2017-10-24,ASDA GEORGE COM LEEDS,362.95,Children and Young People-Schools and Children's Services - Non-School
2017-10-04,ASDA STORE,27.63,Children and Young People-Childrens Care Services
2017-10-07,ASDA STORE,4.35,Children and Young People-Childrens Care Services
2017-10-19,ASDA STORE,23.39,Children and Young People-Childrens Care Services
2017-10-04,ASDA STORE,29.60,Children and Young People-Childrens Care Services
2017-10-04,ASDA STORE,9.17,Children and Young People-Childrens Care Services
2017-10-08,ASDA STORE,70.41,Children and Young People-Childrens Care Services
2017-10-08,ASDA STORE,19.08,Children and Young People-Childrens Care Services
2017-10-22,ASDA STORE,91.59,Children and Young People-Childrens Care Services
2017-09-03,ASDA STORE,15.97,Children and Young People-Childrens Care Services
2017-09-11,ASDA STORE,166.53,Children and Young People-Childrens Care Services
2017-09-11,ASDA STORE,12.67,Children and Young People-Childrens Care Services
2017-09-20,ASDA STORE,20.89,Children and Young People-Childrens Care Services
2017-09-20,ASDA STORE,6.25,Children and Young People-Childrens Care Services
2017-08-31,ASDA STORE,32.13,Children and Young People-Childrens Care Services
2017-08-31,ASDA STORE,2.04,Children and Young People-Childrens Care Services
2017-09-10,ASDA STORE,103.09,Children and Young People-Childrens Care Services
2017-09-10,ASDA STORE,14.64,Children and Young People-Childrens Care Services
2017-09-27,ASDA STORE,1.58,Children and Young People-Childrens Care Services
2017-08-30,ASDA STORE,1.67,Children and Young People-Childrens Care Services
2017-07-31,ASDA STORE,143.12,Children and Young People-Childrens Care Services
2017-08-05,ASDA STORE,39.87,Children and Young People-Childrens Care Services
2017-08-24,ASDA STORE,15.83,Children and Young People-Childrens Care Services
2017-07-04,ASDA STORE,38.33,Children and Young People-Childrens Care Services
2017-07-04,ASDA STORE,3.22,Children and Young People-Childrens Care Services
2017-07-10,ASDA STORE,206.01,Children and Young People-Childrens Care Services
2017-07-19,ASDA STORE,12.08,Children and Young People-Childrens Care Services
2017-05-28,ASDA STORE,11.31,Children and Young People-Childrens Care Services
2017-06-02,ASDA STORE,19.78,Children and Young People-Childrens Care Services
2017-06-08,ASDA STORE,1.25,Children and Young People-Childrens Care Services
2017-06-14,ASDA STORE,13.50,Children and Young People-Childrens Care Services
2017-06-15,ASDA STORE,51.73,Children and Young People-Childrens Care Services
2017-06-15,ASDA STORE,3.75,Children and Young People-Childrens Care Services
2017-06-26,ASDA STORE,9.17,Children and Young People-Childrens Care Services
2017-06-26,ASDA STORE,7.00,Children and Young People-Childrens Care Services
2017-09-28,ASDA STORE,37.10,Children and Young People-Childrens Care Services
2017-09-28,ASDA STORE,4.15,Children and Young People-Childrens Care Services
2017-10-02,ASDA STORE,149.60,Children and Young People-Childrens Care Services
2017-10-05,ASDA STORE,32.50,Children and Young People-Childrens Care Services
2017-10-05,ASDA STORE,34.87,Children and Young People-Childrens Care Services
2017-10-08,ASDA STORE,23.40,Children and Young People-Childrens Care Services
2017-09-28,ASDA STORE,13.42,Children and Young People-Childrens Care Services
2017-10-07,ASDA STORE,8.43,Children and Young People-Childrens Care Services
2017-10-10,ASDA STORE,9.50,Children and Young People-Childrens Care Services
2017-10-16,ASDA STORE,52.40,Children and Young People-Childrens Care Services
2017-10-19,ASDA STORE,85.42,Children and Young People-Childrens Care Services
2017-10-02,ASDA STORE,16.50,Children and Young People-Childrens Care Services
2017-10-20,ASDA STORE,1.25,Children and Young People-Childrens Care Services
2017-10-12,ASDA STORE,9.07,Children and Young People-Childrens Care Services
2017-10-09,ASDA STORE,24.17,Children and Young People-Childrens Care Services
2017-10-09,ASDA STORE,9.83,Children and Young People-Childrens Care Services
2017-10-10,ASDA STORE,10.30,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-07,ASDA STORE,57.42,Children and Young People-Childrens Care Services
2017-09-13,ASDA STORE,5.83,Children and Young People-Childrens Care Services
2017-09-18,ASDA STORE,79.31,Children and Young People-Childrens Care Services
2017-09-18,ASDA STORE,12.08,Children and Young People-Childrens Care Services
2017-09-21,ASDA STORE,58.02,Children and Young People-Childrens Care Services
2017-09-21,ASDA STORE,12.55,Children and Young People-Childrens Care Services
2017-09-24,ASDA STORE,23.10,Children and Young People-Childrens Care Services
2017-06-10,ASDA STORE,200.00,Children and Young People-Childrens Services Unit
2017-09-27,ASDA STORE,274.17,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-30,ASDA STORE,27.84,Children and Young People-Childrens Care Services
2017-09-30,ASDA STORE,7.77,Children and Young People-Childrens Care Services
2017-09-30,ASDA STORE,5.40,Children and Young People-Childrens Care Services
2017-10-03,ASDA STORE,3.05,Children and Young People-Childrens Care Services
2017-10-06,ASDA STORE,3.75,Children and Young People-Childrens Care Services
2017-10-24,ASDA STORE,1.98,Children and Young People-Childrens Care Services
2017-09-29,ASDA STORE,2.17,Communities & Service Support-Museums & Arts
2017-10-14,ASDA STORE,6.74,Communities & Service Support-Museums & Arts
2017-10-23,ASDA STORE,1.04,Communities & Service Support-Museums & Arts
2017-09-13,ASDA STORES,27.00,Children and Young People-Schools and Children's Services - Non-School
2017-10-19,ASDA STORES 5819,37.50,Children and Young People-Childrens Care Services
2017-10-04,ASDA STORES 5819,29.30,Children and Young People-Childrens Care Services
2017-09-13,ASDA STORES 5819,28.33,Children and Young People-Childrens Care Services
2017-09-18,ASDA SUPERSTORE,45.00,Children and Young People-Schools and Children's Services - Non-School
2017-09-18,ASDA SUPERSTORE,20.48,Children and Young People-Schools and Children's Services - Non-School
2017-10-26,ASDA SUPERSTORE,0.70,Communities & Service Support-Museums & Arts
2017-10-01,AY&Y PATEL (DEWS),25.00,Children and Young People-Childrens Care Services
2017-08-22,Amazon Svcs Europe SAR,18.06,Communities & Service Support-Libraries Info & Tourism
2017-10-06,Amazon UK Marketplace,8.99,Children and Young People-Schools and Children's Services - Non-School
2017-10-06,Amazon UK Marketplace,27.18,Children and Young People-Schools and Children's Services - Non-School
2017-10-19,Amazon UK Marketplace,20.58,Children and Young People-Schools and Children's Services - Non-School
2017-10-12,Amazon UK Marketplace,24.21,Children and Young People-Childrens Care Services
2017-10-17,Amazon UK Marketplace,12.64,Children and Young People-Childrens Services Unit
2017-10-18,Amazon UK Marketplace,79.70,Children and Young People-Childrens Services Unit
2017-10-22,Amazon UK Marketplace,18.23,Children and Young People-Childrens Services Unit
2017-10-23,Amazon UK Marketplace,54.47,Children and Young People-Childrens Services Unit
2017-10-09,Amazon UK Marketplace,7.08,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-06,Amazon UK Marketplace,15.40,Children and Young People-Childrens Care Services
2017-09-06,Amazon UK Marketplace,2.89,Children and Young People-Childrens Care Services
2017-09-27,Amazon UK Marketplace,5.88,Children and Young People-Childrens Care Services
2017-09-08,Amazon UK Marketplace,3.07,Children and Young People-Childrens Services Unit
2017-09-15,Amazon UK Marketplace,2.56,Children and Young People-Childrens Services Unit
2017-09-15,Amazon UK Marketplace,55.17,Children and Young People-Childrens Services Unit
2017-09-16,Amazon UK Marketplace,69.90,Children and Young People-Childrens Services Unit
2017-09-16,Amazon UK Marketplace,3.21,Children and Young People-Childrens Services Unit
2017-09-18,Amazon UK Marketplace,8.29,Children and Young People-Childrens Services Unit
2017-09-18,Amazon UK Marketplace,17.95,Children and Young People-Childrens Services Unit
2017-09-19,Amazon UK Marketplace,2.04,Children and Young People-Childrens Services Unit
2017-10-10,Amazon UK Marketplace,9.98,Economy and Environment-Environmental Services
2017-10-10,Amazon UK Marketplace,1.87,Economy and Environment-Environmental Services
2017-10-17,Amazon UK Marketplace,7.45,Economy and Environment-Environmental Services
2017-10-17,Amazon UK Marketplace,5.91,Economy and Environment-Environmental Services
2017-10-18,Amazon UK Marketplace,497.47,Economy and Environment-Environmental Services
2017-08-03,Amazon UK Marketplace,2.80,Communities & Service Support-Libraries Info & Tourism
2017-08-03,Amazon UK Marketplace,29.73,Communities & Service Support-Libraries Info & Tourism
2017-08-04,Amazon UK Marketplace,3.10,Communities & Service Support-Libraries Info & Tourism
2017-08-08,Amazon UK Marketplace,9.30,Communities & Service Support-Libraries Info & Tourism
2017-08-09,Amazon UK Marketplace,29.97,Communities & Service Support-Libraries Info & Tourism
2017-08-09,Amazon UK Marketplace,12.35,Communities & Service Support-Libraries Info & Tourism
2017-08-09,Amazon UK Marketplace,14.19,Communities & Service Support-Libraries Info & Tourism
2017-08-10,Amazon UK Marketplace,6.13,Communities & Service Support-Libraries Info & Tourism
2017-08-10,Amazon UK Marketplace,58.77,Communities & Service Support-Libraries Info & Tourism
2017-08-10,Amazon UK Marketplace,7.18,Communities & Service Support-Libraries Info & Tourism
2017-08-10,Amazon UK Marketplace,56.16,Communities & Service Support-Libraries Info & Tourism
2017-08-10,Amazon UK Marketplace,5.52,Communities & Service Support-Libraries Info & Tourism
2017-08-13,Amazon UK Marketplace,18.72,Communities & Service Support-Libraries Info & Tourism
2017-08-13,Amazon UK Marketplace,29.50,Communities & Service Support-Libraries Info & Tourism
2017-08-16,Amazon UK Marketplace,2.80,Communities & Service Support-Libraries Info & Tourism
2017-08-16,Amazon UK Marketplace,7.60,Communities & Service Support-Libraries Info & Tourism
2017-08-17,Amazon UK Marketplace,23.89,Communities & Service Support-Libraries Info & Tourism
2017-08-18,Amazon UK Marketplace,27.36,Communities & Service Support-Libraries Info & Tourism
2017-08-19,Amazon UK Marketplace,56.77,Communities & Service Support-Libraries Info & Tourism
2017-08-22,Amazon UK Marketplace,22.70,Communities & Service Support-Libraries Info & Tourism
2017-08-22,Amazon UK Marketplace,24.79,Communities & Service Support-Libraries Info & Tourism
2017-08-23,Amazon UK Marketplace,15.65,Communities & Service Support-Libraries Info & Tourism
2017-08-25,Amazon UK Marketplace,16.58,Communities & Service Support-Libraries Info & Tourism
2017-08-21,Amazon UK Marketplace,4.80,Communities & Service Support-Libraries Info & Tourism
2017-09-28,Amazon UK Marketplace,4.93,"Adults, Health and Social Care-Adult Health & Social Care"
2017-10-17,Amazon UK Marketplace,58.06,"Adults, Health and Social Care-Adult Health & Social Care"
2017-10-19,Amazon UK Marketplace,11.04,"Adults, Health and Social Care-Adult Health & Social Care"
2017-10-18,Amazon UK Marketplace,2.94,Children and Young People-Childrens Care Services
2017-10-19,Amazon UK Marketplace,10.80,Economy and Environment-Highways and Engineering Services
2017-10-09,Amazon UK Marketplace,15.30,Communities & Service Support-Sport & Leisure Management DSO
2017-08-31,Amazon UK Marketplace,30.79,"Adults, Health and Social Care-Adult Health & Social Care"
2017-08-31,Amazon UK Marketplace,28.32,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-04,Amazon UK Marketplace,31.97,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-04,Amazon UK Marketplace,15.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-04,Amazon UK Marketplace,138.98,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-05,Amazon UK Marketplace,37.37,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-06,Amazon UK Marketplace,100.30,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-08,Amazon UK Marketplace,33.90,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-20,Amazon UK Marketplace,21.33,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-20,Amazon UK Marketplace,6.32,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-21,Amazon UK Marketplace,64.75,"Adults, Health and Social Care-Adult Health & Social Care"
2017-10-13,Amazon UK Marketplace,66.62,Communities & Service Support-Customer Services and Communications
2017-10-05,Amazon UK Marketplace,14.22,Children and Young People-Childrens Care Services
2017-10-04,Amazon UK Marketplace,62.41,Communities & Service Support-Sport & Leisure Management DSO
2017-08-31,Amazon UK Marketplace,2.80,Communities & Service Support-Libraries Info & Tourism
2017-08-31,Amazon UK Marketplace,13.00,Communities & Service Support-Libraries Info & Tourism
2017-08-31,Amazon UK Marketplace,3.29,Communities & Service Support-Libraries Info & Tourism
2017-08-31,Amazon UK Marketplace,6.68,Communities & Service Support-Libraries Info & Tourism
2017-08-31,Amazon UK Marketplace,3.30,Communities & Service Support-Libraries Info & Tourism
2017-09-01,Amazon UK Marketplace,10.57,Communities & Service Support-Libraries Info & Tourism
2017-09-01,Amazon UK Marketplace,39.99,Communities & Service Support-Libraries Info & Tourism
2017-09-01,Amazon UK Marketplace,68.88,Communities & Service Support-Libraries Info & Tourism
2017-09-03,Amazon UK Marketplace,124.80,Communities & Service Support-Libraries Info & Tourism
2017-09-04,Amazon UK Marketplace,200.52,Communities & Service Support-Libraries Info & Tourism
2017-09-04,Amazon UK Marketplace,14.67,Communities & Service Support-Libraries Info & Tourism
2017-09-04,Amazon UK Marketplace,8.00,Communities & Service Support-Libraries Info & Tourism
2017-09-04,Amazon UK Marketplace,239.40,Communities & Service Support-Libraries Info & Tourism
2017-09-06,Amazon UK Marketplace,22.80,Communities & Service Support-Libraries Info & Tourism
2017-09-06,Amazon UK Marketplace,12.99,Communities & Service Support-Libraries Info & Tourism
2017-09-06,Amazon UK Marketplace,9.69,Communities & Service Support-Libraries Info & Tourism
2017-09-06,Amazon UK Marketplace,30.58,Communities & Service Support-Libraries Info & Tourism
2017-09-07,Amazon UK Marketplace,30.15,Communities & Service Support-Libraries Info & Tourism
2017-09-08,Amazon UK Marketplace,24.73,Communities & Service Support-Libraries Info & Tourism
2017-09-13,Amazon UK Marketplace,10.52,Communities & Service Support-Libraries Info & Tourism
2017-09-14,Amazon UK Marketplace,25.11,Communities & Service Support-Libraries Info & Tourism
2017-09-14,Amazon UK Marketplace,6.99,Communities & Service Support-Libraries Info & Tourism
2017-09-21,Amazon UK Marketplace,21.56,Communities & Service Support-Libraries Info & Tourism
2017-09-22,Amazon UK Marketplace,3.29,Communities & Service Support-Libraries Info & Tourism
2017-09-25,Amazon UK Marketplace,40.93,Communities & Service Support-Libraries Info & Tourism
2017-09-25,Amazon UK Marketplace,12.41,Communities & Service Support-Libraries Info & Tourism
2017-08-04,Amazon UK Marketplace,2.64,Communities & Service Support-Sport & Leisure Management DSO
2017-08-04,Amazon UK Marketplace,17.45,Communities & Service Support-Sport & Leisure Management DSO
2017-08-14,Amazon UK Marketplace,4.79,Communities & Service Support-Sport & Leisure Management DSO
2017-09-19,Amazon UK Retail,214.16,Children and Young People-Childrens Care Services
2017-08-30,Amazon UK Retail,16.99,Children and Young People-Children and Young People's Serv - Central Depts.
2017-10-26,Amazon UK Retail,24.58,Deputy Chief Executive-ICT Services
2017-10-01,Amazon UK Retail,11.98,Communities & Service Support-Libraries Info & Tourism
2017-10-08,Amazon UK Retail,11.40,Communities & Service Support-Libraries Info & Tourism
2017-09-28,Amazon UK Retail,12.93,Economy and Environment-Environmental Services
2017-10-03,Amazon UK Retail,6.34,Economy and Environment-Environmental Services
2017-08-03,Amazon UK Retail,40.95,Communities & Service Support-Libraries Info & Tourism
2017-08-03,Amazon UK Retail,13.79,Communities & Service Support-Libraries Info & Tourism
2017-08-03,Amazon UK Retail,39.96,Communities & Service Support-Libraries Info & Tourism
2017-08-04,Amazon UK Retail,95.15,Communities & Service Support-Libraries Info & Tourism
2017-08-09,Amazon UK Retail,15.95,Communities & Service Support-Libraries Info & Tourism
2017-08-09,Amazon UK Retail,218.70,Communities & Service Support-Libraries Info & Tourism
2017-08-11,Amazon UK Retail,11.99,Communities & Service Support-Libraries Info & Tourism
2017-08-16,Amazon UK Retail,11.93,Communities & Service Support-Libraries Info & Tourism
2017-08-19,Amazon UK Retail,20.91,Communities & Service Support-Libraries Info & Tourism
2017-08-19,Amazon UK Retail,53.94,Communities & Service Support-Libraries Info & Tourism
2017-08-20,Amazon UK Retail,89.51,Communities & Service Support-Libraries Info & Tourism
2017-08-20,Amazon UK Retail,1.00,Communities & Service Support-Libraries Info & Tourism
2017-08-20,Amazon UK Retail,1.00,Communities & Service Support-Libraries Info & Tourism
2017-08-22,Amazon UK Retail,108.93,Communities & Service Support-Libraries Info & Tourism
2017-08-22,Amazon UK Retail,7.99,Communities & Service Support-Libraries Info & Tourism
2017-08-23,Amazon UK Retail,95.10,Communities & Service Support-Libraries Info & Tourism
2017-10-06,Amazon UK Retail,64.30,Children and Young People-Childrens Care Services
2017-10-19,Amazon UK Retail,24.71,"Adults, Health and Social Care-Adult Health & Social Care"
2017-10-11,Amazon UK Retail,14.52,Deputy Chief Executive-ICT Services
2017-09-28,Amazon UK Retail,4.16,Children and Young People-Childrens Care Services
2017-10-19,Amazon UK Retail,24.73,Communities & Service Support-Sport & Leisure Management DSO
2017-10-19,Amazon UK Retail,37.10,Communities & Service Support-Sport & Leisure Management DSO
2017-08-31,Amazon UK Retail,26.41,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-05,Amazon UK Retail,180.89,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-06,Amazon UK Retail,25.26,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-10,Amazon UK Retail,17.53,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-15,Amazon UK Retail,17.53,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-01,Amazon UK Retail,47.44,Communities & Service Support-Libraries Info & Tourism
2017-09-01,Amazon UK Retail,21.19,Communities & Service Support-Libraries Info & Tourism
2017-09-05,Amazon UK Retail,28.60,Communities & Service Support-Libraries Info & Tourism
2017-09-06,Amazon UK Retail,17.46,Communities & Service Support-Libraries Info & Tourism
2017-09-09,Amazon UK Retail,6.05,Communities & Service Support-Libraries Info & Tourism
2017-09-13,Amazon UK Retail,24.95,Communities & Service Support-Libraries Info & Tourism
2017-09-14,Amazon UK Retail,37.96,Communities & Service Support-Libraries Info & Tourism
2017-09-21,Amazon UK Retail,41.65,Communities & Service Support-Libraries Info & Tourism
2017-09-22,Amazon UK Retail,10.99,Communities & Service Support-Libraries Info & Tourism
2017-09-23,Amazon UK Retail,9.95,Communities & Service Support-Libraries Info & Tourism
2017-09-23,Amazon UK Retail,105.39,Communities & Service Support-Libraries Info & Tourism
2017-09-24,Amazon UK Retail,9.99,Communities & Service Support-Libraries Info & Tourism
2017-09-25,Amazon UK Retail,8.90,Communities & Service Support-Libraries Info & Tourism
2017-09-25,Amazon UK Retail,27.83,Communities & Service Support-Libraries Info & Tourism
2017-09-25,Amazon UK Retail,4.09,Communities & Service Support-Libraries Info & Tourism
2017-08-22,Amazon UK Retail,25.63,Communities & Service Support-Sport & Leisure Management DSO
2017-09-27,B & M RETAIL,8.32,Children and Young People-Childrens Care Services
2017-09-06,B & Q 1371,18.67,Communities & Service Support-Sport & Countryside
2017-09-28,B & Q 1371,8.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-10-03,B & Q 1371,8.33,"Adults, Health and Social Care-Adult Health & Social Care"
2017-10-04,B & Q 1371,7.65,"Adults, Health and Social Care-Adult Health & Social Care"
2017-10-05,B & Q 1371,25.60,"Adults, Health and Social Care-Adult Health & Social Care"
2017-10-25,B & Q 1371,29.01,"Adults, Health and Social Care-Adult Health & Social Care"
2017-10-26,B & Q 1371,22.76,"Adults, Health and Social Care-Adult Health & Social Care"
2017-08-29,B & Q 1371,22.98,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-11,B & Q 1371,23.33,"Adults, Health and Social Care-Adult Health & Social Care"
