Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2018-09-04,94.00,Adult Services and Wellbeing-Adult Health & Social Care,A ONE TOOL & FIXING LT,,
2018-09-18,31.92,Communities & Service Support (obsolete)-Community Safety & Support,A1 NOWAZ SUPERSTOR 82439,,
2018-07-27,11.97,Communities & Service Support (obsolete)-Community Safety & Support,A1 NOWAZ SUPERSTOR 82439,,
2018-09-24,115.00,Children and Young People's Services-Schools and Children's Services - Non-School,AJPRODUCTSCOUK,,
2018-09-04,19.93,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2018-09-04,38.29,Children and Young People's Services-Childrens Care Services,ALDI 15 779,,
2018-08-06,29.01,Children and Young People's Services-Schools and Children's Services - Non-School,ALDI 15 779,,
2018-08-13,5.06,Children and Young People's Services-Schools and Children's Services - Non-School,ALDI 15 779,,
2018-08-22,14.95,Children and Young People's Services-Schools and Children's Services - Non-School,ALDI 15 779,,
2018-08-17,224.58,Children and Young People's Services-Schools and Children's Services - Non-School,ALTON TOWERS PARK,,
2018-08-17,224.58,Children and Young People's Services-Schools and Children's Services - Non-School,ALTON TOWERS PARK,,
2018-07-24,6.00,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMAZON EU AMAZON.CO.UK,,
2018-07-24,36.77,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMAZON EU AMAZON.CO.UK,,
2018-07-26,30.86,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMAZON EU AMAZON.CO.UK,,
2018-07-04,54.99,Communities & Service Support (obsolete)-Customer Services and Communications,AMAZON EU AMAZON.CO.UK,,
2018-07-19,20.22,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMAZON SVCS EU-UK AMAZON.,,
2018-07-20,2.69,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMAZON SVCS EU-UK AMAZON.,,
2018-07-20,2.80,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMAZON SVCS EU-UK AMAZON.,,
2018-07-20,36.02,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMAZON SVCS EU-UK AMAZON.,,
2018-07-24,12.88,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMAZON SVCS EU-UK AMAZON.,,
2018-07-25,21.60,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMAZON SVCS EU-UK AMAZON.,,
2018-06-04,27.06,Communities & Service Support (obsolete)-Community Safety & Support,AMAZON SVCS EU-UK AMAZON.,,
2018-06-04,15.80,Communities & Service Support (obsolete)-Community Safety & Support,AMAZON SVCS EU-UK AMAZON.,,
2018-06-29,90.83,Communities & Service Support (obsolete)-Customer Services and Communications,AMAZON SVCS EU-UK AMAZON.,,
2018-07-01,3.74,Communities & Service Support (obsolete)-Customer Services and Communications,AMAZON SVCS EU-UK AMAZON.,,
2018-07-02,4.99,Communities & Service Support (obsolete)-Customer Services and Communications,AMAZON SVCS EU-UK AMAZON.,,
2018-07-02,8.25,Communities & Service Support (obsolete)-Customer Services and Communications,AMAZON SVCS EU-UK AMAZON.,,
2018-07-02,11.66,Communities & Service Support (obsolete)-Customer Services and Communications,AMAZON SVCS EU-UK AMAZON.,,
2018-07-05,67.92,Economy and Environment (obsolete)-Economy and Investment,AMAZON SVCS EU-UK AMAZON.,,
2018-09-11,6.61,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMAZON.CO.UK AMAZON.CO.UK,,
2018-09-12,49.37,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMAZON.CO.UK AMAZON.CO.UK,,
2018-08-12,6.99,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMAZON.CO.UK AMAZON.CO.UK,,
2018-08-17,12.20,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMAZON.CO.UK AMAZON.CO.UK,,
2018-08-17,12.99,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMAZON.CO.UK AMAZON.CO.UK,,
2018-08-21,17.49,Communities & Service Support (obsolete)-Libraries Info & Tourism,AMAZON.CO.UK AMAZON.CO.UK,,
