Payment Date,Benificiary Name,Amount,Organisational Unit
2016-09-05,ARGOS LTD,50.00,Children and Young People-Childrens Services Unit
2016-08-30,ARGOS LTD,159.99,Children and Young People-Childrens Care Services
2016-08-30,ARGOS LTD,159.99,Children and Young People-Childrens Care Services
2016-09-09,ARGOS LTD,124.17,Children and Young People-Childrens Care Services
2016-08-07,ARGOS LTD,24.99,Children and Young People-Childrens Care Services
2016-07-28,ARGOS LTD,49.97,Communities & Service Support-Museums & Arts
2016-07-28,ARGOS LTD,20.82,Communities & Service Support-Sport & Leisure Management DSO
2016-08-01,ARGOS LTD,52.40,Communities & Service Support-Sport & Leisure Management DSO
2016-09-02,ARGOS LTD,149.98,Economy and Environment-Housing Services
2016-07-20,ARGOS LTD,266.66,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-06,ARGOS LTD,29.99,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-09,ARGOS RETAIL GROUP,88.00,Children and Young People-Childrens Care Services
2016-09-09,ARGOS RETAIL GROUP,108.94,Children and Young People-Childrens Care Services
2016-08-03,ARGOS RETAIL GROUP,83.32,Economy and Environment-Housing Services
2016-09-23,ARGOS RETAIL GROUP,56.66,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-23,ARGOS RETAIL GROUP,169.95,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-06,ARGOS RETAIL GROUP,119.93,Children and Young People-Childrens Services Unit
2016-09-07,ARGOS RETAIL GROUP,174.12,Children and Young People-Childrens Services Unit
2016-09-07,ARGOS RETAIL GROUP,53.27,Children and Young People-Childrens Services Unit
2016-09-16,ARGOS RETAIL GROUP,36.62,Children and Young People-Childrens Services Unit
2016-09-01,ARGOS RETAIL GROUP,29.99,Children and Young People-Childrens Care Services
2016-09-01,ARGOS RETAIL GROUP,7.99,Children and Young People-Childrens Care Services
2016-09-01,ARGOS RETAIL GROUP,34.99,Children and Young People-Childrens Care Services
2016-07-19,ARGOS RETAIL GROUP,29.96,Children and Young People-Childrens Care Services
2016-09-01,ARRIVA HOTEL,90.00,Children and Young People-Childrens Care Services
2016-09-01,ASDA 4387,54.67,Children and Young People-Childrens Services Unit
2016-09-10,ASDA STORE,25.87,Children and Young People-Childrens Care Services
2016-09-10,ASDA STORE,8.40,Children and Young People-Childrens Care Services
2016-09-12,ASDA STORE,56.08,Children and Young People-Childrens Care Services
2016-09-15,ASDA STORE,75.89,Children and Young People-Childrens Care Services
2016-08-08,ASDA STORE,58.37,Children and Young People-Childrens Care Services
2016-08-11,ASDA STORE,65.99,Children and Young People-Childrens Care Services
2016-08-11,ASDA STORE,2.50,Children and Young People-Childrens Care Services
2016-07-15,ASDA STORE,10.00,Communities & Service Support-Sport & Leisure Management DSO
2016-09-06,ASDA STORE,33.00,Children and Young People-Children and Young People's Serv - Central Depts.
2016-09-12,ASDA STORE,184.37,Children and Young People-Childrens Care Services
2016-09-12,ASDA STORE,4.17,Children and Young People-Childrens Care Services
2016-07-29,ASDA STORE,1.87,Children and Young People-Childrens Care Services
2016-08-19,ASDA STORE,77.57,Children and Young People-Childrens Care Services
2016-08-18,ASDA STORE,11.87,Children and Young People-Childrens Care Services
2016-08-18,ASDA STORE,3.55,Children and Young People-Childrens Care Services
2016-08-07,ASDA STORE,13.00,Children and Young People-Childrens Care Services
2016-06-29,ASDA STORE,19.93,Children and Young People-Childrens Care Services
2016-06-29,ASDA STORE,16.67,Children and Young People-Childrens Care Services
2016-08-06,ASDA STORE,24.67,Communities & Service Support-Museums & Arts
2016-08-30,ASDA STORE,12.12,Economy and Environment-Housing Services
2016-09-14,ASDA STORE,13.50,Economy and Environment-Housing Services
2016-09-23,ASDA STORE,8.33,Economy and Environment-Housing Services
2016-09-06,ASDA STORE,8.55,Communities & Service Support-Community Safety & Support
2016-06-30,ASDA STORE,29.70,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-19,ASDA STORE,17.92,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-06,ASDA STORE,17.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-19,ASDA STORE,55.18,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-30,ASDA STORE,50.28,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-02,ASDA STORE,156.67,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-07,ASDA STORE,55.31,Children and Young People-Childrens Care Services
2016-07-22,ASDA STORE,1.82,Children and Young People-Childrens Care Services
2016-07-25,ASDA STORE,60.82,Children and Young People-Childrens Care Services
2016-08-30,AVADO LEARNING LIM,754.20,Deputy Chief Executive-Human Resources
2016-08-30,AVADO LEARNING LIM,754.64,Deputy Chief Executive-Human Resources
2016-08-05,AVADO LEARNING LIM,754.20,Deputy Chief Executive-Human Resources
2016-08-05,AVADO LEARNING LIM,754.68,Deputy Chief Executive-Human Resources
2016-08-16,AVADO LEARNING LIM,193.38,Deputy Chief Executive-Human Resources
2016-06-29,AXMINSTER.CO.UK,31.67,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-28,AXMINSTER.CO.UK,43.79,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-19,Amazon Svcs Europe SAR,54.67,Economy and Environment-Highways and Engineering Services
2016-09-26,Amazon UK Marketplace,17.64,Children and Young People-Childrens Services Unit
2016-07-13,Amazon UK Marketplace,13.32,Children and Young People-Children and Young People's Serv - Central Depts.
2016-09-15,Amazon UK Marketplace,22.49,Communities & Service Support-Customer Services and Communications
2016-09-16,Amazon UK Marketplace,91.61,Communities & Service Support-Customer Services and Communications
2016-09-27,Amazon UK Marketplace,13.27,Communities & Service Support-Customer Services and Communications
2016-09-08,Amazon UK Marketplace,31.25,Communities & Service Support-Museums & Arts
2016-09-09,Amazon UK Marketplace,4.04,Communities & Service Support-Museums & Arts
2016-06-30,Amazon UK Marketplace,64.99,Communities & Service Support-Sport & Leisure Management DSO
2016-08-26,Amazon UK Marketplace,14.45,Communities & Service Support-Libraries Info & Tourism
2016-08-26,Amazon UK Marketplace,12.18,Communities & Service Support-Libraries Info & Tourism
2016-09-02,Amazon UK Marketplace,59.20,Communities & Service Support-Libraries Info & Tourism
2016-09-05,Amazon UK Marketplace,5.74,Communities & Service Support-Libraries Info & Tourism
2016-09-08,Amazon UK Marketplace,8.94,Communities & Service Support-Libraries Info & Tourism
2016-09-09,Amazon UK Marketplace,7.84,Communities & Service Support-Libraries Info & Tourism
2016-09-13,Amazon UK Marketplace,6.84,Communities & Service Support-Libraries Info & Tourism
2016-09-14,Amazon UK Marketplace,12.23,Communities & Service Support-Libraries Info & Tourism
2016-09-14,Amazon UK Marketplace,37.74,Communities & Service Support-Libraries Info & Tourism
2016-09-15,Amazon UK Marketplace,4.72,Communities & Service Support-Libraries Info & Tourism
2016-09-20,Amazon UK Marketplace,2.00,Communities & Service Support-Libraries Info & Tourism
2016-09-20,Amazon UK Marketplace,13.70,Communities & Service Support-Libraries Info & Tourism
2016-09-20,Amazon UK Marketplace,10.10,Communities & Service Support-Libraries Info & Tourism
2016-09-21,Amazon UK Marketplace,25.58,Communities & Service Support-Libraries Info & Tourism
2016-09-24,Amazon UK Marketplace,40.00,Communities & Service Support-Libraries Info & Tourism
2016-09-25,Amazon UK Marketplace,5.49,Communities & Service Support-Libraries Info & Tourism
2016-09-26,Amazon UK Marketplace,22.00,Communities & Service Support-Libraries Info & Tourism
2016-09-09,Amazon UK Marketplace,8.58,Communities & Service Support-Sport & Leisure Management DSO
2016-09-27,Amazon UK Marketplace,4.99,Children and Young People-Childrens Care Services
2016-09-27,Amazon UK Marketplace,5.32,Children and Young People-Childrens Care Services
2016-09-06,Amazon UK Marketplace,12.49,Communities & Service Support-Museums & Arts
2016-09-07,Amazon UK Marketplace,10.78,Communities & Service Support-Museums & Arts
2016-09-13,Amazon UK Marketplace,38.95,Chief Executive's Office-Finance Service
2016-08-26,Amazon UK Marketplace,29.98,Economy and Environment-Housing Services
2016-08-30,Amazon UK Marketplace,2.46,Economy and Environment-Housing Services
2016-09-21,Amazon UK Marketplace,4.66,Communities & Service Support-Libraries Info & Tourism
2016-08-01,Amazon UK Marketplace,64.62,Economy and Environment-Housing Services
2016-06-02,Amazon UK Marketplace,10.70,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-03,Amazon UK Marketplace,79.67,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-12,Amazon UK Marketplace,40.41,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-27,Amazon UK Marketplace,3.69,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-27,Amazon UK Marketplace,2.30,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-27,Amazon UK Marketplace,22.49,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-14,Amazon UK Marketplace,24.96,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-23,Amazon UK Marketplace,16.10,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-14,Amazon UK Marketplace,18.97,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-27,Amazon UK Marketplace,166.58,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-27,Amazon UK Marketplace,7.49,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-17,Amazon UK Marketplace,118.80,Chief Executive's Office-Public Health
2016-08-11,Amazon UK Marketplace,28.95,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-16,Amazon UK Marketplace,28.95,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-17,Amazon UK Marketplace,58.99,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-18,Amazon UK Marketplace,2.74,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-18,Amazon UK Marketplace,24.13,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-18,Amazon UK Marketplace,7.66,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-28,Amazon UK Marketplace,3.79,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-28,Amazon UK Marketplace,5.54,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-06,Amazon UK Marketplace,25.20,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-05,Amazon UK Marketplace,13.47,Children and Young People-Childrens Care Services
2016-09-06,Amazon UK Marketplace,17.17,Children and Young People-Schools and Children's Services - Non-School
2016-09-08,Amazon UK Marketplace,49.00,Children and Young People-Childrens Care Services
2016-09-16,Amazon UK Marketplace,23.33,Children and Young People-Children and Young People's Serv - Central Depts.
2016-09-16,Amazon UK Marketplace,19.57,Children and Young People-Children and Young People's Serv - Central Depts.
2016-09-16,Amazon UK Marketplace,14.35,Children and Young People-Children and Young People's Serv - Central Depts.
2016-09-16,Amazon UK Marketplace,4.78,Children and Young People-Children and Young People's Serv - Central Depts.
2016-09-17,Amazon UK Marketplace,11.12,Children and Young People-Children and Young People's Serv - Central Depts.
2016-09-17,Amazon UK Marketplace,9.80,Children and Young People-Children and Young People's Serv - Central Depts.
2016-09-17,Amazon UK Marketplace,2.45,Children and Young People-Children and Young People's Serv - Central Depts.
2016-09-17,Amazon UK Marketplace,1.83,Children and Young People-Children and Young People's Serv - Central Depts.
2016-09-17,Amazon UK Marketplace,17.83,Children and Young People-Children and Young People's Serv - Central Depts.
2016-09-06,Amazon UK Retail,74.80,Children and Young People-Childrens Services Unit
2016-09-03,Amazon UK Retail,144.83,Deputy Chief Executive-ICT Services
2016-09-21,Amazon UK Retail,1549.91,Communities & Service Support-Customer Services and Communications
2016-09-09,Amazon UK Retail,29.40,Communities & Service Support-Libraries Info & Tourism
2016-09-12,Amazon UK Retail,19.18,Communities & Service Support-Libraries Info & Tourism
2016-09-20,Amazon UK Retail,9.98,Communities & Service Support-Libraries Info & Tourism
2016-09-27,Amazon UK Retail,27.39,Communities & Service Support-Libraries Info & Tourism
2016-09-07,Amazon UK Retail,32.58,Children and Young People-Childrens Care Services
2016-08-14,Amazon UK Retail,31.81,Children and Young People-Childrens Care Services
2016-08-25,Amazon UK Retail,14.74,Communities & Service Support-Museums & Arts
2016-06-09,Amazon UK Retail,9.97,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-03,Amazon UK Retail,26.55,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-20,Amazon UK Retail,8.83,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-13,Amazon UK Retail,24.12,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-13,Amazon UK Retail,24.11,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-13,Amazon UK Retail,24.11,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-13,Amazon UK Retail,24.12,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-13,Amazon UK Retail,24.11,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-13,Amazon UK Retail,24.11,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-13,Amazon UK Retail,24.11,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-13,Amazon UK Retail,24.12,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-01,Amazon UK Retail,12.49,Children and Young People-Childrens Care Services
2016-07-15,B & M RETAIL,4.07,Children and Young People-Childrens Care Services
2016-09-12,B & M RETAIL,3.32,Children and Young People-Childrens Care Services
2016-06-26,B & M RETAIL,49.79,Children and Young People-Childrens Care Services
2016-09-09,B & M RETAIL,8.73,Communities & Service Support-Community Safety & Support
2016-08-19,B & Q 1240,30.08,Economy and Environment-Housing Services
2016-08-31,B & Q 1371,42.21,Children and Young People-Childrens Care Services
2016-09-05,B & Q 1371,15.98,Children and Young People-Childrens Care Services
2016-08-03,B & Q 1371,13.24,Communities & Service Support-Safer Cleaner Greener
2016-09-09,B & Q 1371,35.69,Economy and Environment-Housing Services
2016-08-15,B & Q 1371,39.77,Economy and Environment-Housing Services
2016-08-23,B & Q 1371,7.52,Economy and Environment-Housing Services
2016-08-24,B & Q 1371,6.89,Economy and Environment-Housing Services
2016-08-25,B & Q 1371,13.73,Economy and Environment-Housing Services
2016-07-18,B & Q 1371,9.65,Economy and Environment-Housing Services
2016-07-21,B & Q 1371,31.07,Economy and Environment-Housing Services
2016-09-06,B & Q 1371,9.20,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-15,B & Q 1371,5.44,Economy and Environment-Housing Services
2016-08-05,B & Q 1371,2.42,Economy and Environment-Housing Services
2016-08-24,B & Q 1371,55.10,Economy and Environment-Housing Services
2016-08-03,B&M RETAIL LTD,5.22,Children and Young People-Childrens Care Services
2016-07-01,B&M RETAIL LTD,2.42,Communities & Service Support-Sport & Leisure Management DSO
2016-07-14,B&M RETAIL LTD,0.83,Communities & Service Support-Sport & Leisure Management DSO
2016-08-24,B&M RETAIL LTD,19.46,Communities & Service Support-Sport & Leisure Management DSO
2016-07-14,B&M RETAIL LTD,4.14,Communities & Service Support-Sport & Leisure Management DSO
2016-09-01,B&M RETAIL LTD,31.96,Children and Young People-Childrens Care Services
2016-07-30,B&M RETAIL LTD,22.50,Children and Young People-Childrens Care Services
2016-07-20,B&M RETAIL LTD,37.97,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-12,B&M RETAIL LTD,17.48,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-14,B&M RETAIL LTD,34.98,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-15,B&M RETAIL LTD,84.05,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-22,B&M RETAIL LTD,12.37,Children and Young People-Childrens Care Services
2016-04-11,BANKFIELD MUSEUM,39.82,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-28,BANSON TOOL HIRE LTD,50.50,Communities & Service Support-Museums & Arts
2016-08-03,BANSON TOOL HIRE LTD,2.24,Communities & Service Support-Safer Cleaner Greener
2016-09-02,BBN SUTCLIFFE,46.21,Economy and Environment-Housing Services
2016-09-24,BELMONT SERVICE ST,35.01,Children and Young People-Childrens Care Services
2016-08-30,BETTER BOUNCE LTD,161.67,Economy and Environment-Housing Services
2016-09-16,BILLY-BOB'S PARLOU,33.75,Children and Young People-Childrens Care Services
2016-09-08,BIRCHENCLIFFE GARD,199.87,Communities & Service Support-Recreation & Support
2016-07-21,BLACKPOOL PLEASURE,215.00,Children and Young People-Childrens Care Services
2016-09-01,BOLSTER MOOR FARM SHOP,11.14,Children and Young People-Childrens Care Services
2016-04-20,BOOTS 5750,9.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-24,BP NORBURY HILL S/STN,43.23,Communities & Service Support-Museums & Arts
2016-09-19,BRADFORD REGISTER,19.00,Children and Young People-Childrens Care Services
2016-09-22,BRADFORD REGISTER,10.00,Children and Young People-Childrens Care Services
2016-09-06,BRADFORD REGISTER,16.00,Children and Young People-Childrens Care Services
2016-08-25,BRIGGS PRIESTLEY LIMITED,25.00,Communities & Service Support-Museums & Arts
2016-09-02,BRIGGS PRIESTLEY LIMITED,193.00,Communities & Service Support-Community Safety & Support
2016-08-05,C & S ELECTRICAL WHOLE,10.00,Children and Young People-Childrens Care Services
2016-08-30,CALDER VALLEY AGRICULTURA,67.60,Communities & Service Support-Safer Cleaner Greener
2016-06-09,CALDERDALE MBC,15.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-01,CALDERDALE MBC,15.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-11,CALDERDALE MBC,30.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-10,CALDERDALE MBC,69.45,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-27,CALDERDALE MBC,15.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-14,CARD FACTORY,13.80,Children and Young People-Childrens Care Services
2016-06-30,CARD MARKET HALIFAX,38.40,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-02,CARPET MILL,130.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-13,CARPHONE WAREHOUSE,30.82,Communities & Service Support-Sport & Leisure Management DSO
2016-06-02,CARPHONE WAREHOUSE,34.99,Children and Young People-Childrens Care Services
2016-08-07,CEX,6.50,Children and Young People-Childrens Care Services
2016-09-01,CHARLES WATSON (IRON),25.73,Economy and Environment-Housing Services
2016-09-12,CHARLES WATSON (IRON),13.35,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-04,CHARLES WATSON (IRON),7.14,Economy and Environment-Housing Services
2016-08-05,CHOICE HOTELS V/T,357.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-06,CINNAMON,12.40,Children and Young People-Childrens Care Services
2016-08-17,CMBC MOTO,15.00,Children and Young People-Childrens Care Services
2016-06-23,CMPCARESHOP,19.50,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-08,CO-OP GROUP  FOOD,19.13,Children and Young People-Childrens Care Services
2016-08-22,CO-OP GROUP 108050,2.09,Children and Young People-Childrens Care Services
2016-09-22,CO-OP GROUP 108446,5.92,Communities & Service Support-Community Safety & Support
2016-09-27,COBBLESTONES BAR & BIS,7.00,Children and Young People-Childrens Care Services
2016-08-26,COCKROFT TIMBER LTD,197.64,Economy and Environment-Housing Services
2016-09-22,COCKROFT TIMBER LTD,235.30,Economy and Environment-Housing Services
2016-09-22,COCKROFT TIMBER LTD,251.15,Economy and Environment-Housing Services
2016-09-01,COCKROFT TIMBER LTD,171.00,Economy and Environment-Housing Services
2016-09-01,COCKROFT TIMBER LTD,398.20,Economy and Environment-Housing Services
2016-09-23,COCKROFT TIMBER LTD,91.90,Economy and Environment-Housing Services
2016-09-27,COCKROFT TIMBER LTD,240.70,Economy and Environment-Housing Services
2016-08-18,COCKROFT TIMBER LTD,450.00,Economy and Environment-Housing Services
2016-08-18,COCKROFT TIMBER LTD,253.40,Economy and Environment-Housing Services
2016-08-03,COCKROFT TIMBER LTD,360.70,Economy and Environment-Housing Services
2016-08-11,COCKROFT TIMBER LTD,297.10,Economy and Environment-Housing Services
2016-08-11,COCKROFT TIMBER LTD,406.35,Economy and Environment-Housing Services
2016-08-30,COFFEE CULTURE CATERING,12.65,Children and Young People-Childrens Care Services
2016-09-08,COFFEE CULTURE CATERING,5.00,Children and Young People-Childrens Care Services
2016-09-19,COMBINED COURT,455.00,Children and Young People-Childrens Care Services
2016-04-12,COMBINED COURT,2055.00,Children and Young People-Childrens Care Services
2016-04-13,COMBINED COURT,215.00,Children and Young People-Childrens Care Services
2016-04-13,COMBINED COURT,2055.00,Children and Young People-Childrens Care Services
2016-04-20,COMBINED COURT,50.00,Children and Young People-Childrens Care Services
2016-09-05,COSTA COFFEE,4.99,Children and Young People-Childrens Care Services
2016-09-08,COSTA COFFEE,6.48,Children and Young People-Childrens Care Services
2016-09-12,COSTA COFFEE,6.07,Children and Young People-Childrens Care Services
2016-09-16,COSTA COFFEE,6.61,Children and Young People-Childrens Care Services
2016-09-19,COSTA COFFEE,5.22,Children and Young People-Childrens Care Services
2016-09-23,COSTA COFFEE,5.40,Children and Young People-Childrens Care Services
2016-09-26,COSTA COFFEE,4.34,Children and Young People-Childrens Care Services
2016-09-01,COSTA COFFEE,5.62,Children and Young People-Childrens Care Services
2016-09-27,COSTA COFFEE,8.55,Children and Young People-Childrens Care Services
2016-09-15,COTE HILL SERVICE,36.67,Children and Young People-Childrens Care Services
2016-09-06,CROSS COUNTRY,87.50,Economy and Environment-Highways and Engineering Services
2016-09-16,CROWN DECORATING CENTR,81.75,Communities & Service Support-Museums & Arts
2016-09-13,CURRYS,10.82,Communities & Service Support-Museums & Arts
2016-09-14,CURRYS,11.66,Communities & Service Support-Community Safety & Support
2016-08-11,CURRYS ONLINE,41.66,Communities & Service Support-Sport & Leisure Management DSO
2016-09-06,CURRYS ONLINE,169.00,Children and Young People-Childrens Care Services
2016-06-14,DIRECT DISCOUNTS,183.32,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-19,DIRECT DISCOUNTS,133.33,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-23,DIRECT DISCOUNTS,79.17,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-13,DIRECT DISCOUNTS,158.33,Children and Young People-Childrens Services Unit
2016-09-09,DIRECT GOLF RETAIL,4.00,Children and Young People-Childrens Care Services
2016-06-29,DONT PANIC PROJECT VT,150.00,Deputy Chief Executive-Human Resources
2016-08-31,DSA,62.00,Economy and Environment-Housing Services
2016-09-21,DULUX DECORATOR CENTRE,39.69,Children and Young People-Childrens Care Services
2016-09-14,DULUX DECORATOR CENTRE,9.69,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-06,DUNELM LTD,24.99,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-05,DUNELM LTD,4.99,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-23,DUNELM ONLINE ORDER,153.27,"Adults, Health and Social Care-Adult Health & Social Care"
2016-07-27,DW SPORTS FITNESSS,25.00,Children and Young People-Childrens Care Services
2016-09-09,E2PAY INC,693.83,Deputy Chief Executive-ICT Services
2016-08-09,EB *OPEN TO INTERPRETA,20.00,Communities & Service Support-Museums & Arts
2016-09-20,EB *THE NATIONAL POSIT,90.17,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-13,ELECTRIC BOWL,20.83,Children and Young People-Children and Young People's Serv - Central Depts.
2016-08-04,ELECTRIC BOWL,22.00,Children and Young People-Childrens Care Services
2016-08-25,ESSENTIALS,10.13,Children and Young People-Childrens Care Services
2016-08-25,ESSENTIALS,10.45,Children and Young People-Childrens Care Services
2016-08-24,ESSENTIALS,4.00,Children and Young People-Childrens Care Services
2016-08-24,ESSENTIALS,8.59,Children and Young People-Childrens Care Services
2016-08-24,ESSENTIALS,1.78,Children and Young People-Childrens Care Services
2016-08-31,FACEBK 6FEEW92D72,365.00,Communities & Service Support-Customer Services and Communications
2016-08-31,FACEBK 7FEEW92D72,2.86,Communities & Service Support-Customer Services and Communications
2016-08-31,FACEBK A7B9KAS4L2,144.16,Communities & Service Support-Customer Services and Communications
2016-08-31,FACEBK E5W6EAJST2,40.00,Communities & Service Support-Customer Services and Communications
