Payment Date,Benificiary Name,Amount,Organisational Unit
2016-10-06,ASDA STORE,11.45,Children and Young People-Children and Young People's Serv - Central Depts.
2016-10-11,ASDA STORE,10.42,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-16,ASDA STORE,3.00,Children and Young People-Schools and Children's Services - Non-School
2016-10-04,ASDA STORE,24.58,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-01,ASDA STORE,2.50,Economy and Environment-Housing Services
2016-09-12,ASDA STORE,20.00,Communities & Service Support-Safer Cleaner Greener
2016-10-23,ASDA STORE,10.95,Children and Young People-Childrens Care Services
2016-09-28,ASDA STORE,48.03,Children and Young People-Childrens Care Services
2016-10-03,ASDA STORE,17.74,Children and Young People-Childrens Care Services
2016-09-28,ASDA STORE,33.43,Communities & Service Support-Museums & Arts
2016-09-30,ASDA STORE,4.04,Communities & Service Support-Museums & Arts
2016-10-28,ASDA STORE,7.54,Children and Young People-Childrens Care Services
2016-11-10,ASDA STORE,30.40,Children and Young People-Childrens Care Services
2016-11-12,ASDA STORE,10.36,Children and Young People-Childrens Care Services
2016-11-07,ASDA STORE,20.05,Children and Young People-Childrens Care Services
2016-11-07,ASDA STORE,20.00,Children and Young People-Childrens Care Services
2016-10-31,ASDA STORE,133.78,Children and Young People-Childrens Care Services
2016-11-04,ASDA STORE,68.00,Children and Young People-Childrens Care Services
2016-11-04,ASDA STORE,9.17,Children and Young People-Childrens Care Services
2016-11-18,ASDA STORE,13.80,Children and Young People-Childrens Care Services
2016-11-05,ASDA STORE,49.09,Children and Young People-Childrens Care Services
2016-10-28,ASDA STORE,33.33,Children and Young People-Childrens Care Services
2016-10-28,ASDA STORE,15.77,Children and Young People-Childrens Care Services
2016-10-05,ASDA STORE,50.39,Children and Young People-Childrens Care Services
2016-10-14,ASDA STORE,3.33,Children and Young People-Childrens Care Services
2016-09-11,ASDA STORE,4.92,Children and Young People-Childrens Care Services
2016-09-20,ASDA STORE,65.31,Children and Young People-Childrens Care Services
2016-09-26,ASDA STORE,19.62,Children and Young People-Childrens Care Services
2016-09-26,ASDA STORE,3.75,Children and Young People-Childrens Care Services
2016-09-08,ASDA STORE,53.25,Children and Young People-Childrens Care Services
2016-09-08,ASDA STORE,6.57,Children and Young People-Childrens Care Services
2016-09-10,ASDA STORE,8.33,Children and Young People-Childrens Care Services
2016-09-25,ASDA STORE,30.47,Children and Young People-Childrens Care Services
2016-09-25,ASDA STORE,4.16,Children and Young People-Childrens Care Services
2016-11-15,ASDA STORE,86.67,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-15,ASDA STORE,16.46,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-25,ASDA STORE,171.85,Communities & Service Support-Customer Services and Communications
2016-11-01,ASDA STORES,77.03,Children and Young People-Childrens Care Services
2016-11-08,ASDA SUPERSTORE,27.00,Children and Young People-Childrens Care Services
2016-11-08,ASDA SUPERSTORE,18.67,Children and Young People-Childrens Care Services
2016-05-20,AXMINSTER.CO.UK,79.90,"Adults, Health and Social Care-Adult Health & Social Care"
2016-05-20,AXMINSTER.CO.UK,35.10,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-18,Amazon Svcs Europe SAR,13.33,Children and Young People-Childrens Care Services
2016-10-17,Amazon Svcs Europe SAR,59.21,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-24,Amazon Svcs Europe SAR,59.21,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-05,Amazon Svcs Europe SAR,44.04,Children and Young People-Childrens Services Unit
2016-10-02,Amazon Svcs Europe SAR,2.49,Communities & Service Support-Libraries Info & Tourism
2016-10-17,Amazon UK Marketplace,172.50,Economy and Environment-Highways and Engineering Services
2016-10-13,Amazon UK Marketplace,11.81,Communities & Service Support-Customer Services and Communications
2016-10-07,Amazon UK Marketplace,7.94,Children and Young People-Childrens Care Services
2016-09-22,Amazon UK Marketplace,99.98,Communities & Service Support-Customer Services and Communications
2016-09-22,Amazon UK Marketplace,94.16,Communities & Service Support-Customer Services and Communications
2016-09-23,Amazon UK Marketplace,3.57,Communities & Service Support-Sport & Leisure Management DSO
2016-09-23,Amazon UK Marketplace,14.56,Communities & Service Support-Sport & Leisure Management DSO
2016-08-06,Amazon UK Marketplace,156.64,Communities & Service Support-Customer Services and Communications
2016-08-07,Amazon UK Marketplace,93.32,Communities & Service Support-Customer Services and Communications
2016-08-08,Amazon UK Marketplace,55.82,Communities & Service Support-Customer Services and Communications
2016-08-08,Amazon UK Marketplace,65.83,Communities & Service Support-Customer Services and Communications
2016-08-04,Amazon UK Marketplace,17.48,Communities & Service Support-Sport & Leisure Management DSO
2016-08-19,Amazon UK Marketplace,14.41,Communities & Service Support-Sport & Leisure Management DSO
2016-08-19,Amazon UK Marketplace,53.70,Communities & Service Support-Sport & Leisure Management DSO
2016-09-28,Amazon UK Marketplace,51.92,Children and Young People-Childrens Services Unit
2016-10-12,Amazon UK Marketplace,2.32,Children and Young People-Schools and Children's Services - Non-School
2016-10-12,Amazon UK Marketplace,4.66,Children and Young People-Schools and Children's Services - Non-School
2016-10-13,Amazon UK Marketplace,2.48,Children and Young People-Schools and Children's Services - Non-School
2016-09-09,Amazon UK Marketplace,3.48,Children and Young People-Schools and Children's Services - Non-School
2016-10-17,Amazon UK Marketplace,1.55,Children and Young People-Childrens Care Services
2016-10-18,Amazon UK Marketplace,4.43,Children and Young People-Childrens Care Services
2016-09-13,Amazon UK Marketplace,14.48,Communities & Service Support-Recreation & Support
2016-09-14,Amazon UK Marketplace,7.38,Communities & Service Support-Recreation & Support
2016-09-14,Amazon UK Marketplace,28.57,Communities & Service Support-Recreation & Support
2016-09-15,Amazon UK Marketplace,4.74,Communities & Service Support-Recreation & Support
2016-09-19,Amazon UK Marketplace,7.98,Communities & Service Support-Recreation & Support
2016-09-27,Amazon UK Marketplace,6.95,Communities & Service Support-Recreation & Support
2016-10-12,Amazon UK Marketplace,73.72,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-03,Amazon UK Marketplace,3.29,Economy and Environment-Highways and Engineering Services
2016-10-03,Amazon UK Marketplace,38.10,Economy and Environment-Highways and Engineering Services
2016-10-04,Amazon UK Marketplace,3.25,Economy and Environment-Highways and Engineering Services
2016-10-13,Amazon UK Marketplace,15.20,Economy and Environment-Highways and Engineering Services
2016-09-21,Amazon UK Marketplace,1.70,Communities & Service Support-Sport & Leisure Management DSO
2016-04-06,Amazon UK Marketplace,4.79,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-06,Amazon UK Marketplace,4.90,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-07,Amazon UK Marketplace,2.99,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-07,Amazon UK Marketplace,6.60,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-07,Amazon UK Marketplace,6.38,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-30,Amazon UK Marketplace,14.75,Communities & Service Support-Libraries Info & Tourism
2016-09-05,Amazon UK Marketplace,5.70,Communities & Service Support-Libraries Info & Tourism
2016-09-06,Amazon UK Marketplace,9.60,Communities & Service Support-Libraries Info & Tourism
2016-09-07,Amazon UK Marketplace,24.25,Communities & Service Support-Libraries Info & Tourism
2016-09-07,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-09-07,Amazon UK Marketplace,3.44,Communities & Service Support-Libraries Info & Tourism
2016-09-08,Amazon UK Marketplace,7.11,Communities & Service Support-Libraries Info & Tourism
2016-09-19,Amazon UK Marketplace,8.28,Communities & Service Support-Libraries Info & Tourism
2016-09-20,Amazon UK Marketplace,3.03,Communities & Service Support-Libraries Info & Tourism
2016-09-20,Amazon UK Marketplace,20.64,Communities & Service Support-Libraries Info & Tourism
2016-09-23,Amazon UK Marketplace,28.98,Communities & Service Support-Libraries Info & Tourism
2016-09-27,Amazon UK Marketplace,27.80,Communities & Service Support-Libraries Info & Tourism
2016-09-14,Amazon UK Marketplace,2.69,Children and Young People-Childrens Care Services
2016-09-15,Amazon UK Marketplace,5.88,Children and Young People-Childrens Care Services
2016-09-15,Amazon UK Marketplace,2.87,Children and Young People-Childrens Care Services
2016-09-19,Amazon UK Marketplace,8.50,Children and Young People-Childrens Care Services
2016-10-16,Amazon UK Marketplace,27.89,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-27,Amazon UK Marketplace,19.48,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-05,Amazon UK Marketplace,26.77,Children and Young People-Childrens Services Unit
2016-10-05,Amazon UK Marketplace,6.49,Children and Young People-Childrens Services Unit
2016-10-06,Amazon UK Marketplace,5.99,Children and Young People-Childrens Services Unit
2016-10-07,Amazon UK Marketplace,1.65,Children and Young People-Childrens Services Unit
2016-10-07,Amazon UK Marketplace,2.94,Children and Young People-Childrens Services Unit
2016-10-09,Amazon UK Marketplace,34.30,Children and Young People-Childrens Services Unit
2016-10-11,Amazon UK Marketplace,29.44,Children and Young People-Childrens Services Unit
2016-10-20,Amazon UK Marketplace,8.83,Communities & Service Support-Libraries Info & Tourism
2016-10-20,Amazon UK Marketplace,32.30,Communities & Service Support-Libraries Info & Tourism
2016-10-20,Amazon UK Marketplace,7.62,Communities & Service Support-Libraries Info & Tourism
2016-10-13,Amazon UK Marketplace,6.65,Communities & Service Support-Museums & Arts
2016-09-29,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-09-29,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-09-29,Amazon UK Marketplace,5.62,Communities & Service Support-Libraries Info & Tourism
2016-09-29,Amazon UK Marketplace,5.62,Communities & Service Support-Libraries Info & Tourism
2016-09-29,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-09-29,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-09-29,Amazon UK Marketplace,38.79,Communities & Service Support-Libraries Info & Tourism
2016-09-30,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-09-30,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-09-30,Amazon UK Marketplace,8.43,Communities & Service Support-Libraries Info & Tourism
2016-10-01,Amazon UK Marketplace,43.74,Communities & Service Support-Libraries Info & Tourism
2016-10-03,Amazon UK Marketplace,7.30,Communities & Service Support-Libraries Info & Tourism
2016-10-09,Amazon UK Marketplace,36.99,Communities & Service Support-Libraries Info & Tourism
2016-10-10,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-10-12,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-10-12,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-10-12,Amazon UK Marketplace,37.90,Communities & Service Support-Libraries Info & Tourism
2016-10-17,Amazon UK Marketplace,11.95,Communities & Service Support-Libraries Info & Tourism
2016-10-17,Amazon UK Marketplace,17.81,Communities & Service Support-Libraries Info & Tourism
2016-10-25,Amazon UK Marketplace,8.68,Communities & Service Support-Libraries Info & Tourism
2016-10-25,Amazon UK Marketplace,11.79,Communities & Service Support-Libraries Info & Tourism
2016-10-25,Amazon UK Marketplace,38.10,Communities & Service Support-Libraries Info & Tourism
2016-10-26,Amazon UK Marketplace,13.61,Communities & Service Support-Libraries Info & Tourism
2016-10-26,Amazon UK Marketplace,24.79,Communities & Service Support-Libraries Info & Tourism
2016-10-26,Amazon UK Marketplace,60.55,Communities & Service Support-Libraries Info & Tourism
2016-10-27,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-08-10,Amazon UK Marketplace,15.72,Children and Young People-Childrens Care Services
2016-10-27,Amazon UK Marketplace,2.87,Children and Young People-Childrens Care Services
2016-09-30,Amazon UK Marketplace,4.90,Communities & Service Support-Libraries Info & Tourism
2016-09-30,Amazon UK Marketplace,6.99,Communities & Service Support-Libraries Info & Tourism
2016-10-11,Amazon UK Marketplace,7.65,Communities & Service Support-Libraries Info & Tourism
2016-10-17,Amazon UK Marketplace,38.05,Communities & Service Support-Libraries Info & Tourism
2016-10-19,Amazon UK Marketplace,5.99,Communities & Service Support-Libraries Info & Tourism
2016-10-26,Amazon UK Marketplace,13.09,Communities & Service Support-Libraries Info & Tourism
2016-10-26,Amazon UK Marketplace,5.64,Communities & Service Support-Libraries Info & Tourism
2016-10-26,Amazon UK Marketplace,11.13,Communities & Service Support-Libraries Info & Tourism
2016-10-07,Amazon UK Marketplace,48.71,Children and Young People-Childrens Care Services
2016-10-08,Amazon UK Marketplace,16.75,Children and Young People-Childrens Care Services
2016-10-20,Amazon UK Marketplace,116.58,Communities & Service Support-Customer Services and Communications
2016-10-21,Amazon UK Marketplace,2.29,Communities & Service Support-Customer Services and Communications
2016-09-07,Amazon UK Marketplace,12.52,Deputy Chief Executive-ICT Services
2016-09-16,Amazon UK Marketplace,20.97,Deputy Chief Executive-ICT Services
2016-09-21,Amazon UK Marketplace,13.98,Deputy Chief Executive-ICT Services
2016-09-29,Amazon UK Marketplace,5.22,Communities & Service Support-Libraries Info & Tourism
2016-09-30,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2016-10-04,Amazon UK Marketplace,6.04,Communities & Service Support-Libraries Info & Tourism
2016-11-08,Amazon UK Marketplace,5.95,Deputy Chief Executive-ICT Services
2016-11-16,Amazon UK Marketplace,190.00,Communities & Service Support-Customer Services and Communications
2016-10-31,Amazon UK Marketplace,15.08,Deputy Chief Executive-ICT Services
2016-08-01,Amazon UK Marketplace,56.58,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-11,Amazon UK Marketplace,2.99,Communities & Service Support-Customer Services and Communications
2016-03-30,Amazon UK Marketplace,15.98,Children and Young People-Childrens Services Unit
2016-03-30,Amazon UK Marketplace,98.57,Children and Young People-Childrens Services Unit
2016-03-30,Amazon UK Marketplace,86.59,Children and Young People-Childrens Services Unit
2016-04-03,Amazon UK Marketplace,8.73,Children and Young People-Childrens Services Unit
2016-04-03,Amazon UK Marketplace,14.78,Children and Young People-Childrens Services Unit
2016-04-04,Amazon UK Marketplace,7.99,Children and Young People-Childrens Services Unit
2016-04-26,Amazon UK Marketplace,15.56,Children and Young People-Childrens Services Unit
2016-08-04,Amazon UK Retail,64.99,Communities & Service Support-Customer Services and Communications
2016-10-20,Amazon UK Retail,16.98,Communities & Service Support-Libraries Info & Tourism
2016-10-12,Amazon UK Retail,40.98,"Adults, Health and Social Care-Adult Health & Social Care"
2016-09-20,Amazon UK Retail,27.48,Communities & Service Support-Sport & Leisure Management DSO
2016-09-02,Amazon UK Retail,11.98,Communities & Service Support-Libraries Info & Tourism
2016-09-02,Amazon UK Retail,26.67,Communities & Service Support-Libraries Info & Tourism
2016-09-13,Amazon UK Retail,49.20,Communities & Service Support-Libraries Info & Tourism
2016-09-22,Amazon UK Retail,8.99,Communities & Service Support-Libraries Info & Tourism
2016-09-22,Amazon UK Retail,9.99,Communities & Service Support-Libraries Info & Tourism
2016-09-22,Amazon UK Retail,11.00,Communities & Service Support-Libraries Info & Tourism
2016-09-23,Amazon UK Retail,1.00,Communities & Service Support-Libraries Info & Tourism
2016-09-27,Amazon UK Retail,25.94,Children and Young People-Childrens Care Services
2016-10-21,Amazon UK Retail,18.72,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-25,Amazon UK Retail,10.07,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-06,Amazon UK Retail,19.95,Children and Young People-Childrens Services Unit
2016-10-06,Amazon UK Retail,13.41,Children and Young People-Childrens Services Unit
2016-10-06,Amazon UK Retail,24.81,Children and Young People-Childrens Services Unit
2016-10-06,Amazon UK Retail,12.99,Communities & Service Support-Libraries Info & Tourism
2016-10-06,Amazon UK Retail,12.58,Communities & Service Support-Libraries Info & Tourism
2016-10-07,Amazon UK Retail,23.97,Communities & Service Support-Libraries Info & Tourism
2016-10-07,Amazon UK Retail,0.91,Communities & Service Support-Libraries Info & Tourism
2016-10-11,Amazon UK Retail,86.70,Communities & Service Support-Libraries Info & Tourism
2016-10-12,Amazon UK Retail,21.32,Communities & Service Support-Libraries Info & Tourism
2016-10-16,Amazon UK Retail,12.99,Communities & Service Support-Libraries Info & Tourism
2016-10-21,Amazon UK Retail,14.99,Communities & Service Support-Libraries Info & Tourism
2016-10-26,Amazon UK Retail,14.99,Communities & Service Support-Libraries Info & Tourism
2016-08-09,Amazon UK Retail,12.49,Children and Young People-Childrens Care Services
2016-10-10,Amazon UK Retail,25.71,Communities & Service Support-Libraries Info & Tourism
2016-10-26,Amazon UK Retail,47.94,Communities & Service Support-Libraries Info & Tourism
2016-09-29,Amazon UK Retail,27.31,Communities & Service Support-Customer Services and Communications
2016-10-07,Amazon UK Retail,18.32,Communities & Service Support-Customer Services and Communications
2016-03-30,Amazon UK Retail,117.28,Children and Young People-Childrens Services Unit
2016-09-26,B & M RETAIL,3.32,Children and Young People-Childrens Care Services
2016-09-29,B & M RETAIL,24.17,Children and Young People-Childrens Care Services
2016-08-19,B & Q 1371,30.61,Communities & Service Support-Sport & Leisure Management DSO
2016-09-29,B & Q 1371,4.17,Children and Young People-Childrens Care Services
2016-09-29,B & Q 1371,10.00,Children and Young People-Childrens Care Services
2016-10-25,B & Q 1371,11.17,Children and Young People-Schools and Children's Services - Non-School
2016-09-15,B & Q 1371,29.57,Communities & Service Support-Recreation & Support
2016-10-19,B & Q 1371,11.17,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-20,B & Q 1371,12.42,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-20,B & Q 1371,52.50,"Adults, Health and Social Care-Adult Health & Social Care"
2016-08-09,B & Q 1371,26.67,Economy and Environment-Housing Services
2016-10-06,B & Q 1371,33.01,Children and Young People-Schools and Children's Services - Non-School
2016-11-03,B & Q 1371,18.47,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-01,B & Q 1371,84.47,Children and Young People-Childrens Care Services
2016-11-03,B & Q 1371,19.01,Children and Young People-Childrens Care Services
2016-10-27,B & Q 1371,37.26,Communities & Service Support-Sport & Leisure Management DSO
