Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2017-03-10,39.96,Communities & Service Support-Museums & Arts,123 REG R/T,,
2017-03-06,5.12,Children and Young People-Schools and Children's Services - Non-School,3 TIER CAKES,,
2017-03-02,5.21,Children and Young People-Childrens Care Services,43032170 COSTA COFFEE,,
2017-03-14,5.21,Children and Young People-Childrens Care Services,43032170 COSTA COFFEE,,
2017-03-07,6.15,Children and Young People-Childrens Care Services,43035580 COSTA COFFEE,,
2017-03-06,5.67,Children and Young People-Childrens Care Services,43036255 COSTA COFFEE,,
2017-03-20,7.90,Children and Young People-Childrens Care Services,43036255 COSTA COFFEE,,
2017-02-10,6.45,Children and Young People-Schools and Children's Services - Non-School,43036255 COSTA COFFEE,,
2017-03-07,11.09,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2017-03-08,159.00,Economy and Environment-Housing Services,A ONE TOOL & FIXING LT,,
2017-03-08,23.43,Communities & Service Support-Community Safety & Support,A1 NOWAZ SUPERSTOR 82439,,
2017-03-04,10.42,Children and Young People-Schools and Children's Services - Non-School,AARDVARK ARCHERY,,
2017-02-20,149.99,Communities & Service Support-Customer Services and Communications,ADOBE SYSTEMS SOFTWARE,,
2017-03-20,149.99,Communities & Service Support-Customer Services and Communications,ADOBE SYSTEMS SOFTWARE,,
2017-03-20,8.33,Children and Young People-Schools and Children's Services - Non-School,ADRENALINE INTERNA,,
2017-03-22,19.12,Children and Young People-Schools and Children's Services - Non-School,ADRENALINE INTERNA,,
2017-03-19,7.92,Children and Young People-Childrens Care Services,ADVENTURE LEISURE LTD,,
2017-03-19,1.30,Children and Young People-Childrens Care Services,ADVENTURE LEISURE LTD,,
2017-03-09,173.75,Economy and Environment-Housing Services,AFZAL FOOD STORE,,
2017-03-11,18.47,Children and Young People-Childrens Care Services,AINLEY TOP,,
2017-02-21,6.50,Children and Young People-Childrens Care Services,ALBERT DOCK,,
2017-03-05,8.34,Communities & Service Support-Sport & Leisure Management DSO,ALDI,,
2017-03-01,1.50,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-03-01,17.36,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-03-01,7.05,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-03-01,6.70,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-03-01,6.36,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-03-06,10.41,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-03-08,20.93,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-03-08,25.28,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-03-15,23.29,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-03-20,14.73,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-03-20,35.22,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-03-22,7.30,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-03-22,9.64,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-03-22,11.58,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-02-28,20.56,"Adults, Health and Social Care-Adult Health & Social Care",ALDI,,
2017-03-07,24.30,"Adults, Health and Social Care-Adult Health & Social Care",ALDI,,
2017-03-07,2.83,"Adults, Health and Social Care-Adult Health & Social Care",ALDI,,
2017-03-14,22.08,"Adults, Health and Social Care-Adult Health & Social Care",ALDI,,
2017-03-14,7.41,"Adults, Health and Social Care-Adult Health & Social Care",ALDI,,
2017-03-14,5.25,"Adults, Health and Social Care-Adult Health & Social Care",ALDI,,
2017-03-21,31.40,"Adults, Health and Social Care-Adult Health & Social Care",ALDI,,
2017-02-06,11.41,Children and Young People-Childrens Services Unit,ALDI,,
2017-02-11,7.67,Children and Young People-Childrens Services Unit,ALDI,,
2017-02-01,60.04,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-02-01,16.42,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-02-09,60.47,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-02-24,66.49,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-12-31,54.26,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-01-25,49.98,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-11-29,61.58,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-12-09,45.67,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-12-22,21.59,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-11-10,60.16,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-10-26,18.50,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-10-26,9.36,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-08-26,4.25,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-08-27,51.76,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2016-09-26,31.94,Children and Young People-Schools and Children's Services - Non-School,ALDI,,
2017-02-16,16.97,Deputy Chief Executive-ICT Services,AMAZON UK RETAIL AMAZON.C,,
2017-02-11,50.27,Communities & Service Support-Customer Services and Communications,AMAZON UK RETAIL AMAZON.C,,
2017-02-13,128.32,Communities & Service Support-Customer Services and Communications,AMAZON UK RETAIL AMAZON.C,,
2017-02-06,33.11,Communities & Service Support-Sport & Leisure Management DSO,AMAZON UK RETAIL AMAZON.C,,
2017-03-19,8.76,Communities & Service Support-Recreation & Support,AMAZON UK RETAIL AMAZON.C,,
2017-03-19,4.05,Communities & Service Support-Recreation & Support,AMAZON UK RETAIL AMAZON.C,,
2017-03-09,49.99,Children and Young People-Schools and Children's Services - Non-School,AMAZON UK RETAIL AMAZON.C,,
2017-03-24,45.82,Children and Young People-Childrens Services Unit,AMAZON UK RETAIL AMAZON.C,,
2016-12-11,21.46,Children and Young People-Childrens Services Unit,AMAZON UK RETAIL AMAZON.C,,
2017-03-16,26.63,Economy and Environment-Regeneration,AMAZON UK RETAIL AMAZON.C,,
2017-03-23,49.99,Economy and Environment-Planning & Building Control,AMAZON UK RETAIL AMAZON.C,,
2017-02-27,37.28,Communities & Service Support-Customer Services and Communications,AMAZON UK RETAIL AMAZON.C,,
2017-03-02,25.98,Children and Young People-Childrens Care Services,AMAZON UK RETAIL AMAZON.C,,
2017-02-02,8.52,Economy and Environment-Housing Services,AMAZON UK RETAIL AMAZON.C,,
2017-03-09,16.65,Communities & Service Support-Museums & Arts,AMAZON UK RETAIL AMAZON.C,,
2017-03-01,16.99,Communities & Service Support-Customer Services and Communications,AMAZON UK RETAIL AMAZON.C,,
2017-03-05,31.22,Children and Young People-Childrens Services Unit,AMAZON UK RETAIL AMAZON.C,,
2017-02-10,13.98,Children and Young People-Childrens Services Unit,AMAZON UK RETAIL AMAZON.C,,
2017-03-20,15.92,Children and Young People-Childrens Services Unit,AMAZON UK RETAIL AMAZON.C,,
2017-03-21,89.17,Children and Young People-Childrens Services Unit,AMAZON UK RETAIL AMAZON.C,,
2017-03-01,21.16,Children and Young People-Childrens Care Services,AMAZON UK RETAIL AMAZON.C,,
