Payment Date,Benificiary Name,Amount,Organisational Unit
2016-12-30,Amazon UK Marketplace,7.36,Communities & Service Support-Customer Services and Communications
2016-12-05,Amazon UK Marketplace,116.25,Communities & Service Support-Customer Services and Communications
2016-12-08,Amazon UK Marketplace,116.66,Communities & Service Support-Customer Services and Communications
2016-12-09,Amazon UK Marketplace,64.98,Communities & Service Support-Customer Services and Communications
2016-12-14,Amazon UK Marketplace,83.29,Communities & Service Support-Customer Services and Communications
2016-12-22,Amazon UK Marketplace,54.16,Communities & Service Support-Customer Services and Communications
2016-12-22,Amazon UK Marketplace,58.32,Communities & Service Support-Customer Services and Communications
2016-11-01,Amazon UK Marketplace,62.48,Communities & Service Support-Customer Services and Communications
2016-11-15,Amazon UK Marketplace,40.83,Communities & Service Support-Customer Services and Communications
2016-11-22,Amazon UK Marketplace,116.65,Communities & Service Support-Customer Services and Communications
2016-11-22,Amazon UK Marketplace,8.80,Communities & Service Support-Customer Services and Communications
2016-11-23,Amazon UK Marketplace,4.99,Communities & Service Support-Customer Services and Communications
2016-11-23,Amazon UK Marketplace,60.82,Communities & Service Support-Customer Services and Communications
2016-11-23,Amazon UK Marketplace,9.55,Communities & Service Support-Customer Services and Communications
2016-11-23,Amazon UK Marketplace,8.25,Communities & Service Support-Customer Services and Communications
2016-11-23,Amazon UK Marketplace,10.37,Communities & Service Support-Customer Services and Communications
2016-11-23,Amazon UK Marketplace,49.99,Communities & Service Support-Customer Services and Communications
2016-11-23,Amazon UK Marketplace,58.32,Communities & Service Support-Customer Services and Communications
2016-11-23,Amazon UK Marketplace,116.66,Communities & Service Support-Customer Services and Communications
2016-11-23,Amazon UK Marketplace,95.82,Communities & Service Support-Customer Services and Communications
2017-01-11,Amazon UK Marketplace,32.94,Children and Young People-Childrens Care Services
2016-11-08,Amazon UK Marketplace,1.32,Children and Young People-Childrens Care Services
2016-11-08,Amazon UK Marketplace,2.49,Children and Young People-Childrens Care Services
2016-11-08,Amazon UK Marketplace,2.77,Children and Young People-Childrens Care Services
2016-11-09,Amazon UK Marketplace,5.82,Children and Young People-Childrens Care Services
2016-11-09,Amazon UK Marketplace,3.93,Children and Young People-Childrens Care Services
2016-11-12,Amazon UK Marketplace,19.16,Children and Young People-Childrens Care Services
2017-01-24,Amazon UK Marketplace,29.00,Children and Young People-Childrens Care Services
2017-01-25,Amazon UK Marketplace,8.18,Children and Young People-Childrens Care Services
2016-10-04,Amazon UK Marketplace,9.80,Children and Young People-Children and Young People's Serv - Central Depts.
2016-10-19,Amazon UK Marketplace,2.81,Children and Young People-Children and Young People's Serv - Central Depts.
2017-01-05,Amazon UK Marketplace,14.09,Communities & Service Support-Libraries Info & Tourism
2017-01-16,Amazon UK Marketplace,22.48,Communities & Service Support-Libraries Info & Tourism
2017-01-23,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2017-01-24,Amazon UK Marketplace,13.12,Communities & Service Support-Libraries Info & Tourism
2017-01-25,Amazon UK Marketplace,20.53,Communities & Service Support-Libraries Info & Tourism
2017-01-25,Amazon UK Marketplace,7.79,Communities & Service Support-Libraries Info & Tourism
2017-01-04,Amazon UK Marketplace,70.62,"Adults, Health and Social Care-Adult Health & Social Care"
2017-01-05,Amazon UK Marketplace,2.06,"Adults, Health and Social Care-Adult Health & Social Care"
2017-01-07,Amazon UK Marketplace,22.48,"Adults, Health and Social Care-Adult Health & Social Care"
2017-01-25,Amazon UK Marketplace,75.90,Chief Executive's Office-Public Health
2017-01-17,Amazon UK Marketplace,10.70,Children and Young People-Childrens Care Services
2017-01-13,Amazon UK Marketplace,32.32,Children and Young People-Schools and Children's Services - Non-School
2017-01-16,Amazon UK Marketplace,11.96,Children and Young People-Schools and Children's Services - Non-School
2017-01-05,Amazon UK Marketplace,4.05,Communities & Service Support-Museums & Arts
2017-01-06,Amazon UK Marketplace,5.80,Communities & Service Support-Museums & Arts
2017-01-06,Amazon UK Marketplace,25.32,Communities & Service Support-Museums & Arts
2017-01-18,Amazon UK Marketplace,20.94,Communities & Service Support-Museums & Arts
2017-01-23,Amazon UK Marketplace,8.78,Communities & Service Support-Museums & Arts
2017-01-24,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2017-01-05,Amazon UK Marketplace,10.30,Communities & Service Support-Recreation & Support
2017-01-18,Amazon UK Marketplace,11.32,Communities & Service Support-Recreation & Support
2017-01-10,Amazon UK Marketplace,238.97,Economy and Environment-Housing Services
2017-01-10,Amazon UK Marketplace,28.75,Economy and Environment-Housing Services
2017-01-19,Amazon UK Marketplace,11.94,Economy and Environment-Highways and Engineering Services
2017-01-20,Amazon UK Marketplace,18.23,Economy and Environment-Highways and Engineering Services
2017-01-24,Amazon UK Marketplace,14.40,Economy and Environment-Highways and Engineering Services
2016-12-18,Amazon UK Marketplace,35.99,Children and Young People-Childrens Care Services
2016-09-07,Amazon UK Marketplace,1.74,Communities & Service Support-Sport & Leisure Management DSO
2016-09-08,Amazon UK Marketplace,14.30,Communities & Service Support-Sport & Leisure Management DSO
2017-01-24,Amazon UK Marketplace,13.95,Communities & Service Support-Sport & Leisure Management DSO
2017-01-09,Amazon UK Marketplace,21.98,Deputy Chief Executive-ICT Services
2017-01-10,Amazon UK Marketplace,16.48,Deputy Chief Executive-ICT Services
2017-01-06,Amazon UK Marketplace,6.64,Communities & Service Support-Museums & Arts
2017-01-09,Amazon UK Marketplace,3.66,Communities & Service Support-Museums & Arts
2017-01-15,Amazon UK Marketplace,3.17,Communities & Service Support-Museums & Arts
2017-01-26,Amazon UK Marketplace,3.70,Communities & Service Support-Sport & Leisure Management DSO
2016-12-28,Amazon UK Marketplace,89.99,Communities & Service Support-Customer Services and Communications
2017-02-02,Amazon UK Marketplace,7.49,Children and Young People-Children and Young People's Serv - Central Depts.
2017-01-27,Amazon UK Marketplace,39.77,Communities & Service Support-Sport & Leisure Management DSO
2017-01-30,Amazon UK Marketplace,4.55,Communities & Service Support-Sport & Leisure Management DSO
2017-02-03,Amazon UK Marketplace,23.10,Children and Young People-Childrens Care Services
2016-06-30,Amazon UK Marketplace,17.74,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-23,Amazon UK Retail,87.28,Communities & Service Support-Customer Services and Communications
2017-01-24,Amazon UK Retail,44.75,Children and Young People-Childrens Care Services
2016-11-30,Amazon UK Retail,12.86,Children and Young People-Childrens Care Services
2016-12-30,Amazon UK Retail,16.85,Children and Young People-Childrens Care Services
2016-10-03,Amazon UK Retail,49.99,Children and Young People-Children and Young People's Serv - Central Depts.
2016-09-15,Amazon UK Retail,6.30,Communities & Service Support-Libraries Info & Tourism
2016-09-20,Amazon UK Retail,6.30,Communities & Service Support-Libraries Info & Tourism
2017-01-03,Amazon UK Retail,19.96,Communities & Service Support-Libraries Info & Tourism
2017-01-06,Amazon UK Retail,4.99,Communities & Service Support-Libraries Info & Tourism
2017-01-09,Amazon UK Retail,4.04,Communities & Service Support-Libraries Info & Tourism
2017-01-09,Amazon UK Retail,16.98,Communities & Service Support-Libraries Info & Tourism
2017-01-22,Amazon UK Retail,42.58,Communities & Service Support-Libraries Info & Tourism
2016-04-26,Amazon UK Retail,23.00,Economy and Environment-Corporate Asset and Facilities Management
2017-01-19,Amazon UK Retail,9.46,Communities & Service Support-Museums & Arts
2017-01-24,Amazon UK Retail,10.98,Communities & Service Support-Libraries Info & Tourism
2017-01-26,Amazon UK Retail,18.40,Communities & Service Support-Libraries Info & Tourism
2017-01-24,Amazon UK Retail,61.32,Communities & Service Support-Museums & Arts
2017-01-25,Audible Ltd,7.99,Communities & Service Support-Customer Services and Communications
2016-11-03,B & M RETAIL,5.80,Children and Young People-Childrens Care Services
2016-11-03,B & M RETAIL,0.82,Children and Young People-Childrens Care Services
2016-09-27,B & M RETAIL,5.95,Children and Young People-Childrens Care Services
2017-01-21,B & M RETAIL,12.27,Children and Young People-Childrens Care Services
2016-10-19,B & M RETAIL,0.82,Children and Young People-Childrens Care Services
2016-11-21,B & M RETAIL,15.84,Children and Young People-Childrens Care Services
2016-11-21,B & M RETAIL,13.71,Children and Young People-Childrens Care Services
2016-11-21,B & M RETAIL,15.78,Children and Young People-Childrens Care Services
2017-01-16,B & Q 1371,5.10,Children and Young People-Childrens Care Services
2017-01-04,B & Q 1371,37.50,"Adults, Health and Social Care-Adult Health & Social Care"
2016-10-11,B & Q 1371,15.00,Children and Young People-Children and Young People's Serv - Central Depts.
2016-12-20,B & Q 1371,24.17,Communities & Service Support-Safer Cleaner Greener
2016-10-10,B & Q 1371,35.42,Communities & Service Support-Safer Cleaner Greener
2016-10-31,B & Q 1371,9.18,Economy and Environment-Corporate Asset and Facilities Management
2016-11-03,B & Q 1371,44.10,Communities & Service Support-Libraries Info & Tourism
2017-01-03,B & Q 1371,67.15,Communities & Service Support-Sport & Countryside
2017-01-04,B & Q 1371,37.05,Communities & Service Support-Sport & Countryside
2017-02-13,B & Q 1371,128.33,"Adults, Health and Social Care-Adult Health & Social Care"
2017-02-14,B & Q 1371,3.00,Children and Young People-Childrens Care Services
2017-01-31,B & Q 1371,39.07,Communities & Service Support-Sport & Leisure Management DSO
2017-02-09,B & Q 1371,25.91,Communities & Service Support-Sport & Leisure Management DSO
2017-01-05,B & Q 1371,15.12,Communities & Service Support-Safer Cleaner Greener
2016-12-02,B & Q 1371,3.54,Children and Young People-Childrens Care Services
2016-04-07,B AND Q 1371,20.00,Economy and Environment-Corporate Asset and Facilities Management
2016-04-21,B AND Q 1371,18.93,Communities & Service Support-Libraries Info & Tourism
2016-04-25,B AND Q 1371,4.61,Economy and Environment-Corporate Asset and Facilities Management
2017-01-19,B&M RETAIL LTD,6.22,Children and Young People-Childrens Care Services
2016-11-30,B&M RETAIL LTD,6.03,Communities & Service Support-Sport & Leisure Management DSO
2016-12-02,B&M RETAIL LTD,8.87,Communities & Service Support-Sport & Leisure Management DSO
2016-12-13,B&M RETAIL LTD,6.66,Communities & Service Support-Sport & Leisure Management DSO
2016-11-16,B&M RETAIL LTD,66.63,Communities & Service Support-Sport & Leisure Management DSO
2017-01-24,B&M RETAIL LTD,13.30,Economy and Environment-Housing Services
2016-12-07,B&M RETAIL LTD,11.26,Children and Young People-Childrens Care Services
2016-12-08,B&M RETAIL LTD,4.86,Children and Young People-Childrens Care Services
2016-12-16,B&M RETAIL LTD,10.27,Children and Young People-Childrens Care Services
2016-12-03,B&M RETAIL LTD,14.83,Children and Young People-Childrens Care Services
2016-09-14,B&M RETAIL LTD,6.26,Communities & Service Support-Sport & Leisure Management DSO
2016-11-29,B&M RETAIL LTD,10.04,Communities & Service Support-Safer Cleaner Greener
2016-12-19,B&M RETAIL LTD,23.29,Children and Young People-Childrens Care Services
2016-10-24,BANSON TOOL HIRE LTD,83.33,Communities & Service Support-Safer Cleaner Greener
2016-10-25,BANSON TOOL HIRE LTD,53.33,Communities & Service Support-Safer Cleaner Greener
2017-01-24,BANSON TOOL HIRE LTD,18.35,Communities & Service Support-Recreation & Support
2017-01-05,BAPP INDUSTRIAL SU,35.00,Communities & Service Support-Recreation & Support
2016-11-01,BAPP INDUSTRIAL SU,7.50,Communities & Service Support-Safer Cleaner Greener
2016-11-02,BAPP INDUSTRIAL SU,4.17,Communities & Service Support-Safer Cleaner Greener
2016-10-10,BAPP INDUSTRIAL SU,4.60,Communities & Service Support-Safer Cleaner Greener
2016-10-10,BAPP INDUSTRIAL SU,12.50,Communities & Service Support-Safer Cleaner Greener
2017-01-17,BEST BEGINNINGS,24.00,Children and Young People-Childrens Services Unit
2017-01-23,BICTD,55.00,Children and Young People-Childrens Care Services
2017-01-19,BMBOOTXTILES.CO.UK,82.50,Children and Young People-Schools and Children's Services - Non-School
2017-01-19,BMBOOTXTILES.CO.UK,15.50,Children and Young People-Schools and Children's Services - Non-School
2016-11-23,BOOTS 0530,9.58,Children and Young People-Childrens Care Services
2016-12-20,BOOTS 5072,143.05,Communities & Service Support-Sport & Leisure Management DSO
2016-11-06,BRADFORD-THEATRES,48.00,Children and Young People-Childrens Care Services
2016-12-23,BREWERS FAYRE 40521550,4.17,Children and Young People-Childrens Care Services
2017-01-19,BRITISH HEART FOUNDATI,95.83,"Adults, Health and Social Care-Adult Health & Social Care"
2016-12-22,BRITISH HEART FOUNDATI,265.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-20,BROOKES CLEANERS,21.67,Chief Executive's Office-Law & Administration Service
2017-01-06,BTME GROUP LTD,115.45,Communities & Service Support-Sport & Countryside
2016-03-31,C & S ELECTRICAL WHOLE,13.00,Economy and Environment-Corporate Asset and Facilities Management
2016-04-12,C & S ELECTRICAL WHOLE,7.95,"Adults, Health and Social Care-Adult Health & Social Care"
2017-01-24,CALDERDALE MBC,15.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-06-16,CALDERDALE MBC,35.00,Chief Executive's Office-Law & Administration Service
2017-01-26,CALDERDALE MBC,30.00,Economy and Environment-Housing Services
2016-12-03,CARD FACTORY,7.32,Children and Young People-Childrens Care Services
2017-01-05,CARD FACTORY,1.49,Communities & Service Support-Recreation & Support
2017-01-19,CARE IN BATHING LTD,35.00,"Adults, Health and Social Care-Adult Health & Social Care"
2016-12-01,CARPET MILL,116.67,Communities & Service Support-Customer Services and Communications
2016-12-02,CARPET MILL,129.17,Communities & Service Support-Customer Services and Communications
2016-12-07,CARPET MILL,116.67,Communities & Service Support-Customer Services and Communications
2016-12-07,CARPET MILL,133.33,Communities & Service Support-Customer Services and Communications
2016-12-12,CARPET MILL,116.67,Communities & Service Support-Customer Services and Communications
2016-12-12,CARPET MILL,116.67,Communities & Service Support-Customer Services and Communications
2016-12-19,CARPET MILL,116.67,Communities & Service Support-Customer Services and Communications
2016-11-07,CARPET MILL,116.67,Communities & Service Support-Customer Services and Communications
2016-11-14,CARPET MILL,116.67,Communities & Service Support-Customer Services and Communications
2016-11-23,CARPET MILL,116.67,Communities & Service Support-Customer Services and Communications
2016-09-29,CARPET MILL,116.67,Communities & Service Support-Customer Services and Communications
2016-10-07,CARPET MILL,100.00,Communities & Service Support-Customer Services and Communications
2016-10-12,CARPET MILL,93.33,Communities & Service Support-Customer Services and Communications
2016-10-17,CARPET MILL,116.67,Communities & Service Support-Customer Services and Communications
2017-01-27,CARPET MILL,135.83,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-20,CEDAR COURT HARROGATE,65.83,Chief Executive's Office-Other Services
2016-12-19,CEX,14.25,Children and Young People-Childrens Care Services
2017-01-28,CEX,10.00,Children and Young People-Childrens Care Services
2016-11-17,CGC EVENTS 19,31.98,Communities & Service Support-Libraries Info & Tourism
2017-01-03,CHARLES WATSON (IRON),21.38,"Adults, Health and Social Care-Adult Health & Social Care"
2017-01-24,CHARLES WATSON (IRON),28.66,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-08,CHARLES WATSON (IRON),4.05,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-10,CHARLES WATSON (IRON),10.82,"Adults, Health and Social Care-Adult Health & Social Care"
2016-11-23,CHARLES WATSON (IRON),3.97,"Adults, Health and Social Care-Adult Health & Social Care"
2016-04-11,CHARLES WATSON (IRON),2.63,Economy and Environment-Corporate Asset and Facilities Management
2016-04-13,CHARLES WATSON (IRON),2.60,Communities & Service Support-Sport & Leisure Management DSO
2016-04-14,CHARLES WATSON (IRON),20.83,Communities & Service Support-Sport & Leisure Management DSO
2016-04-14,CHARLES WATSON (IRON),62.49,Communities & Service Support-Sport & Leisure Management DSO
