Payment Date,Benificiary Name,Amount,Organisational Unit
2018-05-21,AMAZON EU AMAZON.CO.UK,2.98,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-03-31,AMAZON EU AMAZON.CO.UK,10.98,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-17,AMAZON SVCS EU-UK AMAZON.,13.90,Communities & Service Support (obsolete)-Recreation & Support
2018-04-07,AMAZON SVCS EU-UK AMAZON.,26.73,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-04-20,AMAZON SVCS EU-UK AMAZON.,3.41,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-04-20,AMAZON SVCS EU-UK AMAZON.,3.41,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-04-20,AMAZON SVCS EU-UK AMAZON.,18.37,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-04-25,AMAZON SVCS EU-UK AMAZON.,16.04,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-04-25,AMAZON SVCS EU-UK AMAZON.,15.98,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-04-12,AMAZON SVCS EU-UK AMAZON.,4.50,Children and Young People (obsolete)-Childrens Care Services
2018-04-26,AMAZON SVCS EU-UK AMAZON.,8.98,Communities & Service Support (obsolete)-Museums & Arts
2018-04-03,AMAZON SVCS EU-UK AMAZON.,9.47,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-04,AMAZON SVCS EU-UK AMAZON.,20.68,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-05,AMAZON SVCS EU-UK AMAZON.,25.79,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-07,AMAZON SVCS EU-UK AMAZON.,3.18,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-09,AMAZON SVCS EU-UK AMAZON.,20.59,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-12,AMAZON SVCS EU-UK AMAZON.,23.65,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-12,AMAZON SVCS EU-UK AMAZON.,12.41,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-19,AMAZON SVCS EU-UK AMAZON.,9.79,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-19,AMAZON SVCS EU-UK AMAZON.,10.79,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-20,AMAZON SVCS EU-UK AMAZON.,9.85,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-09,AMAZON SVCS EU-UK AMAZON.,4.98,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-04-10,AMAZON SVCS EU-UK AMAZON.,9.99,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-05-20,AMAZON SVCS EU-UK AMAZON.,5.49,Communities & Service Support (obsolete)-Recreation & Support
2018-05-24,AMAZON SVCS EU-UK AMAZON.,10.37,Communities & Service Support (obsolete)-Recreation & Support
2018-03-29,AMAZON SVCS EU-UK AMAZON.,141.65,Communities & Service Support (obsolete)-Customer Services and Communications
2018-03-29,AMAZON SVCS EU-UK AMAZON.,2.81,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-03,AMAZON SVCS EU-UK AMAZON.,5.56,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-19,AMAZON SVCS EU-UK AMAZON.,4.93,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-23,AMAZON SVCS EU-UK AMAZON.,9.37,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-25,AMAZON SVCS EU-UK AMAZON.,5.78,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-26,AMAZON SVCS EU-UK AMAZON.,10.93,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-06-19,AMAZON SVCS EU-UK AMAZON.,6.11,Children and Young People (obsolete)-Childrens Care Services
2018-05-29,AMAZON SVCS EU-UK AMAZON.,33.32,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-05-31,AMAZON SVCS EU-UK AMAZON.,46.58,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-06-20,AMAZON SVCS EU-UK AMAZON.,8.70,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-06-06,AMAZON SVCS EU-UK AMAZON.,19.98,Deputy Chief Executive (obsolete)-Executives Management
2018-05-22,AMAZON SVCS EU-UK AMAZON.,21.68,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-05-22,AMAZON SVCS EU-UK AMAZON.,35.90,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-04-27,AMAZON SVCS EU-UK AMAZON.,8.32,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2017-05-18,AMAZON UK RETAIL AMAZON.C,9.78,Economy and Environment (obsolete)-Housing Services
2018-05-10,AMFBOWLING.CO.UK,11.32,Children and Young People (obsolete)-Childrens Care Services
2018-06-13,AMZ*iLifesmart UK,79.98,Children and Young People (obsolete)-Childrens Care Services
2018-05-14,AMZ*moviemars-uk,13.72,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-29,ANCESTRY.CO.UK,10.95,Communities & Service Support (obsolete)-Customer Services and Communications
2018-03-29,ANCESTRY.CO.UK,10.95,Communities & Service Support (obsolete)-Customer Services and Communications
2018-05-29,ANCESTRY.CO.UK,10.95,Communities & Service Support (obsolete)-Customer Services and Communications
2018-05-15,ANDREW PAGE,23.90,Communities & Service Support (obsolete)-Safer Cleaner Greener
2018-05-21,ANDREW PAGE,7.41,Communities & Service Support (obsolete)-Safer Cleaner Greener
2018-04-12,ANDREW PAGE,57.00,Communities & Service Support (obsolete)-Safer Cleaner Greener
2018-04-26,ANDREW PAGE,26.39,Communities & Service Support (obsolete)-Safer Cleaner Greener
2018-03-29,AO RETAIL LIMITED,232.50,Communities & Service Support (obsolete)-Customer Services and Communications
2018-03-29,AO RETAIL LIMITED,149.17,Communities & Service Support (obsolete)-Customer Services and Communications
2018-05-09,APPLIANCE WORLD,304.17,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-02-14,ARCO LTD,25.94,Deputy Chief Executive (obsolete)-Human Resources
2018-06-15,ARCO LTD,108.21,Communities & Service Support (obsolete)-Recreation & Support
2018-05-11,ARGOS LTD,70.40,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-04-05,ARGOS LTD,249.99,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-04-25,ARGOS LTD,124.99,Children and Young People (obsolete)-Childrens Care Services
2017-05-17,ARGOS LTD,69.15,Economy and Environment (obsolete)-Housing Services
2018-04-24,ARGOS LTD,66.63,Communities & Service Support (obsolete)-Safer Cleaner Greener
2018-04-10,ARGOS LTD,66.65,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-10,ARGOS LTD,33.32,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-30,ARGOS LTD,109.98,Children and Young People (obsolete)-Childrens Care Services
2018-03-28,ARGOS LTD,34.96,Children and Young People (obsolete)-Childrens Care Services
2017-01-03,ARGOS RETAIL GROUP,45.82,Economy and Environment (obsolete)-Housing Services
2017-01-03,ARGOS RETAIL GROUP,17.44,Economy and Environment (obsolete)-Housing Services
2017-01-06,ARGOS RETAIL GROUP,116.62,Economy and Environment (obsolete)-Housing Services
2017-01-11,ARGOS RETAIL GROUP,36.59,Economy and Environment (obsolete)-Housing Services
2017-01-13,ARGOS RETAIL GROUP,128.25,Economy and Environment (obsolete)-Housing Services
2018-06-26,ARGOS RETAIL GROUP,16.64,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2017-02-22,ASDA GEORGE COM LEEDS,124.72,Economy and Environment (obsolete)-Housing Services
2018-05-08,ASDA STORE,135.00,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-05-24,ASDA STORE,29.17,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-05-16,ASDA STORE,11.43,Children and Young People (obsolete)-Childrens Care Services
2018-05-14,ASDA STORE,167.37,Children and Young People (obsolete)-Childrens Care Services
2018-05-14,ASDA STORE,38.42,Children and Young People (obsolete)-Childrens Care Services
2018-05-23,ASDA STORE,3.45,Communities & Service Support (obsolete)-Museums & Arts
2018-05-07,ASDA STORE,64.37,Children and Young People (obsolete)-Childrens Care Services
2018-05-10,ASDA STORE,84.70,Children and Young People (obsolete)-Childrens Care Services
2018-04-29,ASDA STORE,1.46,Children and Young People (obsolete)-Childrens Care Services
2018-05-17,ASDA STORE,55.42,Children and Young People (obsolete)-Childrens Care Services
2018-04-27,ASDA STORE,10.57,Children and Young People (obsolete)-Childrens Care Services
2018-04-30,ASDA STORE,67.61,Children and Young People (obsolete)-Childrens Care Services
2018-05-18,ASDA STORE,10.00,Children and Young People (obsolete)-Childrens Care Services
2018-05-14,ASDA STORE,93.23,Children and Young People (obsolete)-Childrens Care Services
2018-05-18,ASDA STORE,83.46,Children and Young People (obsolete)-Childrens Care Services
2018-05-18,ASDA STORE,7.50,Children and Young People (obsolete)-Childrens Care Services
2018-05-22,ASDA STORE,10.00,Children and Young People (obsolete)-Childrens Care Services
2018-05-22,ASDA STORE,3.27,Children and Young People (obsolete)-Childrens Care Services
2018-05-23,ASDA STORE,8.32,Children and Young People (obsolete)-Childrens Care Services
2018-03-29,ASDA STORE,83.92,Children and Young People (obsolete)-Childrens Care Services
2018-04-24,ASDA STORE,20.83,Children and Young People (obsolete)-Childrens Care Services
2018-04-04,ASDA STORE,8.54,Children and Young People (obsolete)-Childrens Care Services
2018-04-25,ASDA STORE,20.45,Children and Young People (obsolete)-Childrens Care Services
2018-04-03,ASDA STORE,27.43,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-03-13,ASDA STORE,15.00,Economy and Environment (obsolete)-Housing Services
2017-06-19,ASDA STORE,10.32,Economy and Environment (obsolete)-Housing Services
2017-05-02,ASDA STORE,20.00,Economy and Environment (obsolete)-Housing Services
2017-01-17,ASDA STORE,38.80,Economy and Environment (obsolete)-Housing Services
2018-03-06,ASDA STORE,9.30,Communities & Service Support (obsolete)-Community Safety & Support
2018-03-07,ASDA STORE,24.22,Communities & Service Support (obsolete)-Community Safety & Support
2018-03-21,ASDA STORE,5.88,Communities & Service Support (obsolete)-Community Safety & Support
2018-03-21,ASDA STORE,3.40,Communities & Service Support (obsolete)-Community Safety & Support
2018-06-26,ASDA STORE,2.50,Children and Young People (obsolete)-Childrens Care Services
2018-06-09,ASDA STORE,28.18,Children and Young People (obsolete)-Childrens Care Services
2018-06-15,ASDA STORE,13.50,Children and Young People (obsolete)-Childrens Care Services
2018-06-08,ASDA STORE,47.35,Children and Young People (obsolete)-Childrens Care Services
2018-06-11,ASDA STORE,24.34,Children and Young People (obsolete)-Childrens Care Services
2018-06-17,ASDA STORE,108.61,Children and Young People (obsolete)-Childrens Care Services
2018-06-03,ASDA STORE,103.48,Children and Young People (obsolete)-Childrens Care Services
2018-06-18,ASDA STORE,9.17,Children and Young People (obsolete)-Childrens Care Services
2018-06-18,ASDA STORE,5.49,Children and Young People (obsolete)-Childrens Care Services
2018-05-30,ASDA STORE,48.22,Children and Young People (obsolete)-Childrens Care Services
2018-05-28,ASDA STORE,78.28,Children and Young People (obsolete)-Childrens Care Services
2018-06-13,ASDA STORE,7.50,Children and Young People (obsolete)-Childrens Care Services
2018-06-14,ASDA STORE,9.98,Children and Young People (obsolete)-Childrens Care Services
2018-06-19,ASDA STORE,42.81,Children and Young People (obsolete)-Childrens Care Services
2018-06-10,ASDA STORE,106.38,Children and Young People (obsolete)-Childrens Care Services
2018-04-30,ASDA STORE,5.21,Children and Young People (obsolete)-Childrens Care Services
2018-05-14,ASDA STORE,4.76,Children and Young People (obsolete)-Childrens Care Services
2018-05-16,ASDA STORE,6.00,Children and Young People (obsolete)-Childrens Care Services
2018-04-08,ASDA STORE,99.57,Children and Young People (obsolete)-Childrens Care Services
2018-04-08,ASDA STORE,16.57,Children and Young People (obsolete)-Childrens Care Services
2018-04-11,ASDA STORE,17.59,Children and Young People (obsolete)-Childrens Care Services
2018-06-20,ASDA STORES,20.37,Children and Young People (obsolete)-Childrens Care Services
2018-06-06,ASDA STORES,0.54,Children and Young People (obsolete)-Childrens Care Services
2018-05-23,ASDA SUPERSTORE,4.00,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-05-25,ASDA SUPERSTORE,8.00,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-05-14,AZUMA,40.33,Children and Young People (obsolete)-Childrens Care Services
2018-06-02,Amazon Digital Svcs,3.99,Children and Young People (obsolete)-Childrens Care Services
2018-06-15,Amazon Prime,79.00,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2016-05-26,Amazon Prime,65.83,Economy and Environment (obsolete)-Corporate Asset and Facilities Management
2018-04-18,Amazon UK Marketplace,16.74,Communities & Service Support (obsolete)-Recreation & Support
2018-04-29,Amazon UK Marketplace,6.39,Communities & Service Support (obsolete)-Museums & Arts
2018-04-30,Amazon UK Marketplace,51.24,Communities & Service Support (obsolete)-Museums & Arts
2018-05-02,Amazon UK Marketplace,123.23,Communities & Service Support (obsolete)-Museums & Arts
2018-05-12,Amazon UK Marketplace,12.03,Communities & Service Support (obsolete)-Museums & Arts
2018-05-23,Amazon UK Marketplace,136.47,Children and Young People (obsolete)-Childrens Care Services
2018-05-18,Amazon UK Marketplace,41.65,Chief Executive's Office (obsolete)-Law & Administration Service
2018-05-23,Amazon UK Marketplace,19.16,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-04-27,Amazon UK Marketplace,9.14,Children and Young People (obsolete)-Childrens Care Services
2018-05-23,Amazon UK Marketplace,7.83,Children and Young People (obsolete)-Childrens Care Services
2018-05-10,Amazon UK Marketplace,4.98,Communities & Service Support (obsolete)-Museums & Arts
2018-05-10,Amazon UK Marketplace,4.41,Communities & Service Support (obsolete)-Museums & Arts
2018-05-03,Amazon UK Marketplace,23.74,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-04,Amazon UK Marketplace,3.32,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-15,Amazon UK Marketplace,15.99,Economy and Environment (obsolete)-Highways and Engineering Services
2018-05-16,Amazon UK Marketplace,5.90,Economy and Environment (obsolete)-Highways and Engineering Services
2018-04-19,Amazon UK Marketplace,24.25,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-04-29,Amazon UK Marketplace,45.29,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-30,Amazon UK Marketplace,5.09,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-02,Amazon UK Marketplace,21.81,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-03,Amazon UK Marketplace,15.31,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-03,Amazon UK Marketplace,24.96,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-03,Amazon UK Marketplace,33.32,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-03,Amazon UK Marketplace,2.78,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-04,Amazon UK Marketplace,10.16,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-16,Amazon UK Marketplace,2.81,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-18,Amazon UK Marketplace,27.43,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-18,Amazon UK Marketplace,9.79,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-21,Amazon UK Marketplace,17.54,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-21,Amazon UK Marketplace,122.86,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-22,Amazon UK Marketplace,6.07,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-22,Amazon UK Marketplace,7.68,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-22,Amazon UK Marketplace,8.87,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-23,Amazon UK Marketplace,8.92,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-23,Amazon UK Marketplace,14.74,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-24,Amazon UK Marketplace,17.16,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-17,Amazon UK Marketplace,7.17,Communities & Service Support (obsolete)-Recreation & Support
2018-05-18,Amazon UK Marketplace,18.70,Communities & Service Support (obsolete)-Recreation & Support
2018-05-18,Amazon UK Marketplace,4.08,Communities & Service Support (obsolete)-Recreation & Support
2018-05-01,Amazon UK Marketplace,6.63,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-04,Amazon UK Marketplace,11.58,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-07,Amazon UK Marketplace,15.71,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-03-28,Amazon UK Marketplace,21.80,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-13,Amazon UK Marketplace,14.47,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-18,Amazon UK Marketplace,19.76,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-20,Amazon UK Marketplace,11.19,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-20,Amazon UK Marketplace,19.13,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-20,Amazon UK Marketplace,23.99,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-24,Amazon UK Marketplace,26.78,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-24,Amazon UK Marketplace,12.49,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-24,Amazon UK Marketplace,22.10,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-17,Amazon UK Marketplace,14.41,Children and Young People (obsolete)-Childrens Care Services
2018-05-23,Amazon UK Marketplace,100.86,Children and Young People (obsolete)-Childrens Care Services
2018-05-17,Amazon UK Marketplace,19.99,Children and Young People (obsolete)-Childrens Care Services
2018-05-04,Amazon UK Marketplace,37.30,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-05-15,Amazon UK Marketplace,23.63,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-05-16,Amazon UK Marketplace,8.31,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-05-16,Amazon UK Marketplace,13.00,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-05-09,Amazon UK Marketplace,39.97,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2016-12-31,Amazon UK Marketplace,53.33,Economy and Environment (obsolete)-Housing Services
2018-05-14,Amazon UK Marketplace,12.73,Communities & Service Support (obsolete)-Recreation & Support
2018-05-24,Amazon UK Marketplace,65.32,Deputy Chief Executive (obsolete)-ICT Services
2018-04-16,Amazon UK Marketplace,11.21,Communities & Service Support (obsolete)-Customer Services and Communications
2018-04-16,Amazon UK Marketplace,49.99,Communities & Service Support (obsolete)-Customer Services and Communications
2018-04-17,Amazon UK Marketplace,15.62,Communities & Service Support (obsolete)-Customer Services and Communications
2018-04-18,Amazon UK Marketplace,141.65,Communities & Service Support (obsolete)-Customer Services and Communications
2018-04-09,Amazon UK Marketplace,40.98,Communities & Service Support (obsolete)-Customer Services and Communications
2018-04-13,Amazon UK Marketplace,5.83,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-17,Amazon UK Marketplace,5.77,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-19,Amazon UK Marketplace,6.52,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-04-20,Amazon UK Marketplace,8.22,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-06-05,Amazon UK Marketplace,79.98,Children and Young People (obsolete)-Childrens Care Services
2018-06-03,Amazon UK Marketplace,50.97,Children and Young People (obsolete)-Childrens Services Unit
2018-06-03,Amazon UK Marketplace,6.49,Children and Young People (obsolete)-Childrens Services Unit
2018-06-05,Amazon UK Marketplace,37.49,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-06-12,Amazon UK Marketplace,53.71,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-06-12,Amazon UK Marketplace,65.00,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-06-13,Amazon UK Marketplace,24.49,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-06-25,Amazon UK Marketplace,4.15,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-06-25,Amazon UK Marketplace,16.58,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-06-26,Amazon UK Marketplace,12.50,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-05-03,Amazon UK Marketplace,7.48,Children and Young People (obsolete)-Schools and Children's Services - Non-School
2018-04-08,Amazon UK Retail,14.67,Communities & Service Support (obsolete)-Recreation & Support
2018-05-09,Amazon UK Retail,38.73,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-05-24,Amazon UK Retail,22.90,"Adults, Health and Social Care (obsolete)-Adult Health & Social Care"
2018-05-23,Amazon UK Retail,38.85,Children and Young People (obsolete)-Childrens Care Services
2018-05-23,Amazon UK Retail,62.30,Children and Young People (obsolete)-Childrens Care Services
2018-05-10,Amazon UK Retail,18.43,Communities & Service Support (obsolete)-Museums & Arts
2018-05-07,Amazon UK Retail,12.90,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-23,Amazon UK Retail,17.06,Children and Young People (obsolete)-Childrens Care Services
2018-04-22,Amazon UK Retail,17.49,Children and Young People (obsolete)-Childrens Care Services
2018-05-04,Amazon UK Retail,9.35,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-05,Amazon UK Retail,43.15,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-05,Amazon UK Retail,23.36,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-05,Amazon UK Retail,16.67,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-05,Amazon UK Retail,33.00,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-05,Amazon UK Retail,13.54,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-05,Amazon UK Retail,25.44,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-08,Amazon UK Retail,11.85,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-18,Amazon UK Retail,73.43,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-18,Amazon UK Retail,7.98,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-20,Amazon UK Retail,21.49,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-22,Amazon UK Retail,5.14,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-22,Amazon UK Retail,5.14,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-25,Amazon UK Retail,6.00,Communities & Service Support (obsolete)-Libraries Info & Tourism
2018-05-25,Amazon UK Retail,30.87,Communities & Service Support (obsolete)-Libraries Info & Tourism
