Payment Date,Benificiary Name,Amount,Organisational Unit
2017-04-04,ALDI,13.39,"Adults, Health and Social Care-Adult Health & Social Care"
2017-04-07,ALDI,12.30,"Adults, Health and Social Care-Adult Health & Social Care"
2017-04-10,ALDI,10.63,"Adults, Health and Social Care-Adult Health & Social Care"
2017-08-22,ALDI,10.04,Children and Young People-Childrens Care Services
2017-08-23,ALDI,34.92,Children and Young People-Childrens Care Services
2017-08-18,ALDI,4.84,Children and Young People-Schools and Children's Services - Non-School
2017-08-25,AMAZON UK RETAIL AMAZON.C,12.99,Communities & Service Support-Libraries Info & Tourism
2017-07-04,AMAZON UK RETAIL AMAZON.C,4.98,Communities & Service Support-Sport & Leisure Management DSO
2017-08-23,AMAZON UK RETAIL AMAZON.C,16.15,Communities & Service Support-Museums & Arts
2017-08-16,AMAZON.CO.UK,11.06,Economy and Environment-Highways and Engineering Services
2017-06-30,AMAZON.CO.UK,22.46,Communities & Service Support-Museums & Arts
2017-07-05,AMAZON.CO.UK,2.32,Communities & Service Support-Museums & Arts
2017-07-05,AMAZON.CO.UK,11.65,Communities & Service Support-Museums & Arts
2017-08-04,AMAZON.CO.UK,19.37,Children and Young People-Children and Young People's Serv - Central Depts.
2017-07-10,AMAZON.CO.UK,35.00,Children and Young People-Childrens Care Services
2017-07-10,AMAZON.CO.UK,8.90,Children and Young People-Childrens Care Services
2017-08-07,AMAZON.CO.UK,3.43,Communities & Service Support-Museums & Arts
2017-07-27,AMF BOWLING,11.19,Children and Young People-Childrens Care Services
2017-07-27,AMF BOWLING,5.80,Children and Young People-Childrens Care Services
2017-08-14,AMZ*Amazon.co.uk,13.22,Economy and Environment-Highways and Engineering Services
2017-08-01,AMZ*BUYSEND 0845 544 1305,24.74,Communities & Service Support-Libraries Info & Tourism
2017-07-31,AMZ*CANTIEES BLINDS 44120,29.50,Children and Young People-Schools and Children's Services - Non-School
2017-05-16,ANDREW PAGE 1917 LTD,13.08,Communities & Service Support-Safer Cleaner Greener
2017-05-22,ANDREW PAGE 1917 LTD,6.54,Communities & Service Support-Safer Cleaner Greener
2017-04-11,ANDREW PAGE 1917 LTD,6.54,Communities & Service Support-Safer Cleaner Greener
2017-04-24,ANDREW PAGE 1917 LTD,6.54,Communities & Service Support-Safer Cleaner Greener
2017-06-02,ARGOS LTD,19.99,Communities & Service Support-Safer Cleaner Greener
2017-06-29,ARGOS LTD,20.82,Children and Young People-Childrens Care Services
2017-05-11,ARGOS RETAIL GROUP,39.99,Communities & Service Support-Safer Cleaner Greener
2017-08-07,ARGOS RETAIL GROUP,416.65,Communities & Service Support-Museums & Arts
2017-08-07,ARGOS RETAIL GROUP,21.32,Communities & Service Support-Museums & Arts
2017-07-10,ARGOS RETAIL GROUP,108.32,Children and Young People-Childrens Care Services
2017-08-03,ASDA STORE,24.65,"Adults, Health and Social Care-Adult Health & Social Care"
2017-08-23,ASDA STORE,40.99,Children and Young People-Childrens Care Services
2017-08-23,ASDA STORE,16.50,Children and Young People-Childrens Care Services
2017-08-23,ASDA STORE,4.92,Children and Young People-Childrens Care Services
2017-08-06,ASDA STORE,150.48,Children and Young People-Childrens Care Services
2017-08-24,ASDA STORE,334.50,"Adults, Health and Social Care-Adult Health & Social Care"
2017-04-11,ASDA STORE,17.96,"Adults, Health and Social Care-Adult Health & Social Care"
2017-08-15,ASDA STORE,3.83,Children and Young People-Childrens Care Services
2017-08-23,ASDA STORE,20.00,Children and Young People-Childrens Care Services
2017-08-20,ASDA STORE,15.89,Children and Young People-Childrens Care Services
2017-08-10,ASDA STORE,134.95,Children and Young People-Childrens Care Services
2017-07-30,ASDA STORE,13.92,Children and Young People-Childrens Care Services
2017-07-31,ASDA STORE,12.50,Children and Young People-Childrens Care Services
2017-08-04,ASDA STORE,12.52,Children and Young People-Childrens Care Services
2017-08-05,ASDA STORE,2.75,Children and Young People-Childrens Care Services
2017-08-07,ASDA STORE,146.69,Children and Young People-Childrens Care Services
2017-08-07,ASDA STORE,21.93,Children and Young People-Childrens Care Services
2017-08-07,ASDA STORE,0.83,Children and Young People-Childrens Care Services
2017-08-10,ASDA STORE,38.97,Children and Young People-Childrens Care Services
2017-08-11,ASDA STORE,15.00,Children and Young People-Childrens Care Services
2017-08-12,ASDA STORE,3.33,Children and Young People-Childrens Care Services
2017-08-13,ASDA STORE,26.77,Children and Young People-Childrens Care Services
2017-08-11,ASDA STORE,26.80,Children and Young People-Childrens Care Services
2017-08-16,ASDA STORE,20.83,Children and Young People-Childrens Care Services
2017-08-16,ASDA STORE,8.40,Children and Young People-Childrens Care Services
2017-08-16,ASDA STORE,6.67,Children and Young People-Childrens Care Services
2017-07-03,ASDA STORE,177.60,Children and Young People-Childrens Care Services
2017-07-03,ASDA STORE,10.27,Children and Young People-Childrens Care Services
2017-07-03,ASDA STORE,3.00,Children and Young People-Childrens Care Services
2017-07-06,ASDA STORE,22.39,Children and Young People-Childrens Care Services
2017-07-09,ASDA STORE,8.33,Children and Young People-Childrens Care Services
2017-07-09,ASDA STORE,10.98,Children and Young People-Childrens Care Services
2017-07-27,ASDA STORE,36.17,Children and Young People-Childrens Care Services
2017-07-22,ASDA STORE,7.00,Children and Young People-Childrens Care Services
2017-07-25,ASDA STORE,4.21,Children and Young People-Childrens Care Services
2017-07-04,ASDA STORE,66.34,Children and Young People-Childrens Care Services
2017-07-07,ASDA STORE,2.00,Children and Young People-Childrens Care Services
2017-07-02,ASDA STORE,12.48,Children and Young People-Childrens Care Services
2017-07-17,ASDA STORE,2.08,Children and Young People-Childrens Care Services
2017-07-23,ASDA STORE,21.65,Children and Young People-Childrens Care Services
2017-07-24,ASDA STORE,116.49,Children and Young People-Childrens Care Services
2017-07-24,ASDA STORE,9.56,Children and Young People-Childrens Care Services
2017-07-26,ASDA STORE,39.99,Children and Young People-Childrens Care Services
2017-07-26,ASDA STORE,7.50,Children and Young People-Childrens Care Services
2017-07-26,ASDA STORE,5.00,Children and Young People-Childrens Care Services
2017-06-29,ASDA STORE,59.45,Children and Young People-Childrens Care Services
2017-06-29,ASDA STORE,15.69,Children and Young People-Childrens Care Services
2017-07-11,ASDA STORE,5.83,Children and Young People-Childrens Care Services
2017-08-06,ASDA STORES 5819,23.12,Children and Young People-Childrens Care Services
2017-07-20,ASDA STORES 5819,37.50,Children and Young People-Childrens Care Services
2017-04-22,ASDA STORES LTD 4314,25.87,"Adults, Health and Social Care-Adult Health & Social Care"
2017-08-08,AUTOPARTS DIRECT,73.33,Children and Young People-Schools and Children's Services - Non-School
2017-07-20,Akzonobel,190.76,Communities & Service Support-Museums & Arts
2017-08-03,Amazon UK Marketplace,21.99,Communities & Service Support-Customer Services and Communications
2017-08-03,Amazon UK Marketplace,12.32,Communities & Service Support-Customer Services and Communications
2017-08-03,Amazon UK Marketplace,4.08,Children and Young People-Childrens Services Unit
2017-08-09,Amazon UK Marketplace,22.12,Economy and Environment-Highways and Engineering Services
2017-05-05,Amazon UK Marketplace,12.45,"Adults, Health and Social Care-Adult Health & Social Care"
2017-05-05,Amazon UK Marketplace,3.25,"Adults, Health and Social Care-Adult Health & Social Care"
2017-05-05,Amazon UK Marketplace,1.92,"Adults, Health and Social Care-Adult Health & Social Care"
2017-05-08,Amazon UK Marketplace,22.45,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-31,Amazon UK Marketplace,17.96,Communities & Service Support-Libraries Info & Tourism
2017-08-01,Amazon UK Marketplace,4.29,Communities & Service Support-Libraries Info & Tourism
2017-08-03,Amazon UK Marketplace,2.80,Communities & Service Support-Libraries Info & Tourism
2017-08-15,Amazon UK Marketplace,7.79,Communities & Service Support-Libraries Info & Tourism
2017-08-24,Amazon UK Marketplace,8.38,Communities & Service Support-Libraries Info & Tourism
2017-07-28,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2017-07-31,Amazon UK Marketplace,7.47,Communities & Service Support-Libraries Info & Tourism
2017-08-02,Amazon UK Marketplace,1.62,Communities & Service Support-Libraries Info & Tourism
2017-08-02,Amazon UK Marketplace,1.62,Communities & Service Support-Libraries Info & Tourism
2017-08-18,Amazon UK Marketplace,9.98,Communities & Service Support-Museums & Arts
2017-07-17,Amazon UK Marketplace,11.81,Communities & Service Support-Museums & Arts
2017-08-22,Amazon UK Marketplace,41.66,Economy and Environment-Highways and Engineering Services
2017-08-16,Amazon UK Marketplace,6.83,Children and Young People-Childrens Care Services
2017-08-17,Amazon UK Marketplace,20.82,Children and Young People-Childrens Care Services
2017-08-08,Amazon UK Marketplace,2.97,Children and Young People-Childrens Care Services
2017-08-25,Amazon UK Marketplace,3.65,Communities & Service Support-Museums & Arts
2017-08-25,Amazon UK Marketplace,2.65,Communities & Service Support-Museums & Arts
2017-07-26,Amazon UK Retail,10.66,Communities & Service Support-Customer Services and Communications
2017-08-18,Amazon UK Retail,9.07,Children and Young People-Childrens Services Unit
2017-08-05,Amazon UK Retail,4.41,Economy and Environment-Highways and Engineering Services
2017-08-05,Amazon UK Retail,13.22,Economy and Environment-Highways and Engineering Services
2017-08-23,Amazon UK Retail,11.70,Communities & Service Support-Libraries Info & Tourism
2017-08-24,Amazon UK Retail,8.77,Communities & Service Support-Libraries Info & Tourism
2017-07-17,Amazon UK Retail,14.78,Communities & Service Support-Sport & Leisure Management DSO
2017-08-03,Amazon UK Retail,9.98,Children and Young People-Children and Young People's Serv - Central Depts.
2017-07-14,Amazon UK Retail,93.53,Children and Young People-Childrens Care Services
2017-08-05,Amazon UK Retail,14.83,Communities & Service Support-Sport & Leisure Management DSO
2017-08-25,B & Q 1240,146.59,Children and Young People-Schools and Children's Services - Non-School
2017-07-24,B & Q 1371,14.17,Communities & Service Support-Safer Cleaner Greener
2017-05-05,B & Q 1371,31.46,"Adults, Health and Social Care-Adult Health & Social Care"
2017-08-04,B & Q 1371,19.76,Children and Young People-Schools and Children's Services - Non-School
2017-08-10,B & Q 1371,35.56,Economy and Environment-Housing Services
2017-07-31,B & Q 1371,1.67,Children and Young People-Childrens Care Services
2017-08-06,B&M RETAIL LTD,20.85,Children and Young People-Childrens Care Services
2017-08-06,B&M RETAIL LTD,3.47,Children and Young People-Childrens Care Services
2017-07-11,B&M RETAIL LTD,7.89,Communities & Service Support-Safer Cleaner Greener
2017-07-09,B&M RETAIL LTD,3.99,Communities & Service Support-Community Safety & Support
2017-07-19,B&M RETAIL LTD,12.49,Communities & Service Support-Sport & Leisure Management DSO
2017-08-06,B&M RETAIL LTD,2.07,Children and Young People-Childrens Care Services
2017-08-02,B&M RETAIL LTD,4.49,Children and Young People-Schools and Children's Services - Non-School
2017-08-03,B&M RETAIL LTD,44.23,Communities & Service Support-Sport & Leisure Management DSO
2017-06-23,BALMERS GM,41.99,Communities & Service Support-Safer Cleaner Greener
2017-05-02,BALMERS GM,58.54,Communities & Service Support-Safer Cleaner Greener
2017-05-04,BALMERS GM,27.16,Communities & Service Support-Safer Cleaner Greener
2017-05-16,BALMERS GM,13.12,Communities & Service Support-Safer Cleaner Greener
2017-08-14,BARNSDALE BARR STH,33.36,Children and Young People-Childrens Care Services
2017-08-24,BATH PLACE HOTEL,423.33,Economy and Environment-Highways and Engineering Services
2017-05-10,BIG TYRES LTD,118.00,Communities & Service Support-Safer Cleaner Greener
2017-08-17,BIRCH N/E GREGGS,9.79,Children and Young People-Childrens Care Services
2017-08-12,BLACKPOOL,49.17,Children and Young People-Childrens Care Services
2017-08-12,BLACKPOOL PLEASURE BEACH,56.25,Children and Young People-Childrens Care Services
2017-08-12,BLACKPOOLZOO.ORG,44.73,Children and Young People-Childrens Care Services
2017-08-03,BOLSTER MOOR FARM SHOP,12.05,Children and Young People-Childrens Care Services
2017-08-04,BRADFORD BROADWAY,2.50,Children and Young People-Childrens Care Services
2017-04-18,C & M SMITH,59.99,Communities & Service Support-Safer Cleaner Greener
2017-07-29,CAFE PASSION,36.50,Children and Young People-Childrens Care Services
2017-05-10,CAGES LIMITED,40.00,Communities & Service Support-Safer Cleaner Greener
2017-07-14,CALDER ANGLING SUPPLIE,36.00,Children and Young People-Childrens Care Services
2017-07-24,CALDER VALLEY AGRICULTURA,122.00,Communities & Service Support-Safer Cleaner Greener
2017-07-03,CARESHOP,288.50,Economy and Environment-Transport Services
2017-07-14,CENTRAL ENG COOP,37.93,Children and Young People-Childrens Care Services
2017-08-09,CHARLES WATSON (ITONMO,13.05,Communities & Service Support-Sport & Leisure Management DSO
2017-08-11,CHIQUITO 2058,28.10,Children and Young People-Childrens Care Services
2017-07-28,CLAIRE'S ACCESSORIES,16.67,Children and Young People-Childrens Care Services
2017-07-28,CMBC MOTO,90.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-28,CMBC MOTO,90.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-08-05,CO-OP GROUP 014068,22.46,Children and Young People-Schools and Children's Services - Non-School
2017-08-23,CO-OP GROUP 014232,16.91,Children and Young People-Schools and Children's Services - Non-School
2017-08-03,CO-OP GROUP 108445,8.77,Children and Young People-Childrens Care Services
2017-08-16,CO-OP GROUP 108478,9.96,Children and Young People-Childrens Care Services
2017-08-23,COMPANIES HOUSE,13.00,Chief Executive's Office-Finance Service
2017-08-03,COOPER KITCHEN,53.95,Children and Young People-Schools and Children's Services - Non-School
2017-08-14,COSTA COFFEE,5.08,Children and Young People-Childrens Care Services
2017-07-28,COSTA COFFEE,3.79,Children and Young People-Childrens Care Services
2017-07-31,COSTA COFFEE,6.50,Children and Young People-Childrens Care Services
2017-08-22,COSTA COFFEE,6.80,Children and Young People-Childrens Care Services
2017-04-10,COTON & ELLIS AGRICULT,68.99,Communities & Service Support-Safer Cleaner Greener
2017-08-17,CRAWSHAW,6.00,Children and Young People-Childrens Care Services
2017-07-31,CROSS COUNTRY TRAINS,30.00,Communities & Service Support-Libraries Info & Tourism
2017-08-09,CROWN DECORATING CENTR,38.49,Communities & Service Support-Museums & Arts
2017-04-06,CROWN DECORATING CENTR,13.76,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-17,CROWN DIY,8.75,"Adults, Health and Social Care-Adult Health & Social Care"
2017-05-18,CROWN DIY,8.75,"Adults, Health and Social Care-Adult Health & Social Care"
2017-03-28,CTS IRONMONGERY LTD,29.75,"Adults, Health and Social Care-Adult Health & Social Care"
2017-04-19,CURRYS,41.66,"Adults, Health and Social Care-Adult Health & Social Care"
2017-08-20,DALBY VISITOR CENTRE,6.67,Children and Young People-Childrens Care Services
2017-08-17,DALBY VISITOR CENTRE,8.00,Children and Young People-Childrens Care Services
2017-08-20,DALBY VISITOR CENTRE,11.29,Children and Young People-Childrens Care Services
2017-08-09,DAVID BROSTER LTD,5.10,Children and Young People-Childrens Care Services
2017-08-19,DAY OUT WITH THE KIDS,199.00,Communities & Service Support-Museums & Arts
2017-08-22,DFS,290.83,"Adults, Health and Social Care-Adult Health & Social Care"
2017-08-22,DFS,750.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-08-15,DIRECT DISCOUNTS,141.66,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-26,DIRECT DISCOUNTS,366.67,Communities & Service Support-Museums & Arts
2017-07-17,DROPBOX*5M1XDXM5DH8L,65.83,Communities & Service Support-Museums & Arts
2017-08-09,DSA,115.00,Economy and Environment-Transport Services
2017-07-26,DSA,115.00,Economy and Environment-Transport Services
2017-07-26,DSA,115.00,Economy and Environment-Transport Services
2017-07-26,DSA,115.00,Economy and Environment-Transport Services
2017-08-23,DUNELM LTD,89.74,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-03,DUNELM LTD,25.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-19,DUNELM LTD,25.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-08-24,DUNELM ONLINE ORDER,395.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-05-09,DUNELM ONLINE ORDER,116.67,"Adults, Health and Social Care-Adult Health & Social Care"
2017-05-30,DVLA VEHICLE TAX,352.50,Communities & Service Support-Safer Cleaner Greener
2017-05-18,DVLA VEHICLE TAX,352.50,Communities & Service Support-Safer Cleaner Greener
2017-08-15,DVLA VEHICLE TAX,242.50,Economy and Environment-Transport Services
2017-07-18,DVLA VEHICLE TAX,242.50,Economy and Environment-Transport Services
2017-07-18,DVLA VEHICLE TAX,242.50,Economy and Environment-Transport Services
2017-07-18,DVLA VEHICLE TAX,242.50,Economy and Environment-Transport Services
2017-07-18,DVLA VEHICLE TAX,167.50,Economy and Environment-Transport Services
2017-07-18,DVLA VEHICLE TAX,167.50,Economy and Environment-Transport Services
2017-07-18,DVLA VEHICLE TAX,167.50,Economy and Environment-Transport Services
2017-08-03,DVSA MOT COMP 2,410.00,Economy and Environment-Transport Services
2017-08-25,EAST COAST MAINLINE CO,124.00,Economy and Environment-Regeneration
2017-08-20,EASTERN PRIDE SUPERMAR,11.63,Children and Young People-Childrens Care Services
2017-07-30,EASTERN PRIDE SUPERMAR,16.80,Children and Young People-Childrens Care Services
2017-08-04,EASTERN PRIDE SUPERMAR,5.09,Children and Young People-Childrens Care Services
2017-08-04,EASTERN PRIDE SUPERMAR,5.56,Children and Young People-Childrens Care Services
2017-08-14,EASTERN PRIDE SUPERMAR,5.54,Children and Young People-Childrens Care Services
2017-07-09,EASTERN PRIDE SUPERMAR,7.16,Children and Young People-Childrens Care Services
2017-07-27,EASTERN PRIDE SUPERMAR,16.99,Children and Young People-Childrens Care Services
2017-07-02,EASTERN PRIDE SUPERMAR,18.00,Children and Young People-Childrens Care Services
2017-07-25,EASTERN PRIDE SUPERMAR,6.61,Children and Young People-Childrens Care Services
2017-07-19,EBOX MEDIA LIMITED,33.32,Communities & Service Support-Museums & Arts
2017-08-12,ELECTRIC BOWL,4.43,Children and Young People-Childrens Care Services
2017-07-28,ERGO2WORK B.V,85.76,Children and Young People-Schools and Children's Services - Non-School
2017-08-15,ESSENTIALAIDS.COM LTD,20.98,"Adults, Health and Social Care-Adult Health & Social Care"
2017-08-18,ESSENTIALS,4.33,Children and Young People-Childrens Care Services
2017-08-01,FACEBK QYGYSDEJF2,12.00,Communities & Service Support-Museums & Arts
2017-08-23,FAMIGLIA HALIFAX L,7.50,Children and Young People-Childrens Care Services
2017-08-02,FAMIGLIA HALIFAX L,12.00,Children and Young People-Childrens Care Services
2017-08-14,FARMFOODS,20.05,Children and Young People-Schools and Children's Services - Non-School
2017-07-03,FIELDEN FACTORS,30.34,Communities & Service Support-Sport & Leisure Management DSO
2017-08-20,FIRAT KEBAB LIMITED,15.50,Children and Young People-Childrens Care Services
2017-08-19,FLAMINGOLAND LTD,6.00,Children and Young People-Childrens Care Services
2017-03-31,FLEET (LINE MARKERS) L,100.00,Communities & Service Support-Safer Cleaner Greener
2017-03-31,FLEET (LINE MARKERS) L,95.18,Communities & Service Support-Safer Cleaner Greener
2017-08-04,FRANGOZ,10.87,Children and Young People-Childrens Care Services
2017-07-12,FRESH,11.00,Children and Young People-Childrens Care Services
2017-07-07,FULTONS FOODS HALIFAX2,2.17,Communities & Service Support-Libraries Info & Tourism
2017-08-04,GAME RETAIL LTD HALIF,23.31,Children and Young People-Childrens Care Services
2017-04-05,GARDEN&HIRE SPARES LTD,46.73,Communities & Service Support-Safer Cleaner Greener
2017-08-19,GATE 5,154.50,Children and Young People-Childrens Care Services
2017-08-07,GET LICENSED,188.98,Economy and Environment-Regeneration
2017-08-09,GK & N SERVICES LT,93.50,Economy and Environment-Highways and Engineering Services
2017-08-24,GK & N SERVICES LT,177.45,Economy and Environment-Highways and Engineering Services
2017-08-09,GO APE,216.67,Children and Young People-Childrens Care Services
2017-08-20,GO APE - DALBY,8.00,Children and Young People-Childrens Care Services
2017-05-16,GORDON RIGG (NRSIES) LTD,68.08,"Adults, Health and Social Care-Adult Health & Social Care"
2017-04-05,GORDON RIGG (NRSIES) LTD,8.53,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-06,GORDON RIGG (NRSIES) LTD,24.99,Communities & Service Support-Sport & Leisure Management DSO
2017-08-03,GREGGS PLC,5.46,Children and Young People-Childrens Care Services
2017-08-18,GREGGS PLC,17.50,Children and Young People-Schools and Children's Services - Non-School
2017-08-17,GREGGS RIVINGTON NORTH,7.55,Children and Young People-Childrens Care Services
2017-08-02,GRO HM PASSPORT OFFICE,9.25,Children and Young People-Childrens Care Services
2017-08-23,HALIFAX BEARINGS,52.00,Communities & Service Support-Safer Cleaner Greener
2017-03-31,HALIFAX BEARINGS,48.50,Communities & Service Support-Safer Cleaner Greener
2017-08-16,HALIFAX STN TO,48.25,Children and Young People-Schools and Children's Services - Non-School
2017-08-04,HALIFAX STN TO,27.25,Children and Young People-Childrens Care Services
2017-08-02,HALIFAX STN TO,16.90,Children and Young People-Childrens Care Services
2017-08-13,HALIFAX STN TO,2.60,Children and Young People-Childrens Care Services
2017-07-26,HEMMING GROUP LTD,140.00,Communities & Service Support-Recreation & Support
2017-08-16,HERON FOODS LTD,1.22,Communities & Service Support-Libraries Info & Tourism
2017-08-23,HERON FOODS LTD,0.82,Communities & Service Support-Libraries Info & Tourism
2017-07-11,HERON FOODS LTD,0.82,Communities & Service Support-Libraries Info & Tourism
2017-08-15,HIRE EDUCATION LIMITED,35.00,Communities & Service Support-Libraries Info & Tourism
2017-08-01,HM PASSPORT OFFICE,46.00,Children and Young People-Childrens Care Services
2017-08-10,HM PASSPORT OFFICE,46.00,Children and Young People-Childrens Care Services
2017-08-17,HMCOURTS-SERVICE.G,16.67,Economy and Environment-Environmental Services
2017-08-07,HMCOURTS-SERVICE.G,852.00,Communities & Service Support-Customer Services and Communications
2017-07-06,HOBDAY LTD,106.81,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-04,HOME BARGAINS,9.09,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-04,HOME BARGAINS,3.95,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,HOME BARGAINS,9.40,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-11,HOME BARGAINS,3.89,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-18,HOME BARGAINS,4.57,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-06,HOME BARGAINS,13.42,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-06,HOME BARGAINS,4.19,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-06,HOME BARGAINS,2.47,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-27,HOME BARGAINS,1.62,"Adults, Health and Social Care-Adult Health & Social Care"
2017-05-02,HOME BARGAINS,6.23,"Adults, Health and Social Care-Adult Health & Social Care"
2017-05-02,HOME BARGAINS,6.45,"Adults, Health and Social Care-Adult Health & Social Care"
2017-05-09,HOME BARGAINS,6.95,"Adults, Health and Social Care-Adult Health & Social Care"
2017-05-09,HOME BARGAINS,3.02,"Adults, Health and Social Care-Adult Health & Social Care"
2017-04-04,HOME BARGAINS,3.87,"Adults, Health and Social Care-Adult Health & Social Care"
2017-04-10,HOME BARGAINS,4.79,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-28,HOME BARGAINS,10.19,Children and Young People-Childrens Care Services
2017-08-14,HOME BARGAINS,1.24,Children and Young People-Schools and Children's Services - Non-School
2017-08-18,HOME BARGAINS,6.58,Children and Young People-Schools and Children's Services - Non-School
2017-06-22,HOWARTH INDUSTRIAL SAW,13.44,"Adults, Health and Social Care-Adult Health & Social Care"
2017-05-17,HOWARTH INDUSTRIAL SAW,18.72,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-25,HSS HIRE,41.87,Communities & Service Support-Museums & Arts
2017-08-22,ICELAND,6.00,Children and Young People-Childrens Care Services
2017-08-22,IKEA LIMITED,742.50,"Adults, Health and Social Care-Adult Health & Social Care"
2017-08-22,IKEA LIMITED,265.71,"Adults, Health and Social Care-Adult Health & Social Care"
2017-04-28,IKEA LIMITED,279.17,"Adults, Health and Social Care-Adult Health & Social Care"
2017-04-24,IKEA LIMITED,189.58,"Adults, Health and Social Care-Adult Health & Social Care"
2017-04-07,IKEA ONLINE,1150.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-04-18,IKEA ONLINE,379.58,"Adults, Health and Social Care-Adult Health & Social Care"
2017-08-02,IKEA ONLINE,178.33,Communities & Service Support-Museums & Arts
2017-08-07,IKEA ONLINE,829.17,Communities & Service Support-Museums & Arts
2017-08-07,IKEA ONLINE,382.29,Communities & Service Support-Museums & Arts
2017-07-21,JAMES CHAMBERS (TIMBER,13.66,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-29,JD SPORTS PLC,41.25,Children and Young People-Childrens Care Services
2017-06-30,JD SPORTS PLC,95.87,Children and Young People-Childrens Care Services
2017-06-27,JOHN TATE & CO LTD,126.15,"Adults, Health and Social Care-Adult Health & Social Care"
2017-07-03,JUMP ARENA,21.00,Children and Young People-Childrens Care Services
2017-07-15,JUMP-INC,30.00,Children and Young People-Childrens Care Services
2017-07-07,JUMP-INC,12.09,Children and Young People-Childrens Care Services
2017-06-12,KEIGHLEY TRADE SUPPLIE,12.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-08-27,KFC HALIFAX DT,11.34,Children and Young People-Childrens Care Services
2017-07-29,KFC HALIFAX DT,16.90,Children and Young People-Childrens Care Services
2017-07-29,KFC STRETFORD,10.54,Children and Young People-Childrens Care Services
2017-08-25,KNOWSLEY SAFARI PARK,15.00,Children and Young People-Childrens Care Services
