Payment Date,Benificiary Name,Amount,Organisational Unit
2017-06-05,ASDA STORE,96.74,Children and Young People-Childrens Care Services
2017-06-05,ASDA STORE,10.83,Children and Young People-Childrens Care Services
2017-06-14,ASDA STORE,11.75,Children and Young People-Childrens Care Services
2017-06-26,ASDA STORE,76.65,Children and Young People-Childrens Care Services
2017-05-01,ASDA STORE,52.22,Children and Young People-Childrens Care Services
2017-05-04,ASDA STORE,5.47,Children and Young People-Childrens Care Services
2017-05-10,ASDA STORE,12.30,Children and Young People-Childrens Care Services
2017-05-22,ASDA STORE,53.09,Children and Young People-Childrens Care Services
2017-05-22,ASDA STORE,2.50,Children and Young People-Childrens Care Services
2017-05-25,ASDA STORE,24.53,Children and Young People-Childrens Care Services
2017-09-25,ASDA STORE,12.55,Children and Young People-Childrens Care Services
2017-09-11,ASDA STORE,20.00,Children and Young People-Childrens Care Services
2017-09-02,ASDA STORE,74.21,Children and Young People-Childrens Care Services
2017-09-02,ASDA STORE,8.50,Children and Young People-Childrens Care Services
2017-09-03,ASDA STORE,16.43,Children and Young People-Childrens Care Services
2017-08-31,ASDA STORE,140.08,Children and Young People-Childrens Care Services
2017-09-17,ASDA STORE,117.37,Children and Young People-Childrens Care Services
2017-09-20,ASDA STORE,4.00,Children and Young People-Childrens Care Services
2017-09-04,ASDA STORE,79.57,Children and Young People-Childrens Care Services
2017-09-04,ASDA STORE,10.58,Children and Young People-Childrens Care Services
2017-09-04,ASDA STORE,5.00,Children and Young People-Childrens Care Services
2017-09-15,ASDA STORE,11.28,Children and Young People-Childrens Care Services
2017-09-16,ASDA STORE,4.17,Children and Young People-Childrens Care Services
2017-09-25,ASDA STORE,18.58,Children and Young People-Childrens Care Services
2017-09-12,ASDA STORE,14.67,Children and Young People-Childrens Care Services
2017-08-06,ASDA STORE,11.23,Children and Young People-Childrens Care Services
2017-08-06,ASDA STORE,2.50,Children and Young People-Childrens Care Services
2017-08-08,ASDA STORE,12.93,Children and Young People-Childrens Care Services
2017-08-11,ASDA STORE,7.00,Children and Young People-Childrens Care Services
2017-08-14,ASDA STORE,127.79,Children and Young People-Childrens Care Services
2017-07-29,ASDA STORE,78.59,Children and Young People-Childrens Care Services
2017-08-10,ASDA STORE,54.21,Children and Young People-Childrens Care Services
2017-08-13,ASDA STORE,119.95,Children and Young People-Childrens Care Services
2017-08-16,ASDA STORE,17.42,Children and Young People-Childrens Care Services
2017-08-12,ASDA STORE,5.42,Children and Young People-Childrens Care Services
2017-08-15,ASDA STORE,5.56,Children and Young People-Childrens Care Services
2017-08-18,ASDA STORE,8.01,Children and Young People-Childrens Care Services
2017-08-18,ASDA STORE,6.67,Children and Young People-Childrens Care Services
2017-08-18,ASDA STORE,2.00,Children and Young People-Childrens Care Services
2017-08-21,ASDA STORE,159.27,Children and Young People-Childrens Care Services
2017-08-21,ASDA STORE,44.54,Children and Young People-Childrens Care Services
2017-07-28,ASDA STORE,9.05,Children and Young People-Childrens Care Services
2017-08-27,ASDA STORE,116.99,Children and Young People-Childrens Care Services
2017-08-05,ASDA STORE,10.00,Children and Young People-Childrens Care Services
2017-08-26,ASDA STORE,10.35,Children and Young People-Childrens Care Services
2017-06-29,ASDA STORE,13.83,Children and Young People-Childrens Care Services
2017-07-20,ASDA STORE,13.85,Children and Young People-Childrens Care Services
2017-07-20,ASDA STORE,4.17,Children and Young People-Childrens Care Services
2017-06-28,ASDA STORE,11.87,Children and Young People-Childrens Care Services
2017-07-20,ASDA STORE,21.06,Children and Young People-Childrens Care Services
2017-07-22,ASDA STORE,4.48,Children and Young People-Childrens Care Services
2017-07-03,ASDA STORE,10.48,Children and Young People-Childrens Care Services
2017-07-03,ASDA STORE,3.10,Children and Young People-Childrens Care Services
2017-07-26,ASDA STORE,17.90,Children and Young People-Childrens Care Services
2017-06-28,ASDA STORE,10.00,Children and Young People-Childrens Care Services
2017-07-17,ASDA STORE,142.13,Children and Young People-Childrens Care Services
2017-07-17,ASDA STORE,14.58,Children and Young People-Childrens Care Services
2017-07-10,ASDA STORE,14.75,Children and Young People-Childrens Care Services
2017-07-10,ASDA STORE,21.08,Children and Young People-Childrens Care Services
2017-07-11,ASDA STORE,11.05,Communities & Service Support-Community Safety & Support
2017-07-25,ASDA STORE,7.71,Communities & Service Support-Community Safety & Support
2017-09-18,ASDA STORE,13.05,Communities & Service Support-Community Safety & Support
2017-09-26,ASDA STORE,5.57,Communities & Service Support-Community Safety & Support
2017-09-27,ASDA STORE,6.04,Communities & Service Support-Community Safety & Support
2017-09-12,ASDA STORES,33.28,Children and Young People-Childrens Care Services
2017-06-19,ASDA STORES,19.00,"Adults, Health and Social Care-Adult Health & Social Care"
2017-09-14,ASDA STORES,27.76,Children and Young People-Childrens Care Services
2017-09-14,ASDA STORES,8.00,Children and Young People-Childrens Care Services
2017-09-14,ASDA STORES,9.17,Children and Young People-Childrens Care Services
2017-09-14,ASDA STORES,2.08,Children and Young People-Childrens Care Services
2017-09-20,ASDA STORES,3.08,Children and Young People-Childrens Care Services
2017-09-26,ASDA STORES,3.33,Children and Young People-Childrens Care Services
2017-09-26,ASDA STORES,3.15,Children and Young People-Childrens Care Services
2017-09-23,ASDA STORES,69.92,Children and Young People-Childrens Care Services
2017-09-23,ASDA STORES,36.33,Children and Young People-Childrens Care Services
2017-09-23,ASDA STORES,7.37,Children and Young People-Childrens Care Services
2017-09-23,ASDA STORES,3.69,Children and Young People-Childrens Care Services
2017-08-02,ASDA STORES 4253,16.75,Children and Young People-Childrens Care Services
2017-09-02,ASDA STORES 5819,16.67,Children and Young People-Childrens Care Services
2017-09-17,ASDA STORES 5819,15.00,Children and Young People-Childrens Care Services
2017-09-08,ASDA SUPERSTORE,12.50,Children and Young People-Childrens Care Services
2017-09-08,ASDA SUPERSTORE,10.09,Children and Young People-Childrens Care Services
2017-08-19,ASDA SUPERSTORE,7.84,Children and Young People-Childrens Care Services
2017-07-31,ASPARAGUS GREEN @ NATI,5.45,Children and Young People-Childrens Care Services
2017-07-08,AUTOMOBILE ASSOCIATION,20.00,Children and Young People-Childrens Care Services
2017-08-31,Amazon Prime,6.66,Communities & Service Support-Customer Services and Communications
2017-08-12,Amazon Prime,6.66,Communities & Service Support-Customer Services and Communications
2017-07-27,Amazon Retail FR,10.72,Communities & Service Support-Libraries Info & Tourism
2017-07-28,Amazon Svcs Europe SAR,24.98,Children and Young People-Childrens Care Services
2017-09-26,Amazon UK Marketplace,4.99,Deputy Chief Executive-ICT Services
2017-09-12,Amazon UK Marketplace,2.97,Communities & Service Support-Community Safety & Support
2017-09-14,Amazon UK Marketplace,2.04,Economy and Environment-Environmental Services
2017-09-15,Amazon UK Marketplace,21.87,Economy and Environment-Environmental Services
2017-09-19,Amazon UK Marketplace,1195.19,Economy and Environment-Environmental Services
2017-09-19,Amazon UK Marketplace,1024.45,Economy and Environment-Environmental Services
2017-09-21,Amazon UK Marketplace,24.92,Economy and Environment-Environmental Services
2017-09-27,Amazon UK Marketplace,12.47,Economy and Environment-Environmental Services
2017-09-27,Amazon UK Marketplace,699.83,Economy and Environment-Environmental Services
2017-09-21,Amazon UK Marketplace,48.75,Communities & Service Support-Museums & Arts
2017-08-31,Amazon UK Marketplace,7.50,Communities & Service Support-Libraries Info & Tourism
2017-08-31,Amazon UK Marketplace,31.17,Communities & Service Support-Libraries Info & Tourism
2017-09-01,Amazon UK Marketplace,30.47,Communities & Service Support-Libraries Info & Tourism
2017-09-07,Amazon UK Marketplace,46.18,Communities & Service Support-Libraries Info & Tourism
2017-09-12,Amazon UK Marketplace,6.68,Communities & Service Support-Libraries Info & Tourism
2017-09-20,Amazon UK Marketplace,5.92,Communities & Service Support-Libraries Info & Tourism
2017-09-22,Amazon UK Marketplace,24.08,Children and Young People-Schools and Children's Services - Non-School
2017-09-05,Amazon UK Marketplace,9.19,Children and Young People-Childrens Care Services
2017-09-12,Amazon UK Marketplace,10.88,Children and Young People-Childrens Services Unit
2017-09-15,Amazon UK Marketplace,33.11,Economy and Environment-Regeneration - Capital
2017-09-20,Amazon UK Marketplace,7.49,"Adults, Health and Social Care-Adult Health & Social Care"
2017-08-21,Amazon UK Marketplace,21.35,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-29,Amazon UK Marketplace,8.99,Children and Young People-Childrens Care Services
2017-06-30,Amazon UK Marketplace,44.82,Children and Young People-Childrens Care Services
2017-09-06,Amazon UK Marketplace,6.96,Communities & Service Support-Museums & Arts
2017-06-28,Amazon UK Marketplace,9.80,Communities & Service Support-Libraries Info & Tourism
2017-07-03,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2017-07-05,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2017-07-05,Amazon UK Marketplace,23.78,Communities & Service Support-Libraries Info & Tourism
2017-07-06,Amazon UK Marketplace,17.74,Communities & Service Support-Libraries Info & Tourism
2017-07-13,Amazon UK Marketplace,6.67,Communities & Service Support-Libraries Info & Tourism
2017-07-13,Amazon UK Marketplace,25.75,Communities & Service Support-Libraries Info & Tourism
2017-07-17,Amazon UK Marketplace,7.07,Communities & Service Support-Libraries Info & Tourism
2017-07-20,Amazon UK Marketplace,2.81,Communities & Service Support-Libraries Info & Tourism
2017-07-26,Amazon UK Marketplace,11.84,Communities & Service Support-Libraries Info & Tourism
2017-07-27,Amazon UK Marketplace,16.86,Communities & Service Support-Libraries Info & Tourism
2017-08-28,Amazon UK Marketplace,28.87,Communities & Service Support-Sport & Leisure Management DSO
2017-09-15,Amazon UK Marketplace,8.14,Communities & Service Support-Sport & Leisure Management DSO
2017-09-05,Amazon UK Marketplace,24.98,Communities & Service Support-Sport & Leisure Management DSO
2017-08-21,Amazon UK Marketplace,12.49,Communities & Service Support-Sport & Leisure Management DSO
2017-07-06,Amazon UK Marketplace,9.98,Communities & Service Support-Sport & Leisure Management DSO
2017-09-12,Amazon UK Marketplace,6.68,Communities & Service Support-Museums & Arts
2017-08-31,Amazon UK Marketplace,137.49,Communities & Service Support-Customer Services and Communications
2017-09-01,Amazon UK Marketplace,37.32,Communities & Service Support-Customer Services and Communications
2017-09-06,Amazon UK Marketplace,58.39,Communities & Service Support-Customer Services and Communications
2017-09-13,Amazon UK Marketplace,20.82,Communities & Service Support-Customer Services and Communications
2017-09-16,Amazon UK Marketplace,66.65,Communities & Service Support-Customer Services and Communications
2017-09-15,Amazon UK Marketplace,2.48,Communities & Service Support-Sport & Leisure Management DSO
2017-09-16,Amazon UK Marketplace,15.78,Communities & Service Support-Sport & Leisure Management DSO
2017-08-01,Amazon UK Marketplace,54.17,Communities & Service Support-Customer Services and Communications
2017-07-30,Amazon UK Marketplace,68.78,Communities & Service Support-Customer Services and Communications
2017-07-03,Amazon UK Marketplace,11.10,Communities & Service Support-Sport & Leisure Management DSO
2017-07-04,Amazon UK Marketplace,13.32,Communities & Service Support-Sport & Leisure Management DSO
2017-07-12,Amazon UK Marketplace,95.83,Communities & Service Support-Sport & Leisure Management DSO
2017-09-03,Amazon UK Marketplace,11.58,Communities & Service Support-Libraries Info & Tourism
2017-09-03,Amazon UK Marketplace,35.94,Communities & Service Support-Libraries Info & Tourism
2017-09-06,Amazon UK Marketplace,8.96,Communities & Service Support-Libraries Info & Tourism
2017-09-06,Amazon UK Marketplace,8.96,Communities & Service Support-Libraries Info & Tourism
2017-09-06,Amazon UK Marketplace,8.96,Communities & Service Support-Libraries Info & Tourism
2017-09-06,Amazon UK Marketplace,8.96,Communities & Service Support-Libraries Info & Tourism
2017-09-07,Amazon UK Marketplace,8.96,Communities & Service Support-Libraries Info & Tourism
2017-09-26,Amazon UK Marketplace,7.64,Communities & Service Support-Libraries Info & Tourism
2017-07-28,Amazon UK Marketplace,43.92,Communities & Service Support-Libraries Info & Tourism
2017-07-31,Amazon UK Marketplace,12.86,Communities & Service Support-Libraries Info & Tourism
2017-08-01,Amazon UK Marketplace,29.88,Communities & Service Support-Libraries Info & Tourism
2017-08-02,Amazon UK Marketplace,15.62,Communities & Service Support-Libraries Info & Tourism
2017-08-10,Amazon UK Marketplace,29.77,Communities & Service Support-Libraries Info & Tourism
2017-08-12,Amazon UK Marketplace,13.98,Communities & Service Support-Libraries Info & Tourism
2017-08-24,Amazon UK Marketplace,63.90,Communities & Service Support-Libraries Info & Tourism
2017-06-29,Amazon UK Marketplace,25.56,Communities & Service Support-Libraries Info & Tourism
2017-07-06,Amazon UK Marketplace,31.98,Communities & Service Support-Libraries Info & Tourism
2017-07-07,Amazon UK Marketplace,11.66,Communities & Service Support-Libraries Info & Tourism
2017-07-25,Amazon UK Marketplace,10.60,Communities & Service Support-Libraries Info & Tourism
2017-07-26,Amazon UK Marketplace,7.88,Communities & Service Support-Libraries Info & Tourism
2017-07-26,Amazon UK Marketplace,8.33,Communities & Service Support-Libraries Info & Tourism
2017-09-21,Amazon UK Retail,40.50,Economy and Environment-Environmental Services
2017-09-27,Amazon UK Retail,40.49,Economy and Environment-Environmental Services
2017-09-03,Amazon UK Retail,20.72,Communities & Service Support-Museums & Arts
2017-08-31,Amazon UK Retail,17.14,Communities & Service Support-Libraries Info & Tourism
2017-08-29,Amazon UK Retail,7.61,Children and Young People-Childrens Care Services
2017-08-30,Amazon UK Retail,15.90,Children and Young People-Childrens Care Services
2017-08-10,Amazon UK Retail,71.40,Children and Young People-Childrens Care Services
2017-08-16,Amazon UK Retail,50.20,"Adults, Health and Social Care-Adult Health & Social Care"
2017-06-28,Amazon UK Retail,15.98,Communities & Service Support-Libraries Info & Tourism
2017-07-05,Amazon UK Retail,20.34,Communities & Service Support-Libraries Info & Tourism
2017-07-05,Amazon UK Retail,15.08,Communities & Service Support-Libraries Info & Tourism
2017-07-07,Amazon UK Retail,2.83,Communities & Service Support-Libraries Info & Tourism
2017-07-07,Amazon UK Retail,2.83,Communities & Service Support-Libraries Info & Tourism
2017-07-07,Amazon UK Retail,2.83,Communities & Service Support-Libraries Info & Tourism
2017-07-07,Amazon UK Retail,12.91,Communities & Service Support-Libraries Info & Tourism
2017-07-07,Amazon UK Retail,27.27,Communities & Service Support-Libraries Info & Tourism
2017-07-08,Amazon UK Retail,16.50,Communities & Service Support-Libraries Info & Tourism
2017-07-10,Amazon UK Retail,12.00,Communities & Service Support-Libraries Info & Tourism
2017-07-10,Amazon UK Retail,14.99,Communities & Service Support-Libraries Info & Tourism
2017-07-13,Amazon UK Retail,10.99,Communities & Service Support-Libraries Info & Tourism
2017-07-16,Amazon UK Retail,20.97,Communities & Service Support-Libraries Info & Tourism
2017-07-18,Amazon UK Retail,5.00,Communities & Service Support-Libraries Info & Tourism
2017-07-18,Amazon UK Retail,5.00,Communities & Service Support-Libraries Info & Tourism
2017-07-18,Amazon UK Retail,5.00,Communities & Service Support-Libraries Info & Tourism
2017-07-18,Amazon UK Retail,5.00,Communities & Service Support-Libraries Info & Tourism
2017-07-18,Amazon UK Retail,5.00,Communities & Service Support-Libraries Info & Tourism
2017-07-18,Amazon UK Retail,5.00,Communities & Service Support-Libraries Info & Tourism
2017-07-18,Amazon UK Retail,5.00,Communities & Service Support-Libraries Info & Tourism
2017-07-18,Amazon UK Retail,5.00,Communities & Service Support-Libraries Info & Tourism
2017-07-18,Amazon UK Retail,5.00,Communities & Service Support-Libraries Info & Tourism
2017-07-18,Amazon UK Retail,5.00,Communities & Service Support-Libraries Info & Tourism
2017-07-18,Amazon UK Retail,5.00,Communities & Service Support-Libraries Info & Tourism
2017-07-18,Amazon UK Retail,5.00,Communities & Service Support-Libraries Info & Tourism
2017-07-18,Amazon UK Retail,5.00,Communities & Service Support-Libraries Info & Tourism
2017-07-18,Amazon UK Retail,5.00,Communities & Service Support-Libraries Info & Tourism
2017-07-18,Amazon UK Retail,5.00,Communities & Service Support-Libraries Info & Tourism
2017-07-21,Amazon UK Retail,23.21,Communities & Service Support-Libraries Info & Tourism
2017-07-21,Amazon UK Retail,24.41,Communities & Service Support-Libraries Info & Tourism
2017-09-14,Amazon UK Retail,66.45,Communities & Service Support-Customer Services and Communications
2017-09-14,Amazon UK Retail,30.98,Communities & Service Support-Sport & Leisure Management DSO
2017-08-25,Amazon UK Retail,82.47,Communities & Service Support-Sport & Leisure Management DSO
2017-09-01,Amazon UK Retail,25.92,Communities & Service Support-Libraries Info & Tourism
2017-09-06,Amazon UK Retail,26.42,Communities & Service Support-Libraries Info & Tourism
2017-09-10,Amazon UK Retail,41.65,Communities & Service Support-Libraries Info & Tourism
2017-07-30,Amazon UK Retail,11.66,Communities & Service Support-Libraries Info & Tourism
2017-08-01,Amazon UK Retail,30.00,Communities & Service Support-Libraries Info & Tourism
2017-08-06,Amazon UK Retail,13.32,Communities & Service Support-Libraries Info & Tourism
2017-08-06,Amazon UK Retail,12.49,Communities & Service Support-Libraries Info & Tourism
2017-08-07,Amazon UK Retail,17.49,Communities & Service Support-Libraries Info & Tourism
2017-08-07,Amazon UK Retail,8.33,Communities & Service Support-Libraries Info & Tourism
2017-08-10,Amazon UK Retail,15.79,Communities & Service Support-Libraries Info & Tourism
2017-08-13,Amazon UK Retail,26.64,Communities & Service Support-Libraries Info & Tourism
2017-08-20,Amazon UK Retail,8.33,Communities & Service Support-Libraries Info & Tourism
2017-08-23,Amazon UK Retail,24.99,Communities & Service Support-Libraries Info & Tourism
2017-08-26,Amazon UK Retail,12.49,Communities & Service Support-Libraries Info & Tourism
2017-07-02,Amazon UK Retail,8.01,Communities & Service Support-Libraries Info & Tourism
2017-07-09,Amazon UK Retail,8.33,Communities & Service Support-Libraries Info & Tourism
2017-07-09,Amazon UK Retail,32.49,Communities & Service Support-Libraries Info & Tourism
2017-07-09,Amazon UK Retail,23.32,Communities & Service Support-Libraries Info & Tourism
2017-07-23,Amazon UK Retail,9.99,Communities & Service Support-Libraries Info & Tourism
2017-07-25,Amazon UK Retail,12.49,Communities & Service Support-Libraries Info & Tourism
2017-07-27,Amazon UK Retail,5.83,Communities & Service Support-Libraries Info & Tourism
2017-09-13,B & M RETAIL,5.97,Children and Young People-Schools and Children's Services - Non-School
2017-07-04,B & M RETAIL,5.98,Children and Young People-Childrens Care Services
2017-08-29,B & Q 1371,75.22,Children and Young People-Schools and Children's Services - Non-School
2017-09-13,B & Q 1371,15.83,Children and Young People-Schools and Children's Services - Non-School
2017-09-14,B & Q 1371,18.33,Children and Young People-Schools and Children's Services - Non-School
2017-09-19,B & Q 1371,50.83,Children and Young People-Schools and Children's Services - Non-School
2017-08-22,B & Q 1371,14.58,Children and Young People-Childrens Care Services
2017-07-21,B & Q 1371,61.45,Children and Young People-Childrens Care Services
