Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2021-06-08,1696,ASC & Integrated Services,18 SEA VIEW VILLAS,,
2021-06-01,375,Operations & Reg Services,3E CONSULTING ENGINEERS LTD,,
2021-06-10,3790.74,Resources,4NET TECHNOLOGIES LTD,,
2021-06-21,29800,"Children, Education and Skills",A WILDERNESS WAY,,
2021-06-21,27200.00,"Children, Education and Skills",A WILDERNESS WAY,,
2021-06-11,5341.25,Operations & Reg Services,A&J KEITH LTD,,
2021-06-10,48862.90,Operations & Reg Services,A&J KEITH LTD,,
2021-06-10,29502.92,Operations & Reg Services,A&J KEITH LTD,,
2021-06-10,307765.47,Operations & Reg Services,A&J KEITH LTD,,
2021-06-10,50099.06,Operations & Reg Services,A&J KEITH LTD,,
2021-06-01,34934.92,Operations & Reg Services,A&J KEITH LTD,,
2021-06-21,4560,"Children, Education and Skills",A1 FOSTER CARE,,
2021-06-07,968.00,Operations & Regulatory Services,AAA CHEMICALS LTD,,
2021-06-18,282,"Children, Education and Skills",AAT ASSOCIATION  ACCOUNTANCY TECHNICIANS,,
2021-06-04,846,"Children, Education and Skills",AAT ASSOCIATION  ACCOUNTANCY TECHNICIANS,,
2021-06-22,6867.97,ASC & Integrated Services,ABBEYFIELD CASTLE FARM,,
2021-06-22,9443.46,ASC & Integrated Services,ABBEYFIELD THE GROVE,,
2021-06-22,6078.68,ASC & Integrated Services,ABBEYMOOR,,
2021-06-22,15717.85,ASC & Integrated Services,ABBEYMOOR LIFEWAYS,,
2021-06-22,6999.12,ASC & Integrated Services,ABBEYMOOR LIFEWAYS,,
2021-06-03,5407.44,ASC & Integrated Services,ABSOLUTE QUALITY CARE,,
2021-06-03,467.95,ASC & Integrated Services,ABSOLUTE QUALITY CARE,,
2021-06-03,4419.55,ASC & Integrated Services,ABSOLUTE QUALITY CARE,,
2021-06-03,103.99,ASC & Integrated Services,ABSOLUTE QUALITY CARE,,
2021-06-14,17843.64,ASC & Integrated Services,ABSOLUTE QUALITY CARE,,
2021-06-14,7787.04,ASC & Integrated Services,ABSOLUTE QUALITY CARE,,
2021-06-14,1583.04,ASC & Integrated Services,ABSOLUTE QUALITY CARE,,
2021-06-14,461.72,ASC & Integrated Services,ABSOLUTE QUALITY CARE,,
2021-06-14,9873.57,ASC & Integrated Services,ABSOLUTE QUALITY CARE,,
2021-06-07,2893.28,ASC & Integrated Services,ACCOUNTABILITY,,
2021-06-29,12203.5,Operations & Reg Services,ACORN DAIRY,,
2021-06-16,3777.45,Operations & Reg Services,ACP,,
2021-06-11,3727.45,Operations & Reg Services,ACP,,
2021-06-15,425.41,Resources,ACP,,
2021-06-16,1438.15,Resources,ACP,,
2021-06-11,1440.8,Resources,ACP,,
2021-06-04,2344.00,Operations & Reg Services,ACROL AIR CONDITIONING CO LTD,,
2021-06-04,1319.6,Place,ACTAVO (UK) LTD,,
2021-06-21,2752.40,"Children, Education and Skills",ACTION FOR CHILDREN,,
2021-06-25,45647.29,Resources,ACTION FOUNDATION,,
2021-06-21,19343.56,"Children, Education and Skills",ACTIVE ARK,,
2021-06-28,28023.38,Resources,ADARE LTD,,
2021-06-28,37690.5,Resources,ADARE LTD,,
2021-06-29,754.50,Resources,ADARE LTD,,
2021-06-29,150,"Children, Education and Skills",ADCS,,
2021-06-29,150,"Children, Education and Skills",ADCS,,
2021-06-30,3420,ASC & Integrated Services,ADELPHI HOTEL,,
2021-06-01,1433.59,"Children, Education and Skills",ADT FIRE & SECURITY,,
2021-06-24,2081.47,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-24,339.76,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-24,703.89,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-24,711.4,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-24,1357.89,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-24,462.92,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-24,1530.63,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-24,1235.26,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-24,1214.41,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-24,852.51,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-24,1354.64,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-24,417.74,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-23,434.07,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-11,1236.85,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-01,835.58,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-01,1297.37,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-01,264.61,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-01,1008.09,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-01,636.06,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-01,1628.56,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-01,620.53,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-01,674.86,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-01,1153.73,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-01,752.62,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-01,1491.97,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-01,2665.72,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-01,1578.13,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-01,1474.75,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-22,986.47,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-14,985.53,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-14,1013.25,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-14,1510.86,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-14,823.75,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-14,1262.77,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-14,1204.16,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-14,285.97,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-14,535.98,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-14,1737.05,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-14,1423.73,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-17,978.47,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-17,744.3,Operations & Reg Services,ADT FIRE & SECURITY,,
2021-06-18,313,Place,ADT FIRE & SECURITY,,
2021-06-18,1408.05,Place,ADT FIRE & SECURITY,,
2021-06-25,12183.00,Place,ADT FIRE & SECURITY,,
2021-06-24,330,"Children, Education and Skills",ADVANCE CHILD CARE ASSESSMENTS LTD,,
2021-06-24,1759.21,ASC & Integrated Services,ADVANCED CLEANING & MAINTENANCE LTD,,
2021-06-11,570,Resources,ADVANCED POWER TECHNOLOGY,,
2021-06-18,732.82,Operations & Regulatory Services,AEBI SCHMIDT UK LTD,,
2021-06-18,565.16,Operations & Regulatory Services,AEBI SCHMIDT UK LTD,,
2021-06-04,484.74,Operations & Regulatory Services,AEBI SCHMIDT UK LTD,,
2021-06-04,259.43,Operations & Regulatory Services,AEBI SCHMIDT UK LTD,,
2021-06-17,513.21,Operations & Regulatory Services,AEBI SCHMIDT UK LTD,,
2021-06-11,23230.92,Place,AECOM,,
2021-06-24,38863.18,Place,AECOM,,
2021-06-28,634,City Futures,AIR TECHNIQUE,,
2021-06-28,765.00,Place,AIR TECHNIQUE,,
2021-06-28,1000,Place,AIR TECHNIQUE,,
2021-06-28,1359.00,Place,AIR TECHNIQUE,,
2021-06-18,351.03,Operations & Reg Services,AKW MEDI-CARE LTD,,
2021-06-22,2059.64,ASC & Integrated Services,ALBANY HOUSE  (WHITLEY BAY),,
2021-06-22,42061.89,ASC & Integrated Services,ALLAN COURT RESIDENTIAL HOME,,
2021-06-22,63777.19,ASC & Integrated Services,ALLAN COURT RESIDENTIAL HOME,,
2021-06-22,3421.28,ASC & Integrated Services,ALLAN COURT RESIDENTIAL HOME,,
2021-06-22,2932.53,ASC & Integrated Services,ALLAN COURT RESIDENTIAL HOME,,
2021-06-22,6092.16,ASC & Integrated Services,ALLAN COURT RESIDENTIAL HOME,,
2021-06-22,8012.64,ASC & Integrated Services,ALLAN COURT RESIDENTIAL HOME,,
2021-06-09,776.16,ASC & Integrated Services,ALLAN COURT RESIDENTIAL HOME,,
2021-06-09,258.72,ASC & Integrated Services,ALLAN COURT RESIDENTIAL HOME,,
2021-06-09,646.8,ASC & Integrated Services,ALLAN COURT RESIDENTIAL HOME,,
2021-06-09,1358.28,ASC & Integrated Services,ALLAN COURT RESIDENTIAL HOME,,
2021-06-18,391.16,Operations & Reg Services,ALLIANCE DISPOSABLES LTD,,
2021-06-18,253.28,Operations & Reg Services,ALLIANCE DISPOSABLES LTD,,
2021-06-09,262.54,Operations & Reg Services,ALLIANCE DISPOSABLES LTD,,
2021-06-09,2341.7,Operations & Reg Services,ALLIANCE DISPOSABLES LTD,,
2021-06-22,350.00,City Futures,ALLIES GROUP LTD,,
2021-06-11,500.00,Operations & Reg Services,ALPHA RECOVERY LTD,,
2021-06-07,1617,Resources,ALPHATEC,,
2021-06-25,1764,Operations & Reg Services,AMARI PLASTICS PLC,,
2021-06-11,1095,Operations & Reg Services,ANDTECH SYSTEMS,,
2021-06-11,604.43,Operations & Reg Services,ANGUS AIR LTD,,
2021-06-07,1640,Resources,ANTALIS MCNAUGHTON LTD,,
2021-06-07,369,Resources,ANTALIS MCNAUGHTON LTD,,
2021-06-07,265.2,Resources,ANTALIS MCNAUGHTON LTD,,
2021-06-07,1530,Resources,ANTALIS MCNAUGHTON LTD,,
2021-06-07,351,Resources,ANTALIS MCNAUGHTON LTD,,
2021-06-29,5590.00,Resources,ANTALIS MCNAUGHTON LTD,,
2021-06-10,465.00,Resources,ANTALIS MCNAUGHTON LTD,,
2021-06-03,10640.5,Place,ANTHONY COLLINS SOLICITORS,,
2021-06-25,27265.5,Place,ANTHONY COLLINS SOLICITORS,,
2021-06-16,1600,Resources,AON SOLUTIONS UK LTD,,
2021-06-08,2332,ASC & Integrated Services,APPLETON MANOR CARE HOME,,
2021-06-08,-966.28,ASC & Integrated Services,APPLETON MANOR CARE HOME,,
2021-06-08,2510.57,ASC & Integrated Services,APPLETREE GRANGE,,
2021-06-08,-1062,ASC & Integrated Services,APPLETREE GRANGE,,
2021-06-09,19651,"Children, Education and Skills",ARC ADOPTION NORTH EAST,,
2021-06-03,4150,Operations & Reg Services,ARC ENVIROMENTAL LTD,,
2021-06-21,144,ASC & Integrated Services,ARCADEA,,
2021-06-21,1158.00,ASC & Integrated Services,ARCADEA,,
2021-06-25,228,ASC & Integrated Services,ARCADEA,,
2021-06-25,1447.5,ASC & Integrated Services,ARCADEA,,
2021-06-25,192,ASC & Integrated Services,ARCADEA,,
2021-06-25,1158,ASC & Integrated Services,ARCADEA,,
2021-06-25,108.00,ASC & Integrated Services,ARCADEA,,
2021-06-25,868.50,ASC & Integrated Services,ARCADEA,,
2021-06-18,80.00,ASC & Integrated Services,ARCADEA,,
2021-06-18,198.56,ASC & Integrated Services,ARCADEA,,
2021-06-18,176.00,ASC & Integrated Services,ARCADEA,,
2021-06-18,992,ASC & Integrated Services,ARCADEA,,
2021-06-18,154.00,ASC & Integrated Services,ARCADEA,,
2021-06-18,794.24,ASC & Integrated Services,ARCADEA,,
2021-06-18,56.00,ASC & Integrated Services,ARCADEA,,
2021-06-18,198.56,ASC & Integrated Services,ARCADEA,,
2021-06-18,232,ASC & Integrated Services,ARCADEA,,
2021-06-18,440,ASC & Integrated Services,ARCADEA,,
2021-06-18,228,ASC & Integrated Services,ARCADEA,,
2021-06-18,1447.5,ASC & Integrated Services,ARCADEA,,
2021-06-18,192,ASC & Integrated Services,ARCADEA,,
2021-06-18,1158.00,ASC & Integrated Services,ARCADEA,,
2021-06-18,108.00,ASC & Integrated Services,ARCADEA,,
2021-06-18,868.5,ASC & Integrated Services,ARCADEA,,
2021-06-18,366.24,ASC & Integrated Services,ARCADEA,,
2021-06-18,397.12,ASC & Integrated Services,ARCADEA,,
2021-06-18,760.68,ASC & Integrated Services,ARCADEA,,
2021-06-18,595.68,ASC & Integrated Services,ARCADEA,,
2021-06-18,397.12,ASC & Integrated Services,ARCADEA,,
2021-06-18,595.68,ASC & Integrated Services,ARCADEA,,
2021-06-16,1000,City Futures,ARCADEA,,
2021-06-16,1000,City Futures,ARCADEA,,
2021-06-29,10629.09,Place,ARCADIS LLP,,
2021-06-14,528.08,Operations & Reg Services,ARCO LTD,,
2021-06-01,400.00,Operations & Reg Services,ARCO PROFESSIONAL SAFETY SERVICES,,
2021-06-29,333.99,Place,ARMCON LTD,,
2021-06-21,14072.8,"Children, Education and Skills",ARNFIELD CARE LTD,,
2021-06-15,316.26,Operations & Reg Services,ARNOLD CLARK,,
2021-06-03,323.54,Operations & Reg Services,ARNOLD CLARK,,
2021-06-03,323.54,Operations & Reg Services,ARNOLD CLARK,,
2021-06-17,323.54,Operations & Reg Services,ARNOLD CLARK,,
2021-06-17,323.54,Operations & Reg Services,ARNOLD CLARK,,
2021-06-25,611.01,Operations & Reg Services,ARNOLD CLARK,,
2021-06-30,323.55,Operations & Reg Services,ARNOLD CLARK,,
2021-06-04,316.26,Operations & Reg Services,ARNOLD CLARK,,
2021-06-01,316.26,Operations & Reg Services,ARNOLD CLARK,,
2021-06-18,316.26,Operations & Reg Services,ARNOLD CLARK,,
2021-06-09,296.20,Operations & Reg Services,ARNOLD CLARK,,
2021-06-09,296.20,Operations & Reg Services,ARNOLD CLARK,,
2021-06-14,73362.24,ASC & Integrated Services,ARTEMIS DOMICILIARY CARE,,
2021-06-14,18607.53,ASC & Integrated Services,ARTEMIS DOMICILIARY CARE,,
2021-06-14,6131.84,ASC & Integrated Services,ARTEMIS DOMICILIARY CARE,,
2021-06-14,1434.04,ASC & Integrated Services,ARTEMIS DOMICILIARY CARE,,
2021-06-30,448.82,Public Health Service,ASDA PHARMACY,,
2021-06-17,950,Resources,ASH INFORMATION SYSTEMS LTD,,
2021-06-09,11541.01,"Children, Education and Skills",ASHBROOKE SCHOOL,,
2021-06-22,5019.08,ASC & Integrated Services,ASHFIELD COURT,,
2021-06-22,-1803.48,ASC & Integrated Services,ASHFIELD COURT,,
2021-06-07,1529.7,"Children, Education and Skills",ASHMOLE MINICOACHES,,
2021-06-03,1803.76,"Children, Education and Skills",ASHMOLE MINICOACHES,,
2021-06-21,1529.7,"Children, Education and Skills",ASHMOLE MINICOACHES,,
2021-06-28,1529.7,"Children, Education and Skills",ASHMOLE MINICOACHES,,
2021-06-22,43889.02,ASC & Integrated Services,ASHTON COURT CARE HOME,,
2021-06-22,52278.61,ASC & Integrated Services,ASHTON COURT CARE HOME,,
2021-06-22,750.4,ASC & Integrated Services,ASHTON COURT CARE HOME,,
2021-06-22,2670.88,ASC & Integrated Services,ASHTON COURT CARE HOME,,
2021-06-22,2670.88,ASC & Integrated Services,ASHTON COURT CARE HOME,,
2021-06-11,587.65,Operations & Reg Services,ASKEWS LIBRARY SERVICES LTD,,
2021-06-16,448.69,Operations & Reg Services,ASKEWS LIBRARY SERVICES LTD,,
2021-06-01,325.42,Operations & Reg Services,ASKEWS LIBRARY SERVICES LTD,,
2021-06-04,721.70,Operations & Reg Services,ASKEWS LIBRARY SERVICES LTD,,
2021-06-25,645.91,Operations & Reg Services,ASKEWS LIBRARY SERVICES LTD,,
2021-06-25,660.62,Operations & Reg Services,ASKEWS LIBRARY SERVICES LTD,,
2021-06-25,535.23,Operations & Reg Services,ASKEWS LIBRARY SERVICES LTD,,
2021-06-08,3886.36,ASC & Integrated Services,ASPECTS HOUSE,,
2021-06-22,7208.23,ASC & Integrated Services,ASPEN COURT,,
2021-06-22,-1575.40,ASC & Integrated Services,ASPEN COURT,,
2021-06-03,4673.22,Operations & Reg Services,ASPEX UK LTD,,
2021-06-04,19648.31,Resources,ASPIRE TECHNOLOGY SOLUTIONS LTD,,
2021-06-25,390,Resources,ASPIRE TECHNOLOGY SOLUTIONS LTD,,
2021-06-14,2416.66,"Children, Education and Skills",ATHA DEVELOPMENT NO 2 LTD,,
2021-06-30,9600.28,Place,ATKINS LTD,,
2021-06-15,8974.38,"Children, Education and Skills",ATKINSON ROAD PRIMARY ACADEMY,,
2021-06-15,1653.6,"Children, Education and Skills",ATKINSON ROAD PRIMARY ACADEMY,,
2021-06-15,2211,"Children, Education and Skills",ATKINSON ROAD PRIMARY ACADEMY,,
2021-06-25,295.64,"Children, Education and Skills",AURA (NCLE) PROJECT COMPANY LTD,,
2021-06-25,1141.96,"Children, Education and Skills",AURA (NCLE) PROJECT COMPANY LTD,,
2021-06-25,915.4,"Children, Education and Skills",AURA (NCLE) PROJECT COMPANY LTD,,
2021-06-04,1108.94,"Children, Education and Skills",AURA (NCLE) PROJECT COMPANY LTD,,
2021-06-25,1910.58,"Children, Education and Skills",AURA (NEWCASTLE) PROJECT COMPANY,,
2021-06-08,27988.09,"Children, Education and Skills",AURA (NEWCASTLE) PROJECT COMPANY,,
2021-06-28,617089.46,Children Education & Skills,AURA NEWCASTLE LTD,,
2021-06-08,309446.55,Children Education & Skills,AURA NEWCASTLE LTD,,
2021-06-08,362326.41,Children Education & Skills,AURA NEWCASTLE LTD,,
2021-06-08,625,"Children, Education and Skills",AURA NEWCASTLE LTD,,
2021-06-16,695,Operations & Reg Services,AURA NEWCASTLE LTD,,
2021-06-03,695,Operations & Reg Services,AURA NEWCASTLE LTD,,
2021-06-03,695,Operations & Reg Services,AURA NEWCASTLE LTD,,
2021-06-03,450.00,Operations & Reg Services,AURA NEWCASTLE LTD,,
2021-06-25,695,Operations & Reg Services,AURA NEWCASTLE LTD,,
2021-06-08,695,Operations & Reg Services,AURA NEWCASTLE LTD,,
2021-06-08,545.00,Operations & Reg Services,AURA NEWCASTLE LTD,,
2021-06-08,700.00,Operations & Reg Services,AURA NEWCASTLE LTD,,
2021-06-08,625.00,Operations & Reg Services,AURA NEWCASTLE LTD,,
2021-06-16,500,Place,AURA NEWCASTLE LTD,,
2021-06-29,18057.62,Place,AURA NEWCASTLE LTD,,
2021-06-04,23374.9,Place,AURA NEWCASTLE LTD,,
2021-06-04,17881.71,Place,AURA NEWCASTLE LTD,,
2021-06-22,7062.00,Place,AURA NEWCASTLE LTD,,
