Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2013-05-28,35942967.00,Miscellaneous Finance Expenses,DEPT OF COMMUNITIES AND LOCAL GOVER,,
2013-06-06,7674108.00,Grants to External Organisations,LONDON BOROUGH OF SOUTHWARK,,
2013-06-20,1673907.50,Commercial Property Rent,AMAS LTD,,
2013-06-07,1500000.00,Grants to External Organisations,R B KINGSTON UPON THAMES,,
2013-06-12,1100000.00,Grants to External Organisations,LONDON BOROUGH OF LEWISHAM,,
2013-06-12,875000.00,HSG Grants to Registered Providers,LONDON AND QUADRANT HOUSING TRUST,,
2013-06-04,611819.74,Contracted Services Buildings,OSBORNE ENERGY LTD,,
2013-06-04,510615.46,Claim Settlements,EVERSHEDS CLIENT ACCOUNT,,
2013-06-07,445043.76,Contracted Services Buildings,CLIMATE ENERGY SERVICES LTD,,
2013-06-19,392287.00,Miscellaneous Finance Expenses,HMRC,,
2013-06-07,362297.49,Contracted Services Buildings,CLIMATE ENERGY SERVICES LTD,,
2013-06-03,347500.00,HSG Grants to Registered Providers,AFFINITY HOMES GROUP LIMITED,,
2013-06-14,330615.00,Hsg-Rough Sleeping,ONE HOUSING GROUP LIMITED,,
2013-06-12,318963.19,Grants to External Organisations,HARROW COUNCIL,,
2013-06-10,318468.85,Grants to External Organisations,R B KINGSTON UPON THAMES,,
2013-06-17,255000.00,Grants to External Organisations,FILM LONDON LTD,,
2013-06-05,203487.60,Marketing Services,INNOVISION EVENTS LTD,,
2013-06-04,148262.94,Claim Settlements,EVERSHEDS,,
2013-06-17,139308.00,Contracted Services Buildings,CLIMATE ENERGY SERVICES LTD,,
2013-06-18,119323.00,Grants to External Organisations,LONDON BOROUGH OF HOUNSLOW,,
2013-06-10,116957.00,Miscellaneous Finance Expenses,LONDON BOROUGH OF CROYDON,,
2013-05-30,113794.00,Hsg-Rough Sleeping,THAMES REACH,,
2013-06-05,112737.77,Grants to External Organisations,LONDON BOROUGH OF  WALTHAM FOREST,,
2013-06-11,104531.00,Management & Support Consultancy,SAINT JOHN OF GOD HOSPITALLER SERVI,,
2013-06-14,95494.83,Property Management Fees,RODMA,,
2013-06-06,94682.19,Grants to External Organisations,L B BEXLEY,,
2013-06-03,81725.50,Property Management Fees,LONDON BOROUGH OF HAVERING,,
2013-06-03,79999.50,Property Management Fees,LONDON BOROUGH OF BARKING,,
2013-06-14,78179.00,Grants to External Organisations,SERCO LTD,,
2013-06-06,77027.56,Grants to External Organisations,L B BEXLEY,,
2013-06-19,76641.07,Grants to External Organisations,STREETGAMES UK LTD,,
2013-05-31,75085.18,Building Maintenance & Repairs,NORLAND MANAGED SERVICES LIMITED,,
2013-05-30,75000.00,Grants to External Organisations,THAMES REACH,,
2013-06-14,70349.00,Property Service Charges,MORE LONDON,,
2013-05-29,70000.00,Property Management Fees,GREENWICH LEISURE LTD,,
2013-06-18,69693.00,Grants to External Organisations,LONDON BOROUGH OF HOUNSLOW,,
2013-06-12,66313.28,Grants to External Organisations,L B TOWER HAMLETS,,
2013-06-13,62640.00,Property Management Fees,ROYAL BOROUGH OF GREENWICH,,
2013-06-03,61866.00,Property Management Fees,LONDON BOROUGH OF BARKING,,
2013-06-21,61422.75,Management & Support Consultancy,OVE ARUP & PARTNERS LTD,,
2013-05-29,61117.97,Grants to External Organisations,"DEPARTMENT FOR CULTURE, MEDIA & SPO",,
2013-06-12,55711.03,Property Management Fees,RODMA,,
2013-06-05,55597.50,Event Management Fee,INNOVISION EVENTS LTD,,
2013-06-12,54430.00,Grants to External Organisations,LONDON BOROUGH OF SUTTON,,
2013-05-28,51205.57,Grants to External Organisations,LONDON BOROUGH OF REDBRIDGE,,
2013-06-17,51146.00,Contracted Services Buildings,CLIMATE ENERGY SERVICES LTD,,
2013-06-05,50962.66,Seconded Staff - Non Group,TRANSPORT FOR LONDON,,
2013-05-30,50912.00,Hsg-Rough Sleeping,THAMES REACH,,
2013-06-06,50365.57,Equipment Repairs & Maintenance,NORLAND MANAGED SERVICES LIMITED,,
2013-06-03,50365.57,Building Maintenance & Repairs,NORLAND MANAGED SERVICES LIMITED,,
2013-06-19,50006.09,Equipment Repairs & Maintenance,NORLAND MANAGED SERVICES LIMITED,,
2013-06-17,50000.00,Management & Support Consultancy,TRANSPORT FOR LONDON,,
2013-06-19,50000.00,Property Management Fees,JONES LANG LASALLE,,
2013-06-20,48850.00,Grants to External Organisations,THE LONDON PATHWAY,,
2013-06-17,46248.00,Contracted Services Buildings,WILLMOTT DIXON ENERGY SERVICES LTD,,
2013-06-12,45000.00,Grants to External Organisations,LONDON BOROUGH OF SUTTON,,
2013-06-12,42300.00,Grants to External Organisations,SME WHOLESALE FINANCE (LONDON) LTD.,,
