Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2018-07-11,815750.00,GRANTS TO EXTERNAL ORGANISATIONS,BIG ISSUE INVEST LIMITED,,
2018-07-04,660000.00,HSG GRANTS TO REGISTERED PROVIDERS,PARADIGM HOUSING GROUP LIMITED,,
2018-07-18,450141.50,HZ CONTINGENT GRANT-EXT ORG,WATERSIDE PLACES,,
2018-07-12,265351.91,GRANTS TO EXTERNAL ORGANISATIONS,ROYAL BOROUGH OF GREENWICH,,
2018-07-04,180000.00,HSG GRANTS TO REGISTERED PROVIDERS,POPLAR HARCA LTD,,
2018-07-18,160000.00,EVENT MANAGEMENT FEE,BLISS EVENTS MANAGEMENT LIMITED,,
2018-07-04,129000.00,HSG GRANTS TO REGISTERED PROVIDERS,OCTAVIA HOUSING AND CARE,,
2018-07-12,118200.00,GRANTS TO EXTERNAL ORGANISATIONS,RICHMOND & HILLCROFT A & C COLLEGE,,
2018-07-04,113187.00,HSG GRANTS TO REGISTERED PROVIDERS,PARADIGM HOUSING GROUP LIMITED,,
2018-07-04,110000.00,HSG GRANTS TO REGISTERED PROVIDERS,CATALYST COMMUNITIES HOUSING,,
2018-07-17,104177.00,HSG GRANTS TO REGISTERED PROVIDERS,ORBIT HOUSING GROUP LTD,,
2018-07-17,83857.17,INCOME MAXIMISATION EXPENSES,LONDON BOROUGH OF NEWHAM,,
2018-07-04,80000.00,HSG GRANTS TO REGISTERED PROVIDERS,LONDON BOROUGH OF HAVERING,,
2018-07-05,72000.00,GRANTS TO EXTERNAL ORGANISATIONS,FREE THE CHILDREN,,
2018-06-27,71465.42,MANAGEMENT & SUPPORT CONSULTANCY,TURNER & TOWNSEND PROJECT MAGAG,,
2018-07-04,67770.00,HSG GRANTS TO REGISTERED PROVIDERS,CATALYST COMMUNITIES HOUSING,,
2018-07-18,65000.00,LANDSCAPE MAINTENANCE,GVA GRIMLEY LTD,,
2018-07-11,62500.00,GRANTS TO EXTERNAL ORGANISATIONS,THE LONDON DESIGN FESTIVAL LTD,,
2018-07-04,60000.00,HSG GRANTS TO REGISTERED PROVIDERS,PARADIGM HOUSING GROUP LIMITED,,
2018-06-26,56506.00,CONSULTANCY-PROJECT MANAGEMENT,KEYTREE LIMITED,,
2018-07-10,54186.50,CONSULTANCY-PROJECT MANAGEMENT,KEYTREE LIMITED,,
2018-07-12,52970.00,CONSULTANCY-PROJECT MANAGEMENT,ROCKET SCIENCE UK LTD,,
2018-06-27,50694.30,UNIFORMS,IMAGES AT WORK LTD,,
2018-07-18,49374.00,MISCELLANEOUS FINANCE EXPENSES,LONDON BOROUGH OF SOUTHWARK,,
2018-06-27,48540.50,OFFICE CLEANING,GBM SERVICES LTD,,
2018-06-29,42142.80,GRANTS TO EXTERNAL ORGANISATIONS,SOUTH THAMES COLLEGES GROUP,,
2018-07-12,39929.38,MANAGEMENT & SUPPORT CONSULTANCY,OVE ARUP & PARTNERS LTD,,
2018-06-26,38864.20,PROPERTY MANAGEMENT FEES,VEOLIA ES (UK) PLC,,
2018-07-10,37643.84,SECURITY SERVICES (GUARDS),AOS SECURITY LTD,,
2018-07-04,36667.00,CONSULTANCY-PROJECT MANAGEMENT,OVE ARUP & PARTNERS LTD,,
2018-07-05,36458.64,COMPUTER HARDWARE,COMPUTACENTER,,
2018-07-12,33758.00,COMPUTER HARDWARE,COMPUTACENTER,,
2018-07-02,33747.63,SECURITY SERVICES (GUARDS),AOS SECURITY LTD,,
2018-07-13,31855.17,COMPUTER SOFTWARE,BYTES SOFTWARE SERVICES,,
2018-07-12,30575.75,COMPUTER HARDWARE,COMPUTACENTER,,
2018-06-29,30000.00,CONSULTANCY-PROJECT MANAGEMENT,AECOM LIMITED,,
2018-06-27,30000.00,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF ENFIELD,,
2018-07-10,30000.00,HSG GRANTS TO REGISTERED PROVIDERS,ROYAL BOROUGH OF KENSINGTON&CHELSEA,,
2018-07-10,30000.00,HSG GRANTS TO REGISTERED PROVIDERS,ROYAL BOROUGH OF KENSINGTON&CHELSEA,,
2018-07-10,30000.00,HSG GRANTS TO REGISTERED PROVIDERS,ROYAL BOROUGH OF KENSINGTON&CHELSEA,,
2018-07-10,30000.00,HSG GRANTS TO REGISTERED PROVIDERS,ROYAL BOROUGH OF KENSINGTON&CHELSEA,,
2018-07-10,30000.00,HSG GRANTS TO REGISTERED PROVIDERS,ROYAL BOROUGH OF KENSINGTON&CHELSEA,,
