Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2015-04-01,12033701.00,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF LAMBETH,,
2015-04-21,11419402.00,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF HAVERING,,
2015-04-22,11217570.00,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF TOWER HAMLETS,,
2015-04-01,10386447.00,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF LAMBETH,,
2015-04-28,10209610.00,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF SUTTON,,
2015-04-01,7175830.00,GRANTS TO EXTERNAL ORGANISATIONS,LB OF HARINGEY,,
2015-04-01,3260000.00,HSG GRANTS TO REGISTERED PROVIDERS,LONDON AND QUADRANT HOUSING TRUST,,
2015-04-27,2819375.00,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF BARKING,,
2015-04-22,2252419.00,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF CAMDEN,,
2015-04-01,2205000.00,HSG GRANTS TO REGISTERED PROVIDERS,THE GUINNESS TRUST,,
2015-04-01,1725000.00,HSG GRANTS TO REGISTERED PROVIDERS,YMCA LONDON SOUTH WEST,,
2015-04-01,1642500.00,HSG GRANTS TO REGISTERED PROVIDERS,LONDON AND QUADRANT HOUSING TRUST,,
2015-04-01,1454960.00,HSG GRANTS TO REGISTERED PROVIDERS,SANCTUARY HOUSING ASSOCIATION,,
2015-04-01,1165500.00,HSG GRANTS TO REGISTERED PROVIDERS,THE GUINNESS TRUST,,
2015-04-16,1110102.50,GRANTS TO EXTERNAL ORGANISATIONS,THE SILVERTOWN PARTNERSHIP LLP,,
2015-04-01,1015328.00,HSG GRANTS TO REGISTERED PROVIDERS,THE GUINNESS TRUST,,
2015-04-15,1002584.19,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF HACKNEY,,
2015-04-08,1000000.00,SHARED SERVICES FEES,TRANSPORT FOR LONDON,,
2015-04-01,986000.00,HSG GRANTS TO REGISTERED PROVIDERS,WANDLE HOUSING ASSOCIATION LIMITED,,
2015-04-01,982238.00,HSG GRANTS TO REGISTERED PROVIDERS,AGUDAS ISRAEL HOUSING ASSOCIATION L,,
2015-04-01,898017.00,HSG GRANTS TO REGISTERED PROVIDERS,SANCTUARY HOUSING ASSOCIATION,,
2015-04-01,866023.00,HSG GRANTS TO REGISTERED PROVIDERS,SANCTUARY HOUSING ASSOCIATION,,
2015-04-08,851662.54,EVENT MANAGEMENT FEE,JACK MORTON WORLDWIDE,,
2015-04-01,761250.00,HSG GRANTS TO REGISTERED PROVIDERS,SANCTUARY HOUSING ASSOCIATION,,
2015-04-29,753579.00,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF HACKNEY - BSP,,
2015-04-30,720000.00,HSG-ROUGH SLEEPING,ST MUNGOS BROADWAY,,
2015-04-01,712500.00,HSG GRANTS TO REGISTERED PROVIDERS,AFFINITY HOMES GROUP LIMITED,,
2015-04-01,699169.00,HSG GRANTS TO REGISTERED PROVIDERS,AFFINITY HOMES GROUP LIMITED,,
2015-04-28,653299.31,GRANTS TO EXTERNAL ORGANISATIONS,FORESTRY COMMISSION,,
2015-04-22,640914.51,GRANTS TO EXTERNAL ORGANISATIONS,FORESTRY COMMISSION,,
2015-04-01,631800.00,HSG GRANTS TO REGISTERED PROVIDERS,THAMES VALLEY HOUSING ASSOCIATION L,,
2015-04-16,589455.78,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF CROYDON,,
2015-04-01,563076.00,GRANTS TO EXTERNAL ORGANISATIONS,LB OF HARINGEY,,
2015-04-01,553570.80,SHARED SERVICES FEES,TRANSPORT FOR LONDON,,
2015-04-01,546068.00,HSG GRANTS TO REGISTERED PROVIDERS,HEXAGON HOUSING ASSOCIATION LIMITED,,
2015-04-23,510089.77,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF HARROW,,
2015-04-02,476618.95,GRANTS TO EXTERNAL ORGANISATIONS,WANDSWORTH COUNCIL,,
2015-04-01,445500.00,HSG GRANTS TO REGISTERED PROVIDERS,AGUDAS ISRAEL HOUSING ASSOCIATION L,,
2015-04-21,395490.01,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF HOUNSLOW,,
2015-04-13,387774.02,GRANTS TO EXTERNAL ORGANISATIONS,POCKET LIVING 2013 LLP,,
2015-04-01,363568.00,HSG GRANTS TO REGISTERED PROVIDERS,AFFINITY HOMES GROUP LIMITED,,
2015-04-01,350000.00,GRANTS TO EXTERNAL ORGANISATIONS,ACHIEVEMENT FOR ALL 3AS LIMITED,,
2015-04-16,342113.41,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF CROYDON,,
2015-04-01,339561.00,HSG GRANTS TO REGISTERED PROVIDERS,PARADIGM HOUSING GROUP LIMITED,,
2015-04-01,336000.00,HSG GRANTS TO REGISTERED PROVIDERS,ORBIT HOUSING GROUP LTD,,
2015-04-01,335000.00,GRANTS TO EXTERNAL ORGANISATIONS,FILM LONDON LTD,,
2015-04-01,290353.62,GRANTS TO EXTERNAL ORGANISATIONS,BRITISH FASHION COUNCIL,,
2015-04-21,288000.00,SHARED SERVICES FEES,TRANSPORT FOR LONDON,,
2015-04-01,282000.00,HSG GRANTS TO REGISTERED PROVIDERS,PARAGON COMMUNITY HOUSING GROUP LTD,,
2015-04-22,272840.00,SHARED SERVICES FEES,TRANSPORT FOR LONDON,,
2015-04-08,271818.22,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF LEWISHAM,,
2015-04-16,259016.39,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF CROYDON,,
