Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2021-01-15,6547500.00,HSG GRANTS TO LOCAL AUTHORITIES,L B SOUTHWARK,,
2021-01-18,6000000.00,HSG GRANTS TO REGISTERED PROVIDERS,OCTAVIA HOUSING AND CARE,,
2021-01-20,3541000.00,GRANTS TO EXTERNAL ORGANISATIONS,LONDON & PARTNERS,,
2021-01-29,2740000.00,GRANTS TO EXTERNAL ORGANISATIONS,TRANSPORT FOR LONDON,,
2021-01-15,2308450.74,GRANTS TO EXTERNAL ORGANISATIONS,CAPITAL CITY COLLEGE GROUP,,
2021-01-22,1764874.00,GRANTS TO EXTERNAL ORGANISATIONS,GREENWICH WHARF MANAGEMENT COMPANY,,
2021-01-12,1764004.81,GRANTS TO EXTERNAL ORGANISATIONS,CAPITAL CITY COLLEGE GROUP,,
2021-01-18,1478911.27,GRANTS TO EXTERNAL ORGANISATIONS,ROCKET SCIENCE UK LTD,,
2021-01-15,1270938.41,GRANTS TO EXTERNAL ORGANISATIONS,NEW CITY COLLEGE,,
2021-02-03,1150000.00,HSG GRANTS TO LOCAL AUTHORITIES,LONDON BOROUGH OF HAVERING,,
2021-01-21,1071000.00,HSG GRANTS TO REGISTERED PROVIDERS,CITY OF WESTMINSTER COUNCIL,,
2021-01-15,1050516.92,GRANTS TO EXTERNAL ORGANISATIONS,BARNET SOUTHGATE COLLEGE,,
2021-01-15,982515.07,GRANTS TO EXTERNAL ORGANISATIONS,NEWHAM COLLEGE OF FURTHER EDUCATION,,
2021-01-21,899152.00,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF CROYDON,,
2021-01-20,850000.00,HSG GRANTS TO LOCAL AUTHORITIES,L B SOUTHWARK,,
2021-01-15,831867.63,GRANTS TO EXTERNAL ORGANISATIONS,UNITED COLLEGES GROUP,,
2021-01-15,831685.84,GRANTS TO EXTERNAL ORGANISATIONS,NCG,,
2021-01-15,797505.38,GRANTS TO EXTERNAL ORGANISATIONS,SOUTH THAMES COLLEGES GROUP,,
2021-01-15,761884.04,GRANTS TO EXTERNAL ORGANISATIONS,LAMBETH COLLEGE,,
2021-01-11,730963.33,GOODS RECEIVED / INVOICE RECEIVED,LOUDSOUND,,
2021-01-15,716141.15,GRANTS TO EXTERNAL ORGANISATIONS,MORLEY COLLEGE LONDON,,
2021-01-19,669000.00,LEGAL FEES,TRANSPORT FOR LONDON,,
2021-01-15,659855.00,GRANTS TO EXTERNAL ORGANISATIONS,COVENT GARDEN MARKET AUTHORITY,,
2021-01-15,626985.92,GRANTS TO EXTERNAL ORGANISATIONS,EALING HAMMERSMITH & WEST LON COLL,,
2021-01-15,583806.49,GRANTS TO EXTERNAL ORGANISATIONS,WALTHAM FOREST COLLEGE,,
2021-01-21,569928.00,GRANTS TO EXTERNAL ORGANISATIONS,MANAGED EXIT LTD,,
2021-01-15,541029.67,GRANTS TO EXTERNAL ORGANISATIONS,HCUC,,
2021-01-15,533599.65,GRANTS TO EXTERNAL ORGANISATIONS,CITY OF WESTMINSTER COUNCIL,,
2021-01-15,533303.23,GRANTS TO EXTERNAL ORGANISATIONS,CITY LITERARY INSTITUTE,,
2021-01-15,509287.36,GRANTS TO EXTERNAL ORGANISATIONS,BROMLEY COLG OF FURTHER&HIGHER EDUC,,
2021-01-18,507428.57,HOTEL ACCOMMODATION,ATLAS HOTELS (TRADING) LIMITED,,
2021-01-13,495642.86,NON-GLA STAFF-HOTEL ACCOMMODATION,THE STAY CLUB,,
2021-01-25,463175.00,GRANTS TO EXTERNAL ORGANISATIONS,INK BUILDING MANAGEMENT COMPANY LIM,,
2021-01-29,455989.00,GRANTS TO EXTERNAL ORGANISATIONS,ISLAND HOUSE RTM,,
2021-01-21,451660.00,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF CROYDON,,
2021-01-15,444924.20,GRANTS TO EXTERNAL ORGANISATIONS,BARKING AND DAGENHAM COLLEGE,,
2021-01-14,414910.00,GRANTS TO EXTERNAL ORGANISATIONS,GROUNDWORK UK,,
2021-01-18,400000.00,GRANTS TO EXTERNAL ORGANISATIONS,417 WICK LANE RTM COMPANY LIMITED,,
2021-01-28,395244.00,MANAGEMENT & SUPPORT CONSULTANCY,LG FUTURES LTD,,
2021-01-13,381092.00,GRANTS TO EXTERNAL ORGANISATIONS,CAPITAL ENTERPRISE,,
2021-01-15,351054.63,GRANTS TO EXTERNAL ORGANISATIONS,NATIONAL YOUTH,,
2021-01-29,344000.00,GRANTS TO EXTERNAL ORGANISATIONS,TRANSPORT FOR LONDON,,
2021-01-15,340070.40,GRANTS TO EXTERNAL ORGANISATIONS,CROYDON COUNCIL,,
2021-01-15,338948.42,GRANTS TO EXTERNAL ORGANISATIONS,WORKING MEN'S COLLEGE,,
2021-02-01,334687.50,COMMERCIAL PROPERTY RENT,DRON & WRIGHT PROP CONS,,
2021-01-15,329368.75,GRANTS TO EXTERNAL ORGANISATIONS,RICHMOND &HILLCROFT ADULT&COMM COLG,,
2021-01-19,323039.40,GRANTS TO EXTERNAL ORGANISATIONS,SME WHOLESALE FINANCE (LONDON) LTD.,,
2021-01-12,300000.00,GRANTS TO EXTERNAL ORGANISATIONS,NEW CITY COLLEGE,,
2021-01-15,286807.12,GRANTS TO EXTERNAL ORGANISATIONS,LB NEWHAM,,
2021-01-15,285435.38,GRANTS TO EXTERNAL ORGANISATIONS,CROYDON COLLEGE,,
2021-02-03,271007.16,MISCELLANEOUS COSTS,5 E LTD,,
2021-01-15,270343.99,GRANTS TO EXTERNAL ORGANISATIONS,EASTLEIGH COLLEGE,,
2021-02-02,266118.10,NON-GLA STAFF-HOTEL ACCOMMODATION,ATLAS HOTELS (TRADING) LIMITED,,
2021-01-27,262710.00,GRANTS TO EXTERNAL ORGANISATIONS,LOCALITY,,
2021-01-15,257028.87,GRANTS TO EXTERNAL ORGANISATIONS,ADULT LEARNING LEWISHAM,,
2021-01-13,249615.48,GRANTS TO EXTERNAL ORGANISATIONS,CITY OF LONDON,,
2021-01-21,249372.00,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF CROYDON,,
2021-01-14,246735.33,MISCELLANEOUS COSTS,STRIVE TRAINING (LONDON) LIMITED,,
2021-01-15,245520.75,GRANTS TO EXTERNAL ORGANISATIONS,WEST THAMES COLLEGE,,
2021-01-11,245002.09,MISCELLANEOUS COSTS,UNITED COLLEGES GROUP,,
2021-01-29,235720.49,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF BRENT,,
2021-01-19,232393.48,MISCELLANEOUS COSTS,FREE TO LEARN LTD,,
2021-01-15,230052.65,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF WALTHAM FOREST,,
2021-01-19,224000.00,HSG GRANTS TO REGISTERED PROVIDERS,OCTAVIA HOUSING AND CARE,,
2021-01-12,219898.00,GRANTS TO EXTERNAL ORGANISATIONS,FRANCES WHARF LLP,,
2021-01-29,216177.27,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF BRENT,,
2021-01-15,215929.42,GRANTS TO EXTERNAL ORGANISATIONS,LB OF HAMMERSMITH AND FULHAM,,
2021-01-14,209401.57,MISCELLANEOUS COSTS,LONDON SKILLS AND DEVELOPMENT NETWO,,
2021-01-15,203015.06,GRANTS TO EXTERNAL ORGANISATIONS,LB TOWER HAMLETS,,
2021-01-19,201422.29,MISCELLANEOUS COSTS,LONDON LEARNING CONSORTIUM,,
2021-01-15,198555.42,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF LAMBETH,,
2021-02-02,196463.64,COMM LOANS - MKT RATE%,POCKET LIVING LIMITED,,
2021-01-21,192634.00,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF CROYDON,,
2021-01-12,187695.71,GRANTS TO EXTERNAL ORGANISATIONS,NEW CITY COLLEGE,,
2021-01-15,182064.24,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF HOUNSLOW,,
2021-01-29,180126.03,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF BRENT,,
2021-01-12,180000.00,GRANTS TO EXTERNAL ORGANISATIONS,CAPITAL CITY COLLEGE GROUP,,
2021-01-15,175814.01,GRANTS TO EXTERNAL ORGANISATIONS,REDBRIDGE LONDON BOROUGH COUNCIL,,
2021-01-28,174789.59,GRANTS TO EXTERNAL ORGANISATIONS,NATIONAL YOUTH,,
2021-01-15,168377.98,GRANTS TO EXTERNAL ORGANISATIONS,LB OF HACKNEY LEARNING TRUST,,
2021-01-15,167529.50,GRANTS TO EXTERNAL ORGANISATIONS,MARY WARD SETTLEMENT,,
2021-01-15,167201.53,NON-GLA STAFF-HOTEL ACCOMMODATION,WATERLOO HUB HOTEL & SUITES,,
2021-01-19,166525.89,MISCELLANEOUS COSTS,VOCATIONAL SKILLS SOLUTIONS LIMITED,,
2021-01-13,166000.00,GRANTS TO EXTERNAL ORGANISATIONS,NEWHAM COLLEGE LONDON,,
2021-01-12,164738.78,GRANTS TO EXTERNAL ORGANISATIONS,LAMBETH COLLEGE,,
2021-01-29,162500.00,MISCELLANEOUS COSTS,STEP AHEAD SOCIAL ENTERPRISE CIC,,
2021-01-29,162500.00,MISCELLANEOUS COSTS,STEP AHEAD SOCIAL ENTERPRISE CIC,,
2021-01-15,159900.63,GRANTS TO EXTERNAL ORGANISATIONS,SUTTON COLLEGE,,
2021-01-15,156038.22,GRANTS TO EXTERNAL ORGANISATIONS,HARINGEY ADULT LEARNING SERVICE,,
2021-01-15,155977.82,GRANTS TO EXTERNAL ORGANISATIONS,LEARNING AND ENTERPRISE COLLEGE,,
2021-01-15,153084.32,GRANTS TO EXTERNAL ORGANISATIONS,CAPEL MANOR COLLEGE,,
2021-01-11,150000.00,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF  WALTHAM FOREST,,
2021-01-20,149632.21,GRANTS TO EXTERNAL ORGANISATIONS,POLKA THEATRE,,
2021-01-20,144640.00,GRANTS TO EXTERNAL ORGANISATIONS,GROUNDWORK UK,,
2021-01-29,143634.72,OTHER PROFESSIONAL FEES,LONDON TREASURY LTD,,
2021-02-01,143240.50,GRANTS TO EXTERNAL ORGANISATIONS,THAMES REACH,,
2021-01-15,143201.62,GRANTS TO EXTERNAL ORGANISATIONS,ROYAL BOROUGH OF GREENWICH,,
2021-01-13,142305.50,NON-GLA STAFF-HOTEL ACCOMMODATION,LONDON HOTEL GROUP LTD,,
2021-01-26,142218.10,GRANTS TO EXTERNAL ORGANISATIONS,THAMES WATER UTILITIES LIMITED,,
2021-02-03,140617.00,GRANTS TO EXTERNAL ORGANISATIONS,MARY WARD SETTLEMENT,,
2021-01-29,134065.15,HOTEL ACCOMMODATION,TRAVELODGE HOTELS LIMITED,,
2021-01-26,133400.00,MISCELLANEOUS COSTS,IXION HOLDINGS (CONTRACTS) LTD,,
2021-01-21,133353.00,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF CROYDON,,
2021-01-15,132017.16,GRANTS TO EXTERNAL ORGANISATIONS,THE ADULT COLLEGE OF BARKING AND,,
2021-02-05,131519.00,GRANTS TO EXTERNAL ORGANISATIONS,VISTA BUILDING LTD,,
2021-01-15,128338.69,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF BROMLEY,,
2021-01-15,126767.58,GRANTS TO EXTERNAL ORGANISATIONS,NORTH EAST SURREY COL OF TECHNOLOGY,,
2021-01-15,126587.13,GRANTS TO EXTERNAL ORGANISATIONS,WANDSWORTH COUNCIL,,
2021-01-12,125556.48,GRANTS TO EXTERNAL ORGANISATIONS,BARNET SOUTHGATE COLLEGE,,
2021-01-15,124943.01,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF HILLINGDON,,
2021-01-15,122532.40,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF MERTON,,
2021-02-03,121490.44,GRANTS TO EXTERNAL ORGANISATIONS,LIVABILITY,,
2021-01-14,120309.66,MISCELLANEOUS COSTS,RAPID IMPROVEMENT LTD,,
2021-01-15,119248.75,GRANTS TO EXTERNAL ORGANISATIONS,STANMORE COLLEGE,,
2021-01-15,119188.65,GRANTS TO EXTERNAL ORGANISATIONS,ROYAL BOROUGH OF KENSINGTON&CHELSEA,,
2021-02-01,115645.00,GRANTS TO EXTERNAL ORGANISATIONS,THE AFRICA CENTRE,,
2021-01-18,115486.00,GRANTS TO EXTERNAL ORGANISATIONS,WALTHAM INTERNATIONAL COLLEGE LTD,,
2021-01-15,115199.21,GRANTS TO EXTERNAL ORGANISATIONS,L B SOUTHWARK,,
2021-01-13,114358.48,BUILDING MAINTENANCE & REPAIRS,LIFT. & ENGINEERING  SERVICES LTD,,
2021-01-13,114153.70,GRANTS TO EXTERNAL ORGANISATIONS,NEW CITY COLLEGE,,
2021-01-12,112000.00,HSG GRANTS TO REGISTERED PROVIDERS,PHOENIX COMMUNITY HOUSE ASSOC,,
2021-02-01,111562.50,COMMERCIAL PROPERTY RENT,DRON & WRIGHT PROP CONS,,
2021-02-01,111562.50,COMMERCIAL PROPERTY RENT,DRON & WRIGHT PROP CONS,,
2021-02-03,111562.50,COMMERCIAL PROPERTY RENT,DRON & WRIGHT PROP CONS,,
2021-02-05,111562.50,COMMERCIAL PROPERTY RENT,DRON & WRIGHT PROP CONS,,
