Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2016-07-25,9524709.00,GRANTS TO EXTERNAL ORGANISATIONS,LONDON BOROUGH OF LAMBETH,,
2016-07-29,891500.00,GRANTS TO EXTERNAL ORGANISATIONS,London 2017,,
2016-08-10,752000.00,HSG GRANTS TO REGISTERED PROVIDERS,SWAN HOUSING ASSOCIATION LIMITED,,
2016-08-16,647500.00,HSG GRANTS TO REGISTERED PROVIDERS,HYDE HOUSING ASSOCIATION LIMITED,,
2016-08-03,567735.80,GRANTS TO EXTERNAL ORGANISATIONS,ROYAL BOROUGH OF GREENWICH,,
2016-08-16,500000.00,GRANTS TO EXTERNAL ORGANISATIONS,ENERGY SAVING TRUST LTD,,
2016-08-10,397609.00,HSG GRANTS TO REGISTERED PROVIDERS,HYDE HOUSING ASSOCIATION LIMITED,,
2016-08-11,362500.00,HSG GRANTS TO REGISTERED PROVIDERS,THAMES VALLEY HOUSING ASSOCIATION L,,
2016-08-11,320000.00,HSG GRANTS TO REGISTERED PROVIDERS,THAMES VALLEY HOUSING ASSOCIATION L,,
2016-07-25,316000.00,GRANTS TO EXTERNAL ORGANISATIONS,MUSEUM OF LONDON,,
2016-08-08,316000.00,GRANTS TO EXTERNAL ORGANISATIONS,MUSEUM OF LONDON,,
2016-08-05,280000.00,GRANTS TO EXTERNAL ORGANISATIONS,FILM LONDON LTD,,
2016-08-17,254934.55,HSG-ROUGH SLEEPING,THAMES REACH,,
2016-08-17,244292.75,SHARED SERVICES FEES,TRANSPORT FOR LONDON,,
2016-08-16,210000.00,HSG GRANTS TO REGISTERED PROVIDERS,HYDE HOUSING ASSOCIATION LIMITED,,
2016-08-03,207364.03,GRANTS TO EXTERNAL ORGANISATIONS,BRITISH FASHION COUNCIL,,
2016-08-10,201152.00,HSG GRANTS TO REGISTERED PROVIDERS,HYDE HOUSING ASSOCIATION LIMITED,,
2016-07-28,187500.00,HSG GRANTS TO REGISTERED PROVIDERS,OCTAVIA HOUSING AND CARE,,
2016-07-29,170493.66,NON RECYCLABLE WASTE DISPOSAL/REFUSE COLLECTION,SENECA ENVIRONMENTAL SOLUTIONS LTD,,
2016-08-15,159287.20,LEGAL FEES,BERWIN LEIGHTON PAISNER,,
2016-08-04,150000.00,HSG GRANTS TO REGISTERED PROVIDERS,LONDON BOROUGH OF EALING,,
2016-08-15,150000.00,GRANTS TO EXTERNAL ORGANISATIONS,LONDON NOTTING HILL CARNIVAL ENT,,
2016-07-27,127500.00,GRANTS TO EXTERNAL ORGANISATIONS,FREE THE CHILDREN,,
2016-08-04,120816.75,NON RECYCLABLE WASTE DISPOSAL/REFUSE COLLECTION,SENECA ENVIRONMENTAL SOLUTIONS LTD,,
2016-08-19,120000.00,LEGAL FEES,EVERSHEDS,,
2016-08-09,116208.32,COMPUTER HARDWARE,INSIGHT DIRECT UK LIMITED,,
2016-08-11,112860.00,LEGAL FEES,DOUGLAS EDWARDS Q.C.,,
