Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2018-06-07,54607.60,Information Technology,1Spatial Group Ltd,,
2018-06-24,36338.47,Track,1st Inrail Ltd,,
2018-06-19,37077.27,Track,1st Inrail Ltd,,
2018-06-15,964468.11,Electrification and Fixed Plant,ABB Ltd,,
2018-06-25,176973.49,Electrification and Fixed Plant,ABC Electrification Ltd,,
2018-06-12,2046958.48,Electrification and Fixed Plant,ABC Electrification Ltd,,
2018-06-12,1130089.72,Electrification and Fixed Plant,ABC Electrification Ltd,,
2018-06-17,58919.82,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2018-06-24,29546.98,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2018-06-05,52798.41,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-06-05,57814.44,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-06-28,175777.79,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-06-24,42525.44,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2018-06-28,30510.75,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2018-06-08,61498.00,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-06-08,40000.00,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-06-12,45000.00,General Civils,AECOM Infrastructure & Environment UK Ltd,,
2018-06-24,87507.57,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2018-06-02,61907.65,Land & Property Acquisitions (incl. Business Consultancy),AECOM Infrastructure & Environment UK Ltd,,
2018-06-21,70914.63,Land & Property Acquisitions (incl. Business Consultancy),AECOM Infrastructure & Environment UK Ltd,,
2018-06-14,45718.16,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-06-15,138082.45,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-06-10,50348.10,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-06-10,116513.70,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-06-10,291723.22,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-06-01,27018.66,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2018-06-19,55202.67,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-06-28,121016.00,General Civils,AECOM Infrastructure & Environment UK Ltd,,
2018-06-13,107618.34,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2018-06-12,34700.74,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-06-12,279290.95,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-06-12,99430.90,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-06-12,110632.57,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-06-13,30204.93,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2018-06-09,36944.29,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2018-06-17,43353.08,General Civils,AECOM Ltd,,
2018-06-24,34668.94,General Civils,AECOM Ltd,,
2018-06-17,181854.05,Professional Services Direct,AECOM Ltd,,
2018-06-17,59388.27,Professional Services Direct,AECOM Ltd,,
2018-06-17,63991.52,Professional Services Direct,AECOM Ltd,,
2018-06-17,225750.31,Professional Services Direct,AECOM Ltd,,
2018-06-24,48667.95,General Civils,AECOM Ltd,,
2018-06-28,193774.57,General Civils,AECOM Ltd,,
2018-06-12,146624.55,Professional Services Direct,AECOM Ltd,,
2018-06-18,37953.01,General Civils,AECOM Ltd,,
2018-06-17,52535.88,General Civils,AECOM Ltd,,
2018-06-17,119681.36,General Civils,AECOM Ltd,,
2018-06-05,44186.00,Electrification and Fixed Plant,AEG Power Solutions Ltd,,
2018-06-20,36013.85,Electrification and Fixed Plant,AM1 Projects Ltd,,
2018-06-29,57250.00,Information Technology,AMT Sybex,,
2018-06-04,40224.75,General Civils,APB Group Ltd,,
2018-06-15,29359.34,General Civils,APB Group Ltd,,
2018-06-21,60668.00,Facilities - Soft Services,APCOA Parking (UK) Ltd,,
2018-06-01,201624.36,Facilities - Soft Services,APCOA Parking (UK) Ltd,,
2018-06-01,204870.60,Facilities - Soft Services,APCOA Parking (UK) Ltd,,
2018-06-04,27850.00,Facilities - Soft Services,APCOA Parking (UK) Ltd,,
2018-06-08,41190.96,HR and Training,ASE Corporate Eyecare Ltd,,
2018-06-13,27531.69,Telecoms,Abellio East Anglia Ltd t/a Greater Anglia,,
2018-06-01,39530.75,Supplies and Services,Abellio East Anglia Ltd t/a Greater Anglia,,
2018-06-22,35750.00,Supplies and Services,Abellio London Ltd,,
2018-06-17,28600.00,Supplies and Services,Abellio London Ltd,,
2018-06-24,135503.11,Telecoms,Abellio ScotRail Ltd,,
2018-06-02,101643.15,Regulatory Charges,Abellio ScotRail Ltd,,
2018-06-02,454623.29,Regulatory Charges,Abellio ScotRail Ltd,,
2018-06-24,55000.00,Regulatory Charges,Abellio ScotRail Ltd,,
2018-06-12,157348.91,HR and Training,Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,,
2018-06-01,312360.18,HR and Training,Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,,
2018-06-17,308143.20,HR and Training,Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,,
2018-06-17,409065.45,HR and Training,Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,,
2018-06-24,353444.40,HR and Training,Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,,
