Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2020-05-02,48607.68,Track,1st Inrail Ltd,,
2020-05-02,43447.14,Track,1st Inrail Ltd,,
2020-05-30,34781.16,Track,1st Inrail Ltd,,
2020-05-02,33374.50,Land & Property Acquisitions (incl. Business Consultancy),23red Ltd,,
2020-05-02,120861.00,Buildings,24-7 Industrial Services UK Ltd,,
2020-05-02,56000.00,Professional Services Direct,2Excel Aviation Ltd,,
2020-05-02,257874.51,Information Technology,3Squared Ltd,,
2020-05-02,125368.20,Buildings,8point8 Vanguard Ltd,,
2020-05-02,32999.10,Buildings,A J Paveley & Co,,
2020-05-19,202526.05,Electrification and Fixed Plant,ABB Ltd,,
2020-05-02,55625.00,Telecoms,ABB Ltd,,
2020-05-02,93220.00,Information Technology,ABB Power Grids UK Ltd,,
2020-05-02,40888.77,Facilities - Hard Services,ABP Associates Ltd,,
2020-05-30,27284.84,Facilities - Hard Services,ABP Associates Ltd,,
2020-05-02,28061.15,DSF National Multi-Discipline,AECOM Infrastructure & Environment UK Ltd,,
2020-05-30,27677.17,DSF National Multi-Discipline,AECOM Infrastructure & Environment UK Ltd,,
2020-05-02,61363.39,General Civils,AECOM Infrastructure & Environment UK Ltd,,
2020-05-30,66135.10,General Civils,AECOM Infrastructure & Environment UK Ltd,,
2020-05-02,28234.30,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-02,119838.24,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-02,119862.64,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-02,63052.11,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-02,135849.45,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-02,43073.31,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-02,56847.28,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-02,61340.00,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-02,59550.49,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-02,50684.28,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-02,99436.29,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-02,100215.30,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-02,28624.30,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-02,62692.22,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-02,47454.81,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-02,30803.26,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-30,64648.39,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-30,30354.75,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-30,30291.87,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-30,28556.09,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-30,94290.16,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-30,61358.81,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-30,113667.02,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-30,74284.23,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-30,37911.71,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-30,47976.73,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-30,116376.73,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-05-02,745502.26,General Civils,AECOM Ltd,,
2020-05-02,62257.01,General Civils,AECOM Ltd,,
2020-05-02,360284.89,General Civils,AECOM Ltd,,
2020-05-02,117600.00,General Civils,AECOM Ltd,,
2020-05-02,55000.00,General Civils,AECOM Ltd,,
2020-05-02,181536.00,General Civils,AECOM Ltd,,
2020-05-30,242000.00,General Civils,AECOM Ltd,,
2020-05-30,121103.87,General Civils,AECOM Ltd,,
2020-05-02,290400.77,Professional Services Direct,AECOM Ltd,,
2020-05-02,368139.96,Professional Services Direct,AECOM Ltd,,
2020-05-02,46456.82,Professional Services Direct,AECOM Ltd,,
2020-05-02,99281.18,Professional Services Direct,AECOM Ltd,,
2020-05-02,393628.30,Professional Services Direct,AECOM Ltd,,
2020-05-02,28805.85,Professional Services Direct,AECOM Ltd,,
2020-05-02,76723.03,Professional Services Direct,AECOM Ltd,,
2020-05-02,38934.46,Professional Services Direct,AECOM Ltd,,
2020-05-02,96947.31,Professional Services Direct,AECOM Ltd,,
2020-05-30,95134.29,Professional Services Direct,AECOM Ltd,,
2020-05-30,107833.47,Professional Services Direct,AECOM Ltd,,
2020-05-30,92768.36,Professional Services Direct,AECOM Ltd,,
2020-05-30,76181.32,Professional Services Direct,AECOM Ltd,,
2020-05-21,149807.52,Track,AECOM Ltd,,
2020-05-22,29301.20,Track,AECOM Ltd,,
2020-05-22,158080.73,Track,AECOM Ltd,,
2020-05-22,152843.89,Track,AECOM Ltd,,
2020-05-22,45958.84,Track,AECOM Ltd,,
2020-05-22,493220.56,Track,AECOM Ltd,,
2020-05-22,161484.17,Track,AECOM Ltd,,
2020-05-22,84961.03,Track,AECOM Ltd,,
2020-05-26,130628.91,Track,AECOM Ltd,,
2020-05-26,474788.89,Track,AECOM Ltd,,
2020-05-02,32701.00,Electrification and Fixed Plant,AEG Power Solutions Ltd,,
2020-05-02,40252.00,Plant and Tools,AEG Power Solutions Ltd,,
2020-05-02,25000.00,Recruitment Services,AI Recruitment Technologies Ltd,,
2020-05-02,34170.85,Electrification and Fixed Plant,AM1 Projects Ltd,,
2020-05-02,33714.02,Electrification and Fixed Plant,AM1 Projects Ltd,,
2020-05-30,26034.73,Electrification and Fixed Plant,AM1 Projects Ltd,,
