Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2015-07-01,58500.00,PLACE,FOYS SOLICITORS,,
2015-07-01,528.00,CYPF,REDACTED PERSONAL DATA,,
2015-07-01,350.86,COMMUNITIES,MARK PARKER,,
2015-07-01,400.00,PLACE,MACRO MEDIA LTD,,
2015-07-01,337.00,CYPF,CLARITY TRAVEL MANAGEMENT,,
2015-07-01,443.00,COMMUNITIES,MR H S CUTTS NEIL CONSTRUCTION,,
2015-07-01,364.00,COMMUNITIES,MR H S CUTTS NEIL CONSTRUCTION,,
2015-07-01,330.00,COMMUNITIES,MR H S CUTTS NEIL CONSTRUCTION,,
2015-07-01,7044.58,CYPF,TAYLOR SHAW LIMITED T/A TAYLOR SHAW,,
2015-07-01,7044.58,CYPF,TAYLOR SHAW LIMITED T/A TAYLOR SHAW,,
2015-07-01,464.23,CYPF,KIER FACILITIES SERVICES LTD,,
2015-07-01,313.50,COMMUNITIES,FORWARD ENVIRONMENTAL LIMITED,,
2015-07-01,494.00,PLACE,VIEWPOINT RESEARCH COMMUNITY INTEREST CO,,
2015-07-01,318.40,PLACE,ARCO LTD,,
2015-07-01,6851.98,CYPF,ACADEMY SERVICES (SHEFFIELD) LTD,,
2015-07-01,774.07,CYPF,ACADEMY SERVICES (SHEFFIELD) LTD,,
2015-07-01,27582.57,CYPF,ACADEMY SERVICES (SHEFFIELD) LTD,,
2015-07-01,312.15,COMMUNITIES,STEARN ELECTRIC CO. LTD,,
2015-07-01,11279.74,CYPF,TAYLOR SHAW LIMITED T/A TAYLOR SHAW,,
2015-07-01,3037.61,COMMUNITIES,EXCHANGE SUPPLIES LTD,,
2015-07-01,435.00,POLICY PERFORMANCE AND COMMS,THE PRINT AND DESIGN FACTORY LTD,,
2015-07-01,1100.82,PLACE,BROADFIELD MOWERS LTD,,
2015-07-01,501.00,COMMUNITIES,MR H S CUTTS NEIL CONSTRUCTION,,
2015-07-01,375.00,COMMUNITIES,MR H S CUTTS NEIL CONSTRUCTION,,
2015-07-01,2320.00,ECONOMIC REGENERATION,NEWSCO INSIDER,,
2015-07-01,4485.00,ECONOMIC REGENERATION,GENECON,,
2015-07-01,576.00,PLACE,CARLTON FUELS,,
2015-07-01,3370.00,RESOURCES,ACCESS ECOLOGY LTD,,
2015-07-01,516.55,CYPF,PARENTPAY LIMITED,,
2015-07-01,503.05,CYPF,PARENTPAY LIMITED,,
2015-07-01,1219.36,COMMUNITIES,EGBERT H TAYLOR & CO LTD,,
2015-07-01,386555.04,PLACE,BOWMER & KIRKLAND LTD,,
2015-07-01,19929.89,PLACE,BOWMER & KIRKLAND LTD,,
2015-07-01,1712.55,CYPF,KIDZ @ WORK,,
2015-07-01,500.00,PLACE,NUMILL LTD,,
2015-07-01,306.70,PLACE,ARGO FEEDS LTD,,
2015-07-01,269.10,CYPF,REACHOUT CHILDCARE SERVICES LIMITED,,
2015-07-01,682.17,RESOURCES,SHEFFIELD NEWSPAPERS LTD,,
2015-07-01,1023.26,RESOURCES,SHEFFIELD NEWSPAPERS LTD,,
2015-07-01,320.61,RESOURCES,SHEFFIELD NEWSPAPERS LTD,,
2015-07-01,466.34,RESOURCES,SHEFFIELD NEWSPAPERS LTD,,
2015-07-01,553.77,RESOURCES,SHEFFIELD NEWSPAPERS LTD,,
2015-07-01,320.61,RESOURCES,SHEFFIELD NEWSPAPERS LTD,,
2015-07-01,349.75,RESOURCES,SHEFFIELD NEWSPAPERS LTD,,
2015-07-01,682.17,RESOURCES,SHEFFIELD NEWSPAPERS LTD,,
2015-07-01,500.00,RESOURCES,WELLINGTONE LIMITED,,
2015-07-01,500.00,POLICY PERFORMANCE AND COMMS,DEPT COMMUNITIES AND LOCAL GOVERNMENT,,
2015-07-01,1000.00,POLICY PERFORMANCE AND COMMS,DEPT COMMUNITIES AND LOCAL GOVERNMENT,,
2015-07-01,2000.00,POLICY PERFORMANCE AND COMMS,DEPT COMMUNITIES AND LOCAL GOVERNMENT,,
2015-07-01,2000.00,POLICY PERFORMANCE AND COMMS,DEPT COMMUNITIES AND LOCAL GOVERNMENT,,
2015-07-01,2500.00,POLICY PERFORMANCE AND COMMS,DEPT COMMUNITIES AND LOCAL GOVERNMENT,,
2015-07-01,2000.00,POLICY PERFORMANCE AND COMMS,DEPT COMMUNITIES AND LOCAL GOVERNMENT,,
2015-07-01,352.06,RESOURCES,RODDISONS RECOVERY,,
2015-07-01,757.89,RESOURCES,LOOKERS FORD,,
2015-07-01,1261.03,RESOURCES,LOOKERS FORD,,
2015-07-01,277.25,RESOURCES,LOOKERS FORD,,
2015-07-01,771.00,RESOURCES,GPG 2000 LTD,,
2015-07-01,1197.19,RESOURCES,F R SHARROCK LTD,,
2015-07-01,921.96,RESOURCES,F R SHARROCK LTD,,
2015-07-01,256.92,RESOURCES,F R SHARROCK LTD,,
2015-07-01,1578.40,RESOURCES,EASTWICK ENGINEERING SERVICES,,
2015-07-01,927.23,RESOURCES,F R SHARROCK LTD,,
2015-07-01,611.87,RESOURCES,F R SHARROCK LTD,,
2015-07-01,352.06,RESOURCES,RODDISONS RECOVERY,,
2015-07-01,12942.60,RESOURCES,ROYAL MAIL GROUP LTD,,
2015-07-01,1650.00,RESOURCES,VODAFONE LIMITED (CORPORATE),,
2015-07-01,1154.05,RESOURCES,LOOKERS FORD,,
2015-07-01,1270.00,COMMUNITIES,SHEFFIELD HEALTH & SOCIAL CARE NHS,,
2015-07-01,983.55,COMMUNITIES,REDACTED PERSONAL DATA,,
2015-07-01,320.95,CYPF,EARL MARSHALL GUEST HOUSE LTD,,
2015-07-01,259.43,CYPF,SSA SOCIAL CARE & COMMUNITY SERVICES LTD,,
2015-07-01,666.00,COMMUNITIES,BANNER CROSS LUNCHEON & FRIENDSHIP CLUB,,
2015-07-01,691.00,COMMUNITIES,GREYSTONES LUNCH CLUB,,
2015-07-01,606.00,COMMUNITIES,ADLINGTON LUNCHEON CLUB,,
2015-07-01,924.00,COMMUNITIES,DARNALL LUNCH CLUB,,
2015-07-01,280.00,COMMUNITIES,DORE OPEN DOOR LUNCH CLUB,,
2015-07-01,640.00,COMMUNITIES,THE LIMES LUNCHEON CLUB,,
2015-07-01,594.00,COMMUNITIES,DUKE STREET COMMUNITY CENTRE,,
2015-07-01,1070.00,COMMUNITIES,ST OSWALDS LUNCHEON CLUB,,
2015-07-01,2131.00,COMMUNITIES,BIRLEY SPA LUNCH CLUB,,
2015-07-01,553.00,COMMUNITIES,CHRIST CHURCH PITSMOOR LUNCH CLUB,,
2015-07-01,335.00,COMMUNITIES,MICHAEL CHURCH LOWEDGES THURS LUNCH CLUB,,
2015-07-01,739.00,COMMUNITIES,ST JOHN'S ABBEYDALE LUNCH CLUB,,
2015-07-01,566.00,COMMUNITIES,GRAPEVINE CENTRE LUNCHEON CLUB,,
2015-07-01,1139.00,COMMUNITIES,THE SALVATION ARMY SHEFFIELD CASTLE,,
