Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2020-10-07,504.56,PLACE,ANALAN SUPPLIES LTD,,
2020-10-22,299.64,PLACE,ARCO LTD,,
2020-10-27,332.00,PLACE,ARCO LTD,,
2020-10-02,512.40,PEOPLE,ARCO LTD,,
2020-10-02,1024.80,PEOPLE,ARCO LTD,,
2020-10-05,37980.00,PLACE,ARCO LTD,,
2020-10-01,-1566.00,PLACE,ARCO LTD,,
2020-10-30,-21.60,PLACE,ARCO LTD,,
2020-10-27,267.50,PLACE,ARCO LTD,,
2020-10-01,1740.00,PLACE,ARCO LTD,,
2020-10-29,-19.90,PLACE,ARDEN WINCH & CO LTD,,
2020-10-07,315.00,PLACE,ARDEN WINCH & CO LTD,,
2020-10-22,439.90,PLACE,ARDEN WINCH & CO LTD,,
2020-10-01,777.00,PLACE,ARDEN WINCH & CO LTD,,
2020-10-21,839.97,PLACE,ARDEN WINCH & CO LTD,,
2020-10-27,1152.00,PLACE,ARDEN WINCH & CO LTD,,
2020-10-08,1221.20,PLACE,ARDEN WINCH & CO LTD,,
2020-10-21,1444.45,PLACE,ARDEN WINCH & CO LTD,,
2020-10-27,2250.00,PLACE,ARDEN WINCH & CO LTD,,
2020-10-21,2594.80,PLACE,ARDEN WINCH & CO LTD,,
2020-10-05,12805.65,PLACE,ARDEN WINCH & CO LTD,,
2020-10-05,14925.00,PLACE,ARDEN WINCH & CO LTD,,
2020-10-05,17611.50,PLACE,ARDEN WINCH & CO LTD,,
2020-10-14,301.60,PLACE,ARGO FEEDS LTD,,
2020-10-14,-47.85,PLACE,ARNOLD LAVER & CO LTD,,
2020-10-02,516.56,PLACE,ARNOLD LAVER & CO LTD,,
2020-10-13,711.00,PLACE,ARNOLD LAVER & CO LTD,,
2020-10-12,729.63,PLACE,ARNOLD LAVER & CO LTD,,
2020-10-14,923.16,PLACE,ARNOLD LAVER & CO LTD,,
2020-10-13,5474.38,PLACE,ARNOLD LAVER & CO LTD,,
2020-10-01,5694.65,PLACE,ARNOLD LAVER & CO LTD,,
2020-10-12,990.00,PLACE,ASHTEAD PLANT HIRE CO LTD,,
2020-10-22,1462.75,PEOPLE,AQA EDUCATION,,
2020-10-06,383.00,PLACE,ATKIN & SON,,
2020-10-23,679.89,PLACE,ATKIN & SON,,
2020-10-15,3951.00,PLACE,ATKIN & SON,,
2020-10-05,320.00,PLACE,AVANTI STEEL FABRICATIONS,,
2020-10-30,535.00,PLACE,AVANTI STEEL FABRICATIONS,,
2020-10-01,950.00,PLACE,AVANTI STEEL FABRICATIONS,,
2020-10-05,4200.00,PLACE,AVANTI STEEL FABRICATIONS,,
2020-10-27,9430.00,PLACE,AVANTI STEEL FABRICATIONS,,
2020-10-08,413.60,PLACE,BANNER PLANT LTD,,
2020-10-13,880.00,PLACE,BANNER PLANT LTD,,
2020-10-07,258.30,PLACE,BARRETTINE ENVIRONMENTAL HEALTH,,
2020-10-20,477.60,PLACE,BARRETTINE ENVIRONMENTAL HEALTH,,
2020-10-15,4808.52,PEOPLE,STANLEY SECURITY SOLUTIONS LTD,,
2020-10-12,26945.49,PLACE,ENTERPRISE FLEX E RENT,,
2020-10-02,620.00,PLACE,PAGETS BUILDERS MERCHANTS LTD,,
2020-10-07,363.49,RESOURCES,CAPITA BUSINESS SERVICES LTD,,
2020-10-09,3172.60,RESOURCES,CAPITA BUSINESS SERVICES LTD,,
2020-10-20,7520.73,RESOURCES,CAPITA BUSINESS SERVICES LTD,,
2020-10-09,17075.99,PLACE,CAPITA BUSINESS SERVICES LTD,,
2020-10-22,18033.97,RESOURCES,CAPITA BUSINESS SERVICES LTD,,
2020-10-12,19326.26,RESOURCES,CAPITA BUSINESS SERVICES LTD,,
2020-10-13,742.53,PLACE,CHATFIELDS T/A EVANS HALSHAW TRUCKS,,
2020-10-15,315.00,PLACE,CIBSE SERVICES LTD,,
2020-10-13,292.50,PLACE,CITY SEALS & BEARINGS LTD,,
2020-10-13,460.00,PLACE,CLARK & PARTNERS LTD,,
2020-10-13,654.00,PLACE,CLARK & PARTNERS LTD,,
2020-10-30,673.45,PEOPLE,CLARK & PARTNERS LTD,,
2020-10-29,1629.00,PEOPLE,CLARK & PARTNERS LTD,,
2020-10-14,4154.00,PEOPLE,CLARK & PARTNERS LTD,,
2020-10-13,4444.43,PEOPLE,CLARK & PARTNERS LTD,,
2020-10-21,4479.38,PEOPLE,CLARK & PARTNERS LTD,,
2020-10-21,4613.41,PEOPLE,CLARK & PARTNERS LTD,,
2020-10-09,5574.75,PEOPLE,CLARK & PARTNERS LTD,,
2020-10-09,5695.08,PEOPLE,CLARK & PARTNERS LTD,,
2020-10-13,5860.00,PLACE,CLARK & PARTNERS LTD,,
2020-10-13,11606.00,PLACE,CLARK & PARTNERS LTD,,
2020-10-29,14062.00,PEOPLE,CLARK & PARTNERS LTD,,
2020-10-15,270.00,PLACE,COMPLETE SHUTTER SERVICES LTD,,
2020-10-15,392.00,PLACE,COMPLETE SHUTTER SERVICES LTD,,
2020-10-15,595.00,PLACE,COMPLETE SHUTTER SERVICES LTD,,
2020-10-14,-30.56,PLACE,CROMWELL GROUP (HOLDINGS) LTD,,
2020-10-02,-28.86,PLACE,CROMWELL GROUP HOLDINGS LTD,,
2020-10-07,350.00,PLACE,D-DRILL (MASTER DRILLERS) LTD,,
2020-10-13,256.52,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,258.15,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,263.44,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,264.00,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,267.17,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,268.56,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,269.05,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,270.59,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,271.68,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,273.51,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,273.83,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,273.90,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,278.23,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,282.31,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,286.91,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,291.50,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,293.12,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,297.76,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,301.45,PEOPLE,DIRECT HEALTH UK LTD,,
2020-10-13,302.10,PEOPLE,DIRECT HEALTH UK LTD,,
