Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2018-11-01,15890.47,Balance Sheet,DARLINGTON CREDIT UNION LIMITED,,
2018-11-29,14263.33,Balance Sheet,DARLINGTON CREDIT UNION LIMITED,,
2018-10-01,10508.33,Balance Sheet,HALFORDS,,
2018-11-12,11576.67,Balance Sheet,KIDDIVOUCHERS LTD,,
2018-11-01,3772.46,Balance Sheet,NHS PENSIONS,,
2018-11-29,3772.46,Balance Sheet,NHS PENSIONS,,
2018-11-29,23577.89,Balance Sheet,PRUDENTIAL LOCAL GOVERNMENT,,
2018-11-01,21378.89,Balance Sheet,PRUDENTIAL LOCAL GOVERNMENT,,
2018-11-01,1790.86,Balance Sheet,STANDARD LIFE,,
2018-11-29,1840.86,Balance Sheet,STANDARD LIFE,,
2018-11-29,1781.08,Balance Sheet,THE DARLINGTON LABOUR GROUP,,
2018-11-01,1781.08,Balance Sheet,THE DARLINGTON LABOUR GROUP,,
2018-11-01,6268.33,Balance Sheet,UNISON L04007,,
2018-11-29,6194.86,Balance Sheet,UNISON L04007,,
2018-11-29,537.3,Balance Sheet,UNITE,,
2018-11-01,549.57,Balance Sheet,UNITE,,
2018-09-03,49640.90,Balance Sheet,ZURICH MUNICPAL,,
2018-10-15,1252.82,CHILDREN'S SERVICES,BGP CONSULTING LIMITED,,
2018-10-15,1252.82,CHILDREN'S SERVICES,BGP CONSULTING LIMITED,,
2018-09-29,2250.00,CHILDREN'S SERVICES,EDGE ANALYTICS LTD,,
2018-11-06,26593.50,CHILDREN'S SERVICES,ST GEORGE PRIMARY SCHOOL,,
2018-11-08,2892.40,COMMISSIONING,EASIBATHE LTD,,
2018-11-08,7500.00,COMMISSIONING,FRANK TIFFEN BUILDING SERVICES,,
2018-11-08,3486.45,COMMISSIONING,SUNTER LTD,,
2018-11-08,4505.02,COMMISSIONING,SUNTER LTD,,
2018-11-08,4954.68,COMMISSIONING,THYSSENKRUPP ENCASA LIMITED,,
2018-11-08,3527.68,COMMISSIONING,THYSSENKRUPP ENCASA LIMITED,,
2018-11-08,1859.08,COMMISSIONING,THYSSENKRUPP ENCASA LIMITED,,
2018-11-08,4095.00,COMMISSIONING,THYSSENKRUPP ENCASA LIMITED,,
2018-11-19,9500.00,ECONOMIC GROWTH,BARRETT ENVIRONMENTAL,,
2018-11-20,1680.00,ECONOMIC GROWTH,F G M DECORATORS,,
2018-11-20,2270.00,ECONOMIC GROWTH,F G M DECORATORS,,
2018-09-30,7045.41,ECONOMIC GROWTH,G & A SECURITY,,
2018-11-12,1080.00,ECONOMIC GROWTH,G & A SECURITY,,
2018-11-15,1140.00,ECONOMIC GROWTH,G & A SECURITY,,
2018-11-02,985.88,ECONOMIC GROWTH,GROUND IMPROVEMENTS LTD,,
2018-10-17,660.77,ECONOMIC GROWTH,GROUND IMPROVEMENTS LTD,,
2018-10-18,1125.53,ECONOMIC GROWTH,GROUND IMPROVEMENTS LTD,,
2018-10-25,1544.48,ECONOMIC GROWTH,GROUND IMPROVEMENTS LTD,,
2018-11-29,510,ECONOMIC GROWTH,GSC GRAYS,,
2018-09-30,75000.00,ECONOMIC GROWTH,OVE ARUP AND PARTNERS LIMITED,,
2018-10-31,43632.34,ECONOMIC GROWTH,OVE ARUP AND PARTNERS LIMITED,,
2018-09-30,1209.30,ECONOMIC GROWTH,DWF LLP,,
2018-10-12,675,ECONOMIC GROWTH,FINDLAY SURVEYS,,
2018-09-12,3031.00,ECONOMIC GROWTH,BOND DICKINSON,,
2018-10-11,1999.00,ECONOMIC GROWTH,BOND DICKINSON,,
2018-08-24,7531.25,ECONOMIC GROWTH,RENNYCO LTD,,
2018-08-31,2250.00,ECONOMIC GROWTH,SAVILLS,,
2018-08-31,2506.00,ECONOMIC GROWTH,WARD HADAWAY SOLICITORS,,
2018-08-31,2000.00,ECONOMIC GROWTH,WARD HADAWAY SOLICITORS,,
2018-10-31,22629.56,ECONOMIC GROWTH,WHARTON CONSTRUCTION LIMITED,,
2018-09-27,2323.50,ECONOMIC GROWTH,ARRIVA NORTH EAST LIMITED,,
2018-10-25,2400.95,ECONOMIC GROWTH,ARRIVA NORTH EAST LIMITED,,
2018-11-19,500,ECONOMIC GROWTH,BARRETT ENVIRONMENTAL,,
2018-08-31,2750.00,ECONOMIC GROWTH,BGP CONSULTING LIMITED,,
2018-09-30,5800.00,ECONOMIC GROWTH,BGP CONSULTING LIMITED,,
2018-11-16,7750.00,ECONOMIC GROWTH,BLOOM PROCUREMENT SERVICES LTD,,
2018-10-31,55968.74,ECONOMIC GROWTH,ESH CONSTRUCTION LIMITED,,
2018-10-31,17661.35,ECONOMIC GROWTH,MRC ROADS LIMITED,,
2018-10-31,4511.00,ECONOMIC GROWTH,MRC ROADS LIMITED,,
2018-10-12,1980.00,ECONOMIC GROWTH,PHASE SITE INVESTIGATIONS LTD,,
2018-10-15,1885.78,ECONOMIC GROWTH,PREMIER TRAFFIC MANAGEMENT,,
2018-11-07,500,ECONOMIC GROWTH,SOLMEK/HYMAS GEOENVIRONMENTAL LTD,,
2018-02-01,4000.00,ECONOMIC GROWTH,VODAFONE DIVERSIONARY WORKS TEAM,,
2018-10-12,798.49,ECONOMIC GROWTH,WM SMITH & SONS (BARNARD CASTLE) LTD,,
2018-11-14,507,ECONOMIC GROWTH,WS ATKINS (SERVICES) LTD,,
2018-11-14,968,ECONOMIC GROWTH,WS ATKINS (SERVICES) LTD,,
2018-11-13,8192.00,ECONOMIC GROWTH,WS ATKINS (SERVICES) LTD,,
2018-10-15,7621.38,ECONOMIC GROWTH,WS ATKINS (SERVICES) LTD,,
2018-10-15,2094.25,ECONOMIC GROWTH,WS ATKINS (SERVICES) LTD,,
2018-10-15,765.9,ECONOMIC GROWTH,WS ATKINS (SERVICES) LTD,,
2018-10-31,3000.00,NEIGHBOURHOOD SERVICES & RESOURCES,BGP CONSULTING LIMITED,,
2018-11-07,1500.00,NEIGHBOURHOOD SERVICES & RESOURCES,DTA CONSULTING ENGINEERS LLP,,
2018-10-20,139243.51,NEIGHBOURHOOD SERVICES & RESOURCES,ANGLIAN WINDOWS LTD,,
2018-10-25,3750.00,NEIGHBOURHOOD SERVICES & RESOURCES,ARROW INDUSTRIAL GROUP LTD,,
2018-11-04,527.15,NEIGHBOURHOOD SERVICES & RESOURCES,B & Q PLC,,
2018-11-11,665.61,NEIGHBOURHOOD SERVICES & RESOURCES,B & Q PLC,,
2018-10-31,880,NEIGHBOURHOOD SERVICES & RESOURCES,BLOOM PROCUREMENT SERVICES LTD,,
2018-11-16,46768.66,NEIGHBOURHOOD SERVICES & RESOURCES,BRITISH GAS SERVICES LTD,,
2018-11-13,18968.79,NEIGHBOURHOOD SERVICES & RESOURCES,BT TELEPHONE PAYMENT CENTRE,,
2018-11-01,2868.50,NEIGHBOURHOOD SERVICES & RESOURCES,CARE-ABILITY,,
2018-11-06,972.05,NEIGHBOURHOOD SERVICES & RESOURCES,CARE-ABILITY,,
2018-11-01,1550.20,NEIGHBOURHOOD SERVICES & RESOURCES,CARE-ABILITY,,
2018-10-31,4400.00,NEIGHBOURHOOD SERVICES & RESOURCES,CHECKMATE FIRE SOLUTIONS LTD,,
2018-10-26,2607.00,NEIGHBOURHOOD SERVICES & RESOURCES,DTA CONSULTING ENGINEERS LLP,,
2018-10-22,59010.32,NEIGHBOURHOOD SERVICES & RESOURCES,DURHAM COUNTY COUNCIL,,
2018-10-26,595,NEIGHBOURHOOD SERVICES & RESOURCES,HARROQUIP PUMP SYSTEMS,,
2018-10-26,13541.01,NEIGHBOURHOOD SERVICES & RESOURCES,HODGSON AND SAYERS,,
2018-11-12,900,NEIGHBOURHOOD SERVICES & RESOURCES,IDEAL HYGIENE,,
2018-11-19,567.2,NEIGHBOURHOOD SERVICES & RESOURCES,MASTERDOR  LTD,,
2018-11-13,4592.30,NEIGHBOURHOOD SERVICES & RESOURCES,MASTERDOR  LTD,,
