Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2018-06-01,682,Service Reform,Weightmans Llp,,
2018-06-01,609,Sustainable Regeneration,G & A Taylors Hotels Ltd,,
2018-06-01,609,Sustainable Regeneration,G & A Taylors Hotels Ltd,,
2018-06-01,609,Sustainable Regeneration,G & A Taylors Hotels Ltd,,
2018-06-01,609,Sustainable Regeneration,G & A Taylors Hotels Ltd,,
2018-06-01,619.24,Environment and Community Safety,Alliance Disposables Ltd,,
2018-06-01,661.2,Children's Services,Salford Supply Desk Ltd,,
2018-06-01,701.69,Children's Services,Teaching Personnel Ltd,,
2018-06-01,750,Children's Services,Jdp Educational Consultant Ltd,,
2018-06-01,754.5,Children's Services,Teaching Personnel Ltd,,
2018-06-01,1283.89,Environment and Community Safety,HN Nuttall Ltd,,
2018-06-01,1396.8,Service Reform,Weightmans Llp,,
2018-06-01,1446.64,Children's Services,J Fletcher Engineers Ltd,,
2018-06-01,1605.69,Service Reform,Esure,,
2018-06-01,1980,Environment and Community Safety,Rigby Taylor Ltd,,
2018-06-01,2000,Service Reform,Weightmans Llp,,
2018-06-01,2104.8,Capital Expenditure,J Fletcher Engineers Ltd,,
2018-06-01,2141.6,Children's Services,Together Trust,,
2018-06-01,3075.78,Sustainable Regeneration,Mawtec Systems Limited,,
2018-06-01,3813.81,Sustainable Regeneration,Rubax Lifts Ltd,,
2018-06-01,3933.33,Children's Services,Tashbar Of Manchester,,
2018-06-01,5141.83,Environment and Community Safety,Oliver Kay Ltd,,
2018-06-01,5225,Children's Services,Salford Community Leisure Ltd,,
2018-06-01,5366.66,Children's Services,Tashbar Of Manchester,,
2018-06-01,7494,Service Reform,Hmcourts-Service,,
2018-06-01,9990,Office of the Chief Executive,Socialsignin Ltd,,
2018-06-01,10320,Children's Services,Signis Group Ltd,,
2018-06-01,11691.67,Children's Services,Together Trust,,
2018-06-01,43952.04,Capital Expenditure,Reed Specialist Recruitment Ltd,,
2018-06-01,60732.16,Sustainable Regeneration,Nsl Ltd,,
2018-06-01,63625.92,Capital Expenditure,Reed Specialist Recruitment Ltd,,
2018-06-01,79674.71,Capital Expenditure,Reed Specialist Recruitment Ltd,,
2018-06-01,90482.68,Capital Expenditure,Reed Specialist Recruitment Ltd,,
2018-06-01,6202650.16,Service Reform,NHS CCG,,
2018-06-04,518.4,Sustainable Regeneration,Door Repair Service  Ltd,,
2018-06-04,528,Capital Expenditure,Horticon Limited,,
2018-06-04,593.8,Office of the Chief Executive,Xma Ltd,,
2018-06-04,620.82,Capital Expenditure,Connevans Limited,,
2018-06-04,680.38,Children's Services,Advanced Domestic Serv,,
2018-06-04,741.36,Sustainable Regeneration,Ags Tech,,
2018-06-04,778.41,Children's Services,United Utilities Water Limited,,
2018-06-04,795.6,Capital Expenditure,Ijm Electrical Contractors Ltd,,
2018-06-04,1170.15,Children's Services,Redacted Data,,
2018-06-04,1259,Sustainable Regeneration,Alexander Care,,
2018-06-04,1279.8,Sustainable Regeneration,Associated Cleaning Contractors Ltd,,
2018-06-04,1313,Sustainable Regeneration,Alexander Care,,
2018-06-04,1400,Sustainable Regeneration,Alexander Care,,
2018-06-04,1419.95,"Community, Health & Social Care",Mbmc Services Ltd,,
2018-06-04,1428,Environment and Community Safety,C P Davidson & Sons Ltd,,
2018-06-04,1540,Sustainable Regeneration,Alexander Care,,
2018-06-04,1780.8,Service Reform,Gbm Digital Technologies Ltd,,
2018-06-04,1800,Service Reform,Bacs Payment Schemes Ltd,,
2018-06-04,2073.6,Service Reform,Ingeus Uk Limited,,
2018-06-04,2748,Children's Services,Goodsense Training,,
2018-06-04,3128.7,Service Reform,Softcat Limited,,
2018-06-04,3164.86,Service Reform,Softcat Limited,,
2018-06-04,3192,Environment and Community Safety,Teleshore Ltd,,
2018-06-04,3292.8,Capital Expenditure,Thyssenkrupp Encasa Ltd,,
2018-06-04,4032,Environment and Community Safety,C P Davidson & Sons Ltd,,
2018-06-04,4284,Environment and Community Safety,C P Davidson & Sons Ltd,,
2018-06-04,8303.61,Children's Services,Delamere School,,
2018-06-04,9751.57,Children's Services,Delamere School,,
2018-06-04,12519.84,Capital Expenditure,Egbert H Taylor & Co Ltd,,
2018-06-04,12773.59,Service Reform,Softcat Limited,,
2018-06-04,97464,Service Reform,Phoenix Software Ltd,,
2018-06-05,502.04,Sustainable Regeneration,David Phillips Group,,
2018-06-05,540,Children's Services,T/A Evolve,,
2018-06-05,557.66,Sustainable Regeneration,David Phillips Group,,
2018-06-05,566.8,Service Reform,Ashtead Plant Hire Co Ltd,,
2018-06-05,566.8,Service Reform,Ashtead Plant Hire Co Ltd,,
2018-06-05,566.8,Service Reform,Ashtead Plant Hire Co Ltd,,
2018-06-05,579.84,Children's Services,Teaching Personnel Ltd,,
2018-06-05,586.92,Service Reform,Forbes Solicitors,,
2018-06-05,591.49,Environment and Community Safety,Enterprise Flex E-Rent,,
2018-06-05,643.2,Sustainable Regeneration,David Phillips Group,,
2018-06-05,648,Sustainable Regeneration,R H Smith Engineering Ltd,,
2018-06-05,652.5,Environment and Community Safety,Dvla Vehicle Tax,,
2018-06-05,667,Children's Services,Ao Retail Limited,,
2018-06-05,720,Children's Services,Randstad Public Services Limited,,
2018-06-05,724.8,Children's Services,Teaching Personnel Ltd,,
2018-06-05,724.8,Children's Services,Teaching Personnel Ltd,,
2018-06-05,730,Sustainable Regeneration,Paypoint Plc,,
2018-06-05,741.44,Environment and Community Safety,Waughgroup,,
2018-06-05,763.17,Environment and Community Safety,Brake Bros Ltd,,
2018-06-05,794.4,Environment and Community Safety,Door Repair Service  Ltd,,
2018-06-05,810,Service Reform,Forbes Solicitors,,
2018-06-05,869.47,Service Reform,Orange (A/pm/01),,
2018-06-05,879.08,Service Reform,Orange (A/pm/01),,
2018-06-05,884.17,Sustainable Regeneration,David Phillips Group,,
2018-06-05,968.74,Sustainable Regeneration,David Phillips Group,,
2018-06-05,973.25,Service Reform,Whistl Uk Ltd,,
2018-06-05,977.2,Service Reform,Whistl Uk Ltd,,
2018-06-05,986.03,Sustainable Regeneration,David Phillips Group,,
2018-06-05,1000,Capital Expenditure,Forbes Solicitors,,
2018-06-05,1179.9,Sustainable Regeneration,David Phillips Group,,
2018-06-05,1249.5,Children's Services,Teaching Personnel Ltd,,
2018-06-05,1290,Children's Services,Tesco Direct,,
2018-06-05,1308.15,Service Reform,Forbes Solicitors,,
2018-06-05,1379.52,Service Reform,Orange (A/pm/01),,
2018-06-05,1384.37,Service Reform,Paypro-Charge.Com,,
2018-06-05,1500,"Community, Health & Social Care",Northgate Public Services (Uk) Ltd,,
2018-06-05,1503.83,Sustainable Regeneration,David Phillips Group,,
2018-06-05,1840.92,Service Reform,Orange (A/pm/01),,
2018-06-05,1908.23,Sustainable Regeneration,Capita Business Servs,,
2018-06-05,1987.5,Environment and Community Safety,Redacted Data,,
2018-06-05,2396,Children's Services,Wigan Council,,
2018-06-05,2506.42,Children's Services,Foster Careline Ltd,,
2018-06-05,2606.56,Service Reform,Orange (A/pm/01),,
2018-06-05,2747.29,Capital Expenditure,Rm Education Plc,,
2018-06-05,2871.36,Children's Services,Fairfield Care Ltd,,
2018-06-05,2880,Children's Services,Uk Fostering Ltd,,
2018-06-05,3120,Children's Services,Parallel Parents,,
2018-06-05,3124.24,Children's Services,Ccats Fostering Ltd,,
2018-06-05,3384.98,Environment and Community Safety,Birtwistle Butcher,,
2018-06-05,3404.04,Children's Services,Perpetual Fostering Ltd,,
2018-06-05,3672,Children's Services,Together Trust,,
2018-06-05,3911.6,Children's Services,Crossroads Together Ltd,,
2018-06-05,4399.79,Service Reform,Orange (A/pm/01),,
2018-06-05,5511.43,Service Reform,Whistl Uk Ltd,,
2018-06-05,6110,Children's Services,Jan Anderson T/A A1 Foster Care,,
2018-06-05,6589.2,Children's Services,By The Bridge,,
2018-06-05,7172.04,Capital Expenditure,Opus Energy Ltd,,
2018-06-05,7280,Children's Services,Fusion Fostering,,
2018-06-05,7600,Children's Services,Salford City College,,
2018-06-05,8204,Children's Services,Orange Grove Foster Care Ltd,,
2018-06-05,8957.15,Children's Services,Foster Cares Ltd,,
2018-06-05,8993.44,Children's Services,Foster Care Associates Ltd,,
2018-06-05,9290.8,Children's Services,The Fostering Team,,
2018-06-05,9483.12,Children's Services,Swiis Fostercare Ltd,,
2018-06-05,9832,Children's Services,Capstone Foster Care (North) Ltd,,
