Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2021-08-02,10800,Place Directorate,Agile Applications Ltd,,
2021-08-02,2000,People (Childrens) Service Group,Corinth Business And Community,,
2021-08-02,10000,People (Childrens) Service Group,Corinth Business And Community,,
2021-08-02,758.4,Public Health,Door Repair Service  Ltd,,
2021-08-02,1475.81,Public Health,Esendex Ltd,,
2021-08-02,1158.79,Service Reform (Corp Bus & Transform),F. R. Sharrock Limited,,
2021-08-02,46981.41,Service Reform (Corp Bus & Transform),Ford Retail Ltd T/A Trust Ford,,
2021-08-02,1940.04,Service Reform (Corp Bus & Transform),G Jones Builders Ltd,,
2021-08-02,1096.8,Place Directorate,Ptsg,,
2021-08-02,1170.62,Place Directorate,Reach Publishing Services Ltd,,
2021-08-02,1283.18,Place Directorate,Reach Publishing Services Ltd,,
2021-08-02,585.31,Place Directorate,Reach Publishing Services Ltd,,
2021-08-02,838.8,People (Childrens) Service Group,Redacted Data,,
2021-08-02,990,Service Reform (Corp Bus & Transform),Richard L Thomas Associates Ltd,,
2021-08-02,50000,People (Adults) - CHSC,Salford Community & Voluntary Service,,
2021-08-02,24805.1,Place Directorate,Standard Fuel Oils Ltd,,
2021-08-03,1953,Service Reform (Corp Bus & Transform),A Copeland Group Ltd,,
2021-08-03,1818.96,Place Directorate,Apem Ltd,,
2021-08-03,810,Place Directorate,Associated Cleaning Contractors Ltd,,
2021-08-03,637.92,Place Directorate,Bilway Marine Ltd,,
2021-08-03,703.8,Place Directorate,Burgess Security Systems Ltd,,
2021-08-03,3342,People (Childrens) Service Group,C. Masters Decorators Ltd,,
2021-08-03,4157.21,People (Childrens) Service Group,Chatsworth High School & Community,,
2021-08-03,2227.8,Place Directorate,Click Fire & Security Ltd - 24 Acco,,
2021-08-03,6000,Service Reform (Corp Bus & Transform),Community First Partnership Ltd,,
2021-08-03,5012.24,Service Reform (Corp Bus & Transform),Day Architectural Ltd,,
2021-08-03,51661.13,Service Reform (Corp Bus & Transform),Electoral Reform Services,,
2021-08-03,74025.01,Service Reform (Corp Bus & Transform),Eric Wright Civil Engineering Ltd,,
2021-08-03,2160,People (Childrens) Service Group,Essential Mediation Ltd,,
2021-08-03,576,Place Directorate,Eurobox (Manchester) Ltd,,
2021-08-03,1209.6,People (Adults) - CHSC,G & A Taylors Hotels Ltd,,
2021-08-03,1719.9,People (Adults) - CHSC,G & A Taylors Hotels Ltd,,
2021-08-03,520.32,Place Directorate,Hsl Compliance,,
2021-08-03,913.63,Place Directorate,J Fletcher Engineers Ltd,,
2021-08-03,1875,People (Childrens) Service Group,Kids Planet Day Nurseries Ltd,,
2021-08-03,2500,People (Childrens) Service Group,Kidzrus Nursery Ltd-Langworth Rd,,
2021-08-03,2250,People (Childrens) Service Group,Ladybird Private Day Nursery,,
2021-08-03,540,Place Directorate,M & A Brown (Engravers) Ltd,,
2021-08-03,884.7,Place Directorate,Metric Group Limited,,
2021-08-03,1250,Service Reform (Corp Bus & Transform),Monton Unitarian Church,,
2021-08-03,2773.57,Service Reform (Corp Bus & Transform),Nhs Salford Ccg,,
2021-08-03,13479.6,Place Directorate,One Agency Media Limited,,
2021-08-03,540.16,Place Directorate,Otis Limited,,
2021-08-03,1920,Place Directorate,Pos Enterprises Ltd,,
2021-08-03,541.16,People (Childrens) Service Group,Redacted Data,,
2021-08-03,542.08,People (Childrens) Service Group,Redacted Data,,
2021-08-03,544.8,People (Childrens) Service Group,Redacted Data,,
2021-08-03,567.48,People (Childrens) Service Group,Redacted Data,,
2021-08-03,567.68,People (Childrens) Service Group,Redacted Data,,
2021-08-03,588.24,People (Childrens) Service Group,Redacted Data,,
2021-08-03,596.4,People (Childrens) Service Group,Redacted Data,,
2021-08-03,610.52,People (Childrens) Service Group,Redacted Data,,
2021-08-03,638.64,People (Childrens) Service Group,Redacted Data,,
2021-08-03,660,People (Childrens) Service Group,Redacted Data,,
2021-08-03,724,People (Childrens) Service Group,Redacted Data,,
2021-08-03,868,People (Childrens) Service Group,Redacted Data,,
2021-08-03,993.44,People (Childrens) Service Group,Redacted Data,,
2021-08-03,1379,People (Childrens) Service Group,Redacted Data,,
2021-08-03,1423.12,People (Childrens) Service Group,Redacted Data,,
2021-08-03,2047.24,People (Childrens) Service Group,Redacted Data,,
2021-08-03,2160,People (Childrens) Service Group,Redacted Data,,
2021-08-03,2204.16,People (Childrens) Service Group,Redacted Data,,
2021-08-03,2208,People (Childrens) Service Group,Redacted Data,,
2021-08-03,1182,Service Reform (Corp Bus & Transform),Richard L Thomas Associates Ltd,,
2021-08-03,7665.97,Place Directorate,Rubax Lifts Ltd,,
2021-08-03,4800,People (Adults) - CHSC,Salford City Red Devils Foundation,,
2021-08-03,707.33,Place Directorate,Schofield & Sons,,
