Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2018-12-05,5422.00,Community,BARCHAM TREES PLC,,
2018-12-19,240,Community,GRANTLEY SAW MILLS LTD,,
2018-12-10,20.32,Community,ALLSTAR BUSINESS SOLUTIONS LTD,,
2018-12-10,33.34,Community,ALLSTAR BUSINESS SOLUTIONS LTD,,
2018-12-31,499.5,Community,DR CHRISTIAN LACHMANN,,
2018-12-17,592,Community,DR CHRISTIAN LACHMANN,,
2018-12-17,425.5,Community,DR R SPENCER,,
2018-12-31,851,Community,DR R SPENCER,,
2018-12-17,296,Community,DR SOPHIE ELIZABETH LORD,,
2018-12-31,888,Community,DR VIVIENNE JAYNE POSKITT,,
2018-12-17,1350.50,Community,DR VIVIENNE JAYNE POSKITT,,
2018-12-10,225.4,Community,STEPHENSONS MEMORIAL WORKS,,
2018-12-03,234.3,Community,STEPHENSONS MEMORIAL WORKS,,
2018-12-03,287.5,Community,STEPHENSONS MEMORIAL WORKS,,
2018-12-31,450,Community,BULLOUGHS CLEANING SERVICES LTD,,
2018-12-31,790.97,Community,BULLOUGHS CLEANING SERVICES LTD,,
2018-12-17,260.64,Community,CORDANT PEOPLE LIMITED,,
2018-12-17,345.3,Community,CORDANT PEOPLE LIMITED,,
2018-12-19,346.4,Community,CORDANT PEOPLE LIMITED,,
2018-12-31,406.62,Community,CORDANT PEOPLE LIMITED,,
2018-12-24,212,Community,NORTHGATE VEHICLE HIRE LTD,,
2018-12-24,231.8,Community,NORTHGATE VEHICLE HIRE LTD,,
2018-12-24,231.8,Community,NORTHGATE VEHICLE HIRE LTD,,
2018-12-31,213.76,Community,PHS GROUP PLC,,
2018-12-19,1606.14,Community,PHS GROUP PLC,,
2018-12-12,386.65,Community,PROFESSIONAL PAPER SUPPLIES LTD,,
2018-12-17,478,Community,BOB COWELL,,
2018-12-17,25,Community,BOB COWELL,,
2018-12-24,456,Community,PAUL WHITAKER,,
2018-12-03,260,Community,YORKSHIRE WATER PLC,,
2018-12-05,5000.00,Community,HER MAJESTY\xEFS COURTS SERVICE,,
2018-12-05,5000.00,Community,HER MAJESTY\xEFS COURTS SERVICE,,
2018-12-05,885,Community,HER MAJESTY\xEFS COURTS SERVICE,,
2018-12-19,2500.00,Community,HILL CANNON CONSULTING LLP,,
2018-12-05,209.7,Community,KELTIC LTD,,
2018-12-24,255.8,Community,NORTHGATE VEHICLE HIRE LTD,,
2018-12-24,255.8,Community,NORTHGATE VEHICLE HIRE LTD,,
2018-12-24,255.8,Community,NORTHGATE VEHICLE HIRE LTD,,
2018-12-24,255.8,Community,NORTHGATE VEHICLE HIRE LTD,,
2018-12-05,680.75,Community,NORTHGATE VEHICLE HIRE LTD,,
2018-12-05,680.75,Community,NORTHGATE VEHICLE HIRE LTD,,
2018-12-12,4250.00,Community,ODEON CINEMAS LTD,,
2018-12-12,2593.50,Community,PARAGON ID LTD,,
2018-12-12,1006.80,Community,PARAGON ID LTD,,
2018-12-12,2638.50,Community,PARAGON ID LTD,,
2018-12-19,14375.00,Community,PARK SQUARE PROPERTY MANAGEMENT LTD,,
2018-12-19,572,Community,PARKEON LTD,,
2018-12-19,1014.00,Community,PARKEON LTD,,
2018-12-19,3349.10,Community,PARKEON LTD,,
2018-12-12,460,Community,SCHEIDT & BACHMANN (UK) LTD,,
2018-12-24,1343.00,Community,STRAY FM,,
2018-12-17,5349.95,Community,THE ROCOM GROUP,,
2018-12-10,76.96,Community,ALLSTAR BUSINESS SOLUTIONS LTD,,
2018-12-24,92,Community,ALLSTAR BUSINESS SOLUTIONS LTD,,
2018-12-10,104.56,Community,ALLSTAR BUSINESS SOLUTIONS LTD,,
2018-12-12,226.16,Community,B O C LTD,,
2018-12-24,299.5,Community,CROSSROADS TRUCK & BUS,,
2018-12-12,438.54,Community,CROSSROADS TRUCK & BUS,,
2018-12-12,278.01,Community,CROSSROADS TRUCK & BUS,,
2018-12-24,235.5,Community,DENNIS EAGLE LTD,,
2018-12-12,290.63,Community,DENNIS EAGLE LTD,,
2018-12-24,325.72,Community,DENNIS EAGLE LTD,,
2018-12-24,401.07,Community,DENNIS EAGLE LTD,,
2018-12-12,270.84,Community,DIGRAPH TRANSPORT SERVICES LTD,,
2018-12-24,290.66,Community,DIGRAPH TRANSPORT SERVICES LTD,,
2018-12-19,8125.00,Community,ECLIPSE AUTOMOTIVE TECHNOLOGY LTD,,
2018-12-31,502.49,Community,EVANS HALSHAW DAF LEEDS,,
2018-12-31,429.52,Community,FUCHS LUBRICANTS (UK) PLC,,
2018-12-19,560.78,Community,JOHNSTON SWEEPERS LTD,,
2018-12-19,308.13,Community,KETTLEWELL COMMERCIALS LTD,,
2018-12-12,1063.88,Community,MASON WOODCHIPPERS LIMITED,,
2018-12-24,1194.20,Community,RIX PETROLEUM (HULL) LIMITED,,
2018-12-12,319.25,Community,RIX PETROLEUM (HULL) LIMITED,,
2018-12-24,1194.20,Community,RIX PETROLEUM (HULL) LIMITED,,
2018-12-24,11491.89,Community,RIX PETROLEUM (HULL) LIMITED,,
2018-12-05,12039.97,Community,RIX PETROLEUM (HULL) LIMITED,,
2018-12-19,12252.10,Community,RIX PETROLEUM (HULL) LIMITED,,
2018-12-12,12337.84,Community,RIX PETROLEUM (HULL) LIMITED,,
2018-12-10,249,Community,S & W SERVICES (YORKSHIRE) LTD,,
2018-12-19,259,Community,S & W SERVICES (YORKSHIRE) LTD,,
2018-12-05,358,Community,S & W SERVICES (YORKSHIRE) LTD,,
2018-12-05,359,Community,S & W SERVICES (YORKSHIRE) LTD,,
2018-12-12,412.25,Community,S & W SERVICES (YORKSHIRE) LTD,,
2018-12-05,547,Community,S & W SERVICES (YORKSHIRE) LTD,,
2018-12-05,595.85,Community,S & W SERVICES (YORKSHIRE) LTD,,
2018-12-05,625,Community,S & W SERVICES (YORKSHIRE) LTD,,
2018-12-24,414.43,Community,TERBERG MATEC UK,,
2018-12-05,987.17,Community,TERBERG MATEC UK,,
2018-12-31,105,Community,PARK RETAIL LTD,,
2018-12-31,140,Community,PARK RETAIL LTD,,
2018-12-03,261,Community,NORTH YORKSHIRE HORIZONS T/A HUMANKIND,,
2018-12-12,750,Community,RESOURCE ANALYSTS LTD,,
2018-12-24,1250.00,Community,THIS FILM PRODUCTION LTD,,
2018-12-24,750,Community,THIS FILM PRODUCTION LTD,,
2018-12-24,1912.50,Community,VIZSEC (UK) LTD T/A VISUAL SECURITY SYSTEMS,,
2018-12-24,4418.75,Community,GEOTECHNICAL INSTRUMENTS (UK) LTD,,
2018-12-03,930,Community,NIDDERDALE BOARDING KENNELS,,
2018-12-24,2061.83,Community,NORTHUMBRIAN WATER LIMITED (NWL),,
2018-12-31,160,Community,PARK RETAIL LTD,,
2018-12-31,210,Community,WALTER HARTLEY LTD,,
2018-12-17,6500.00,Community,KNARESBOROUGH TOWN COUNCIL,,
2018-12-17,6500.00,Community,RIPON CITY COUNCIL,,
2018-12-19,3683.50,Community,ROBINSONS LIGHTING LTD,,
2018-12-05,3464.00,Community,HER MAJESTY\xEFS COURTS SERVICE,,
2018-12-05,174,Community,HER MAJESTY\xEFS COURTS SERVICE,,
2018-12-05,202.5,Community,HER MAJESTY\xEFS COURTS SERVICE,,
2018-12-05,149.5,Community,HER MAJESTY\xEFS COURTS SERVICE,,
2018-12-05,125,Community,HER MAJESTY\xEFS COURTS SERVICE,,
2018-12-24,127.9,Community,NORTHGATE VEHICLE HIRE LTD,,
2018-12-24,127.9,Community,NORTHGATE VEHICLE HIRE LTD,,
2018-12-24,127.9,Community,NORTHGATE VEHICLE HIRE LTD,,
2018-12-24,127.9,Community,NORTHGATE VEHICLE HIRE LTD,,
2018-12-05,340.38,Community,NORTHGATE VEHICLE HIRE LTD,,
