Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2019-03-25,25.99,Community,200227,,
2019-03-06,327.61,Community,200290,,
2019-03-27,2999.22,Community,200536,,
2019-03-06,573.5,Community,225136,,
2019-03-06,869.5,Community,210807,,
2019-03-06,666,Community,223395,,
2019-03-20,866.47,Community,204645,,
2019-03-20,221.45,Community,201423,,
2019-03-13,326.1,Community,201423,,
2019-03-13,18,Community,201423,,
2019-03-27,300,Community,201804,,
2019-03-25,900,Community,226267,,
2019-03-25,3550.00,Community,226267,,
2019-03-25,1000.00,Community,226267,,
2019-03-06,1100.00,Community,202847,,
2019-03-06,3200.00,Community,225512,,
2019-03-25,10683.00,Community,227984,,
2019-03-27,271.24,Community,203966,,
2019-03-27,7558.85,Community,227509,,
2019-03-27,335,Community,227509,,
2019-03-11,753,Community,204610,,
2019-03-27,309.4,Community,200614,,
2019-03-27,653.57,Community,200614,,
2019-03-27,790.97,Community,200614,,
2019-03-27,1200.00,Community,200614,,
2019-03-13,303.48,Community,203364,,
2019-03-13,346.32,Community,203364,,
2019-03-06,364.41,Community,203364,,
2019-03-27,463.32,Community,203364,,
2019-03-20,250,Community,221986,,
2019-03-27,273,Community,221986,,
2019-03-27,500,Community,221986,,
2019-03-27,500,Community,221986,,
2019-03-20,507,Community,221986,,
2019-03-06,702,Community,221986,,
2019-03-27,212,Community,200249,,
2019-03-27,230,Community,200249,,
2019-03-27,230,Community,200249,,
2019-03-27,230,Community,200249,,
2019-03-04,213.76,Community,203307,,
2019-03-04,252.8,Community,203307,,
2019-03-27,460,Community,201290,,
2019-03-27,306.88,Community,204999,,
2019-03-20,376.32,Community,204999,,
2019-03-20,329.58,Community,202384,,
2019-03-27,37850.69,Community,203024,,
2019-03-27,41590.46,Community,203024,,
2019-03-13,41840.16,Community,203024,,
2019-03-13,42102.40,Community,203024,,
2019-03-13,42455.99,Community,203024,,
2019-03-13,42747.73,Community,203024,,
2019-03-13,43658.42,Community,203024,,
2019-03-13,45962.18,Community,203024,,
2019-03-13,48643.30,Community,203024,,
2019-03-13,50343.49,Community,203024,,
2019-03-27,456,Community,221836,,
2019-03-04,570,Community,221836,,
2019-03-20,555.95,Community,207500,,
2019-03-20,4848.30,Community,204362,,
2019-03-27,275,Community,200151,,
2019-03-27,1077.54,Community,227049,,
2019-03-27,1180.74,Community,227049,,
2019-03-25,52.94,Community,200227,,
2019-03-20,169.21,Community,200227,,
2019-03-20,1186.00,Community,219386,,
2019-03-20,15,Community,219386,,
2019-03-13,572,Community,219386,,
2019-03-13,572,Community,219386,,
2019-03-13,521.89,Community,219386,,
2019-03-04,854.1,Community,201571,,
2019-03-27,5000.00,Community,201843,,
2019-03-27,5000.00,Community,201843,,
2019-03-27,885,Community,201843,,
2019-03-27,1092.00,Community,227188,,
2019-03-27,254,Community,200249,,
2019-03-27,254,Community,200249,,
2019-03-27,254,Community,200249,,
2019-03-27,254,Community,200249,,
2019-03-27,4250.00,Community,203116,,
2019-03-20,14375.00,Community,209084,,
2019-03-20,5980.00,Community,226383,,
2019-03-25,109.5,Community,200227,,
2019-03-20,85.57,Community,200227,,
2019-03-27,600,Community,225064,,
2019-03-13,496.48,Community,201012,,
2019-03-06,81.76,Community,201056,,
2019-03-06,26.26,Community,201056,,
2019-03-20,387.64,Community,201056,,
2019-03-13,485.68,Community,201056,,
2019-03-13,52.81,Community,201056,,
2019-03-06,221.34,Community,201056,,
2019-03-13,618.34,Community,227388,,
2019-03-06,788.84,Community,227388,,
2019-03-27,4365.71,Community,226519,,
2019-03-20,341,Community,227835,,
2019-03-27,502.49,Community,200832,,
2019-03-27,292.12,Community,200832,,
2019-03-27,465,Community,200832,,
2019-03-27,1666.39,Community,202864,,
2019-03-06,294.22,Community,201599,,
2019-03-06,0.01,Community,201599,,
2019-03-27,244.97,Community,201599,,
2019-03-27,13.41,Community,201599,,
2019-03-27,148.38,Community,201599,,
2019-03-27,393.35,Community,201599,,
2019-03-27,13.41,Community,201599,,
2019-03-27,76.33,Community,201599,,
2019-03-27,330.43,Community,201599,,
2019-03-27,315.05,Community,201599,,
2019-03-27,113.96,Community,201599,,
2019-03-27,465.78,Community,201599,,
2019-03-27,1566.07,Community,201599,,
2019-03-25,2300.00,Community,205725,,
2019-03-06,8569.34,Community,224546,,
2019-03-20,592.3,Community,224546,,
2019-03-20,9136.92,Community,224546,,
2019-03-27,10794.00,Community,224546,,
2019-03-13,11137.82,Community,224546,,
2019-03-06,249,Community,216424,,
2019-03-20,260,Community,216424,,
2019-03-13,398,Community,216424,,
2019-03-20,398,Community,216424,,
2019-03-13,398,Community,216424,,
2019-03-20,758,Community,216424,,
2019-03-13,222,Community,203872,,
2019-03-06,228.16,Community,203939,,
2019-03-06,221.29,Community,223211,,
2019-03-27,286.89,Community,204118,,
2019-03-06,402.2,Community,204118,,
2019-03-20,405.88,Community,204118,,
2019-03-13,439.72,Community,204118,,
2019-03-06,974.75,Community,204519,,
2019-03-20,2290.00,Community,227951,,
2019-03-20,40,Community,227951,,
2019-03-20,40,Community,227951,,
2019-03-25,126.25,Community,200822,,
2019-03-13,450,Community,228019,,
2019-03-13,377,Community,204635,,
2019-03-11,475,Community,202096,,
2019-03-11,475,Community,202096,,
2019-03-27,1912.50,Community,227085,,
2019-03-25,126.25,Community,200822,,
2019-03-20,930,Community,202983,,
2019-03-25,2519.91,Community,208465,,
2019-03-11,1854.07,Community,205479,,
2019-03-13,1275.51,Community,219386,,
2019-03-27,1014.00,Community,219386,,
2019-03-13,1014.00,Community,219386,,
2019-03-13,1014.00,Community,219386,,
2019-03-13,913.12,Community,219386,,
2019-03-13,65.11,Community,219386,,
2019-03-27,149.5,Community,201843,,
2019-03-27,174,Community,201843,,
2019-03-27,202.5,Community,201843,,
2019-03-27,3464.00,Community,201843,,
2019-03-27,125,Community,201843,,
2019-03-27,127,Community,200249,,
2019-03-27,127,Community,200249,,
2019-03-27,127,Community,200249,,
2019-03-27,127,Community,200249,,
2019-03-11,775,Community,205893,,
2019-03-27,595,Community,205893,,
2019-03-11,575,Community,205893,,
2019-03-27,795,Community,205893,,
2019-03-25,530,Community,222396,,
2019-03-13,1550.00,Community,222396,,
2019-03-25,630,Community,222396,,
2019-03-27,695,Community,228307,,
2019-03-27,895,Community,228307,,
2019-03-18,450,Community,227929,,
2019-03-25,525,Community,220390,,
2019-03-13,550,Community,223583,,
2019-03-11,575,Community,223583,,
2019-03-11,520,Community,217849,,
2019-03-27,325,Community,228302,,
2019-03-27,425,Community,228302,,
2019-03-27,262,Community,228303,,
2019-03-27,575,Community,228303,,
2019-03-25,525,Community,227212,,
2019-03-25,525,Community,227212,,
2019-03-25,450,Community,218872,,
2019-03-25,550,Community,218872,,
2019-03-06,300,Community,220920,,
2019-03-25,480,Community,220920,,
2019-03-25,480,Community,220920,,
2019-03-18,540,Community,220920,,
2019-03-13,525,Community,216594,,
2019-03-13,525,Community,216594,,
2019-03-25,450.03,Community,200227,,
2019-03-20,509.23,Community,200227,,
2019-03-11,220,Community,223604,,
2019-03-18,250,Community,223604,,
2019-03-18,475,Community,223604,,
2019-03-20,450,Community,219840,,
2019-03-27,1225.20,Community,219840,,
2019-03-27,4660.00,Community,224945,,
2019-03-13,250,Community,223143,,
2019-03-18,259.8,Community,223502,,
2019-03-06,329.04,Community,223502,,
2019-03-20,515.8,Community,223502,,
2019-03-27,812.17,Community,223502,,
2019-03-27,1232.88,Community,223502,,
2019-03-06,1239.96,Community,223502,,
2019-03-27,283,Community,223502,,
2019-03-27,20,Community,223502,,
2019-03-18,349.25,Community,223502,,
2019-03-27,6904.22,Community,205520,,
2019-03-27,6904.22,Community,205520,,
2019-03-18,253.01,Community,201911,,
2019-03-06,8748.00,Community,227739,,
2019-03-27,8968.66,Community,227739,,
2019-03-27,32468.82,Community,227739,,
2019-03-27,1007.00,Community,202945,,
2019-03-27,230,Community,200249,,
2019-03-27,230,Community,200249,,
2019-03-27,236,Community,200249,,
2019-03-27,254,Community,200249,,
2019-03-27,254,Community,200249,,
2019-03-27,254,Community,200249,,
2019-03-27,254,Community,200249,,
2019-03-27,258,Community,200249,,
2019-03-27,418,Community,200249,,
2019-03-20,47,Community,218268,,
2019-03-20,350,Community,227039,,
2019-03-27,350,Community,227039,,
2019-03-27,485,Community,204321,,
2019-03-27,33.75,Community,204321,,
2019-03-13,560,Community,204321,,
2019-03-20,400,Community,227792,,
2019-03-11,420,Community,209722,,
2019-03-11,420,Community,209722,,
2019-03-11,423,Community,209722,,
2019-03-18,423,Community,209722,,
2019-03-18,734.08,Community,209722,,
2019-03-18,794.08,Community,209722,,
2019-03-11,797.08,Community,209722,,
2019-03-20,798.08,Community,209722,,
2019-03-18,820.08,Community,209722,,
2019-03-18,168000.00,Community,209722,,
2019-03-11,185000.00,Community,209722,,
2019-03-11,190000.00,Community,209722,,
2019-03-11,6850.00,Community,223593,,
2019-03-18,252.51,Community,226329,,
