Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2019-08-28,3250.00,Community,STEEL AND MAW TREE EXPERTS,,
2019-08-14,38.9,Community,ALLSTAR BUSINESS SOLUTIONS LTD,,
2019-08-14,605.62,Community,BROOK STREET (UK) LTD,,
2019-08-07,814,Community,DR CHRISTIAN LACHMANN,,
2019-08-07,684.5,Community,DR R SPENCER,,
2019-08-07,888,Community,DR VIVIENNE JAYNE POSKITT,,
2019-08-28,584.5,Community,NPS LEEDS LTD,,
2019-08-28,455,Community,VIVEDIA LTD T/A OBITUS,,
2019-08-28,347.1,Community,BULLOUGHS CLEANING SERVICES LTD,,
2019-08-14,448.05,Community,CORDANT PEOPLE LIMITED,,
2019-08-07,490.83,Community,CORDANT PEOPLE LIMITED,,
2019-08-21,534.51,Community,CORDANT PEOPLE LIMITED,,
2019-08-21,264.5,Community,NORTHGATE VEHICLE HIRE LTD,,
2019-08-21,264.5,Community,NORTHGATE VEHICLE HIRE LTD,,
2019-08-21,264.5,Community,NORTHGATE VEHICLE HIRE LTD,,
2019-08-21,264.5,Community,NORTHGATE VEHICLE HIRE LTD,,
2019-08-21,266,Community,PROFESSIONAL PAPER SUPPLIES LTD,,
2019-08-07,723.07,Community,PROFESSIONAL PAPER SUPPLIES LTD,,
2019-08-14,218.04,Community,EDEN FARM LTD,,
2019-08-28,634.3,Community,EDEN FARM LTD,,
2019-08-28,768.3,Community,EDEN FARM LTD,,
2019-08-21,890.78,Community,EDEN FARM LTD,,
2019-08-07,1121.48,Community,EDEN FARM LTD,,
2019-08-14,1131.18,Community,EDEN FARM LTD,,
2019-08-21,1167.78,Community,EDEN FARM LTD,,
2019-08-21,1279.75,Community,EDEN FARM LTD,,
2019-08-28,348.54,Community,P P SNACK FOODS LTD,,
2019-08-28,40.94,Community,P P SNACK FOODS LTD,,
2019-08-28,40.94,Community,P P SNACK FOODS LTD,,
2019-08-21,382.68,Community,P P SNACK FOODS LTD,,
2019-08-21,11.98,Community,P P SNACK FOODS LTD,,
2019-08-21,11.98,Community,P P SNACK FOODS LTD,,
2019-08-21,268.5,Community,SELECTA UK LIMITED,,
2019-08-28,324.98,Community,SELECTA UK LIMITED,,
2019-08-21,418.25,Community,SELECTA UK LIMITED,,
2019-08-21,268.5,Community,SELECTA UK LIMITED,,
2019-08-21,268.5,Community,SELECTA UK LIMITED,,
2019-08-07,588.95,Community,TRAVAIL EMPLOYMENT GROUP LTD,,
2019-08-07,622.13,Community,TRAVAIL EMPLOYMENT GROUP LTD,,
2019-08-21,622.13,Community,TRAVAIL EMPLOYMENT GROUP LTD,,
2019-08-28,622.13,Community,TRAVAIL EMPLOYMENT GROUP LTD,,
2019-08-28,638.72,Community,TRAVAIL EMPLOYMENT GROUP LTD,,
2019-08-28,651.16,Community,TRAVAIL EMPLOYMENT GROUP LTD,,
2019-08-07,438.82,Community,TRAVAIL EMPLOYMENT GROUP LTD,,
2019-08-28,166.04,Community,TRAVAIL EMPLOYMENT GROUP LTD,,
2019-08-28,4419.25,Community,UK CONTAINER MAINTENANCE LTD,,
2019-08-28,206.08,Community,YORKSHIRE WATER PLC,,
2019-08-14,1175.34,Community,ADVAM (UK) LTD,,
2019-08-14,1256.52,Community,ADVAM (UK) LTD,,
2019-08-28,1370.64,Community,ADVAM (UK) LTD,,
2019-08-14,98.5,Community,ALLSTAR BUSINESS SOLUTIONS LTD,,
2019-08-28,4.47,Community,BANNER GROUP LTD,,
2019-08-12,26510.15,Community,E H BOOTH AND CO LTD,,
2019-08-07,814,Community,FLOWBIRD SMART CITY UK LIMITED,,
2019-08-14,271.35,Community,KELTIC LTD,,
2019-08-28,420.5,Community,MARLBOROUGH RADIO SERVICES,,
2019-08-21,292.1,Community,NORTHGATE VEHICLE HIRE LTD,,
2019-08-21,292.1,Community,NORTHGATE VEHICLE HIRE LTD,,
2019-08-14,2213.40,Community,PATROL,,
2019-08-14,2213.40,Community,PATROL,,
2019-08-14,391.77,Community,PATROL,,
2019-08-28,132.38,Community,AIR-WEIGH EUROPE LIMITED,,
2019-08-28,132.37,Community,AIR-WEIGH EUROPE LIMITED,,
2019-08-14,58.93,Community,ALLSTAR BUSINESS SOLUTIONS LTD,,
2019-08-28,339.72,Community,BARRY CARTER MOTOR PRODUCTS LTD,,
2019-08-28,257.4,Community,BARRY CARTER MOTOR PRODUCTS LTD,,
2019-08-28,1138.57,Community,BERENDSEN UK LTD,,
2019-08-28,466.37,Community,CROSSROADS TRUCK & BUS,,
2019-08-07,1182.44,Community,CROSSROADS TRUCK & BUS,,
2019-08-14,1182.44,Community,CROSSROADS TRUCK & BUS,,
2019-08-21,220.12,Community,DENNIS EAGLE LTD,,
2019-08-28,263.27,Community,DENNIS EAGLE LTD,,
2019-08-28,278.24,Community,DENNIS EAGLE LTD,,
2019-08-21,363.25,Community,DENNIS EAGLE LTD,,
2019-08-21,194.03,Community,DENNIS EAGLE LTD,,
2019-08-21,88.83,Community,DENNIS EAGLE LTD,,
2019-08-21,194.03,Community,DENNIS EAGLE LTD,,
2019-08-28,837.43,Community,DENNIS EAGLE LTD,,
2019-08-28,148.35,Community,DENNIS EAGLE LTD,,
2019-08-14,1006.22,Community,DENNIS EAGLE LTD,,
2019-08-21,1351.90,Community,DENNIS EAGLE LTD,,
2019-08-21,1351.90,Community,DENNIS EAGLE LTD,,
2019-08-28,2000.00,Community,EURO MUNICIPAL LTD,,
2019-08-07,288.04,Community,EVANS HALSHAW DAF LEEDS,,
2019-08-07,866.61,Community,EVANS HALSHAW DAF LEEDS,,
2019-08-28,491.84,Community,EVANS HALSHAW DAF LEEDS,,
2019-08-07,525.64,Community,EVANS HALSHAW DAF LEEDS,,
2019-08-14,32790.00,Community,GEMCO EQUIPMENT LTD,,
2019-08-14,36.87,Community,GIBSONS GARDEN MACHINERY LTD,,
