Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2019-03-01,3400.00,Adult Social Care,The Together Trust,,
2019-03-01,1223.49,Adult Social Care,Prism Medical UK Carefree Division,,
2019-03-01,992.10,Adult Social Care,Prism Medical UK Carefree Division,,
2019-03-01,532.06,Regeneration Finance,Initial Medical Services,,
2019-03-01,778.01,Regeneration Finance,Initial Medical Services,,
2019-03-01,739.71,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2019-03-01,673.77,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2019-03-01,642.06,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2019-03-01,608.05,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2019-03-01,606.65,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2019-03-01,591.48,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2019-03-01,585.14,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2019-03-01,583.81,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2019-03-01,580.29,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2019-03-01,564.62,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2019-03-01,544.44,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2019-03-01,515.11,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2019-03-01,565.00,Chief Executives,Astra Signs,,
2019-03-01,3194.00,Chief Executives,Neopost Ltd (Consumables),,
2019-03-01,665.00,Highways Services,Department For Work & Pensions,,
2019-03-01,678.00,Highways Services,Department For Work & Pensions,,
2019-03-01,678.00,Highways Services,Department For Work & Pensions,,
2019-03-01,649.00,Adult Social Care,Cellmark,,
2019-03-01,504.00,Adult Social Care,Cellmark,,
2019-03-01,850.00,Adult Social Care,Redacted Personal Information,,
2019-03-01,703.80,Chief Executives,Manchester Central,,
2019-03-01,3245.58,Adult Social Care,Matrix Chambers,,
2019-03-01,700.00,Chief Executives,Facebook (CARD ONLY),,
2019-03-01,617.43,Chief Executives,Facebook (CARD ONLY),,
2019-03-01,2475.00,Adult Social Care,JBS-R Associates,,
2019-03-01,1455.00,Chief Executives,REV Gomm Ltd,,
2019-03-01,3981.01,Adult Social Care,T15 Consultancy Ltd,,
