Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2020-04-01,3675.18,Chief Executives,Kenyon Block Consultants Ltd,,
2020-04-01,2223.60,Chief Executives,HCL Social Care,,
2020-04-01,1660.00,Chief Executives,Kenyon Block Consultants Ltd,,
2020-04-01,1713.00,Corporate Services,BPP Professional Education,,
2020-04-01,79364.71,Adult Social Care,Accommodation Links Ltd,,
2020-04-01,27727.23,Adult Social Care,Cromwood Ltd,,
2020-04-01,11542.77,Adult Social Care,K L Properties,,
2020-04-01,1300.00,Adult Social Care,Martin & Co,,
2020-04-01,730.92,Chief Executives,Manchester Central,,
2020-04-01,7167.95,Hospitality + Trading Services,Winners Contract Hire Ltd,,
2020-04-01,520.00,Manchester Leisure,Diversity Travel Ltd,,
2020-04-01,520.00,Manchester Leisure,Diversity Travel Ltd,,
2020-04-01,520.00,Manchester Leisure,Diversity Travel Ltd,,
2020-04-01,520.00,Manchester Leisure,Diversity Travel Ltd,,
2020-04-01,702.00,Hospitality + Trading Services,Diversity Travel Ltd,,
2020-04-01,796.00,Childrens & Education Services,Diversity Travel Ltd,,
2020-04-01,730.00,Adult Social Care,Diversity Travel Ltd,,
2020-04-01,1735.68,Chief Executives,Diversity Travel Ltd,,
2020-04-01,1206.60,Chief Executives,Diversity Travel Ltd,,
2020-04-01,827.00,Chief Executives,Diversity Travel Ltd,,
2020-04-01,508.00,Chief Executives,Diversity Travel Ltd,,
2020-04-01,822.30,Regeneration Finance,Diversity Travel Ltd,,
2020-04-01,777.00,Regeneration Finance,Diversity Travel Ltd,,
2020-04-01,5923.25,Childrens & Education Services,Redacted Personal Information,,
2020-04-01,1950.00,Manchester Leisure,Cornthwaite Tree Care,,
2020-04-01,1080.00,Manchester Leisure,Clean-Up UK Limited,,
2020-04-01,720.00,Manchester Leisure,Clean-Up UK Limited,,
2020-04-01,1248.00,Childrens & Education Services,Durham County Council,,
2020-04-01,612.00,Adult Social Care,Morris & Alexander Ltd,,
2020-04-01,1161.05,Childrens & Education Services,Eps Supplies Ltd,,
2020-04-01,1340.00,Childrens & Education Services,Sunbright Blinds,,
2020-04-01,5460.00,Manchester Leisure,Clean-Up UK Limited,,
2020-04-01,5811.38,Manchester Leisure,Community Security (North West),,
2020-04-01,1080.00,Manchester Leisure,Clean-Up UK Limited,,
2020-04-01,720.00,Manchester Leisure,Clean-Up UK Limited,,
2020-04-01,1160.50,Chief Executives,Manchester Central,,
2020-04-01,2145.00,Manchester Leisure,Redacted Personal Information,,
2020-04-01,2000.00,Manchester Leisure,Levenshulme Inspire,,
2020-04-01,1950.00,Manchester Leisure,Redacted Personal Information,,
2020-04-01,1200.00,Manchester Leisure,Redacted Personal Information,,
2020-04-01,750.00,Manchester Leisure,Redacted Personal Information,,
2020-04-01,750.00,Manchester Leisure,Redacted Personal Information,,
2020-04-01,750.00,Manchester Leisure,Redacted Personal Information,,
2020-04-01,4000.00,Manchester Leisure,The Mustard Tree,,
2020-04-01,1995.00,Manchester Leisure,Manchester Rugby Union,,
2020-04-01,1000.00,Manchester Leisure,Troydale Tenants & Residents Assoc,,
2020-04-01,51105.00,Chief Executives,Zion Arts Centre Ltd,,
2020-04-01,1295314.92,Housing Revenue Account,Renaissance Miles Platting Ltd,,
2020-04-01,949.05,Chief Executives,TES Global Ltd,,
2020-04-01,949.05,Chief Executives,TES Global Ltd,,
2020-04-01,949.05,Chief Executives,TES Global Ltd,,
2020-04-01,1400.00,Childrens & Education Services,LetBid Ltd,,
2020-04-01,35925.00,Adult Social Care,Redacted Personal Information,,
2020-04-01,13000.00,Adult Social Care,Redacted Personal Information,,
2020-04-01,14429.66,Childrens & Education Services,Bolton College,,
2020-04-01,1470.00,Childrens & Education Services,Venture Arts Ltd,,
2020-04-01,1275.03,Childrens & Education Services,Apollo Home Healthcare Ltd,,
2020-04-01,564.40,Childrens & Education Services,Apollo Home Healthcare Ltd,,
2020-04-01,3750.00,Adult Social Care,Cais Ltd,,
2020-04-01,3740.00,Adult Social Care,Kaleidoscope Project,,
2020-04-01,2500.00,Adult Social Care,Cais Ltd,,
2020-04-01,10645.50,Adult Social Care,Irwell Valley Housing Association,,
2020-04-01,10645.50,Adult Social Care,Irwell Valley Housing Association,,
2020-04-01,2280.39,Adult Social Care,Irwell Valley Housing Association,,
2020-04-01,2280.39,Adult Social Care,Irwell Valley Housing Association,,
