Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2013-08-28,3.6,Community Based Services,COMMONWHEELS CIC,,
2013-08-28,10,Community Based Services,COMMONWHEELS CIC,,
2013-08-28,99.07,Community Based Services,COMMONWHEELS CIC,,
2013-08-28,83.27,Community Based Services,COMMONWHEELS CIC,,
2013-08-09,58.46,Community Based Services,INTERCHANGE NEWS,,
2013-08-29,75.92,Community Based Services,CLICK TRAVEL LTD,,
2013-08-29,29.77,Community Based Services,CLICK TRAVEL LTD,,
2013-08-12,450.2,Community Based Services,SARABEC LTD,,
2013-08-27,4685.48,Community Based Services,THE NATIONAL AUTISTIC SOCIETY,,
2013-08-15,1241.68,Community Based Services,CARERS FEDERATION LTD,,
2013-08-06,10000.00,Community Based Services,GROUNDWORK NORTH EAST,,
2013-08-10,500,Community Based Services,SOUTH TYNESIDE ASSOCIATION OF RESIDENTS (S.T.A.R),,
2013-08-16,2069.00,Community Based Services,CHRIST CHURCH COMMUNITY PROJECT,,
2013-08-28,3.45,Community Based Services,COMMONWHEELS CIC,,
2013-08-28,99.07,Community Based Services,COMMONWHEELS CIC,,
2013-08-28,83.27,Community Based Services,COMMONWHEELS CIC,,
2013-08-23,5833.00,Community Based Services,BIRTLEY COMMUNITY PARTNERSHIP,,
2013-08-23,388.8,Community Based Services,ADT FIRE & SECURITY PLC,,
2013-08-06,400,Community Based Services,GATESHEAD HOUSING COMPANY,,
2013-08-22,468,Community Based Services,LOW FELL REMOVALS LTD,,
2013-08-14,670,Community Based Services,GREGORYS NORTH EAST LTD,,
2013-08-22,12221.49,Community Based Services,NORTHERN HOUSING CONSORTIUM LTD,,
2013-08-12,467.85,Community Based Services,NORTHUMBRIAN WATER,,
2013-08-28,3.6,Community Based Services,COMMONWHEELS CIC,,
2013-08-28,99.07,Community Based Services,COMMONWHEELS CIC,,
2013-08-28,83.27,Community Based Services,COMMONWHEELS CIC,,
2013-08-08,544.35,Community Based Services,HMRC,,
2013-08-14,35158.15,Community Based Services,MARSH LTD,,
2013-08-09,442.32,Community Based Services,CLICK TRAVEL LTD,,
2013-08-16,5.8,Community Based Services,CLICK TRAVEL LTD,,
2013-08-16,5.8,Community Based Services,CLICK TRAVEL LTD,,
2013-08-16,5.8,Community Based Services,CLICK TRAVEL LTD,,
