Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2012-02-15,570.40,East - North East,A Andrews & Sons (Marbles & Tiles),,
2012-02-08,423.33,City Development,A C Entertainment Technologies Ltd,,
2012-02-24,490.00,Adult Social Care,A D G Engineering Ltd,,
2012-02-24,850.00,Adult Social Care,A D G Engineering Ltd,,
2012-02-17,2316.26,East - North East,A D Simpson Construction Ltd,,
2012-02-17,1009.54,East - North East,A D Simpson Construction Ltd,,
2012-02-17,707.65,East - North East,A D Simpson Construction Ltd,,
2012-02-28,921.00,Childrens Services,A E Speight,,
2012-02-17,442.00,Central & Corporate Functions,A J H  Pump Supply & Repair Ltd,,
2012-02-22,5250.00,Central & Corporate Functions,A J H  Pump Supply & Repair Ltd,,
2012-02-24,420.00,Central & Corporate Functions,A J H  Pump Supply & Repair Ltd,,
2012-02-24,1727.00,Central & Corporate Functions,A J H  Pump Supply & Repair Ltd,,
2012-02-27,515.00,Central & Corporate Functions,A J H  Pump Supply & Repair Ltd,,
2012-02-13,525.00,City Development,A J Promotions,,
2012-02-03,13000.00,Childrens Services,A Lowrie Care Service Limited,,
2012-02-03,14000.00,Childrens Services,A Lowrie Care Service Limited,,
2012-02-29,13000.00,Childrens Services,A Lowrie Care Service Limited,,
2012-02-29,14000.00,Childrens Services,A Lowrie Care Service Limited,,
2012-02-09,455.00,Environment & Neighbourhoods,A Zoom Taxis,,
2012-02-02,655.00,Aire Valley Homes Leeds,Aaa Training Co Ltd,,
2012-02-15,1170.76,Adult Social Care,Abbey Lea Residential Care Home,,
2012-02-15,1163.80,Adult Social Care,Abbeydale Care Home,,
2012-02-06,8214.00,Childrens Services,Abc Nursery At Lufc,,
2012-02-28,599.00,Childrens Services,Abc Nursery At Lufc,,
2012-02-15,18813.77,Adult Social Care,Aberford Hall,,
2012-02-15,1146.36,Adult Social Care,Aberford Hall,,
2012-02-14,1400.00,City Development,Abi Bliss,,
2012-02-22,495.00,Central & Corporate Functions,Abi Garage Doors Ltd,,
2012-02-03,2890.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-03,5405.46,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-03,5149.90,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-03,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-03,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-03,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-08,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-08,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-08,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-09,4370.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-09,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-09,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-16,1500.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-16,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-20,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-20,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-20,2865.87,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-20,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-20,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-20,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-20,4377.05,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-24,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-24,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-24,4380.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-24,2890.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-24,5048.50,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-24,4990.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-02-02,444.00,Childrens Services,Academic Appointments Ltd,,
2012-02-02,444.00,Childrens Services,Academic Appointments Ltd,,
2012-02-13,600.00,Childrens Services,Academic Appointments Ltd,,
2012-02-16,444.00,Childrens Services,Academic Appointments Ltd,,
2012-02-08,546.00,Adult Social Care,Accent Foundation,,
2012-02-16,1560.60,Environment & Neighbourhoods,Accent Homes Ltd,,
2012-02-03,549.50,East - North East,Access Locksmiths (Leeds) Limited,,
2012-02-17,550.00,East - North East,Access Maintenance Solutions Ltd,,
2012-02-17,450.00,East - North East,Access Maintenance Solutions Ltd,,
2012-02-23,580.00,East - North East,Access Maintenance Solutions Ltd,,
2012-02-23,460.00,East - North East,Access Maintenance Solutions Ltd,,
