Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2020-05-01,947689.00,Corporate Services,Apis Assay Technologies Ltd,,
2020-05-01,30153.00,Chief Executives,Reach Publishing Services Ltd,,
2020-05-01,19227.35,Childrens & Education Services,Remedi,,
2020-05-01,14649.14,Adult Social Care,Ringway Mews Nursing Home,,
2020-05-01,12600.00,Adult Social Care,Redacted Personal Information,,
2020-05-01,7000.00,Manchester Leisure,Greater M/cr Tree Station Limited,,
2020-05-01,6836.00,Regeneration Finance,Deloitte Mcs Ltd,,
2020-05-01,5174.78,Regeneration Finance,J Greenwood (Builders) Limited,,
2020-05-01,5089.20,Childrens & Education Services,B4L Education Services Ltd,,
2020-05-01,4468.00,Adult Social Care,Arawak Walton Housing Association,,
2020-05-01,3638.00,Hospitality + Trading Services,G E Robinson & Co Ltd,,
2020-05-01,3500.00,Adult Social Care,Cais Ltd,,
2020-05-01,3500.00,Adult Social Care,Cais Ltd,,
2020-05-01,3303.36,Chief Executives,Ashberry Recruitment Ltd,,
2020-05-01,3250.00,Childrens & Education Services,Remedi,,
2020-05-01,2982.00,Adult Social Care,Delphi Medical,,
2020-05-01,2953.53,Hospitality + Trading Services,G E Robinson & Co Ltd,,
2020-05-01,2826.00,Hospitality + Trading Services,G E Robinson & Co Ltd,,
2020-05-01,2767.99,Childrens & Education Services,Vision Support Social Ltd,,
2020-05-01,2573.25,Hospitality + Trading Services,CBRE Ltd,,
2020-05-01,2573.25,Hospitality + Trading Services,CBRE Ltd,,
2020-05-01,2500.00,Adult Social Care,Cais Ltd,,
2020-05-01,1500.00,Manchester Leisure,LABOSPORT,,
2020-05-01,1492.26,Adult Social Care,Standwalk Ltd,,
2020-05-01,1429.00,Regeneration Finance,Deloitte Mcs Ltd,,
2020-05-01,1388.00,Hospitality + Trading Services,G E Robinson & Co Ltd,,
2020-05-01,1198.00,Manchester Leisure,Friends of Beech Road Park,,
2020-05-01,892.90,Childrens & Education Services,Vision Support Social Ltd,,
2020-05-01,611.00,Childrens & Education Services,Bizzie Kidz Nursery Ltd,,
2020-05-01,600.00,Manchester Leisure,Redacted Personal Information,,
2020-05-01,524.41,Manchester Leisure,Redacted Personal Information,,
2020-05-01,500.00,Regeneration Finance,Manchester Working Ltd,,
2020-05-01,500.00,Manchester Leisure,Redacted Personal Information,,
2020-05-01,2982.00,Adult Social Care,Delphi Medical,,
2020-05-04,873083.33,Adult Social Care,Central Mcr Uni Hospital t/a,,
2020-05-04,499070.50,Adult Social Care,Central Mcr Uni Hospital t/a,,
2020-05-04,287011.17,Adult Social Care,Central Mcr Uni Hospital t/a,,
2020-05-04,83168.43,Adult Social Care,Accommodation Links Ltd,,
2020-05-04,83166.67,Adult Social Care,Central Mcr Uni Hospital t/a,,
2020-05-04,82614.14,Adult Social Care,Accommodation Links Ltd,,
2020-05-04,67000.00,Chief Executives,National College For Digital Skills,,
2020-05-04,66080.44,Adult Social Care,Mears Limited,,
2020-05-04,60808.14,Adult Social Care,Mears Limited,,
2020-05-04,55899.00,General Fund,Environment Agency,,
2020-05-04,54490.94,Adult Social Care,Mears Limited,,
2020-05-04,50000.00,Hospitality + Trading Services,Irwin Mitchell Solicitors,,
2020-05-04,50000.00,Manchester Leisure,Cityco,,
2020-05-04,46262.83,Adult Social Care,Central Mcr Uni Hospital t/a,,
2020-05-04,40000.00,Adult Social Care,Manchester Carers Centre,,
2020-05-04,33000.00,Highways Services,Parking Matters Ltd,,
2020-05-04,30772.25,Childrens & Education Services,Pure Innovations Ltd,,
2020-05-04,28803.03,Adult Social Care,United Property Management Ltd,,
2020-05-04,28000.00,Chief Executives,BLACC Ltd,,
2020-05-04,20833.33,Adult Social Care,Central Mcr Uni Hospital t/a,,
