Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2022-04-01,2514.60,Manchester Leisure,Break into Business Ltd,,
2022-04-01,7952.94,Manchester Leisure,Biffa Municipal Limited,,
2022-04-01,-7952.94,Manchester Leisure,Biffa Municipal Limited,,
2022-04-01,3757.19,Manchester Leisure,Biffa Municipal Limited,,
2022-04-01,-3757.19,Manchester Leisure,Biffa Municipal Limited,,
2022-04-01,2100.00,Manchester Leisure,The Conservation Volunteers,,
2022-04-01,1200.00,Manchester Leisure,Redacted Personal Information,,
2022-04-01,-1200.00,Manchester Leisure,Redacted Personal Information,,
2022-04-01,6595.00,Libraries and Theatres,Customer First Venue Services,,
2022-04-01,1800.00,Hospitality + Trading Services,Peter Douglass Platforms,,
2022-04-01,2856.00,Hospitality + Trading Services,Albert Jones Memorials,,
2022-04-01,1784.40,Hospitality + Trading Services,Albert Jones Memorials,,
2022-04-01,-2141.28,Hospitality + Trading Services,Albert Jones Memorials,,
2022-04-01,-3427.60,Hospitality + Trading Services,Albert Jones Memorials,,
2022-04-01,97540.00,Hospitality + Trading Services,The Barlow R.C. High School,,
2022-04-01,26616.53,Hospitality + Trading Services,The Barlow R.C. High School,,
2022-04-01,1450000.00,Environment and Operations,Biffa Municipal Limited,,
2022-04-01,75346.74,Environment and Operations,Dowhigh Ltd,,
2022-04-01,11707.30,Environment and Operations,Dowhigh Ltd,,
2022-04-01,7108.72,Environment and Operations,Dowhigh Ltd,,
2022-04-01,1170.00,Childrens & Education Services,Superkids Levenshulme Ltd,,
2022-04-01,610.00,Childrens & Education Services,Kenworthy's Chambers,,
2022-04-01,750.00,Childrens & Education Services,Prospero Teaching,,
2022-04-01,2400.00,Childrens & Education Services,Paramount Care Solutions Limited,,
2022-04-01,2400.00,Childrens & Education Services,Paramount Care Solutions Limited,,
2022-04-01,2400.00,Childrens & Education Services,Paramount Care Solutions Limited,,
2022-04-01,2400.00,Childrens & Education Services,Paramount Care Solutions Limited,,
2022-04-01,2400.00,Childrens & Education Services,Paramount Care Solutions Limited,,
2022-04-01,2400.00,Childrens & Education Services,Paramount Care Solutions Limited,,
2022-04-01,2400.00,Childrens & Education Services,Paramount Care Solutions Limited,,
2022-04-01,2400.00,Childrens & Education Services,Paramount Care Solutions Limited,,
2022-04-01,16480.00,Childrens & Education Services,Southern Cross School,,
2022-04-01,7200.00,Childrens & Education Services,Southern Cross School,,
2022-04-01,58117.00,Childrens & Education Services,Barnardo Services Ltd (Essex),,
2022-04-01,6367.40,Childrens & Education Services,Rossendale School Priory,,
2022-04-01,5241.92,Childrens & Education Services,Rossendale School Priory,,
2022-04-01,5096.18,Childrens & Education Services,Rossendale School Priory,,
2022-04-01,2369.77,Childrens & Education Services,Venture Arts Ltd,,
2022-04-01,5550.00,Childrens & Education Services,Thompsons Academy Ltd,,
2022-04-01,4153.34,Childrens & Education Services,Oaklands College,,
2022-04-01,4153.33,Childrens & Education Services,Oaklands College,,
2022-04-01,3719.06,Adult Social Care,LIVING MANCHESTER LTD,,
2022-04-01,880.00,Adult Social Care,Concept Care,,
2022-04-01,528.00,Adult Social Care,Concept Care,,
2022-04-01,990.00,Adult Social Care,Herida Healthcare Plc,,
2022-04-01,9986.00,Adult Social Care,SQW,,
2022-04-01,3562.00,Adult Social Care,GOLD BUSINESS CONSULTING LTD,,
2022-04-01,-81411.00,Adult Social Care,NHS Central Manchester CCG,,
2022-04-01,-162885.00,Adult Social Care,NHS Central Manchester CCG,,
2022-04-01,11088.03,Adult Social Care,Richmond Fellowship,,
2022-04-01,11088.03,Adult Social Care,Richmond Fellowship,,
2022-04-01,11088.03,Adult Social Care,Richmond Fellowship,,
2022-04-01,11088.03,Adult Social Care,Richmond Fellowship,,
2022-04-01,11088.03,Adult Social Care,Richmond Fellowship,,
2022-04-01,11088.03,Adult Social Care,Richmond Fellowship,,
2022-04-01,11088.03,Adult Social Care,Richmond Fellowship,,
2022-04-01,11088.03,Adult Social Care,Richmond Fellowship,,
2022-04-01,11088.03,Adult Social Care,Richmond Fellowship,,
2022-04-01,11088.03,Adult Social Care,Richmond Fellowship,,
2022-04-01,11088.03,Adult Social Care,Richmond Fellowship,,
2022-04-01,11088.03,Adult Social Care,Richmond Fellowship,,
2022-04-01,813.76,Corporate Services,Furniture Resource Centre Ltd,,
2022-04-01,3762.50,Corporate Services,Eversheds Llp,,
2022-04-01,2467.50,Corporate Services,Eversheds Llp,,
2022-04-01,1809.00,Corporate Services,Eversheds Llp,,
2022-04-01,1345.00,Chief Executives,Phoenix Health & Safety,,
2022-04-01,651.92,Chief Executives,Redacted Personal Information,,
2022-04-01,1200.00,Chief Executives,Redacted Personal Information,,
2022-04-01,4896.00,Chief Executives,Insight Direct (Uk) Ltd,,
2022-04-01,744.56,Regeneration Finance,Barlow Hall Primary School,,
2022-04-01,853.20,Regeneration Finance,DWF LLP,,
2022-04-01,512.74,Highways Services,TARMAC,,
2022-04-01,15105.12,Highways Services,Dowhigh Ltd,,
2022-04-01,7738.04,Highways Services,Dowhigh Ltd,,
2022-04-01,6674.36,Highways Services,Dowhigh Ltd,,
2022-04-01,5685.91,Highways Services,Dowhigh Ltd,,
2022-04-01,3847.69,Highways Services,Dowhigh Ltd,,
2022-04-01,3354.34,Highways Services,Dowhigh Ltd,,
2022-04-01,2817.95,Highways Services,Dowhigh Ltd,,
2022-04-04,1125.00,Manchester Leisure,Redacted Personal Information,,
2022-04-04,3673.97,Manchester Leisure,Rigby Taylor Ltd,,
2022-04-04,995.00,Manchester Leisure,CPD Property Services,,
2022-04-04,895.00,Manchester Leisure,CPD Property Services,,
2022-04-04,1500.00,Manchester Leisure,Auriga Services Ltd,,
