Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2021-06-01,750.00,Manchester Leisure,Northwest Asbestos Removals Ltd,,
2021-06-01,4500.00,Manchester Leisure,Groundwork Landscapes Ltd,,
2021-06-01,600.00,Manchester Leisure,Redacted Personal Information,,
2021-06-01,14705.20,Hospitality + Trading Services,Standard Fuels Oils,,
2021-06-01,4265.10,Hospitality + Trading Services,Fleet Dynamic Consultancy Ltd,,
2021-06-01,8906.84,Hospitality + Trading Services,CLATTERBRIDGE PRIVATE CLINIC,,
2021-06-01,8906.84,Hospitality + Trading Services,CLATTERBRIDGE PRIVATE CLINIC,,
2021-06-01,2354.43,Childrens & Education Services,Community Security (North West),,
2021-06-01,1210.00,Childrens & Education Services,JKR Travel,,
2021-06-01,11459.30,Childrens & Education Services,New Bridge School,,
2021-06-01,2019.42,Childrens & Education Services,New Bridge School,,
2021-06-01,1156.87,Childrens & Education Services,New Bridge School,,
2021-06-01,1156.87,Childrens & Education Services,New Bridge School,,
2021-06-01,37050.00,Childrens & Education Services,Social Care Services (Clayton) Ltd,,
2021-06-01,535.64,Childrens & Education Services,Redacted Personal Information,,
2021-06-01,14905.60,Childrens & Education Services,Phonak UK,,
2021-06-01,527.76,Adult Social Care,Vitality 24,,
2021-06-01,1066.00,Adult Social Care,Balmer and co estates limited,,
2021-06-01,500.00,Adult Social Care,Redacted Personal Information,,
2021-06-01,892.20,Adult Social Care,RNIB,,
2021-06-01,98000.00,Adult Social Care,Stepping Stone Projects,,
2021-06-01,16454.00,Adult Social Care,Stepping Stone Projects,,
2021-06-01,14092.66,Adult Social Care,The Shaw Centre,,
2021-06-01,5107.14,Adult Social Care,Stepping Stone Projects,,
2021-06-01,28275.00,Adult Social Care,Morelife (UK) Ltd,,
2021-06-01,13327.00,Adult Social Care,Morelife (UK) Ltd,,
2021-06-01,4468.00,Adult Social Care,Arawak Walton Housing Association,,
2021-06-01,2282.75,Adult Social Care,Direct Healthcare Group Ltd,,
