Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2018-04-10,7868.00,Balance Sheet,BISHOPTON PARISH COUNCIL,,
2018-03-15,1206.85,Balance Sheet,GROUNDWORK NORTH EAST,,
2018-03-15,1206.85,Balance Sheet,GROUNDWORK NORTH EAST,,
2018-04-10,16770.00,Balance Sheet,HEIGHINGTON PARISH COUNCIL 31068210,,
2018-04-10,2000.00,Balance Sheet,HIGH CONISCLIFFE PARISH COUNCIL,,
2018-04-10,54000.00,Balance Sheet,HURWORTH P. C. (GRANT),,
2018-04-24,12900.48,Balance Sheet,KIDDIVOUCHERS LTD,,
2018-04-10,11450.00,Balance Sheet,LOW CONISCLIFFE & MERRYBENT PARISH COUN,,
2018-03-23,652.28,Balance Sheet,MIDDLESBROUGH BOROUGH COUNCIL,,
2018-03-23,1294.32,Balance Sheet,MIDDLESBROUGH BOROUGH COUNCIL,,
2018-04-10,45182.00,Balance Sheet,MIDDLETON ST GEORGE PARISH COUNCIL,,
2018-04-10,6695.00,Balance Sheet,NEASHAM PARISH COUNCIL,,
2018-03-05,144673.15,Balance Sheet,NHS DARLINGTON CCG,,
2018-04-05,683.7,Balance Sheet,NORTHERN POWERGRID (NORTHEAST) LTD,,
2018-04-03,533.61,Balance Sheet,NORTHERN POWERGRID (NORTHEAST) LTD,,
2018-04-03,533.61,Balance Sheet,NORTHERN POWERGRID (NORTHEAST) LTD,,
2018-04-10,1512.00,Balance Sheet,PIERCEBRIDGE PARISH COUNCIL (GRANT),,
2018-04-10,10875.00,Balance Sheet,SADBERGE PARISH COUNCIL,,
2018-04-10,5427.00,Balance Sheet,WHESSOE PARISH COUNCIL,,
2018-04-04,554.24,Balance Sheet,ZURICH INSURANCE COMPANY,,
2018-04-20,2186.40,COMMISSIONING,DURHAM COUNTY COUNCIL,,
2018-04-20,3360.00,COMMISSIONING,HES GROUP UK LTD,,
2018-04-26,3337.00,COMMISSIONING,HES GROUP UK LTD,,
2018-04-20,2148.00,COMMISSIONING,MDS BUILDING & ROOFING CONTRACTOR,,
2018-04-27,3337.45,COMMISSIONING,SUNTER LTD,,
2018-04-27,3844.63,COMMISSIONING,SUNTER LTD,,
2018-03-08,2295.92,COMMISSIONING,THYSSENKRUPP ENCASA LIMITED,,
2018-03-08,1740.00,COMMISSIONING,THYSSENKRUPP ENCASA LIMITED,,
2018-03-08,2360.92,COMMISSIONING,THYSSENKRUPP ENCASA LIMITED,,
2018-03-16,2505.92,COMMISSIONING,THYSSENKRUPP ENCASA LIMITED,,
2018-03-16,2360.92,COMMISSIONING,THYSSENKRUPP ENCASA LIMITED,,
2018-03-16,2070.92,COMMISSIONING,THYSSENKRUPP ENCASA LIMITED,,
2018-03-19,4547.68,COMMISSIONING,THYSSENKRUPP ENCASA LIMITED,,
2018-03-19,4547.68,COMMISSIONING,THYSSENKRUPP ENCASA LIMITED,,
2018-03-19,4145.00,COMMISSIONING,THYSSENKRUPP ENCASA LIMITED,,
2018-03-19,4657.68,COMMISSIONING,THYSSENKRUPP ENCASA LIMITED,,
2018-03-19,4185.00,COMMISSIONING,THYSSENKRUPP ENCASA LIMITED,,
2018-03-19,4215.00,COMMISSIONING,THYSSENKRUPP ENCASA LIMITED,,
2018-03-29,15800.00,ECONOMIC GROWTH,LLOYD LTD,,
2018-03-23,28090.00,ECONOMIC GROWTH,NORTH EAST TRUCK & VAN LTD,,
2017-11-24,3078.95,ECONOMIC GROWTH,BLOOM PROCUREMENT SERVICES LTD,,
2018-03-12,1500.00,ECONOMIC GROWTH,CONNECT PROPERTY NORTH EAST LTD,,
2018-02-26,4250.00,ECONOMIC GROWTH,GVA GRIMLEY LTD,,
2017-08-31,2042.00,ECONOMIC GROWTH,BGP CONSULTING LIMITED,,
2017-08-31,2138.00,ECONOMIC GROWTH,BGP CONSULTING LIMITED,,
2018-03-13,700,ECONOMIC GROWTH,BOND DICKINSON,,
2018-03-28,800,ECONOMIC GROWTH,GVA GRIMLEY LTD,,
2018-03-28,700,ECONOMIC GROWTH,GVA GRIMLEY LTD,,
2018-02-27,3750.00,ECONOMIC GROWTH,WARD HADAWAY SOLICITORS,,
2018-02-27,2000.00,ECONOMIC GROWTH,WARD HADAWAY SOLICITORS,,
2018-03-28,2400.95,ECONOMIC GROWTH,ARRIVA NORTH EAST LIMITED,,
2018-03-31,2000.00,ECONOMIC GROWTH,BATSON LANDSCAPE AND TREE CARE LTD,,
2018-04-18,1600.00,ECONOMIC GROWTH,EYELEVEL CREATIVE LTD,,
2018-03-07,533.61,ECONOMIC GROWTH,NORTHERN POWERGRID (NORTHEAST) LTD,,
2018-04-03,556.73,ECONOMIC GROWTH,NORTHERN POWERGRID (NORTHEAST) LTD,,
2018-04-23,21474.40,ECONOMIC GROWTH,VODAFONE DIVERSIONARY WORKS TEAM,,
2018-04-11,4823.11,ECONOMIC GROWTH,VODAFONE DIVERSIONARY WORKS TEAM,,
2018-04-16,19740.00,ECONOMIC GROWTH,WS ATKINS (SERVICES) LTD,,
2018-02-20,2300.58,NEIGHBOURHOOD SERVICES & RESOURCES,AXIELL LIMITED,,
2018-03-28,1574.95,NEIGHBOURHOOD SERVICES & RESOURCES,PICTO SIGN SOLUTIONS LTD,,
2018-03-01,4364.74,NEIGHBOURHOOD SERVICES & RESOURCES,BGP CONSULTING LIMITED,,
2018-03-15,500,NEIGHBOURHOOD SERVICES & RESOURCES,BLOOM PROCUREMENT SERVICES LTD,,
2018-03-20,713,NEIGHBOURHOOD SERVICES & RESOURCES,BLOOM PROCUREMENT SERVICES LTD,,
2018-02-12,8146.01,NEIGHBOURHOOD SERVICES & RESOURCES,BRAMBLEDOWN LANDSCAPES,,
2018-01-30,806.22,NEIGHBOURHOOD SERVICES & RESOURCES,BRIEN & SON LOCKSMITHS,,
