Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2011-11-01,89653.67,Cabinet Office,TREASURY SOLICITOR TSOL,,
2011-11-01,80000.00,Cabinet Office,COI CENTRAL OFFICE OF INFORMATION,,
2011-11-01,110363.22,Government Procurement Service,Cabinet Office Votes,,
2011-11-02,68230.00,Cabinet Office,TREASURER TO THE QUEEN,,
2011-11-02,55290.59,Government Procurement Service,Global Crossing,,
2011-11-03,165333.33,Cabinet Office,LOCALITY,,
2011-11-03,100000.00,Cabinet Office,ENDURANCE LTD,,
2011-11-03,37343.86,Cabinet Office,CIMEX MEDIA LTD,,
2011-11-03,26538.28,Cabinet Office,EXPOTEL,,
2011-11-07,800895.44,Cabinet Office,FUJITSU SERVICES,,
2011-11-07,734604.65,Cabinet Office,STERIA LTD,,
2011-11-07,72830.00,Cabinet Office,CHANGEMAKERS,,
2011-11-08,804751.97,Cabinet Office,FUJITSU SERVICES,,
2011-11-08,146284.80,Cabinet Office,ECOVERT FM LTD,,
2011-11-08,105000.00,Cabinet Office,SCHOOL FOR SOCIAL ENTREPRENEURS,,
2011-11-08,93888.00,Cabinet Office,ENVISION,,
2011-11-08,88702.85,Cabinet Office,ECOVERT FM LTD,,
2011-11-08,75640.00,Cabinet Office,STERIA LTD,,
2011-11-08,62500.00,Cabinet Office,LAW COMMISSION,,
2011-11-08,47906.46,Cabinet Office,CAPITA RESOURCING LTD,,
2011-11-08,35774.72,Cabinet Office,ECOVERT FM LTD,,
2011-11-08,26266.96,Cabinet Office,COI CENTRAL OFFICE OF INFORMATION,,
2011-11-08,25909.45,Cabinet Office,ECOVERT FM LTD,,
2011-11-08,46833.00,Government Procurement Service,CESG,,
2011-11-08,123084.35,National School of Government,De Vere Venues Ltd,,
2011-11-09,62350.72,Cabinet Office,BT,,
2011-11-10,916349.76,Cabinet Office,ECOVERT FM LTD,,
2011-11-10,81164.76,Cabinet Office,ECOVERT FM LTD,,
2011-11-10,76500.00,Cabinet Office,ADVALUS LTD,,
2011-11-10,66348.61,Cabinet Office,MINISTRY OF DEFENCE,,
