Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2020--17,215.16,Unallocated,FORMATION NE LTD,,
2020--17,287.96,Unallocated,FORMATION NE LTD,,
2020--17,351,Unallocated,FORMATION NE LTD,,
2020--17,751.46,Unallocated,FORMATION NE LTD,,
2020--17,30,Children's & Education Services,CSCS,,
2020--17,0.01,Children's & Education Services,SOUTHERN STRONGHOLD LTD,,
2020--17,0.01,Children's & Education Services,SOUTHERN STRONGHOLD LTD,,
2020--17,0.01,Children's & Education Services,SOUTHERN STRONGHOLD LTD,,
2020--17,0.01,Children's & Education Services,SOUTHERN STRONGHOLD LTD,,
2020--17,10.82,Children's & Education Services,SOUTHERN STRONGHOLD LTD,,
2020--17,12.49,Children's & Education Services,SOUTHERN STRONGHOLD LTD,,
2020--17,23.32,Children's & Education Services,SOUTHERN STRONGHOLD LTD,,
2020--17,23.32,Children's & Education Services,SOUTHERN STRONGHOLD LTD,,
2020--17,40.82,Children's & Education Services,SOUTHERN STRONGHOLD LTD,,
2020--17,129.51,Children's & Education Services,POLL EVERYWHERE INC,,
2020--17,182.5,Children's & Education Services,KLARNA,,
2020--17,6.05,Housing Revenue Account,ONE BELOW,,
2020--17,19.05,Children's & Education Services,SPARK ENERGY,,
2020--17,35.51,Central Services,ATLASSIAN,,
2020--17,15,Housing Revenue Account,NISA LOCO,,
2020--17,30,Housing Revenue Account,NISA LOCO,,
2020--17,5.99,Children's & Education Services,THE RITZ,,
2020--17,0.01,Children's & Education Services,MOONPIG UK,,
2020--17,3.37,Children's & Education Services,MOONPIG UK,,
2020--17,36.42,Cultural & Related Services,CHIRTON MAIN SERVICE,,
2020--17,52.66,Cultural & Related Services,CHIRTON MAIN SERVICE,,
2020--17,45,Unallocated,DEFIBSTORE.CO.UK,,
2020--17,12.5,Environmental & Regulatory Services,ROPE SERVICES UK,,
2020--17,75,Environmental & Regulatory Services,ROPE SERVICES UK,,
2020--17,45.96,Central Services,AWS EMEA,,
2020--17,47.89,Central Services,AWS EMEA,,
2020--17,97.75,Children's & Education Services,LNER WEB SALES,,
2020--17,42.86,Housing Services,HOTEL EXPRESS LTD,,
2020--17,15.63,Central Services,GITHUB.COM,,
2020--17,0.68,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,0.68,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.02,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.02,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.21,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.21,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.21,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.21,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.21,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.21,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.21,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.28,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.28,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.28,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.36,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.36,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.36,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.44,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.53,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.8,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.8,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.8,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,1.8,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,2,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,2,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,2.15,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,2.16,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,2.42,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,2.42,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,2.42,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,2.52,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,2.69,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,2.69,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,2.69,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,2.72,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,2.74,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,2.74,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,2.88,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,2.88,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,3.06,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,3.48,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,3.48,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,3.48,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,3.48,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,3.48,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,3.6,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,3.6,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,3.6,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,3.87,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,3.87,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,3.87,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,3.87,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,3.87,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,3.87,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,3.87,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,3.87,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,3.93,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
2020--17,4,Children's & Education Services,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,,
