Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2019-04-08,83.33,Children's & Education Services,HOMEAWAY,,
2019-04-08,187.53,Children's & Education Services,PLANGLOW LTD,,
2019-04-08,224.86,Children's & Education Services,PLANGLOW LTD,,
2019-04-08,149.58,Children's & Education Services,PLANGLOW LTD,,
2019-04-08,860.80,Children's & Education Services,PLANGLOW LTD,,
2019-04-08,198.06,Children's & Education Services,PLANGLOW LTD,,
2019-04-08,62.78,Cultural & Related Services,SHELL TYNEMOUTH,,
2019-04-08,450.00,Cultural & Related Services,HILLHEADS POULTRY FARM,,
2019-04-08,455.00,Cultural & Related Services,HILLHEADS POULTRY FARM,,
2019-04-08,361.87,Cultural & Related Services,MARK TONEY & CO LTD,,
2019-04-08,155.19,Cultural & Related Services,MARK TONEY & CO LTD,,
2019-04-08,130.48,Cultural & Related Services,MARK TONEY & CO LTD,,
2019-04-08,222.30,Adult Social Care,MARK TONEY & CO LTD,,
2019-04-08,61.75,Cultural & Related Services,MARK TONEY & CO LTD,,
2019-04-08,172.11,Adult Social Care,MARK TONEY & CO LTD,,
2019-04-08,124.63,Adult Social Care,MARK TONEY & CO LTD,,
2019-04-08,367.12,Adult Social Care,MARK TONEY & CO LTD,,
2019-04-08,103.97,Cultural & Related Services,MARK TONEY & CO LTD,,
2019-04-08,143.04,Children's & Education Services,C/GAS KENDAL,,
2019-04-08,240.83,Children's & Education Services,VAX LIMITED,,
2019-04-08,0.01,Children's & Education Services,VAX LIMITED,,
2019-04-08,152.24,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,187.20,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,4.32,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,4.32,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,49.24,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,24.70,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,30.21,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,25.92,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,17.16,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,55.00,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,12.08,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,2.16,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,12.92,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,45.22,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,24.70,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,25.74,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,6.48,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,7.66,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,30.21,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,8.58,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,4.32,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,15.72,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,12.31,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,10.80,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,49.40,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
2019-04-08,4.32,Children's & Education Services,CHICKEN JOES LTD T/A LOVE JOES,,
