Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2018-04-18,544,Property & Regeneration,DIRECT FABRICATIONS (YORKSHIRE) LTD,,
2018-06-04,648,Property & Regeneration,DIRECT FABRICATIONS (YORKSHIRE) LTD,,
2018-04-23,996,Property & Regeneration,DIRECT FABRICATIONS (YORKSHIRE) LTD,,
2018-04-23,625,Adult Services,POLLOCK LIFTS LIMITED,,
2018-04-19,792,Adult Services,POLLOCK LIFTS LIMITED,,
2018-04-11,882.51,Adult Services,POLLOCK LIFTS LIMITED,,
2018-05-30,995,Adult Services,POLLOCK LIFTS LIMITED,,
2018-04-13,1200,Adult Services,POLLOCK LIFTS LIMITED,,
2018-06-12,2410,Adult Services,POLLOCK LIFTS LIMITED,,
2018-06-05,575,Property & Regeneration,CAULTON CONSTRUCTION,,
2018-04-25,620,Property & Regeneration,CAULTON CONSTRUCTION,,
2018-04-25,635,Property & Regeneration,CAULTON CONSTRUCTION,,
2018-04-25,830,Property & Regeneration,CAULTON CONSTRUCTION,,
2018-06-14,830,Property & Regeneration,CAULTON CONSTRUCTION,,
2018-06-26,650,Property & Regeneration,C MITCHELL & SONS,,
2018-05-14,774,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2018-04-13,821,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2018-05-15,1030,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2018-05-24,1034,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2018-05-24,1135,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2018-05-23,2305,Adult Services,HANDICARE ACCESSIBILITY LTD,,
2018-04-25,570,Adult Services,NORTHERN INSTALLATION SERVICES LTD,,
2018-04-25,690,Adult Services,NORTHERN INSTALLATION SERVICES LTD,,
2018-05-10,1500,Adult Services,TUNSTALL HEALTHCARE (UK) LTD,,
2018-05-10,1990,Adult Services,TUNSTALL HEALTHCARE (UK) LTD,,
2018-05-10,2365,Adult Services,TUNSTALL HEALTHCARE (UK) LTD,,
2018-05-16,5614,Adult Services,TUNSTALL HEALTHCARE (UK) LTD,,
2018-06-25,5773.6,Adult Services,TUNSTALL HEALTHCARE (UK) LTD,,
2018-06-12,840,Property & Regeneration,CDS ASSISTIVE TECHNOLOGY LTD,,
2018-05-24,550,Property & Regeneration,IDEAL HYGIENE,,
2018-05-14,600,Property & Regeneration,IDEAL HYGIENE,,
2018-05-24,600,Property & Regeneration,IDEAL HYGIENE,,
2018-05-24,600,Property & Regeneration,IDEAL HYGIENE,,
2018-06-12,820,Property & Regeneration,IDEAL HYGIENE,,
2018-05-10,558.6,Adult Services,ITS DESIGNS LTD T/A ALERT-IT CARE ALARMS,,
2018-06-28,2680.59,Adult Services,WESSEX LIFT CO. LIMITED,,
2018-06-14,3241.09,Adult Services,WESSEX LIFT CO. LIMITED,,
2018-04-25,3291.97,Adult Services,WESSEX LIFT CO. LIMITED,,
2018-05-24,4639.51,Adult Services,WESSEX LIFT CO. LIMITED,,
2018-04-25,4774.56,Adult Services,WESSEX LIFT CO. LIMITED,,
2018-06-22,753.3,Adult Services,CHILTERN INVADEX (UK) LTD,,
2018-05-10,540,Property & Regeneration,CAIR (UK) LTD,,
2018-05-16,1260,Property & Regeneration,CAIR (UK) LTD,,
2018-05-14,1140,Property & Regeneration,GL PROPERTIES,,
2018-06-25,1133.2,Adult Services,LEGRAND ELECTRIC LIMITED T/A LEGRAND ASSISTED LIVING & HEALTHCARE,,
2018-05-01,8525.57,n/a,LEEDS CITY COUNCIL,,
2018-05-18,537.4,Children and Young People,J A FOULKES LTD,,
2018-06-25,1790,Children and Young People,CHRYSALIS ASSOCIATES LTD,,
2018-04-19,1790,Children and Young People,CHRYSALIS ASSOCIATES LTD,,
2018-05-02,500,Children and Young People,INTEGRATE FAMILIES LIMITED,,
2018-06-25,550,Children and Young People,INTEGRATE FAMILIES LIMITED,,
2018-05-02,600,Children and Young People,INTEGRATE FAMILIES LIMITED,,
2018-05-02,600,Children and Young People,INTEGRATE FAMILIES LIMITED,,
2018-06-25,600,Children and Young People,INTEGRATE FAMILIES LIMITED,,
2018-05-02,650,Children and Young People,INTEGRATE FAMILIES LIMITED,,
2018-05-02,700,Children and Young People,INTEGRATE FAMILIES LIMITED,,
2018-05-02,750,Children and Young People,INTEGRATE FAMILIES LIMITED,,
2018-06-25,750,Children and Young People,INTEGRATE FAMILIES LIMITED,,
2018-04-09,915.5,Adult Services,REFLECTIVE MINDS LTD,,
2018-04-03,1399.5,Adult Services,REFLECTIVE MINDS LTD,,
2018-05-17,908.33,Children and Young People,DETAILS REDACTED,,
2018-04-03,1252,Business Services,DETAILS REDACTED,,
2018-06-22,3455,n/a,LEEDS CITY COUNCIL,,
2018-04-09,4335,n/a,LEEDS CITY COUNCIL,,
2018-04-05,4411,n/a,LEEDS CITY COUNCIL,,
2018-06-12,17473,Adult Services,DIAL WAKEFIELD,,
2018-06-12,10416,Adult Services,TOGETHER HOUSING ASSOCIATION LIMITED,,
2018-04-09,10416,Adult Services,TOGETHER HOUSING ASSOCIATION LIMITED,,
2018-05-24,10416,Adult Services,TOGETHER HOUSING ASSOCIATION LIMITED,,
2018-06-20,10416,Adult Services,TOGETHER HOUSING ASSOCIATION LIMITED,,
2018-06-06,48885.6,Adult Services,FOUNDATION,,
2018-05-09,48885.6,Adult Services,FOUNDATION,,
2018-04-11,75074.32,Adult Services,FOUNDATION,,
2018-06-20,1359,Adult Services,MHA PONTEFRACT LIVE AT HOME SCHEME,,
2018-04-09,1359,Adult Services,MHA PONTEFRACT LIVE AT HOME SCHEME,,
2018-06-12,1359,Adult Services,MHA PONTEFRACT LIVE AT HOME SCHEME,,
2018-05-29,1359,Adult Services,MHA PONTEFRACT LIVE AT HOME SCHEME,,
2018-06-06,9673.48,Adult Services,THE RIVERSIDE GROUP LTD,,
2018-05-09,9673.48,Adult Services,THE RIVERSIDE GROUP LTD,,
2018-06-06,13118.64,Adult Services,THE RIVERSIDE GROUP LTD,,
2018-05-09,13118.64,Adult Services,THE RIVERSIDE GROUP LTD,,
2018-04-11,14855.7,Adult Services,THE RIVERSIDE GROUP LTD,,
2018-04-11,20146.48,Adult Services,THE RIVERSIDE GROUP LTD,,
2018-06-06,30186.28,Adult Services,THE RIVERSIDE GROUP LTD,,
2018-05-09,30186.28,Adult Services,THE RIVERSIDE GROUP LTD,,
2018-04-11,46357.5,Adult Services,THE RIVERSIDE GROUP LTD,,
2018-04-04,4083.5,Environment,HORTICARE,,
2018-05-14,4086.5,Environment,HORTICARE,,
2018-06-20,4086.5,Environment,HORTICARE,,
2018-06-04,4086.5,Environment,HORTICARE,,
2018-04-30,315528.92,Public Health,TURNING POINT SERVICES LTD,,
