Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2020-06-05,385.04,Transport,ARROW COMMERCIAL CENTRE (HUDDERSFIELD) LIMITED T/A ARROW SELF DRIVE,,N/A
2020-06-18,6.94,Transport,PINDER PLANT LTD,,N/A
2020-06-18,56.68,Transport,PINDER PLANT LTD,,N/A
2020-06-18,149.58,Transport,PINDER PLANT LTD,,N/A
2020-04-30,6.55,Transport,ECON ENGINEERING LTD,,N/A
2020-06-10,29.58,Transport,LEEDS COMMERCIAL LTD,,N/A
2020-05-26,4069.42,Children and Young People,CROFTON ACADEMY,,EXEMPT
2020-06-05,120.00,Property & Regeneration,DIRECT FABRICATIONS (YORKSHIRE) LTD,,N/A
2020-06-05,165.00,Property & Regeneration,DIRECT FABRICATIONS (YORKSHIRE) LTD,,N/A
2020-06-05,165.00,Property & Regeneration,DIRECT FABRICATIONS (YORKSHIRE) LTD,,N/A
2020-06-05,165.00,Property & Regeneration,DIRECT FABRICATIONS (YORKSHIRE) LTD,,N/A
2020-06-05,165.00,Property & Regeneration,DIRECT FABRICATIONS (YORKSHIRE) LTD,,N/A
2020-06-11,165.00,Property & Regeneration,DIRECT FABRICATIONS (YORKSHIRE) LTD,,N/A
2020-06-11,165.00,Property & Regeneration,DIRECT FABRICATIONS (YORKSHIRE) LTD,,N/A
2020-06-11,165.00,Property & Regeneration,DIRECT FABRICATIONS (YORKSHIRE) LTD,,N/A
2020-06-11,165.00,Property & Regeneration,DIRECT FABRICATIONS (YORKSHIRE) LTD,,N/A
2020-06-12,165.00,Property & Regeneration,DIRECT FABRICATIONS (YORKSHIRE) LTD,,N/A
2020-06-15,165.00,Property & Regeneration,DIRECT FABRICATIONS (YORKSHIRE) LTD,,N/A
2020-06-26,305.00,Property & Regeneration,DIRECT FABRICATIONS (YORKSHIRE) LTD,,N/A
2020-06-30,360.00,Property & Regeneration,DIRECT FABRICATIONS (YORKSHIRE) LTD,,N/A
2020-04-27,102.92,Adult Services,POLLOCK LIFTS LIMITED,,N/A
2020-04-23,130.00,Adult Services,POLLOCK LIFTS LIMITED,,N/A
2020-04-23,154.92,Adult Services,POLLOCK LIFTS LIMITED,,N/A
2020-06-03,404.00,Adult Services,POLLOCK LIFTS LIMITED,,N/A
2020-06-30,295.00,Property & Regeneration,CLOSOMAT LIMITED,,N/A
2020-05-01,69.97,YPO,YORKSHIRE PURCHASING ORGANISATION,,N/A
2020-04-07,391.20,YPO,YORKSHIRE PURCHASING ORGANISATION,,N/A
2020-04-03,45.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-06-24,45.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-06-17,45.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-04-07,50.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-06-18,60.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-06-01,60.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-06-05,60.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-06-12,60.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-06-17,60.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-04-16,90.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-04-07,90.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-05-22,90.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-04-06,95.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-06-01,135.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-05-07,150.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-06-12,165.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-06-16,210.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-05-07,255.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-06-29,255.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-05-07,280.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-06-01,280.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-06-11,340.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-06-01,350.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-04-07,410.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-04-28,490.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-04-07,515.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-04-29,980.00,Property & Regeneration,DETAILS REDACTED,,N/A
2020-06-12,30.00,Transport,ALLCARE MOBILITY LIMITED,,N/A
2020-04-21,45.00,Transport,ALLCARE MOBILITY LIMITED,,N/A
2020-04-21,45.00,Transport,ALLCARE MOBILITY LIMITED,,N/A
2020-05-26,45.00,Transport,ALLCARE MOBILITY LIMITED,,N/A
2020-05-26,45.00,Transport,ALLCARE MOBILITY LIMITED,,N/A
2020-05-22,45.00,Transport,ALLCARE MOBILITY LIMITED,,N/A
2020-06-29,45.00,Transport,ALLCARE MOBILITY LIMITED,,N/A
