Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2010-12-24,1616.23,Central & Corporate Functions,A & A ELECTRICAL DISTRIBUTORS LTD,,
2010-12-31,1532.57,Central & Corporate Functions,A & A ELECTRICAL DISTRIBUTORS LTD,,
2010-12-22,780.80,East - North East,A ANDREWS & SONS (MARBLES & TILES),,
2010-12-08,4160.00,Environment & Neighbourhoods,A APPLEYARD,,
2010-12-08,2256.00,Central & Corporate Functions,A BUSH (ENGINEERING SERVICES) LTD,,
2010-12-16,28502.50,Central & Corporate Functions,A BUSH (ENGINEERING SERVICES) LTD,,
2010-12-02,1795.00,Central & Corporate Functions,A C Labels (2010) Ltd,,
2010-12-14,1441.94,City Development,A D D LOOP SERVICES LTD,,
2010-12-14,8780.28,City Development,A D D LOOP SERVICES LTD,,
2010-12-21,2760.00,City Development,A D D LOOP SERVICES LTD,,
2010-12-23,1725.00,City Development,A D D LOOP SERVICES LTD,,
2010-12-09,2981.20,Adult Social Care,A D G ENGINEERING LTD,,
2010-12-14,1170.00,Adult Social Care,A D G ENGINEERING LTD,,
2010-12-02,707.52,East - North East,A D Simpson Ltd,,
2010-12-02,451.32,East - North East,A D Simpson Ltd,,
2010-12-02,486.51,East - North East,A D Simpson Ltd,,
2010-12-02,880.50,East - North East,A D Simpson Ltd,,
2010-12-02,803.35,East - North East,A D Simpson Ltd,,
2010-12-02,1231.94,East - North East,A D Simpson Ltd,,
2010-12-02,445.30,East - North East,A D Simpson Ltd,,
2010-12-02,678.60,East - North East,A D Simpson Ltd,,
2010-12-03,468.60,East - North East,A D Simpson Ltd,,
2010-12-03,592.30,East - North East,A D Simpson Ltd,,
2010-12-03,448.50,East - North East,A D Simpson Ltd,,
2010-12-03,426.50,East - North East,A D Simpson Ltd,,
2010-12-03,618.50,East - North East,A D Simpson Ltd,,
2010-12-03,437.50,East - North East,A D Simpson Ltd,,
2010-12-03,466.95,East - North East,A D Simpson Ltd,,
2010-12-03,1500.42,East - North East,A D Simpson Ltd,,
2010-12-03,1020.35,East - North East,A D Simpson Ltd,,
2010-12-03,907.48,East - North East,A D Simpson Ltd,,
2010-12-03,477.76,East - North East,A D Simpson Ltd,,
2010-12-03,752.00,East - North East,A D Simpson Ltd,,
2010-12-03,2998.60,East - North East,A D Simpson Ltd,,
2010-12-03,468.60,East - North East,A D Simpson Ltd,,
2010-12-03,545.45,East - North East,A D Simpson Ltd,,
2010-12-03,790.25,East - North East,A D Simpson Ltd,,
2010-12-03,1030.60,East - North East,A D Simpson Ltd,,
2010-12-03,453.00,East - North East,A D Simpson Ltd,,
2010-12-03,635.00,East - North East,A D Simpson Ltd,,
2010-12-24,592.30,East - North East,A D Simpson Ltd,,
2010-12-24,468.60,East - North East,A D Simpson Ltd,,
2010-12-24,551.50,East - North East,A D Simpson Ltd,,
2010-12-24,1261.19,East - North East,A D Simpson Ltd,,
2010-12-24,628.88,East - North East,A D Simpson Ltd,,
2010-12-24,1728.02,East - North East,A D Simpson Ltd,,
2010-12-24,452.91,East - North East,A D Simpson Ltd,,
2010-12-24,920.00,East - North East,A D Simpson Ltd,,
2010-12-24,1272.90,East - North East,A D Simpson Ltd,,
2010-12-24,702.22,East - North East,A D Simpson Ltd,,
2010-12-24,1153.17,East - North East,A D Simpson Ltd,,
2010-12-29,920.00,East - North East,A D Simpson Ltd,,
2010-12-29,920.00,East - North East,A D Simpson Ltd,,
2010-12-29,896.64,East - North East,A D Simpson Ltd,,
2010-12-29,1607.48,East - North East,A D Simpson Ltd,,
2010-12-29,1575.50,East - North East,A D Simpson Ltd,,
2010-12-29,3395.51,East - North East,A D Simpson Ltd,,
2010-12-29,527.63,East - North East,A D Simpson Ltd,,
2010-12-29,575.30,East - North East,A D Simpson Ltd,,
2010-12-29,1451.61,East - North East,A D Simpson Ltd,,
2010-12-29,922.56,East - North East,A D Simpson Ltd,,
2010-12-29,1345.91,East - North East,A D Simpson Ltd,,
2010-12-29,4030.35,East - North East,A D Simpson Ltd,,
2010-12-29,1869.26,East - North East,A D Simpson Ltd,,
2010-12-29,1404.91,East - North East,A D Simpson Ltd,,
2010-12-17,2609.26,Children's Services,A E SPEIGHT,,
2010-12-09,15359.95,City Development,A E YATES LTD,,
2010-12-09,946.69,City Development,A E YATES LTD,,
