Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2017-03-01,5350.00,Chief Executive's,11 KBW,,
2017-03-07,1540.00,Adult and Culture,18 SEA VIEW VILLAS,,
2017-03-21,1263.00,Children's Services,A & C WEBER UK,,
2017-03-02,12204.00,Environment & Regeneration,A & C WEBER UK,,
2017-03-28,2105.00,Environment & Regeneration,A & C WEBER UK,,
2017-03-28,1395.36,Environment & Regeneration,A & C WEBER UK,,
2017-03-07,18400.00,Children's Services,A SIGNIFICANT OTHER LTD,,
2017-03-01,104987.00,Environment & Regeneration,A&J KEITH LTD,,
2017-03-29,104759.84,Environment & Regeneration,A&J KEITH LTD,,
2017-03-08,389801.95,Environment & Regeneration,A&J KEITH LTD,,
2017-03-08,20086.15,Environment & Regeneration,A&J KEITH LTD,,
2017-03-09,83555.84,Environment & Regeneration,A&J KEITH LTD,,
2017-03-28,750.60,Environment & Regeneration,A&S LOCKSMITHS,,
2017-03-10,60.00,Chief Executive's,AA GLOBAL LANGUAGES SERVICES LTD,,
2017-03-10,38.00,Chief Executive's,AA GLOBAL LANGUAGES SERVICES LTD,,
2017-03-10,35.00,Chief Executive's,AA GLOBAL LANGUAGES SERVICES LTD,,
2017-03-10,505.00,Chief Executive's,AA GLOBAL LANGUAGES SERVICES LTD,,
2017-03-10,260.00,Chief Executive's,AA GLOBAL LANGUAGES SERVICES LTD,,
2017-03-13,630.00,Chief Executive's,AA GLOBAL LANGUAGES SERVICES LTD,,
2017-03-13,280.00,Chief Executive's,AA GLOBAL LANGUAGES SERVICES LTD,,
2017-03-21,726.00,Environment & Regeneration,AAA CHEMICALS LTD,,
2017-03-30,2562.00,HRA,AARAN BUILDERS (NE) LTD,,
2017-03-21,4283.36,Adult and Culture,ABBEYFIELD CASTLE FARM,,
2017-03-21,2141.68,Adult and Culture,ABBEYFIELD THE GROVE,,
2017-03-21,6984.41,Adult and Culture,ABBEYMOOR,,
2017-03-21,3025.00,Adult and Culture,ABBEYMOOR,,
2017-03-21,9546.43,Adult and Culture,ABBEYMOOR,,
2017-03-21,2848.00,Adult and Culture,ABBEYMOOR,,
