Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2013-11-01,2637.50,Children's Services,Fostering People Ltd,,
2013-11-01,2505.50,Children's Services,Fostering People Ltd,,
2013-11-01,508.24,Environment and Community Safety,Refreshment Systems Ltd,,
2013-11-01,510.00,Community Health & Social Care,Gerald Simonds Healthcare Ltd,,
2013-11-01,513.50,Capital Expenditure,Bradshaw International,,
2013-11-01,518.40,Environment and Community Safety,Nomix Enviro Ltd,,
2013-11-01,550.00,Capital Expenditure,Redacted Data,,
2013-11-01,552.00,Environment and Community Safety,Go Plant Ltd,,
2013-11-01,561.84,Sustainable Regeneration,Alliance Disposables Ltd,,
2013-11-01,563.06,Community Health & Social Care,Redacted Data,,
2013-11-01,567.64,Environment and Community Safety,Gordons Of Bolton Ltd,,
2013-11-01,601.22,Community Health & Social Care,Redacted Data,,
2013-11-01,604.80,Children's Services,Saltax Ltd,,
2013-11-01,615.14,Environment and Community Safety,Johnston Sweepers Ltd,,
2013-11-01,616.50,Capital Expenditure,Airborne Environmental Consultants,,
2013-11-01,620.02,Sustainable Regeneration,Redacted Data,,
2013-11-01,631.20,Environment and Community Safety,Nomix Enviro Ltd,,
2013-11-01,632.03,Community Health & Social Care,Redacted Data,,
2013-11-01,633.19,Community Health & Social Care,John Laing Integrated Services,,
2013-11-01,635.47,Environment and Community Safety,Warrington Truck Parts Ltd,,
2013-11-01,654.50,Capital Expenditure,City Electrical Factors Ltd,,
2013-11-01,680.40,Environment and Community Safety,Northgate Vehicle Hire (Nw) Ltd,,
2013-11-01,680.40,Environment and Community Safety,Northgate Vehicle Hire (Nw) Ltd,,
2013-11-01,763.62,Community Health & Social Care,Redacted Data,,
2013-11-01,833.80,Community Health & Social Care,Redacted Data,,
2013-11-01,833.80,Community Health & Social Care,Redacted Data,,
2013-11-01,833.80,Community Health & Social Care,Redacted Data,,
2013-11-01,842.16,Community Health & Social Care,Redacted Data,,
2013-11-01,843.68,Community Health & Social Care,Redacted Data,,
2013-11-01,843.68,Community Health & Social Care,Redacted Data,,
2013-11-01,846.45,Children's Services,Swiis Fostercare Ltd,,
2013-11-01,862.16,Community Health & Social Care,Redacted Data,,
2013-11-01,875.90,Children's Services,Swiis Fostercare Ltd,,
2013-11-01,899.08,Community Health & Social Care,Redacted Data,,
2013-11-01,900.00,Environment and Community Safety,Global Tree Vision,,
2013-11-01,908.40,Environment and Community Safety,Greater Manchester Treestation,,
2013-11-01,943.14,Community Health & Social Care,Redacted Data,,
2013-11-01,959.82,Community Health & Social Care,Helping Hand Company,,
2013-11-01,966.16,Community Health & Social Care,Redacted Data,,
2013-11-01,966.16,Community Health & Social Care,Redacted Data,,
2013-11-01,966.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,974.16,Community Health & Social Care,Redacted Data,,
2013-11-01,975.00,Children's Services,Redacted Personal Data,,
2013-11-01,982.16,Community Health & Social Care,Redacted Data,,
2013-11-01,1002.16,Community Health & Social Care,Redacted Data,,
2013-11-01,1038.16,Capital Expenditure,Morgan Hunt Public Sector Limited,,
2013-11-01,1080.00,Community Health & Social Care,Simply Health,,
2013-11-01,1190.00,Capital Expenditure,City West Housing Trust,,
2013-11-01,1222.88,Community Health & Social Care,Redacted Data,,
