Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2012-03-01,907.20,Children's Services,Randstad Education Limited,,
2012-03-01,11558.40,Environment and Community Safety,Go Plant Ltd,,
2012-03-01,664.56,Environment and Community Safety,C. I. E. H.,,
2012-03-01,1023.60,Capital Expenditure,North West Timber Treatment L,,
2012-03-01,3533.45,Environment and Community Safety,Alliance Disposables Ltd,,
2012-03-01,2936.43,Environment and Community Safety,Jws Waste & Recycling Systems Ltd,,
2012-03-01,696.90,Sustainable Regeneration,Cruden Property Services Ltd.,,
2012-03-01,751.20,Community Health & Social Care,Door Repair Service  Ltd,,
2012-03-01,1111.23,Community Health & Social Care,Lift Able Ltd,,
2012-03-01,1013.20,Community Health & Social Care,Lift Able Ltd,,
2012-03-01,502.78,Capital Expenditure,N J Cook Removals & Storage,,
2012-03-01,931.37,Customer and Support Services,Eaton Williams Group,,
2012-03-01,3600.00,Capital Expenditure,Turner & Townsend,,
2012-03-01,107649.31,Capital Expenditure,Urban Vision Partnership Ltd,,
2012-03-01,1686.66,Sustainable Regeneration,Barton Cleaning Services,,
2012-03-01,1072.02,Children's Services,Normans Burton Upon Trent Ltd,,
2012-03-01,8000.00,Customer and Support Services,Citizens Advice Bureau,,
2012-03-01,7247.00,Community Health & Social Care,Combined Hospitals,,
2012-03-01,1650.00,Community Health & Social Care,Redacted Personal Data,,
2012-03-01,1000.00,Capital Expenditure,Redacted Personal Data,,
2012-03-01,3700.00,Capital Expenditure,Redacted Personal Data,,
2012-03-01,4697.93,Capital Expenditure,Redacted Personal Data,,
2012-03-01,1000.00,Capital Expenditure,Redacted Personal Data,,
2012-03-01,1000.00,Capital Expenditure,Redacted Personal Data,,
2012-03-01,1000.00,Capital Expenditure,Redacted Personal Data,,
2012-03-01,12000.00,Capital Expenditure,Kdb Services Ltd,,
2012-03-01,12612.10,Capital Expenditure,Kdb Services Ltd,,
2012-03-01,12549.24,Capital Expenditure,Wessex Lift Co Ltd,,
2012-03-01,624.00,Environment and Community Safety,Sunlight,,
2012-03-01,7174.87,Capital Expenditure,Cobbetts Llp,,
2012-03-01,13044.84,Sustainable Regeneration,Cobbetts Llp,,
2012-03-01,6820.80,Sustainable Regeneration,Cobbetts Llp,,
2012-03-01,1323.00,Community Health & Social Care,Gasp Smoke Free Services Ltd,,
2012-03-01,5028.66,Customer and Support Services,Bdma,,
2012-03-01,5028.66,Customer and Support Services,Bdma,,
2012-03-01,8898.28,Customer and Support Services,Mast Lift Project Co (No2) Ltd,,
2012-03-01,22344.97,Customer and Support Services,Mast Lift Project Co (No2) Ltd,,
2012-03-01,17731.38,Customer and Support Services,Mast Lift Project Co (No2) Ltd,,
2012-03-01,3089.99,Sustainable Regeneration,Wessex Lift Co Ltd,,
2012-03-01,2153.26,Children's Services,Parallel Parents,,
2012-03-01,2153.26,Children's Services,Parallel Parents,,
2012-03-01,3388.61,Children's Services,Parallel Parents,,
2012-03-01,3049.78,Children's Services,Parallel Parents,,
2012-03-01,10250.00,Children's Services,Rosendale School Priory,,
2012-03-01,3170.99,Children's Services,The National Fostering Agency,,
2012-03-01,3170.99,Children's Services,The National Fostering Agency,,
2012-03-01,3071.17,Children's Services,The National Fostering Agency,,
2012-03-01,3232.99,Children's Services,The National Fostering Agency,,
2012-03-01,3232.99,Children's Services,The National Fostering Agency,,
2012-03-01,2988.40,Children's Services,The National Fostering Agency,,
2012-03-01,2988.40,Children's Services,The National Fostering Agency,,
2012-03-01,11545.95,Children's Services,Together Trust,,
2012-03-01,929.20,Children's Services,Together Trust,,
2012-03-01,3733.33,Children's Services,Together Trust,,
2012-03-01,740.82,Children's Services,Together Trust,,
2012-03-01,3371.25,Children's Services,Together Trust,,
2012-03-01,2288.17,Children's Services,Together Trust,,
2012-03-01,990.94,Customer and Support Services,The Film And Matinee Club,,
2012-03-01,6453.62,Capital Expenditure,Dlp Services (Northern) Ltd,,
2012-03-01,4596.00,Capital Expenditure,Lift Able Ltd,,
2012-03-01,4542.00,Capital Expenditure,Lift Able Ltd,,
2012-03-01,1140.00,Capital Expenditure,Pennington Choices Ltd,,
2012-03-01,600.00,Community Health & Social Care,Royal Mail Group Plc,,
2012-03-01,685.20,Environment and Community Safety,Birtwistle Butcher,,
2012-03-01,615.59,Environment and Community Safety,Brake Bros Ltd,,
2012-03-01,1954.34,Environment and Community Safety,Quayside Bakery,,
2012-03-01,44478.00,Capital Expenditure,Era Ltd,,
2012-03-01,31308.76,Customer and Support Services,Mast Lift Project Co (No2) Ltd,,
2012-03-01,29540.99,Customer and Support Services,Mast Lift Project Co (No2) Ltd,,
2012-03-01,46361.64,Community Health & Social Care,Redacted Personal Data,,
2012-03-01,43832.00,Community Health & Social Care,Redacted Personal Data,,
2012-03-01,52987.64,Community Health & Social Care,Redacted Personal Data,,
2012-03-01,35662.80,Community Health & Social Care,Redacted Personal Data,,
2012-03-01,1062.00,Customer and Support Services,Antalis Uk Ltd,,
2012-03-01,565.07,Community Health & Social Care,Lyreco Uk Limited,,
2012-03-01,677.89,Community Health & Social Care,Lyreco Uk Limited,,
2012-03-01,1643.60,Children's Services,Rubax Lifts Ltd,,
2012-03-01,1119.46,Community Health & Social Care,Rubax Lifts Ltd,,
2012-03-01,555.00,Environment and Community Safety,Calibration And Repair Services Ltd,,
2012-03-01,14829.74,Environment and Community Safety,Evans Halsahw Commercials,,
2012-03-01,563.27,Environment and Community Safety,Quickco Ltd,,
2012-03-02,54017.51,Capital Expenditure,Comensura Ltd,,
2012-03-02,504.00,Environment and Community Safety,Go Plant Ltd,,
2012-03-02,515.06,Children's Services,Marlow Electrical Co,,
2012-03-02,1098.00,Capital Expenditure,Foundations,,
2012-03-02,635.40,Children's Services,Yorkshire Purchasing,,
2012-03-02,2914.00,Community Health & Social Care,Salford Nhs Primary Care Trust,,
2012-03-02,2665.20,Customer and Support Services,Quest Software (Uk) Ltd,,
2012-03-02,4896.00,Customer and Support Services,Accenture (Uk) Ltd,,
2012-03-02,4896.00,Customer and Support Services,Accenture (Uk) Ltd,,
2012-03-02,675.00,Children's Services,Broadbottom C Of E Primary School,,
2012-03-02,608.00,Community Health & Social Care,Sunny Bank (Prs) Ltd,,
2012-03-02,912.00,Community Health & Social Care,Sunny Bank (Prs) Ltd,,
2012-03-02,1884.57,Community Health & Social Care,The Nicky Alliance Day Centre,,
2012-03-02,823.05,Sustainable Regeneration,E & J Kane Ltd,,
2012-03-02,1474.47,Community Health & Social Care,E & J Kane Ltd,,
2012-03-02,913.11,Community Health & Social Care,E & J Kane Ltd,,
2012-03-02,1947.71,Sustainable Regeneration,E & J Kane Ltd,,
2012-03-02,1516.97,Community Health & Social Care,E & J Kane Ltd,,
2012-03-02,5618.40,Community Health & Social Care,N Shawcross Ltd,,
2012-03-02,858.00,Community Health & Social Care,Invacare Ltd,,
2012-03-02,2336.20,Capital Expenditure,Great Places Housing Association,,
2012-03-02,2521.88,Capital Expenditure,Great Places Housing Association,,
2012-03-02,1522.86,Capital Expenditure,Great Places Housing Association,,
2012-03-02,5216.80,Capital Expenditure,Great Places Housing Association,,
2012-03-02,3694.96,Children's Services,Emerson Management Services Ltd,,
2012-03-02,11403.64,Customer and Support Services,Xerox Finance,,
2012-03-02,2016.00,Customer and Support Services,Central Power Services Ltd,,
2012-03-02,1872.00,Customer and Support Services,Forensic Accounting Solutions,,
2012-03-02,1371.50,Community Health & Social Care,B Littler & Sons,,
2012-03-02,95138.91,Capital Expenditure,Corona Energy,,
2012-03-02,3643.20,Children's Services,Csv,,
2012-03-02,5000.00,Children's Services,Redacted Personal Data,,
2012-03-02,28792.50,Children's Services,The Broughton Trust,,
2012-03-02,2632.24,Community Health & Social Care,Redacted Personal Data,,
2012-03-02,20035.86,Community Health & Social Care,Redacted Personal Data,,
2012-03-02,8384.40,Community Health & Social Care,Redacted Personal Data,,
2012-03-02,7689.78,Community Health & Social Care,Redacted Personal Data,,
2012-03-02,3586.94,Community Health & Social Care,Redacted Personal Data,,
2012-03-02,15067.44,Community Health & Social Care,Redacted Personal Data,,
2012-03-02,6020.90,Community Health & Social Care,Redacted Personal Data,,
2012-03-02,15619.95,Community Health & Social Care,Redacted Personal Data,,
2012-03-02,11695.30,Community Health & Social Care,Redacted Personal Data,,
2012-03-02,14446.26,Community Health & Social Care,Redacted Personal Data,,
2012-03-02,612.00,Community Health & Social Care,Total Hygiene,,
2012-03-02,1404.00,Customer and Support Services,Virgin Media Business,,
2012-03-02,1036.19,Children's Services,Cintas Document Management Uk,,
2012-03-02,1613.44,Customer and Support Services,Experian Ltd,,
2012-03-02,540.00,Children's Services,Edexcel Ltd,,
2012-03-02,1087.44,Community Health & Social Care,Northgate Information Solutions,,
2012-03-02,2994.41,Community Health & Social Care,Greater Manchester West,,
2012-03-02,16832.42,Children's Services,Alliance Care And Education,,
2012-03-02,20728.28,Children's Services,Alliance Care And Education,,
2012-03-02,5345.28,Children's Services,Alpha Plus Fostering  Ltd,,
2012-03-02,3291.40,Children's Services,Alpha Plus Fostering  Ltd,,
2012-03-02,3365.71,Children's Services,Alpha Plus Fostering  Ltd,,
2012-03-02,3365.71,Children's Services,Alpha Plus Fostering  Ltd,,
2012-03-02,3538.43,Children's Services,Alpha Plus Fostering  Ltd,,
2012-03-02,3396.89,Children's Services,Alpha Plus Fostering  Ltd,,
2012-03-02,3538.43,Children's Services,Alpha Plus Fostering  Ltd,,
2012-03-02,3432.27,Children's Services,Alpha Plus Fostering  Ltd,,
2012-03-02,3396.89,Children's Services,Alpha Plus Fostering  Ltd,,
2012-03-02,3180.00,Children's Services,Caritas Care Limtied,,
2012-03-02,2989.90,Children's Services,Foster Care Associates Ltd,,
2012-03-02,824.80,Children's Services,Foster Care Associates Ltd,,
2012-03-02,2989.90,Children's Services,Foster Care Associates Ltd,,
2012-03-02,824.80,Children's Services,Foster Care Associates Ltd,,
2012-03-02,4380.30,Children's Services,Foster Care Associates Ltd,,
2012-03-02,3356.99,Children's Services,Foster Care Associates Ltd,,
2012-03-02,4312.10,Children's Services,Foster Care Associates Ltd,,
2012-03-02,3425.50,Children's Services,Foster Care Associates Ltd,,
2012-03-02,4312.10,Children's Services,Foster Care Associates Ltd,,
2012-03-02,3658.00,Children's Services,Foster Care Associates Ltd,,
2012-03-02,3425.50,Children's Services,Foster Care Associates Ltd,,
2012-03-02,4245.69,Children's Services,Foster Care Associates Ltd,,
2012-03-02,3425.50,Children's Services,Foster Care Associates Ltd,,
2012-03-02,3374.35,Children's Services,Foster Care Associates Ltd,,
2012-03-02,4245.69,Children's Services,Foster Care Associates Ltd,,
2012-03-02,4380.30,Children's Services,Foster Care Associates Ltd,,
2012-03-02,3374.35,Children's Services,Foster Care Associates Ltd,,
2012-03-02,4245.69,Children's Services,Foster Care Associates Ltd,,
2012-03-02,4245.69,Children's Services,Foster Care Associates Ltd,,
2012-03-02,3374.35,Children's Services,Foster Care Associates Ltd,,
