Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2017-06-01,6483,Children's Services,Abc Coach Limited,,
2017-06-01,6170.5,Children's Services,Together Trust,,
2017-06-01,1110,Children's Services,Axcis Education Recruitment,,
2017-06-01,864,Environment and Community Safety,Societe Generale Equipment Fin Ltd,,
2017-06-01,5306.9,Children's Services,Redacted Data,,
2017-06-01,3540.5,Children's Services,Redacted Data,,
2017-06-01,827.34,Children's Services,Teaching Personnel Ltd,,
2017-06-01,750,Children's Services,Teaching Personnel Ltd,,
2017-06-01,600,Children's Services,Teaching Personnel Ltd,,
2017-06-01,5389.8,Corporate Business,Keoghs Llp,,
2017-06-01,1058.4,Children's Services,Greater Manchester Fire,,
2017-06-01,3335.04,Children's Services,Teaching Personnel Ltd,,
2017-06-01,9240,Corporate Business,Forbes Solicitors,,
2017-06-01,3126,Corporate Business,Redacted Data,,
2017-06-01,3126,Corporate Business,Redacted Data,,
2017-06-01,3684,Corporate Business,Redacted Data,,
2017-06-01,2780.37,Corporate Business,Department Of Work & Pensions,,
2017-06-01,328000,Capital Expenditure,Tughans,,
2017-06-01,1287.98,Corporate Business,Whistl Uk Ltd,,
2017-06-01,741.25,Corporate Business,Whistl Uk Ltd,,
2017-06-01,1680,Children's Services,Lancashire County Council,,
2017-06-01,3352.12,Corporate Business,NHS Salford CCG,,
2017-06-01,1600,Children's Services,Mds Mini Buses (Manchester) Ltd,,
2017-06-01,145833.33,"Community, Health & Social Care",Royal Bolton Hospital NHS,,
2017-06-01,1299.3,Children's Services,Andrew Horner & Son Ltd,,
2017-06-01,554.32,Children's Services,Xma Ltd,,
2017-06-01,540,Children's Services,Concordia Education & Training Llp,,
2017-06-01,1236,Capital Expenditure,Technical Surfaces Ltd,,
2017-06-01,1980,Corporate Business,Behavioural Insights Ltd,,
2017-06-01,25509.44,Corporate Business,Mast Lift Project Co (No2) Ltd,,
2017-06-01,39123.76,Corporate Business,Mast Lift Project Co (No2) Ltd,,
2017-06-01,42261.58,Corporate Business,Mast Lift Project Co (No2) Ltd,,
2017-06-01,750,Children's Services,Chris Dennison Consulting Ltd,,
2017-06-01,1853.18,Corporate Business,Mitie Security Ltd,,
2017-06-01,4800,"Community, Health & Social Care",Civica Uk Ltd,,
2017-06-01,947.3,Children's Services,Nasen,,
2017-06-01,856,Children's Services,Nasen,,
2017-06-01,713.35,Environment and Community Safety,Alliance Disposables Ltd,,
2017-06-01,11682,Capital Expenditure,White Line Services Internation Ltd,,
2017-06-01,33100,"Community, Health & Social Care",The Lowry Centre Limited,,
2017-06-01,10428.48,Children's Services,The Manchester College,,
2017-06-01,36000,Capital Expenditure,Helping Hands Minor Repairs Service,,
2017-06-01,900,Children's Services,Caci - Social Software Ltd,,
2017-06-01,1080,Children's Services,Caci - Social Software Ltd,,
2017-06-01,5762425,"Community, Health & Social Care",NHS CCG,,
2017-06-01,532.5,Children's Services,Living Ambitions-Moving On Up,,
2017-06-01,2175,Children's Services,Redacted Data,,
2017-06-01,855.9,Environment and Community Safety,Creamline Dairies Traffor,,
2017-06-01,1669.73,Environment and Community Safety,Quayside Bakery,,
2017-06-02,1248,Environment and Community Safety,W T Gunson,,
2017-06-02,3029.4,Capital Expenditure,P. Mcguinness & Company Ltd,,
2017-06-02,807,Corporate Business,Citizens Advice Bureau,,
2017-06-02,5000,Corporate Business,The Jewel Foundation,,
2017-06-02,2273.02,Corporate Business,Virgin Media Business,,
2017-06-02,600,Chief Executives,Salford Royal Nhs Foundation Trust,,
2017-06-02,1600,Children's Services,Mind In Salford,,
2017-06-02,1600,Children's Services,Mind In Salford,,
2017-06-02,708.9,Children's Services,Teaching Personnel Ltd,,
2017-06-02,5105.64,Corporate Business,Virgin Media Business,,
2017-06-02,7500,Children's Services,Federation Of Jewish Services,,
2017-06-02,7500,Children's Services,Federation Of Jewish Services,,
2017-06-02,695,Corporate Business,Redacted Data,,
2017-06-02,637,Corporate Business,Department Of Work & Pensions,,
2017-06-02,561.6,Children's Services,Auntie Stephs Playgroup,,
2017-06-02,561.6,Children's Services,Auntie Stephs Playgroup,,
2017-06-02,561.6,Children's Services,Fun4All Cic,,
2017-06-02,702,Children's Services,Fledglings (Irlam) Limited,,
2017-06-02,561.6,Children's Services,Happy Feet Day Nursery,,
2017-06-02,561.6,Children's Services,Happy Feet Day Nursery,,
2017-06-02,561.6,Children's Services,Kids Planet Day Nurseries Ltd,,
2017-06-02,1404,Children's Services,Kids Planet Day Nurseries Ltd,,
2017-06-02,561.6,Children's Services,Kids Planet Day Nurseries Ltd,,
2017-06-02,1267.2,Children's Services,Ladybird Private Day Nursery,,
2017-06-02,748.8,Children's Services,Redacted Data,,
2017-06-02,561.6,Children's Services,Little Explorers Day Nursery,,
2017-06-02,936,Children's Services,Precious Little Ones Ltd,,
2017-06-02,1123.2,Children's Services,Precious Little Ones Ltd,,
2017-06-02,561.6,Children's Services,Clk Childcare Ltd,,
2017-06-02,748.8,Children's Services,Clk Childcare Ltd,,
2017-06-02,1684.8,Children's Services,The Stables Day Nursery Limited,,
2017-06-02,936,Children's Services,Tinytots Vision Nursery Ltd,,
2017-06-02,842.4,Children's Services,Westwood Smarties,,
2017-06-02,936,Children's Services,Westwood Smarties,,
2017-06-02,703,Environment and Community Safety,Redacted Data,,
2017-06-02,555,Environment and Community Safety,Redacted Data,,
2017-06-02,2000,Environment and Community Safety,Redacted Data,,
2017-06-02,1352.59,Capital Expenditure,Computershare Investor Services Plc,,
2017-06-02,7228.64,Capital Expenditure,Lancashire County Council,,
2017-06-02,3298.2,Corporate Business,Keoghs Llp,,
2017-06-02,205047.5,Sustainable Regeneration,Salix Homes Limited,,
2017-06-02,16524,Corporate Business,Yemeni Community Association,,
2017-06-02,1224,Chief Executives,Rubax Lifts Ltd,,
2017-06-02,2652,Environment and Community Safety,Nomix Enviro Ltd,,
2017-06-02,3340.56,Environment and Community Safety,Nomix Enviro Ltd,,
2017-06-02,1575.6,Sustainable Regeneration,Spectra Security,,
2017-06-02,10138,Corporate Business,Salford Forum For Refugees,,
2017-06-02,13401.6,Children's Services,Tcs Services Limited,,
2017-06-02,70796.94,Sustainable Regeneration,Indigo Park Services Uk Ltd,,
2017-06-02,780,Capital Expenditure,C. Masters Decorators Ltd,,
2017-06-02,511.13,"Community, Health & Social Care",Xma Ltd,,
2017-06-02,1968,Capital Expenditure,Horticon Limited,,
2017-06-02,4164,Capital Expenditure,Horticon Limited,,
2017-06-02,6168,Capital Expenditure,Horticon Limited,,
2017-06-02,552,Capital Expenditure,Horticon Limited,,
2017-06-02,9612,Capital Expenditure,Horticon Limited,,
2017-06-02,2074.8,Environment and Community Safety,Streetmaster,,
2017-06-02,1641.84,"Community, Health & Social Care",Northgate Public Services (Uk) Ltd,,
2017-06-02,9600,Corporate Business,Northgate Public Services (Uk) Ltd,,
2017-06-02,36000,Chief Executives,Manchester International Festival,,
2017-06-02,28440,Environment and Community Safety,Cypad Ltd,,
2017-06-02,564,Sustainable Regeneration,Churches Fire Security Limited,,
2017-06-02,583.2,Sustainable Regeneration,J Fletcher Engineers Ltd,,
2017-06-02,1584,Sustainable Regeneration,J Fletcher Engineers Ltd,,
2017-06-02,26826,Environment and Community Safety,Cypad Ltd,,
2017-06-02,87362.64,Children's Services,S & W Tlp (Project Co Two) Ltd,,
2017-06-02,3296.48,Children's Services,S & W Tlp (Project Co Two) Ltd,,
2017-06-02,127570.01,Children's Services,S & W Tlp (Project Co One) Ltd,,
2017-06-02,1708.8,Children's Services,S & W Tlp (Project Co Two) Ltd,,
2017-06-02,75000,Corporate Business,The Work Company,,
2017-06-02,40500,Corporate Business,The Work Company,,
2017-06-02,1632,Capital Expenditure,Horticon Limited,,
2017-06-02,504.25,Environment and Community Safety,Alliance Disposables Ltd,,
2017-06-02,6000,Children's Services,The Ethical Education Enterprise,,
2017-06-02,1146.26,Sustainable Regeneration,Horticon Limited,,
2017-06-02,600,Sustainable Regeneration,Horticon Limited,,
2017-06-02,540,Children's Services,Etickets,,
2017-06-02,602.2,Environment and Community Safety,Amazon UK Marketplace,,
2017-06-05,550,Children's Services,Hawthorn Hotel,,
2017-06-05,1447.07,Children's Services,Epsl Educational Printing Ltd,,
2017-06-05,840,Children's Services,Randstad Education Limited,,
2017-06-05,806.16,Corporate Business,Ashtead Plant Hire Co Ltd,,
2017-06-05,806.16,Corporate Business,Ashtead Plant Hire Co Ltd,,
2017-06-05,806.16,Corporate Business,Ashtead Plant Hire Co Ltd,,
2017-06-05,1632,Corporate Business,Ashtead Plant Hire Co Ltd,,
2017-06-05,806.16,Corporate Business,Ashtead Plant Hire Co Ltd,,
2017-06-05,889.75,"Community, Health & Social Care",Gatley Pharmacy Ltd,,
2017-06-05,889.75,"Community, Health & Social Care",Gatley Pharmacy Ltd,,
2017-06-05,648.07,"Community, Health & Social Care",Gatley Pharmacy Ltd,,
2017-06-05,6475.96,Corporate Business,Virgin Media Business,,
2017-06-05,720,Children's Services,Prestige Training,,
2017-06-05,1344,Children's Services,Prospero Recruitment Ltd,,
2017-06-05,806.16,Corporate Business,Ashtead Plant Hire Co Ltd,,
2017-06-05,566.8,Corporate Business,Ashtead Plant Hire Co Ltd,,
2017-06-05,806.16,Corporate Business,Ashtead Plant Hire Co Ltd,,
2017-06-05,1440,Children's Services,Hawthorn Hotel,,
2017-06-05,806.16,Corporate Business,Ashtead Plant Hire Co Ltd,,
2017-06-05,806.16,Corporate Business,Ashtead Plant Hire Co Ltd,,
2017-06-05,806.16,Corporate Business,Ashtead Plant Hire Co Ltd,,
2017-06-05,806.16,Corporate Business,Ashtead Plant Hire Co Ltd,,
2017-06-05,2120,Children's Services,Beehive Manchester Ltd,,
2017-06-05,5250,Corporate Business,Accountant General Of Senior Courts,,
2017-06-05,7650,Corporate Business,Sgm Solicitors,,
2017-06-05,13059,Corporate Business,Redacted Data,,
2017-06-05,57634.62,Capital Expenditure,Schofield & Sons Ltd,,
2017-06-05,3840,Environment and Community Safety,C P Davidson & Sons Ltd,,
2017-06-05,612,Children's Services,The Association Of Directors,,
2017-06-05,2205.54,Sustainable Regeneration,G Jones Builders Ltd,,
2017-06-05,856,Sustainable Regeneration,Pennine Marine,,
2017-06-05,1591.2,Sustainable Regeneration,J Fletcher Engineers Ltd,,
2017-06-05,7330.2,Capital Expenditure,Groundwork Landscapes Ltd,,
2017-06-05,290689.06,Capital Expenditure,A E Yates Ltd,,
2017-06-05,2465.84,Children's Services,Great Places Housing Association,,
2017-06-05,548.05,Environment and Community Safety,Lex Autolease Ltd,,
2017-06-05,1905.12,Sustainable Regeneration,J Fletcher Engineers Ltd,,
2017-06-05,4797,Corporate Business,Warrington Borough Council,,
2017-06-05,38610,Corporate Business,Warrington Borough Council,,
2017-06-05,709.5,Corporate Business,T/A Accountis Europe Ltd,,
2017-06-05,696.71,Environment and Community Safety,Brake Bros Ltd,,
2017-06-05,666.6,Environment and Community Safety,Brake Bros Ltd,,
2017-06-06,950,Children's Services,Step Ahead Resource Services Ltd,,
2017-06-06,576,Environment and Community Safety,Iccm National Office,,
2017-06-06,19535.88,Corporate Business,Royal Mail Group Ltd,,
2017-06-06,8332.08,Chief Executives,Utility Services (Media City Uk),,
2017-06-06,516.82,Children's Services,Tradewind Recruitment,,
2017-06-06,516.82,Children's Services,Tradewind Recruitment,,
2017-06-06,960,Children's Services,Tradewind Recruitment,,
2017-06-06,918,Capital Expenditure,Trinity Mirror Publishing Ltd,,
2017-06-06,1020.8,Children's Services,Printerland.Co.Uk,,
2017-06-06,907.2,Children's Services,Randstad Education Limited,,
2017-06-06,672,Children's Services,Randstad Education Limited,,
2017-06-06,888,Children's Services,Axcis Education Recruitment,,
2017-06-06,1008,Children's Services,Randstad Education Limited,,
2017-06-06,1344,Children's Services,Randstad Education Limited,,
2017-06-06,528,Children's Services,Randstad Education Limited,,
2017-06-06,505,Corporate Business,Forbes Solicitors,,
2017-06-06,4785.65,Corporate Business,Forbes Solicitors,,
2017-06-06,2960,Sustainable Regeneration,The Court Service,,
2017-06-06,4849.73,Capital Expenditure,A E Yates Ltd,,
2017-06-06,5431.2,Sustainable Regeneration,Apem Ltd,,
2017-06-06,556.8,Sustainable Regeneration,Apem Ltd,,
2017-06-06,2974.8,Sustainable Regeneration,Patrol,,
2017-06-06,706.4,Sustainable Regeneration,Patrol,,
2017-06-06,67961.67,Children's Services,Central Manchester University,,
2017-06-06,679.8,"Community, Health & Social Care",C P A G,,
2017-06-06,11020.8,Capital Expenditure,One51 Es Plastics (Uk) Ltd,,
2017-06-06,3300.76,Capital Expenditure,Network Installations Solutions Ltd,,
2017-06-06,2140.8,Sustainable Regeneration,Ijm Electrical Contractors Ltd,,
2017-06-06,1573.2,Environment and Community Safety,Container Care Solutions Ltd,,
2017-06-06,570,Corporate Business,Central Tools & Pressings Ltd,,
2017-06-06,1000,Corporate Business,Jones Executive Coaches Ltd,,
2017-06-06,1344,"Community, Health & Social Care",Pinnacle Health Partnership Llp,,
2017-06-06,137767.4,"Community, Health & Social Care",Salix Homes Limited,,
2017-06-06,990,Chief Executives,Redacted Data,,
2017-06-06,10246.51,Children's Services,Transport For Greater Manchester,,
2017-06-06,11470.8,Capital Expenditure,Pollock Lifts,,
2017-06-06,2986.15,Capital Expenditure,Safe & Secure (Uk) Limited,,
2017-06-06,3759.42,Corporate Business,Northgate Public Services (Uk) Ltd,,
2017-06-06,14782.38,Children's Services,Bolton Mbc,,
2017-06-06,3291.17,Environment and Community Safety,Carlton Fuels,,
2017-06-06,21809.89,Environment and Community Safety,Carlton Fuels,,
2017-06-06,27897.39,Children's Services,Alpha Plus Fostering  Ltd,,
2017-06-06,7070.32,Children's Services,Together Trust,,
2017-06-06,16205.77,Children's Services,Alpha Plus Fostering  Ltd,,
2017-06-06,11280,Children's Services,Nugent Care Society,,
2017-06-06,1293.78,Children's Services,Crossroads Care,,
2017-06-06,8993.44,Children's Services,Foster Care Associates Ltd,,
2017-06-06,3800,Children's Services,Step Ahead Resource Services Ltd,,
2017-06-06,3364,Children's Services,Federation Of Jewish Services,,
2017-06-06,9561.2,Children's Services,Swiis Fostercare Ltd,,
2017-06-06,15225.49,Children's Services,Reed Specialist Recruitment Ltd,,
2017-06-06,26281.31,Children's Services,Fostering Solutions Limited,,
2017-06-06,9545.16,Children's Services,Social Care Services (Clayton) Ltd,,
2017-06-06,1429.68,Children's Services,Fairfield Care Ltd,,
2017-06-06,14129.75,Children's Services,Perpetual Fostering Ltd,,
2017-06-06,1542.52,Children's Services,Raye Of Sunshine Care Services Ltd,,
2017-06-06,5679.6,Children's Services,Parallel Parents,,
2017-06-06,15024,Children's Services,Horizon Care & Education Group Ltd,,
2017-06-06,18984.4,Children's Services,The National Fostering Agency,,
2017-06-06,2396,Children's Services,Wigan Council,,
2017-06-06,7494.33,Children's Services,Oracle Care Ltd,,
2017-06-06,11843,Children's Services,By The Bridge,,
2017-06-06,7403.86,Children's Services,Lorimer Foster Services,,
2017-06-06,9832,Children's Services,Capstone Foster Care (North) Ltd,,
2017-06-06,15600,Children's Services,Meadows Care Ltd,,
2017-06-06,3667,Children's Services,The Fostering Team,,
2017-06-06,9696.6,Children's Services,Compass Fostering North Ltd,,
2017-06-06,3124.24,Children's Services,Ccats Fostering,,
2017-06-06,12544,Children's Services,Arnfield Care Ltd,,
2017-06-06,12849.2,Children's Services,Inspire Childrens Services Ltd,,
2017-06-06,11859.96,Children's Services,Bright Futures Care Ltd T/A Corners,,
2017-06-06,12593.88,Children's Services,Witherslack Group,,
2017-06-06,12593.88,Children's Services,Witherslack Group,,
2017-06-06,14636,Children's Services,Branas Isaf,,
2017-06-06,6493.14,Children's Services,Branas Isaf,,
2017-06-06,4674.56,Children's Services,Living Ambitions-Moving On Up,,
2017-06-06,7280,Children's Services,Holistic Approach Ltd,,
2017-06-06,11760.35,Children's Services,Roc North West Ltd,,
2017-06-06,7444,Children's Services,Appletree Treatment Centre Ltd,,
2017-06-06,12800,Children's Services,Lonsdale Care Ltd,,
2017-06-06,10540,Children's Services,Care Today Childrens Services,,
2017-06-06,31043.05,Children's Services,Three Circles Fostering,,
2017-06-06,557.27,Environment and Community Safety,Brake Bros Ltd,,
2017-06-06,4407.68,Environment and Community Safety,Cheshire Food Services,,
2017-06-06,690,Corporate Business,Www.Nbcolourprint.Co.U,,
2017-06-06,1834.09,Environment and Community Safety,Hn Nuttall Ltd,,
2017-06-06,12195.71,Environment and Community Safety,Wilds Of Oldham,,
2017-06-06,780,Corporate Business,Www.Nbcolourprint.Co.U,,
2017-06-06,517.61,Environment and Community Safety,Brake Bros Ltd,,
2017-06-06,936.11,Environment and Community Safety,Brake Bros Ltd,,
2017-06-07,748.39,Children's Services,Gazprom Energy,,
2017-06-07,792,Children's Services,Vision For Education,,
2017-06-07,3001.7,Children's Services,Randstad Education Limited,,
2017-06-07,3576,Children's Services,Moorside High School,,
2017-06-07,1110,Children's Services,Hays Recruitment,,
2017-06-07,1110,Children's Services,Hays Recruitment,,
2017-06-07,744.36,Children's Services,Hays Recruitment,,
2017-06-07,889.78,Corporate Business,Light Oaks Infant Cp School,,
2017-06-07,12750,Capital Expenditure,Redacted Data,,
2017-06-07,1000,Environment and Community Safety,Aspire Intelligent Care & Support,,
2017-06-07,2160,Capital Expenditure,University Of Salford,,
2017-06-07,1696.5,Sustainable Regeneration,T/A Ecg Facilities Services Ltd,,
2017-06-07,710,"Community, Health & Social Care",Lions Clubs International,,
2017-06-07,5875.2,Corporate Business,Big Life Company Ltd,,
2017-06-07,500.64,Environment and Community Safety,Nomix Enviro Ltd,,
2017-06-07,3294,Capital Expenditure,Unique Systems Av Ltd,,
2017-06-07,11020.8,Capital Expenditure,One51 Es Plastics (Uk) Ltd,,
2017-06-07,734.74,Corporate Business,Whistl Uk Ltd,,
2017-06-07,11640,Environment and Community Safety,F. R. Sharrock Limited,,
2017-06-07,136405.73,Sustainable Regeneration,Salix Homes Limited,,
2017-06-07,865.96,Corporate Business,Whistl Uk Ltd,,
2017-06-07,1742.94,Sustainable Regeneration,T/A Ecg Facilities Services Ltd,,
2017-06-07,1077.6,Environment and Community Safety,University Of Salford,,
2017-06-07,10189,Capital Expenditure,F. R. Sharrock Limited,,
2017-06-07,3418.31,Corporate Business,Whistl Uk Ltd,,
2017-06-07,4780.8,Capital Expenditure,Nabarro Llp 1,,
2017-06-07,881.83,Children's Services,Brookes Publishing,,
2017-06-07,1450.8,Environment and Community Safety,A Venning Ltd,,
2017-06-08,33750,Chief Executives,Crowd Uk Ltd,,
2017-06-08,338411.45,Corporate Business,Aon Ltd,,
2017-06-08,6741.1,Corporate Business,Aon Ltd,,
2017-06-08,3147.79,Corporate Business,Aon Ltd,,
2017-06-08,244322.1,Corporate Business,Aon Ltd,,
2017-06-08,38500,Corporate Business,Aon Ltd,,
2017-06-08,8800,Corporate Business,Aon Ltd,,
2017-06-08,11000,Corporate Business,Aon Ltd,,
2017-06-08,55792,Corporate Business,Aon Ltd,,
2017-06-08,12375,Corporate Business,Aon Ltd,,
2017-06-08,6775.83,Corporate Business,Aon Ltd,,
2017-06-08,40198.12,Corporate Business,Aon Ltd,,
2017-06-08,2490.95,Corporate Business,Aon Ltd,,
2017-06-08,7410.19,Corporate Business,Aon Ltd,,
2017-06-08,58080,Corporate Business,Aon Ltd,,
2017-06-08,5000,Corporate Business,Aon Ltd,,
2017-06-08,3547.42,Corporate Business,Aon Ltd,,
2017-06-08,713.21,Corporate Business,Aon Ltd,,
2017-06-08,1537,Corporate Business,Aon Ltd,,
2017-06-08,1140.3,"Community, Health & Social Care",Bridgewater Community Health Nhs,,
2017-06-08,1152.55,Children's Services,Birtenshaw Hall,,
2017-06-08,789.42,Children's Services,Birtenshaw Hall,,
2017-06-08,789.46,Children's Services,Birtenshaw Hall,,
2017-06-08,754.5,Children's Services,Teaching Personnel Ltd,,
2017-06-08,827.34,Children's Services,Teaching Personnel Ltd,,
2017-06-08,750,Children's Services,Teaching Personnel Ltd,,
2017-06-08,750,Children's Services,Teaching Personnel Ltd,,
2017-06-08,1500,Children's Services,Teaching Personnel Ltd,,
2017-06-08,1160.23,Environment and Community Safety,Alliance Disposables Ltd,,
2017-06-08,1105,Children's Services,Oldham Mbc,,
2017-06-08,145833.33,"Community, Health & Social Care",Royal Bolton Hospital NHS,,
2017-06-08,26505.6,"Community, Health & Social Care",Gbm Digital Technologies Ltd,,
2017-06-08,9346.34,Corporate Business,Insight Media Internet Ltd,,
